Gene = H1FOO
Position 1007: 1.9974815108197165e-07
Position 805: 1.0765922070937322e-07
Position 523: 5.932715050525843e-08
Position 397: 5.347681180968706e-08
Position 404: 4.638754760821404e-08
Position 432: 3.7966241540344053e-08
Position 144: 2.892660174405772e-08
Position 789: 9.969832430916197e-09
Position 969: 8.234266114220914e-09
Position 381: 7.714596533058202e-09
Position 505: 5.716613995394284e-09
Position 623: 5.315331274090805e-09
Position 1295: 4.679142558784407e-09
Position 1528: 3.8409476888827084e-09
Position 20: 3.2827570818783334e-09
Position 1164: 2.9789411058983433e-09
Position 547: 1.604094536895643e-09
Position 1757: 1.3152644573626082e-10
Position 606: 1.6946194838670365e-11
Position 174: 1.6937224026442437e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 185: 0.8693774187691209
Position 7892: 0.6053485743758353
Position 5786: 0.5711776127574089
Position 7484: 0.4102518188515287
Position 7487: 0.3413421442050941
Position 7784: 0.29715420471847653
Position 5355: 0.2941487887361093
Position 5763: 0.2833460353079058
Position 4176: 0.1946949087390798
Position 2516: 0.13430742713144006
Position 2394: 0.12265758497541596
Position 4203: 0.12214867809541469
Position 7530: 0.10310326262043387
Position 1084: 0.07591161675337357
Position 6937: 0.054600820516972515
Position 2726: 0.03656274671489155
Position 2329: 0.03290179233302704
Position 196: 0.028269179857481168
Position 5115: 0.016390781954927592
Position 5790: 0.015405978508159501
Position 207: 0.010175575330023978
Position 218: 0.00938739003977712
Position 4350: 0.009194938833474966
Position 503: 0.009115043945036915
Position 7719: 0.008037713516162918
Position 2349: 0.007168085718062603
Position 3434: 0.005486116091923271
Position 3673: 0.005439610082839667
Position 2996: 0.004509719267297044
Position 2370: 0.004449753876621787
Position 4314: 0.004284783879185885
Position 2297: 0.004137132126291006
Position 229: 0.003916349992665839
Position 631: 0.003908909959199634
Position 8035: 0.003242697825089363
Position 3658: 0.003175509160474396
Position 2534: 0.0031575327144704717
Position 6963: 0.0030864865592543267
Position 1871: 0.002945755395541234
Position 5380: 0.0029282725436057936
Position 7849: 0.002915107841586395
Position 7825: 0.0028031972969132114
Position 3400: 0.0027521242936534656
Position 7669: 0.0025325597234015663
Position 5032: 0.002293413320681767
Position 5979: 0.0018253834532795101
Position 2271: 0.0017349478696459062
Position 2367: 0.001700625797598816
Position 7925: 0.0015581336575073183
Position 3695: 0.0014615443663007527
Position 4615: 0.0013477688664286567
Position 6097: 0.0011919183883550657
Position 2666: 0.0010813245584066755
Position 5924: 0.0010750823137780866
Position 7457: 0.001069456193608116
Position 240: 0.0010641907331399598
Position 3699: 0.0010340731888251495
Position 3954: 0.001024178861021271
Position 5180: 0.0009275715150887738
Position 4594: 0.0009253771695229937
Position 2022: 0.0009035944539310924
Position 2082: 0.0008911350940611168
Position 4340: 0.0008892898509350846
Position 3548: 0.0008892225977860574
Position 4280: 0.0008576139646836485
Position 2780: 0.0008377807970049188
Position 7642: 0.000820052672235779
Position 5183: 0.00075824641898436
Position 850: 0.0007378007772460363
Position 5140: 0.0007092350537358215
Position 4370: 0.000707857655954542
Position 5309: 0.0006844044049065759
Position 6251: 0.0006740483103759334
Position 251: 0.0006538849716107053
Position 5848: 0.0005779060999215089
Position 400: 0.0005490466912881314
Position 584: 0.0005184357820897554
Position 1108: 0.0004975690558219265
Position 7369: 0.00047446840696393924
Position 6803: 0.00047105508738907255
Position 4934: 0.0004127997585169712
Position 3317: 0.0003952941166811871
Position 4423: 0.0003827693989309465
Position 7216: 0.0003821449100044437
Position 7928: 0.00037392224783220225
Position 8039: 0.000370644511316857
Position 4116: 0.0003684083871253618
Position 521: 0.00036254653410894365
Position 7859: 0.00032261536239869943
Position 1132: 0.0002852578744299696
Position 1063: 0.00026791705851278354
Position 465: 0.00026266316834073415
Position 7325: 0.00025592661897867676
Position 3737: 0.0002506002825479001
Position 3636: 0.00023166893491851265
Position 6385: 0.00022992272081193252
Position 4292: 0.00022140082047987955
Position 1059: 0.0002209347051248775
Position 5035: 0.00020834487335530969
Position 978: 0.00019431919882978893
Position 7074: 0.0001916748551986382
Position 870: 0.00018355982377284792
Position 6792: 0.00017515187004852416
Position 7724: 0.0001714430636571243
Position 4206: 0.00015565826432425097
Position 541: 0.00013825712446639214
Position 1105: 0.00013698497830643617
Position 2538: 0.00013661350318555144
Position 7898: 0.00013444133186813414
Position 1891: 0.0001232884692546085
Position 8084: 0.0001171393008135054
Position 6943: 0.00011097380343152125
Position 471: 0.00010723908222199482
Position 999: 0.00010519780039841094
Position 1867: 0.00010313719781686762
Position 692: 9.396088681112992e-05
Position 2357: 8.669021415939452e-05
Position 2814: 7.510763623479063e-05
Position 6626: 6.040066703355993e-05
Position 7997: 5.4390327362325974e-05
Position 1482: 5.289674801417564e-05
Position 7159: 5.0802870230113264e-05
Position 1303: 4.820750096166373e-05
Position 2585: 4.459268917856853e-05
Position 8062: 4.381593392437276e-05
Position 561: 4.337564920977154e-05
Position 687: 4.036641951676104e-05
Position 288: 3.111792285245474e-05
Position 4835: 3.0599254551312804e-05
Position 885: 2.990153987417612e-05
Position 645: 2.40736710933512e-05
Position 1160: 2.198040553472581e-05
Position 901: 2.06434839062433e-05
Position 547: 1.4594235133204946e-05
Position 965: 1.3204588243748399e-05
Position 1002: 1.3049778244351143e-05
Position 1678: 1.2823653895055692e-05
Position 908: 1.2559860467748363e-05
Position 1088: 1.044263209448391e-05
Position 258: 1.0182870108875179e-05
Position 1502: 9.67352573584586e-06
Position 4752: 9.406976016170471e-06
Position 1626: 8.764335188501806e-06
Position 2964: 8.688394273789497e-06
Position 2032: 8.572328862901174e-06
Position 3197: 8.358218372279335e-06
Position 2058: 6.630421917358711e-06
Position 5642: 6.062552408784202e-06
Position 1398: 6.060553061349899e-06
Position 1258: 5.8741078484057736e-06
Position 1164: 5.6086642651279855e-06
Position 904: 5.508413042173799e-06
Position 941: 5.346072597843356e-06
Position 773: 4.930971367450538e-06
Position 912: 4.90816263930111e-06
Position 3354: 4.509320011106976e-06
Position 532: 4.415148938670743e-06
Position 1793: 4.051739024882627e-06
Position 1941: 4.0158674574035154e-06
Position 1281: 3.6411064636088134e-06
Position 1024: 3.2662919326867382e-06
Position 1202: 3.1322686769227246e-06
Position 371: 3.128305869057337e-06
Position 301: 3.020410057494341e-06
Position 906: 2.976716446505081e-06
Position 450: 2.09389707281859e-06
Position 348: 2.0364770743902433e-06
Position 1018: 1.9782081685501826e-06
Position 834: 1.8647494254004297e-06
Position 765: 1.7904866220833375e-06
Position 1200: 1.6847065191958778e-06
Position 1263: 1.3755380072461316e-06
Position 1195: 1.2970113495398599e-06
Position 739: 1.26220322424162e-06
Position 1965: 1.2429417075062966e-06
Position 2299: 1.2421765162631207e-06
Position 1395: 1.23258800689329e-06
Position 2235: 9.64223056310434e-07
Position 1223: 5.806945508186133e-07
Position 1499: 5.035887424748466e-07
Position 428: 1.6130729983954205e-07
Position 290: 1.46818048103422e-07
Position 794: 1.4103429128633648e-07
Position 698: 7.489076152002166e-08
Position 305: 6.606805341058575e-08
Position 647: 5.5314640483244956e-08
Position 407: 4.097508770374947e-08
Position 723: 3.489769234822033e-08
Position 661: 3.207969437740655e-08
Position 411: 2.773570404620641e-08
Position 377: 2.217039749093209e-08
Position 1158: 1.7914401428661705e-08
Position 923: 1.442157526682572e-08
Position 432: 1.222326075079416e-08
Position 453: 9.925476358353578e-09
Position 418: 9.301066621177165e-09
Position 653: 8.851919548604075e-09
Position 666: 6.200006856857706e-09
Position 1032: 6.055838369544034e-09
Position 663: 5.5693502043647724e-09
Position 1638: 5.435447326245434e-09
Position 1689: 3.755149970008857e-09
Position 749: 3.1761599647245684e-09
Position 947: 2.707174807018631e-09
Position 1595: 2.496595382255952e-09
Position 1563: 2.4490674021411017e-09
Position 706: 1.9553600293421103e-09
Position 1670: 1.8600080921214896e-09
Position 830: 1.7100648700480956e-09
Position 709: 1.7017130823432672e-09
Position 876: 1.4960440100389397e-09
Position 811: 1.4038088214630313e-09
Position 1338: 9.350860122491154e-10
Position 309: 2.608798217036603e-10
Position 361: 1.3842201343932539e-10
Position 266: 9.224628825619923e-11
Position 353: 7.367557006292541e-11
Position 355: 2.6070294112094837e-11
Position 314: 1.5086705394119175e-12
Position 656: 1.43678483424097e-12
Position 438: 1.0048857941787233e-12
Position 781: 6.313040351208941e-13
Position 318: 1.4164861493130787e-13
Position 131: 2.4425076687320502e-14
Position 92: 1.1378375742391735e-14
Position 88: 2.2209640429888896e-15
Position 110: 1.548690796202309e-16
Position 101: 6.319475727150509e-17
Position 106: 2.343709941443989e-17
Position 103: 4.0117339524725976e-18
Position 97: 1.5938724841013836e-18
