Gene = BASP1
Position 1660: 0.0004112708654415444
Position 6133: 0.0004031631033434511
Position 6000: 0.00035971310458691194
Position 6926: 0.0003459422597831726
Position 6003: 0.00032410805397882264
Position 2148: 0.00031202312547138467
Position 2173: 0.00030853480437119125
Position 2545: 0.0002820040965002339
Position 2541: 0.0002805786792316037
Position 2543: 0.00026001351666487746
Position 7430: 0.0002563507464810635
Position 4728: 0.0002270296727907994
Position 14312: 0.00020954132230951945
Position 4536: 0.00018469183808908195
Position 2695: 0.00017438042463826535
Position 15920: 0.00013616089182808718
Position 11510: 0.00013564159479961327
Position 12646: 0.00011975369161126381
Position 12281: 0.00010174108939693453
Position 15665: 7.516771959523677e-05
Position 15315: 6.153126622213027e-05
Position 13868: 5.4520509642043546e-05
Position 12166: 4.6759960428314356e-05
Position 13884: 3.593982492429843e-05
Position 16683: 3.544455243356524e-05
Position 8654: 3.3073854884174694e-05
Position 17585: 2.112341455514999e-05
Position 571: 1.86327639630032e-05
Position 145: 1.7415962208659553e-05
Position 12074: 1.7373281957178757e-05
Position 11460: 1.6942759559029268e-05
Position 614: 1.468682137704581e-05
Position 15569: 1.450814087114883e-05
Position 12025: 1.199703632052416e-05
Position 1297: 1.0111473267162258e-05
Position 1519: 8.181004760407954e-06
Position 1463: 4.8962226554599155e-06
Position 484: 3.505034608782388e-06
Position 423: 3.2858785075001203e-06
Position 11529: 2.933695363936035e-06
Position 15553: 2.7399698675416514e-06
Position 15679: 2.6387147117526903e-06
Position 1222: 2.4780405049980845e-06
Position 15456: 2.4777999398234703e-06
Position 1108: 1.9433980896466517e-06
Position 1790: 1.8609651413812026e-06
Position 2819: 1.8378565143426445e-06
Position 1356: 1.5698979527445225e-06
Position 89: 1.3715777343143469e-06
Position 1847: 1.321066471520696e-06
Position 5508: 1.0125823328446699e-06
Position 1197: 9.714696697549093e-07
Position 177: 8.653819793272508e-07
Position 12338: 8.310032801492454e-07
Position 543: 6.723354431941791e-07
Position 11475: 6.67335405309483e-07
Position 1691: 6.538134412257117e-07
Position 293: 6.348801842727561e-07
Position 302: 5.908480348147472e-07
Position 3060: 5.714075992521282e-07
Position 2358: 5.541758184099638e-07
Position 2714: 5.088074732002458e-07
Position 1005: 4.58592790917015e-07
Position 3418: 4.4868371519346026e-07
Position 1709: 4.444443193922802e-07
Position 1763: 3.8798080692002153e-07
Position 545: 3.084290872821345e-07
Position 2408: 2.988410367193604e-07
Position 637: 2.6830954595079654e-07
Position 2674: 2.6584445490922424e-07
Position 1852: 2.5291930809455444e-07
Position 14089: 2.419380505087149e-07
Position 1139: 2.2938676865316317e-07
Position 8307: 1.907543598376118e-07
Position 1602: 1.45152038051482e-07
Position 8197: 1.3307150738134326e-07
Position 8176: 1.082790029377635e-07
Position 526: 7.189439644241178e-08
Position 407: 6.731461864981906e-08
Position 147: 6.056890455407195e-08
Position 809: 2.6510169814248343e-08
Position 605: 1.447583026201916e-08
Position 2167: 4.134314084800735e-09
Position 2240: 2.9887485170549683e-09
Position 2212: 2.6286582440866253e-09
Position 2325: 2.6194882557764866e-09
Position 9: 1.8001578761707057e-09
Position 2498: 1.7019734551051783e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 24951: 0.8946488974306182
Position 5400: 0.8926876947077276
Position 17451: 0.6777780237822778
Position 11406: 0.5442989527004252
Position 32350: 0.4893602366095749
Position 11139: 0.47909081535758635
Position 7949: 0.36899681097097126
Position 31624: 0.2935006585690373
Position 11459: 0.252783945722046
Position 33610: 0.23346043183838322
Position 31647: 0.21613278991824758
Position 11238: 0.18457192460813598
Position 8113: 0.17657382781753028
Position 17413: 0.17518429179658393
Position 9895: 0.10979167675977312
Position 26941: 0.09139114181891135
Position 9585: 0.08473571249496495
Position 33139: 0.06913917511948714
Position 34669: 0.06475692790717451
Position 9423: 0.05910016096628355
Position 24779: 0.052647714656061405
Position 27222: 0.05178600276746424
Position 11324: 0.04146784952927848
Position 5485: 0.034133922817522006
Position 1944: 0.034097311640558944
Position 2984: 0.03401437061034558
Position 25929: 0.026721151256710676
Position 7308: 0.02609989079023282
Position 31208: 0.025925653062654964
Position 4577: 0.025796139053202296
Position 3531: 0.02554272271791567
Position 1069: 0.02468868066385864
Position 28839: 0.023884641726807133
Position 28590: 0.020282026314162895
Position 8039: 0.017150457553310725
Position 4574: 0.017051059214383123
Position 27701: 0.015700264948601942
Position 4673: 0.01561915354326351
Position 27890: 0.01536739128720294
Position 7264: 0.014062119257530932
Position 31858: 0.014043284538353488
Position 27503: 0.01368540857117673
Position 4015: 0.013099909955814797
Position 5570: 0.01232697445053413
Position 4391: 0.010382741769702773
Position 5573: 0.009653010668728207
Position 5288: 0.008747478864601468
Position 5617: 0.006763495763608637
Position 2839: 0.006675845872170222
Position 6226: 0.0064265199469961225
Position 4655: 0.006272629397281197
Position 4049: 0.006217949296848663
Position 26809: 0.006167125622943956
Position 21353: 0.006075016739583424
Position 1093: 0.005991413962815642
Position 19225: 0.005637653272556059
Position 6602: 0.005473433096710996
Position 10844: 0.005015288404152869
Position 2564: 0.004766769813783956
Position 9465: 0.004687451647536749
Position 3104: 0.004524114791110421
Position 21387: 0.0038669305615113008
Position 6544: 0.003800031726985988
Position 21844: 0.003770318448659535
Position 27035: 0.0036395742423315025
Position 2799: 0.0036285070413304647
Position 4600: 0.003461180954336531
Position 4879: 0.0034411163883424647
Position 18013: 0.003352819548193866
Position 19069: 0.003330555722185143
Position 25516: 0.003309864744094348
Position 3142: 0.0032611439079434416
Position 9362: 0.003208330299364652
Position 809: 0.0030858181436655514
Position 7216: 0.0030680819625147023
Position 2888: 0.002938534399430734
Position 6625: 0.0027841422993390417
Position 2775: 0.002501784426301296
Position 7094: 0.0024941166539338877
Position 812: 0.0024811055257210933
Position 8057: 0.0024308844718234613
Position 19022: 0.002264100000365942
Position 4635: 0.0021405197592005583
Position 25601: 0.0018557695541306738
Position 8126: 0.0018309083847009937
Position 1371: 0.0018018734350056017
Position 21864: 0.0017572447633868128
Position 5917: 0.0017359429622048458
Position 6522: 0.0017094240565032547
Position 6559: 0.0016619734337228922
Position 11827: 0.0015454143623260445
Position 782: 0.00145116492941074
Position 3705: 0.001422290881883551
Position 13396: 0.0013917461168064453
Position 4724: 0.0013755113034288153
Position 21358: 0.0012456404074657893
Position 1333: 0.0012173116855871359
Position 15455: 0.001191501556605702
Position 6306: 0.0011592380974064858
Position 7867: 0.0010963639975119514
Position 7547: 0.0010152168991045744
Position 5594: 0.0009636794539933315
Position 4428: 0.0009578021975329427
Position 5590: 0.0009141246214049885
Position 7485: 0.0009061251543815664
Position 2690: 0.0008684022935275807
Position 4929: 0.0008452014343647062
Position 14950: 0.0008358631167132265
Position 749: 0.0008244068828267016
Position 3859: 0.0007120972917663361
Position 3668: 0.0007020285569422031
Position 7698: 0.0006633364240294574
Position 23083: 0.0006623243987100356
Position 22824: 0.0006298554927573361
Position 11648: 0.0005942092063149578
Position 4603: 0.0005822679125678065
Position 3398: 0.0005820465862482363
Position 21415: 0.0005415734010866751
Position 13926: 0.0005356941742216146
Position 839: 0.0005155015432063512
Position 12025: 0.0005146206520755115
Position 17652: 0.0004953586460130678
Position 15846: 0.0004903197235121549
Position 22291: 0.00046790856918026646
Position 3260: 0.00045672670921725905
Position 2262: 0.00043763977580267875
Position 3440: 0.00042942294317324745
Position 784: 0.00042716317505115764
Position 2449: 0.000384340078316933
Position 2732: 0.0003825143579297768
Position 3280: 0.0003663628359036526
Position 6824: 0.00034692976031716795
Position 1592: 0.00033313455356640356
Position 4020: 0.0003255868655472855
Position 7429: 0.00032527326691031677
Position 13770: 0.0003214330954557251
Position 3938: 0.00031670639815822865
Position 11934: 0.0003005458675682288
Position 6671: 0.0002980451144873993
Position 16773: 0.00029428517675112543
Position 3031: 0.00028229409876544053
Position 6187: 0.00028156565684550963
Position 2062: 0.0002789605983501153
Position 6398: 0.00026336683204117414
Position 791: 0.00024204919548313466
Position 2863: 0.000236836648779848
Position 4130: 0.0002303183723538878
Position 2823: 0.00022972795278054683
Position 1151: 0.00022307104297755316
Position 15050: 0.00021365667019888768
Position 4173: 0.00020610444898043562
Position 168: 0.00019797094728987353
Position 2995: 0.000169095189623936
Position 13766: 0.00016778467673823756
Position 13519: 0.00015958809396575087
Position 7539: 0.00015070315848926465
Position 14213: 0.00015057748180230014
Position 164: 0.00014596934876535324
Position 20033: 0.00013683288114663632
Position 19485: 0.00013421013294016601
Position 21748: 0.00013168582643895214
Position 19897: 0.0001281020274254648
Position 5623: 0.00012100714616511573
Position 12486: 0.00011239209373687525
Position 6374: 0.00011126841721602524
Position 18952: 0.00010931022303650407
Position 19410: 0.00010585526516048807
Position 17862: 0.00010444916002393589
Position 15391: 9.681858801943004e-05
Position 18361: 9.677972760391458e-05
Position 18789: 8.471440841714437e-05
Position 768: 7.773139641867063e-05
Position 12744: 7.593381328546766e-05
Position 17659: 7.231534882432675e-05
Position 16600: 7.225343617925436e-05
Position 818: 6.955131807659817e-05
Position 20274: 6.873793012391257e-05
Position 15119: 6.340432998915998e-05
Position 16516: 6.183694299229857e-05
Position 17811: 5.646344465914271e-05
Position 20050: 5.6145515681872806e-05
Position 1100: 5.5179156932979817e-05
Position 1342: 5.3456977246250066e-05
Position 15225: 4.988008332411244e-05
Position 14414: 4.783115854204929e-05
Position 14359: 4.690217643540137e-05
Position 12108: 3.88966912259814e-05
Position 18966: 3.5891943354731996e-05
Position 14124: 2.8493758820668752e-05
Position 18458: 2.687320407748729e-05
Position 8441: 2.6836059488355182e-05
Position 12860: 2.3192558655754897e-05
Position 15058: 2.2992877182201525e-05
Position 5432: 2.1924166732254273e-05
Position 15713: 2.1012795405490867e-05
Position 5234: 1.9958690613487493e-05
Position 14614: 1.9547002470708823e-05
Position 12416: 1.8482501037426497e-05
Position 14730: 1.8412683058091167e-05
Position 12683: 1.7592339294558924e-05
Position 14175: 1.6618346443756843e-05
Position 17634: 1.6143280479137255e-05
Position 16798: 1.3365913513476481e-05
Position 14621: 1.3063453597136946e-05
Position 8580: 1.2191242706550018e-05
Position 13296: 1.1746111062622795e-05
Position 13790: 1.1555973249089222e-05
Position 13329: 1.108563689715401e-05
Position 11743: 1.0496102406707084e-05
Position 16326: 1.0224055538511653e-05
Position 12637: 9.972557384864669e-06
Position 15986: 8.74524176445863e-06
Position 13377: 6.82324449704402e-06
Position 5262: 6.754187426020966e-06
Position 15314: 6.408385879946674e-06
Position 12608: 5.931755105197443e-06
Position 8497: 5.756691617382011e-06
Position 15001: 5.644413043780032e-06
Position 12508: 5.340304650631178e-06
Position 11665: 5.0204114083092815e-06
Position 14527: 4.631323104121841e-06
Position 14914: 4.438646281171765e-06
Position 11410: 3.3580657148129145e-06
Position 12916: 1.976922563605139e-06
Position 8920: 1.744222071659552e-06
Position 13430: 1.2503943085626412e-06
Position 8894: 1.098749903514255e-06
Position 5808: 9.528993091589641e-07
Position 3158: 8.26666539199589e-07
Position 2304: 7.304242276167152e-07
Position 753: 6.849834081490171e-07
Position 3185: 5.895210535796056e-07
Position 1625: 5.668877719473508e-07
Position 878: 5.455058329772231e-07
Position 3688: 4.5835009287053873e-07
Position 3828: 4.3136101961683084e-07
Position 1103: 3.9831764788444763e-07
Position 6344: 3.804541590574382e-07
Position 1515: 3.551455653264451e-07
Position 5953: 3.0937843961561315e-07
Position 11794: 3.079638511867963e-07
Position 1642: 2.935521471221565e-07
Position 1130: 2.498762454527629e-07
Position 2406: 2.295006049096251e-07
Position 1879: 2.287245572985949e-07
Position 2913: 2.047260668530248e-07
Position 4343: 1.9826474329821982e-07
Position 3295: 1.978104148558185e-07
Position 906: 1.880633095421033e-07
Position 737: 1.7557874493337476e-07
Position 3894: 1.5842557853961245e-07
Position 1512: 1.49473001367335e-07
Position 2804: 1.4080841523891202e-07
Position 6462: 1.2487039078939706e-07
Position 2469: 1.1498810936326901e-07
Position 7151: 9.50810213402281e-08
Position 758: 7.782316047000169e-08
Position 177: 5.837393903731589e-08
Position 889: 5.109554143327907e-08
Position 963: 5.0645274615410937e-08
Position 421: 4.955533513750541e-08
Position 1352: 4.598724801271682e-08
Position 927: 3.989329911918415e-08
Position 313: 3.8121274756394614e-08
Position 764: 3.7847703891413e-08
Position 974: 3.7784608920668716e-08
Position 1194: 3.733436637929046e-08
Position 2160: 3.653722147654054e-08
Position 583: 3.499830911943988e-08
Position 1290: 3.4860017577525934e-08
Position 1628: 3.279843750771111e-08
Position 12162: 3.023708637938038e-08
Position 710: 2.6787124215702016e-08
Position 586: 2.1039018807355896e-08
Position 1519: 1.956994172249557e-08
Position 2425: 1.9379355741176025e-08
Position 913: 1.7135855005328753e-08
Position 2041: 1.615246734427737e-08
Position 1197: 1.169536689394389e-08
Position 1402: 1.0834382762995335e-08
Position 774: 1.0811851394129441e-08
Position 899: 9.283172989330204e-09
Position 141: 9.070362963775795e-09
Position 2317: 9.040231755599838e-09
Position 885: 7.84513583038699e-09
Position 390: 7.683490276029261e-09
Position 1490: 7.253831518222252e-09
Position 401: 6.803266408389137e-09
Position 1850: 6.713902648373436e-09
Position 706: 6.259480175411301e-09
Position 917: 6.071780383231423e-09
Position 318: 5.970739695987751e-09
Position 1709: 5.7405051937655895e-09
Position 1306: 4.8151094959000534e-09
Position 982: 4.059029371055415e-09
Position 1392: 3.691586480949307e-09
Position 627: 3.112518573020323e-09
Position 1375: 3.1048283245529294e-09
Position 887: 2.991406815371876e-09
Position 670: 2.4049664889960394e-09
Position 550: 1.7871334272805742e-09
Position 452: 1.4739520742960562e-09
Position 647: 1.103688246960037e-09
Position 514: 9.27569636552794e-10
Position 336: 8.351387917540078e-10
Position 599: 8.092238013695666e-10
Position 346: 7.207283197646107e-10
Position 189: 6.991110124773279e-10
Position 531: 5.748630987946422e-10
Position 610: 5.448675363163091e-10
Position 302: 5.030740624711205e-10
Position 1227: 4.768913945903461e-10
Position 703: 4.6111624329694646e-10
Position 187: 4.233354909825337e-10
Position 683: 4.060648428612275e-10
Position 423: 3.691602623717032e-10
Position 591: 3.5724019536755097e-10
Position 502: 3.4270598899287955e-10
Position 497: 2.960014333795719e-10
Position 492: 2.8968736506671735e-10
Position 227: 2.7816698750916263e-10
Position 237: 1.916402405702727e-10
Position 681: 1.7267140581597323e-10
Position 995: 1.5149629919583342e-10
Position 239: 1.4616411637246918e-10
Position 445: 1.3943572523741275e-10
Position 441: 1.3621618947206023e-10
Position 605: 1.1615201977379752e-10
Position 195: 9.184854788504886e-11
Position 233: 8.29346740220868e-11
Position 557: 8.20159257559462e-11
Position 642: 7.441633785677107e-11
Position 392: 6.887999425404825e-11
Position 1234: 6.793984157266101e-11
Position 241: 6.566104464483752e-11
Position 464: 6.349966102492665e-11
Position 984: 5.4768771542338536e-11
Position 695: 5.3200385190599923e-11
Position 674: 4.735051242479154e-11
Position 633: 4.723002963588274e-11
Position 564: 4.369056988918283e-11
Position 1210: 4.073181595922314e-11
Position 569: 3.06569594548169e-11
Position 596: 2.854580545312598e-11
Position 235: 1.8446449014436418e-11
Position 183: 1.59061464386779e-11
Position 271: 1.324760236006808e-11
Position 430: 7.810255386944766e-12
Position 375: 7.453942181980195e-12
Position 467: 7.211867394049817e-12
