Gene = LPGAT1
Position 8730: 1.1165520049552702e-06
Position 468: 1.0976823968815984e-06
Position 1468: 1.0028296600555488e-06
Position 328: 9.559891729736425e-07
Position 4839: 8.49108817170527e-07
Position 224: 8.43479036817058e-07
Position 4369: 8.425310274363566e-07
Position 352: 7.681214896215616e-07
Position 172: 7.505244100237336e-07
Position 8500: 7.492242131574291e-07
Position 3468: 6.4237935849174e-07
Position 5113: 6.24911131242344e-07
Position 452: 6.069871914002624e-07
Position 1986: 5.982992644818157e-07
Position 7742: 5.068086424925841e-07
Position 1761: 4.262780699661677e-07
Position 1463: 3.913502424066773e-07
Position 2866: 3.122866081677217e-07
Position 2117: 2.551691301858039e-07
Position 5411: 1.826194002189569e-07
Position 1988: 1.6892841291316491e-07
Position 4628: 1.6145895741681784e-07
Position 2225: 1.5040838838994073e-07
Position 338: 1.3303407556176295e-07
Position 2532: 1.2018361229775917e-07
Position 2360: 1.0865434597349439e-07
Position 3430: 7.170730057254764e-08
Position 7027: 5.631144892168367e-08
Position 321: 5.286023231060277e-08
Position 1339: 4.665500028317813e-08
Position 193: 4.5929307468284536e-08
Position 2568: 4.566348135711258e-08
Position 1994: 4.4696030855175536e-08
Position 2033: 4.1797906705854926e-08
Position 2542: 3.324418852394353e-08
Position 2420: 3.095879200902082e-08
Position 2573: 3.0933207425659745e-08
Position 1836: 2.515431835493072e-08
Position 231: 7.044344612950703e-09
Position 349: 6.851399689884447e-09
Position 253: 4.159521848111804e-09
Position 85: 3.4256952108851067e-09
Position 457: 2.0492523826515204e-09
Position 199: 1.1952567789599947e-09
Position 239: 7.506270358528394e-10
Position 1893: 3.3259744660191473e-10
Position 1890: 2.641989145365751e-10
Position 99: 1.9152789439927742e-10
Position 91: 3.0634431638639695e-11
Position 233: 2.6344563089007565e-11
Position 244: 5.694024488028312e-12
Position 258: 4.698312673290666e-12
