Gene = TOMM7
Position 1030: 6.926585621501662e-05
Position 1296: 6.661132365580557e-05
Position 588: 6.648115790804827e-05
Position 3357: 6.482027203059975e-05
Position 1266: 6.153917895870828e-05
Position 2604: 5.942338452300804e-05
Position 2979: 5.647226227524739e-05
Position 3087: 5.635883811762682e-05
Position 3670: 5.3256692839754785e-05
Position 811: 5.176171989958988e-05
Position 4125: 4.3478452257566974e-05
Position 2175: 4.1368775296052924e-05
Position 2208: 3.379246924680774e-05
Position 1938: 3.19121787958216e-05
Position 2682: 2.753525361080198e-05
Position 1269: 2.741183111159857e-05
Position 1872: 2.7353910037174484e-05
Position 1542: 2.4026892227918186e-05
Position 464: 2.2988757229690465e-05
Position 1202: 2.242890367274307e-05
Position 476: 2.1580071243060683e-05
Position 378: 2.1197758911327506e-05
Position 311: 1.96870736301828e-05
Position 860: 9.465042624136546e-06
Position 4810: 9.343883333020169e-06
Position 4636: 9.136690663421523e-06
Position 1685: 7.086643870648633e-07
Position 422: 7.029384748214006e-07
Position 2066: 5.179619068486048e-07
Position 448: 4.6930209342086327e-07
Position 297: 4.4697601320133903e-07
Position 1630: 3.585597780781174e-07
Position 2107: 3.2999230691103715e-07
Position 2408: 3.225945345013795e-07
Position 2225: 2.969570252977609e-07
Position 260: 2.6998641558832274e-07
Position 375: 2.6068147348478324e-07
Position 1796: 2.4892675708426176e-07
Position 2093: 1.9226529674631104e-07
Position 1699: 1.2926766680282063e-07
Position 1554: 1.2400451509465852e-07
Position 179: 8.91063817255752e-08
Position 262: 7.557760007542392e-08
Position 1468: 5.777115580073791e-08
Position 1993: 3.4008404970205586e-08
Position 555: 3.221763428353573e-08
Position 256: 1.6209123881690712e-08
Position 709: 7.112501887713125e-09
Position 270: 5.36410701483512e-09
Position 952: 4.9469418771963064e-09
Position 890: 3.755516346271817e-09
Position 331: 3.4613689438034627e-09
Position 188: 4.577806805242233e-10
Position 733: 4.509260495293193e-10
Position 702: 3.8746439418053436e-10
Position 337: 2.5456724212193777e-10
Position 715: 1.2229966243498805e-10
Position 215: 9.364008484113044e-11
Position 122: 6.587577463633646e-11
