Gene = SLFNL1
Position 1108: 2.7444846461116176e-05
Position 609: 2.70987543533684e-05
Position 707: 2.5586275061721442e-05
Position 5676: 2.5444914342291177e-05
Position 3028: 2.4753877662438627e-05
Position 442: 2.427718194112916e-05
Position 3490: 2.3450525176648034e-05
Position 735: 2.2033094609524978e-05
Position 2076: 2.0940369874290836e-05
Position 2979: 1.7813380355828505e-05
Position 1071: 1.7738003646423016e-05
Position 2193: 1.6869624905090836e-05
Position 1564: 1.4573198184821323e-05
Position 5989: 1.4197007093005675e-05
Position 1890: 1.4122617833950218e-05
Position 2049: 1.3456785687540618e-05
Position 1953: 1.327083804861257e-05
Position 1967: 1.2761529872253727e-05
Position 682: 1.2401270970582371e-05
Position 1894: 1.1905070084386012e-05
Position 956: 1.1791190671256937e-05
Position 674: 1.1169090918667544e-05
Position 1094: 1.0858613061548296e-05
Position 851: 1.0239369498725475e-05
Position 1405: 9.592535647849417e-06
Position 413: 9.500745433105007e-06
Position 2021: 8.43928679626318e-06
Position 967: 8.383934912944695e-06
Position 1327: 7.798114072131844e-06
Position 1875: 6.7722631599088285e-06
Position 580: 6.241259426616722e-06
Position 525: 5.1631942199808085e-06
Position 3500: 4.809759524355929e-06
Position 559: 3.924919294101806e-06
Position 698: 3.212227155211294e-06
Position 744: 2.4887274896219963e-06
Position 143: 2.0653091020265394e-06
Position 1485: 2.0602535068214328e-06
Position 1444: 2.0487017827764673e-06
Position 2132: 1.7161648533471938e-06
Position 1279: 1.6131487426333867e-06
Position 2072: 1.2926610026028267e-06
Position 2976: 1.2061534076724563e-06
Position 366: 1.075656848796582e-06
Position 2787: 1.0686271227112552e-06
Position 1479: 7.103210704900605e-07
Position 566: 4.6850320122959004e-07
Position 233: 4.455564217356547e-07
Position 1778: 4.0076593040005526e-07
Position 1045: 3.699029502836283e-07
Position 2037: 3.655171250491272e-07
Position 1691: 3.159615245750534e-07
Position 1788: 3.126097071177985e-07
Position 1946: 3.1214559260426605e-07
Position 448: 2.2982599399871067e-07
Position 335: 2.1369951172120931e-07
Position 1794: 1.8474490581043882e-07
Position 180: 1.3900310357518346e-07
Position 651: 1.2905354051039597e-07
Position 359: 1.058500348075917e-07
Position 647: 9.272640955282322e-08
Position 751: 8.801761940313094e-08
Position 158: 8.199372069900283e-08
Position 342: 6.441029103375534e-08
Position 636: 4.048498793524909e-08
Position 379: 3.912394306179028e-08
Position 174: 3.7518426692190714e-08
Position 200: 3.726714562620028e-08
Position 92: 3.5989688593845244e-08
Position 862: 3.371040210615453e-08
Position 171: 2.618450560327752e-08
Position 532: 1.8836062624161103e-08
Position 568: 1.3209689973843683e-08
Position 347: 1.2490876852229163e-08
Position 495: 1.0317995953448564e-08
Position 99: 1.0179504150089518e-08
Position 537: 9.221858083004612e-09
Position 238: 9.197839072939454e-09
Position 203: 5.942407261618573e-09
Position 2308: 4.37409770525506e-09
Position 352: 2.9486262220538226e-09
Position 534: 2.6523207115283658e-09
Position 369: 1.0502809425246014e-09
Position 1015: 2.2364984617452317e-10
Position 243: 7.673218947402489e-15
Position 245: 3.834467233139157e-15
Position 197: 2.0109114387922756e-15
Position 205: 1.5177375983989673e-15
