Gene = PDZK1IP1
Position 1423: 0.00042487738092827286
Position 1128: 0.0004064363616428306
Position 5272: 0.0003580067455814049
Position 393: 0.0003374792304898936
Position 1848: 0.0003244964057178701
Position 1316: 0.00032095078759970466
Position 181: 0.00028288550252278844
Position 922: 0.00022816618714800683
Position 6231: 0.00022598079178894664
Position 1900: 0.0002205058656866916
Position 474: 0.00020149823396874167
Position 5010: 0.00019742420359329823
Position 125: 0.00018164033339268464
Position 5637: 0.00016220736530590988
Position 2066: 0.0001551989964832601
Position 808: 0.00015505460098447593
Position 345: 0.0001403695506350604
Position 1160: 0.0001396094632449753
Position 1311: 0.00013620948561218508
Position 2191: 0.00012206331672972796
Position 2454: 0.00011485400291977867
Position 2879: 0.00011153824040744036
Position 5267: 0.000109427525189037
Position 6017: 9.875341919890296e-05
Position 5172: 9.782280381550648e-05
Position 2458: 8.229350922465185e-05
Position 6184: 6.695913417422497e-05
Position 5421: 6.362548136732701e-05
Position 858: 6.135713015557474e-05
Position 831: 6.055838019890489e-05
Position 6246: 5.160622895707505e-05
Position 32: 4.5329155018957454e-05
Position 634: 4.2142665551733304e-05
Position 467: 3.754798603450559e-05
Position 230: 3.2792761191433257e-05
Position 5485: 2.69040439347296e-05
Position 5133: 2.384218518555075e-05
Position 373: 2.145903524625375e-05
Position 5469: 2.0666069647863098e-05
Position 6133: 1.8159684245200386e-05
Position 5761: 1.439489350994869e-05
Position 2741: 1.3151638300565122e-05
Position 2806: 1.2615697343879314e-05
Position 636: 9.914481576969461e-06
Position 241: 9.837213718750282e-06
Position 5158: 8.273927426560374e-06
Position 508: 7.899783912924042e-06
Position 2754: 7.448522943667997e-06
Position 279: 5.451137957245429e-06
Position 243: 4.4225693488053776e-06
Position 3058: 4.4033269830330216e-06
Position 6043: 3.893957513687813e-06
Position 584: 3.794523257647538e-06
Position 6138: 3.2824447773165377e-06
Position 582: 1.5648112929001177e-06
Position 1094: 8.388506163862718e-07
Position 544: 7.739728209185209e-07
Position 6269: 7.316546424908377e-07
Position 1283: 6.837823508727887e-07
Position 674: 2.7144741993130703e-07
Position 575: 1.178426210125726e-07
Position 165: 1.1729664132817196e-07
Position 5191: 5.736989509865207e-08
Position 2202: 2.0610105244901145e-08
Position 941: 1.8272029639114717e-08
Position 924: 1.5806527873435294e-08
Position 926: 1.1926937605936703e-08
Position 318: 1.8497191011437635e-09
Position 355: 1.3119977700414531e-09
Position 362: 5.7935356668582556e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.993793061949099
Position 4957: 0.9772316343519359
Position 2627: 0.852251621244304
Position 949: 0.23167851844737458
Position 726: 0.17965591814098805
Position 3161: 0.13480112971897962
Position 2966: 0.13325118662383192
Position 2609: 0.07183745433299156
Position 3035: 0.06963705825647075
Position 262: 0.0478870659442956
Position 4031: 0.04027665283157112
Position 1377: 0.03143461980334201
Position 6306: 0.026856290750877903
Position 2514: 0.016797698676474883
Position 3501: 0.015258035253877303
Position 4842: 0.015069250299230631
Position 2656: 0.013986654844415391
Position 2583: 0.012275494144358802
Position 1257: 0.01008843047033788
Position 2942: 0.009900184133114968
Position 1046: 0.009701421045596294
Position 4590: 0.007948789833779356
Position 3465: 0.0063899172826547505
Position 2411: 0.006364425410377252
Position 2989: 0.006127393611990886
Position 6184: 0.006036351010523699
Position 4102: 0.0057219131411402595
Position 2800: 0.005528340688989642
Position 3774: 0.005218344383645432
Position 3517: 0.004328700443310319
Position 4566: 0.004311638743948777
Position 279: 0.004234840873761577
Position 2803: 0.004021057585738463
Position 6231: 0.003395140643961489
Position 812: 0.0030986185369348703
Position 2074: 0.0030805547151355377
Position 738: 0.0030027151097937062
Position 3018: 0.0029906864098978576
Position 1306: 0.002545204069795852
Position 1332: 0.0024453246990047287
Position 1609: 0.0020727846436241404
Position 4004: 0.0012968909569519168
Position 6017: 0.0012216414738396983
Position 568: 0.0012060660361254945
Position 847: 0.0011466686276651722
Position 4994: 0.001132130650744534
Position 2901: 0.0010420738110609716
Position 2429: 0.0010176367967721332
Position 2644: 0.001010119765840849
Position 2141: 0.0008514403147646593
Position 3939: 0.0008300946707717164
Position 6202: 0.000822320286121099
Position 2039: 0.0008203597471468991
Position 2708: 0.0007761182445924663
Position 1504: 0.0007759095394279595
Position 6236: 0.0007746291859864532
Position 977: 0.0007144411698970543
Position 373: 0.0005860126537448474
Position 1411: 0.0005493434104865723
Position 1408: 0.0005178913555070679
Position 4886: 0.00046995170700892024
Position 674: 0.00041963356280770716
Position 6109: 0.00037678569315668936
Position 2849: 0.00037087585964835337
Position 5092: 0.00033872025966755106
Position 3911: 0.0003298951388015232
Position 325: 0.0003226128296481441
Position 1222: 0.0003197334807116786
Position 914: 0.00030847218813428285
Position 6138: 0.0002945676353295091
Position 3914: 0.0002812778803037292
Position 6411: 0.0002767961679842648
Position 1483: 0.00027606134240094557
Position 4929: 0.00026701686102012913
Position 3749: 0.0002583381520673012
Position 6152: 0.00022857023087014848
Position 4961: 0.00022405704843713077
Position 825: 0.00022316975778320116
Position 5203: 0.00019888814261560187
Position 399: 0.00019678850957209143
Position 5990: 0.0001900232625493416
Position 1311: 0.0001853100631068514
Position 4635: 0.0001841632718550446
Position 4677: 0.00018135270127949036
Position 5464: 0.00018052030198298027
Position 1783: 0.00017197310673410584
Position 6268: 0.0001542414704340589
Position 1998: 0.00013500251184115668
Position 329: 0.00012845954506641026
Position 295: 0.00012821906996542126
Position 6455: 0.00012551290695533463
Position 668: 0.00012046650923631716
Position 1730: 0.000113808781732488
Position 4077: 0.00011092478927904502
Position 3980: 0.00010547353641084162
Position 3041: 9.739342023906464e-05
Position 331: 8.543782720131484e-05
Position 1592: 7.814051274910853e-05
Position 6311: 7.530109709772587e-05
Position 307: 6.702356091436287e-05
Position 5681: 6.684785285959143e-05
Position 1930: 6.208986617245672e-05
Position 575: 5.85737800823881e-05
Position 6435: 5.67142594232243e-05
Position 5941: 5.534943032857555e-05
Position 5168: 5.507839495430478e-05
Position 2083: 4.742288748169388e-05
Position 2856: 4.191511455680162e-05
Position 6054: 3.974191209839839e-05
Position 1450: 3.9652206823237375e-05
Position 959: 3.9364685403393585e-05
Position 5729: 3.787430525389677e-05
Position 6117: 3.6501284654538664e-05
Position 5578: 3.183037094310478e-05
Position 5920: 3.053440459387835e-05
Position 5019: 2.9187071259311233e-05
Position 4810: 2.6993987059561724e-05
Position 5562: 2.6842818194317723e-05
Position 532: 2.319182480529384e-05
Position 3037: 2.137243577826796e-05
Position 4570: 2.1337186931051332e-05
Position 6441: 2.1199335753607434e-05
Position 773: 2.0808305049907424e-05
Position 5432: 1.9848422085859554e-05
Position 386: 1.9382570047692435e-05
Position 743: 1.935533137482012e-05
Position 5905: 1.7871465147425218e-05
Position 2537: 1.6346697658855995e-05
Position 345: 1.5287234507510715e-05
Position 479: 1.485176352107624e-05
Position 2926: 1.4788980591632946e-05
Position 5546: 1.4074097740142278e-05
Position 407: 1.3458915333951884e-05
Position 2806: 1.2823270276525206e-05
Position 5224: 1.2752130550754376e-05
Position 4602: 1.23753503276709e-05
Position 6058: 1.2063587874869994e-05
Position 5936: 1.0290392576870522e-05
Position 389: 9.675547281964044e-06
Position 5480: 9.445367873507881e-06
Position 6333: 8.986907690534394e-06
Position 5151: 8.71919724667649e-06
Position 417: 8.50362460220679e-06
Position 2532: 7.591645500396771e-06
Position 646: 7.556068644022643e-06
Position 5496: 7.555001994596665e-06
Position 2728: 7.52920186837654e-06
Position 6314: 7.289315799131183e-06
Position 314: 6.5418495808412185e-06
Position 6257: 6.535330248453444e-06
Position 695: 6.304765325349853e-06
Position 570: 5.914910300098021e-06
Position 4716: 5.66083696328916e-06
Position 786: 5.3303826654721564e-06
Position 5116: 5.073254245965871e-06
Position 5328: 5.056853581677505e-06
Position 3113: 4.802125375994944e-06
Position 5303: 4.778211754698334e-06
Position 5805: 4.4264971661248035e-06
Position 3562: 4.305704788736356e-06
Position 3256: 4.290140207544389e-06
Position 1390: 3.2316055849199087e-06
Position 5780: 3.170081034880709e-06
Position 500: 2.7452240274078074e-06
Position 6447: 1.9752707577749785e-06
Position 3528: 1.9570628504881205e-06
Position 3479: 1.7677221897607005e-06
Position 292: 1.713278123054956e-06
Position 1143: 1.5000466333691525e-06
Position 1186: 1.3842986862381824e-06
Position 444: 1.1602907904943119e-06
Position 1126: 1.0742951472507047e-06
Position 4193: 9.791662563479015e-07
Position 888: 9.396318057671833e-07
Position 751: 9.215646257856501e-07
Position 745: 9.159131622582297e-07
Position 1158: 6.12432842820449e-07
Position 497: 5.372341457192143e-07
Position 3167: 5.321639651861208e-07
Position 831: 4.66099351905921e-07
Position 432: 4.611148868193941e-07
Position 1133: 4.1390804609120113e-07
Position 982: 4.082313657027525e-07
Position 456: 3.795832665573079e-07
Position 136: 3.0540679045889236e-07
Position 754: 2.804994613880142e-07
Position 2093: 2.7723341612898454e-07
Position 286: 2.375543645577672e-07
Position 582: 2.225418507722091e-07
Position 1624: 1.5624639296384057e-07
Position 863: 1.5520815213061192e-07
Position 1676: 1.5415836197542385e-07
Position 439: 1.2113403096657498e-07
Position 519: 1.0155022490990823e-07
Position 1337: 7.368252821110844e-08
Position 99: 6.911919335368424e-08
Position 165: 6.635424336753795e-08
Position 96: 4.346418110409437e-08
Position 103: 4.262759691323458e-08
Position 474: 3.382220564679813e-08
Position 5866: 2.3138225024211412e-08
Position 411: 1.1580379323579967e-08
Position 1082: 8.295590347813541e-09
Position 1085: 8.26255875909704e-09
Position 425: 6.793123875466583e-09
Position 178: 6.7069368045891135e-09
Position 441: 5.627465861503349e-09
Position 120: 3.824274857873953e-09
Position 1388: 1.4827335604498283e-09
Position 185: 2.1925115215573964e-10
Position 237: 2.0499628519342627e-10
Position 227: 1.3104561731191497e-10
Position 108: 7.952375093922895e-11
Position 878: 2.6973294905301697e-12
Position 189: 7.784180056365341e-14
Position 221: 2.412889326806467e-14
Position 198: 2.992223328822206e-15
Position 111: 1.4955961064094274e-15
Position 206: 1.3244100554591558e-15
Position 193: 7.294883224148323e-19
Position 204: 3.1586316837628973e-19
Position 201: 1.0333676021085357e-19
