Gene = SURF1
Position 4596: 0.006290932488538989
Position 4742: 0.0062842166155276675
Position 2029: 0.005825342051012349
Position 1608: 0.005514867104136038
Position 3036: 0.004518324601233973
Position 396: 0.004388146053715378
Position 3966: 0.004387602625420821
Position 3604: 0.004201116985679898
Position 3562: 0.0033746031970839116
Position 2100: 0.0033067417018653824
Position 1368: 0.002845856224038003
Position 1443: 0.0028336796193572946
Position 3444: 0.0028113441837534117
Position 2124: 0.002754607014961078
Position 3634: 0.0026794028120255315
Position 3803: 0.002404180897063761
Position 4631: 0.0021488545785072403
Position 3696: 0.0015359629996177181
Position 426: 0.001526155599066656
Position 955: 0.0015144467980555344
Position 2270: 0.001483069202105667
Position 3373: 0.0014472333295668066
Position 2853: 0.0011291479844522665
Position 2943: 0.001116369236103762
Position 1561: 0.001053314671552505
Position 1587: 0.001036762613489364
Position 936: 0.000994824661506783
Position 1570: 0.0009247038591624648
Position 2405: 0.0009164710368855884
Position 3947: 0.0008433310236471797
Position 3932: 0.0008327946774988286
Position 3009: 0.0006046288835743561
Position 2386: 0.0005604878075004128
Position 2677: 0.0005033276151999263
Position 2991: 0.0005028398982185992
Position 1405: 0.00042390275456335986
Position 932: 0.00040553639894590774
Position 3332: 0.00039894544880682677
Position 1423: 0.00039656473469624955
Position 2635: 0.00039158507213087133
Position 2303: 0.0003702737812840704
Position 1770: 0.00037008893251627755
Position 2400: 0.0003475761949712841
Position 1094: 0.00032520344562573194
Position 452: 0.00031495909136816674
Position 4257: 0.0003140992762408575
Position 2900: 0.00031160185181677586
Position 1593: 0.0003108070878645945
Position 2497: 0.00028176198656524795
Position 1579: 0.00027433568102859285
Position 4601: 0.0002667519299945104
Position 1567: 0.000257148305953948
Position 3026: 0.00022229308508712282
Position 2059: 0.00019237052746528955
Position 1346: 0.0001864861692978807
Position 454: 0.00018355456864211007
Position 1843: 0.00017501531290857887
Position 1682: 0.00017094685743522685
Position 350: 0.0001583206326187955
Position 1510: 0.00014268155890655951
Position 1614: 0.0001419933571951705
Position 3144: 0.00013488276458085657
Position 4367: 0.00013214567387470968
Position 4483: 0.00012767513858644096
Position 4137: 0.00011944293945426822
Position 196: 0.00011913650816185617
Position 164: 0.00011260319326649377
Position 1450: 0.00010968139539743819
Position 1120: 0.00010962332556320814
Position 374: 0.00010811229222888115
Position 1447: 0.0001075270313813012
Position 1171: 0.00010674960854206731
Position 4678: 0.0001065019187722615
Position 3523: 0.00010166038252782655
Position 637: 0.00010076625273187882
Position 520: 9.868281403720397e-05
Position 2151: 8.557900870770533e-05
Position 2444: 7.380737318439625e-05
Position 3470: 6.854601422544648e-05
Position 1433: 6.74906996340554e-05
Position 1801: 6.685378096556417e-05
Position 2237: 6.643130989432926e-05
Position 2364: 5.892187288407096e-05
Position 1871: 4.5015021508914186e-05
Position 1259: 3.8811492876601306e-05
Position 1278: 3.68156902532472e-05
Position 1005: 3.6200638068923414e-05
Position 4365: 3.3528036079311496e-05
Position 1264: 2.8799745447090913e-05
Position 988: 2.802732817895929e-05
Position 488: 2.7131200130834785e-05
Position 458: 2.5102566482958498e-05
Position 2064: 2.2960339569753074e-05
Position 2431: 2.2126852467489534e-05
Position 1309: 2.186905651746479e-05
Position 4640: 2.0902456876683246e-05
Position 2356: 1.89836042162648e-05
Position 1294: 1.732385124767388e-05
Position 1185: 1.612778854870618e-05
Position 605: 1.5961704126150874e-05
Position 3457: 1.4725376189644884e-05
Position 2590: 1.3252101548229958e-05
Position 1096: 1.2213105291685977e-05
Position 2106: 1.1349273847928725e-05
Position 4403: 1.108848719624132e-05
Position 1215: 1.0478371347230107e-05
Position 660: 1.0411597536224894e-05
Position 4702: 9.451265147267364e-06
Position 237: 9.400947086702252e-06
Position 2359: 9.243545504396403e-06
Position 430: 7.952796068956385e-06
Position 694: 7.304189038576373e-06
Position 1472: 6.968545185134204e-06
Position 355: 6.1315748272526125e-06
Position 704: 4.994896366173723e-06
Position 4610: 4.94898705672143e-06
Position 485: 4.837269920238649e-06
Position 2160: 4.761138568804558e-06
Position 2132: 4.618824379780914e-06
Position 220: 3.550086876611282e-06
Position 208: 3.3100801992274086e-06
Position 159: 3.219278017684266e-06
Position 2906: 3.194843349502277e-06
Position 2793: 2.7299848825227084e-06
Position 367: 2.55048829981963e-06
Position 1785: 2.5359808631789735e-06
Position 3228: 2.3888760648126185e-06
Position 2372: 2.342083073341622e-06
Position 744: 1.9368334814299688e-06
Position 1029: 1.892833888757059e-06
Position 2686: 1.7431303126964738e-06
Position 2871: 1.5779703173712424e-06
Position 753: 1.3996670028826317e-06
Position 2038: 1.3736783509310528e-06
Position 148: 1.3344879762560266e-06
Position 2715: 1.2358824219985184e-06
Position 1972: 1.050865732258983e-06
Position 746: 7.94055802542463e-07
Position 617: 7.615015609758744e-07
Position 2191: 6.91543420195672e-07
Position 612: 6.353969736736508e-07
Position 880: 5.657784612442329e-07
Position 569: 5.148331296909425e-07
Position 211: 4.7189546688743076e-07
Position 1896: 4.0569806934551074e-07
Position 2076: 3.36990132148761e-07
Position 1888: 3.3220096498325985e-07
Position 279: 2.848940639711186e-07
Position 535: 2.8342828592077306e-07
Position 1899: 2.767802906359604e-07
Position 2446: 1.4231617002110414e-07
Position 2765: 1.3427051963231568e-07
Position 267: 2.134601801329865e-08
Position 540: 1.2161153377431775e-08
Position 639: 2.170219514700899e-09
Position 553: 2.152125190910116e-09
Position 1071: 1.2245256644228409e-09
Position 812: 9.158035302291887e-10
Position 242: 7.461274644191262e-10
Position 250: 6.847421827595288e-10
Position 796: 6.269627393606789e-10
Position 1848: 6.172630438227243e-10
Position 2146: 5.770337223361278e-10
Position 2173: 5.731702291597568e-10
Position 650: 7.742448133981708e-11
Position 909: 5.214727024620383e-11
Position 564: 1.3740057363544604e-11
Position 90: 2.5961967616201237e-12
Position 281: 1.0126192058663592e-12
Position 548: 1.3425917239399278e-13
