Gene = RBBP5
Position 24379: 0.0035403004258761695
Position 7082: 0.0034761966774190163
Position 3192: 0.0034530824093657025
Position 11502: 0.0034270328505718087
Position 5948: 0.0034004975187412016
Position 405: 0.0033508513188816812
Position 1242: 0.0032240958270887943
Position 27437: 0.0029512293074017235
Position 33747: 0.0029206009780696853
Position 18500: 0.0028977635158743626
Position 5978: 0.002644417487014415
Position 9780: 0.0026310115912653873
Position 11444: 0.002609657318408332
Position 27664: 0.0025737714926889342
Position 20567: 0.0024154439798433273
Position 10714: 0.002355049053589198
Position 29167: 0.00230801284849863
Position 27516: 0.00229433482535613
Position 29071: 0.0021905004121928165
Position 707: 0.002164344440592038
Position 10252: 0.002130285727798779
Position 33567: 0.002049090395810256
Position 33668: 0.0020161911117659386
Position 24052: 0.0020059663909742505
Position 33510: 0.0018878319835401508
Position 26813: 0.0018824901356758622
Position 27643: 0.0018031170531801592
Position 21779: 0.0017808081100915323
Position 25309: 0.0017739240299235448
Position 7129: 0.0017033965417008628
Position 27100: 0.001660819021637827
Position 25165: 0.0016410784064474298
Position 30697: 0.0016336428916655335
Position 20954: 0.0015247193407199292
Position 27094: 0.0015228892623481924
Position 9429: 0.0015045990502038959
Position 1524: 0.0014295652309320684
Position 20332: 0.0014257174029708457
Position 1155: 0.0013875316234188998
Position 33345: 0.0013615754736818952
Position 333: 0.0013598231131975605
Position 7317: 0.0013592954659613844
Position 20633: 0.0013508055920945698
Position 6909: 0.0013235767473762773
Position 31484: 0.0013072734285589104
Position 27322: 0.001297504944933423
Position 11312: 0.0012774131274991254
Position 9949: 0.0012639828980963988
Position 6730: 0.0012516394411335743
Position 22624: 0.0012486691764177795
Position 19383: 0.0012474543811210165
Position 23881: 0.0012276497727363818
Position 31730: 0.001199479274789102
Position 27447: 0.0011956351056450116
Position 20970: 0.0011797823240553293
Position 7301: 0.0011553759553868982
Position 18517: 0.0011426212668979394
Position 7333: 0.0011378134047088438
Position 32433: 0.00113334956093353
Position 22960: 0.001127281353220454
Position 10717: 0.001114475679076572
Position 297: 0.0010894715723791981
Position 4361: 0.0010825676075982013
Position 7437: 0.0010618371071667945
Position 7490: 0.0010408613602134508
Position 23566: 0.0010374401115336841
Position 31863: 0.0010146525776672014
Position 33790: 0.000972595286074616
Position 23198: 0.0009640111075433854
Position 10591: 0.0009569591678362624
Position 24558: 0.0009525555690178157
Position 11461: 0.0009429573732380857
Position 32290: 0.0009172950417331374
Position 10103: 0.0009170468309105829
Position 23828: 0.0009167535707850562
Position 31895: 0.0009161526600114573
Position 20906: 0.0009015248930430373
Position 7543: 0.000899965379438273
Position 19693: 0.0008793381204679933
Position 22734: 0.0008683385539913468
Position 6412: 0.0008653119821592017
Position 28239: 0.0008183665664579459
Position 22942: 0.0008126892781192551
Position 25392: 0.0007825953315888459
Position 6258: 0.0007618175122393918
Position 25829: 0.0007607946469003282
Position 9700: 0.000758180198189433
Position 1260: 0.0007541090232688046
Position 4382: 0.0007381204783851985
Position 22863: 0.0007258860698891189
Position 9392: 0.0007241455763866704
Position 1560: 0.000704410872511017
Position 1400: 0.0006870054252034956
Position 25690: 0.0006742289575648662
Position 3119: 0.000665215672745837
Position 6395: 0.0006553391185915596
Position 22265: 0.0006477998457079288
Position 28583: 0.0006471500912602474
Position 6294: 0.0006260830873282543
Position 29788: 0.0006164527829143272
Position 27948: 0.0006072231129136415
Position 24995: 0.0005967757639819311
Position 23802: 0.0005910810684153217
Position 24883: 0.0005778002439495332
Position 21689: 0.0005776574306835647
Position 18276: 0.0005672756398176452
Position 33382: 0.0005483000083997745
Position 20833: 0.0005335024288982914
Position 9861: 0.0005200795765325922
Position 29129: 0.0005055764587058953
Position 25235: 0.0004968592710080475
Position 32543: 0.000488961115856892
Position 22041: 0.0004651452260206831
Position 11572: 0.00045875331929134917
Position 21794: 0.00045533793697484276
Position 7057: 0.0004483665359636717
Position 10285: 0.00043140244508035636
Position 2882: 0.0004249070504097691
Position 20935: 0.00040481763346344963
Position 1397: 0.00039378775244820014
Position 10631: 0.0003921468443132464
Position 9426: 0.00038466112050743477
Position 614: 0.0003837814858281477
Position 3018: 0.0003485714717443469
Position 20488: 0.00033163608111571913
Position 34239: 0.00029980876899979704
Position 25264: 0.000296531071695623
Position 2720: 0.00029607818863822274
Position 21430: 0.00029414667272379335
Position 23957: 0.0002918486745863765
Position 24686: 0.00029024578846966484
Position 21963: 0.0002840496892884184
Position 1696: 0.000282060087827235
Position 447: 0.00027722839888110655
Position 442: 0.00026731807492546026
Position 20354: 0.0002592121634886221
Position 1131: 0.0002573497893403423
Position 1452: 0.0002482541800136299
Position 25053: 0.0002438113437216252
Position 20219: 0.0002356773710690085
Position 187: 0.00023483146560243027
Position 5787: 0.00022969700077894267
Position 10511: 0.00022538937866367194
Position 1505: 0.00022029529137751203
Position 6581: 0.00021228136139395573
Position 435: 0.00020340008088307515
Position 1674: 0.00020160255623790496
Position 20807: 0.00020033286747556212
Position 6631: 0.00019651677849972878
Position 6318: 0.00019414180452198026
Position 237: 0.0001891869657280361
Position 389: 0.00018365780972774332
Position 23417: 0.0001809520788369764
Position 22479: 0.00017201934894902867
Position 353: 0.00017170174016379334
Position 29816: 0.00016483641876780254
Position 1426: 0.00015929948952811206
Position 5650: 0.00015302719944047607
Position 300: 0.00014399572601595778
Position 20618: 0.00014353432592080465
Position 28022: 0.00013764520513434694
Position 22043: 0.00013164050813125244
Position 6439: 0.00012648035461267266
Position 2697: 0.00012452903763273207
Position 9579: 0.00012362669484486133
Position 26729: 0.00012285311435497964
Position 21550: 0.00012225239957750728
Position 23389: 0.00012204128725001176
Position 9531: 0.00011365354471688506
Position 22804: 0.00010968624884241845
Position 21482: 0.00010967304788950148
Position 1776: 0.0001074389796417305
Position 24853: 9.84886270629983e-05
Position 933: 9.498723657454369e-05
Position 855: 9.010590887512011e-05
Position 9365: 8.730870851875793e-05
Position 24493: 8.459376175657967e-05
Position 11738: 7.834268137447041e-05
Position 23490: 7.750222979947087e-05
Position 3171: 7.645959223371e-05
Position 26715: 7.362207862786861e-05
Position 9566: 7.320869216644834e-05
Position 1061: 7.262997332985626e-05
Position 11729: 6.911875650597066e-05
Position 24383: 6.775088022800579e-05
Position 1109: 6.418229234772818e-05
Position 23431: 6.379062871444572e-05
Position 26704: 6.185025269288369e-05
Position 22529: 6.156363204946305e-05
Position 1017: 6.156231877501994e-05
Position 8899: 5.7317628818160276e-05
Position 27427: 5.69725874713722e-05
Position 20149: 5.664772251681187e-05
Position 719: 5.237812170151469e-05
Position 4432: 5.152761095468672e-05
Position 24575: 4.718919791229934e-05
Position 418: 4.639837931415974e-05
Position 22567: 4.4923889528311426e-05
Position 24634: 4.439638836556823e-05
Position 8919: 4.188511353272108e-05
Position 9915: 4.051403317182896e-05
Position 24796: 3.8150437258097066e-05
Position 9890: 3.655482990284405e-05
Position 27762: 3.347650241340205e-05
Position 6945: 3.064760715672987e-05
Position 26695: 2.8953679065292924e-05
Position 830: 2.779134772698005e-05
Position 812: 2.6167418145429945e-05
Position 21011: 2.6011463885826476e-05
Position 9864: 2.5923978818548704e-05
Position 23364: 2.563781024534915e-05
Position 9454: 2.5238463977610186e-05
Position 23718: 2.230175808397894e-05
Position 25571: 2.1757206935491494e-05
Position 22738: 1.8888824772525524e-05
Position 9277: 1.7221565054213092e-05
Position 9085: 1.6426143835068098e-05
Position 25111: 1.633754929797832e-05
Position 25128: 1.613207501191807e-05
Position 22996: 1.5171573322139727e-05
Position 24286: 1.4969503410994368e-05
Position 22307: 1.4076612548539846e-05
Position 24445: 1.3585087247428416e-05
Position 22329: 1.3431559256388011e-05
Position 2283: 1.3396843908914258e-05
Position 23644: 1.3218287118203834e-05
Position 559: 1.2776049075903176e-05
Position 2375: 1.265819780848353e-05
Position 25849: 1.214296807718857e-05
Position 2079: 1.1976164148429834e-05
Position 10614: 1.1494574482590588e-05
Position 9059: 1.1452626197436655e-05
Position 7736: 1.1354367829055666e-05
Position 9501: 1.1025646633679533e-05
Position 1980: 1.0525054095837249e-05
Position 2322: 1.041751129399908e-05
Position 2386: 1.0148497519598732e-05
Position 10807: 9.777564936215568e-06
Position 24637: 8.955617529963529e-06
Position 1067: 8.901258919412027e-06
Position 20682: 8.019521675463169e-06
Position 7756: 7.803434276173792e-06
Position 9585: 7.670081581451173e-06
Position 25287: 7.086511594647463e-06
Position 1034: 7.031241358649623e-06
Position 5764: 6.900201916359017e-06
Position 25275: 6.512098534706313e-06
Position 7528: 6.20872553551552e-06
Position 7546: 6.0285816302126856e-06
Position 23254: 6.013700603264688e-06
Position 23335: 5.800872338722347e-06
Position 27967: 5.490410904272508e-06
Position 23338: 5.462954101569124e-06
Position 27197: 4.55786340622611e-06
Position 1906: 4.536525595291707e-06
Position 977: 3.6941359843535685e-06
Position 951: 3.1481849316833454e-06
Position 1077: 2.9243636719687502e-06
Position 879: 2.8691478258820734e-06
Position 22062: 2.5781365916711044e-06
Position 2244: 1.9090390482475505e-06
Position 1031: 1.8504264095985464e-06
Position 22766: 1.81506182037563e-06
Position 1469: 1.807323251274386e-06
Position 2285: 1.736420562461322e-06
Position 25825: 1.7160926032986288e-06
Position 22102: 1.4647902527717196e-06
Position 1334: 1.4516893171635588e-06
Position 596: 1.4474206789270523e-06
Position 294: 1.319591819105649e-06
Position 501: 1.2487855864853937e-06
Position 1734: 1.1165536143802404e-06
Position 2401: 1.000547778957192e-06
Position 25318: 9.662526678631576e-07
Position 27142: 9.524005822169694e-07
Position 2628: 9.379769088600013e-07
Position 2679: 8.857682353388599e-07
Position 2404: 8.220833747569034e-07
Position 2436: 7.925282190550764e-07
Position 22405: 7.669487242887201e-07
Position 518: 6.949398928136108e-07
Position 1084: 6.830069062327123e-07
Position 221: 6.232783974356205e-07
Position 1557: 5.261684209320407e-07
Position 2824: 4.90367070705373e-07
Position 24223: 4.697276419376172e-07
Position 212: 4.3001708721024846e-07
Position 1826: 3.935230441104019e-07
Position 209: 3.8550195166772776e-07
Position 22343: 3.792766817169117e-07
Position 2868: 3.5457589339269355e-07
Position 2566: 2.818464073897664e-07
Position 393: 2.655966416865241e-07
Position 955: 2.5437219508514644e-07
Position 22681: 2.505571061018601e-07
Position 786: 2.453195704894886e-07
Position 1763: 2.3301757664948673e-07
Position 1133: 1.77882785995174e-07
Position 1159: 1.716867495725942e-07
Position 1044: 1.6694362037530742e-07
Position 457: 1.564553421679868e-07
Position 599: 1.3466412804401168e-07
Position 233: 1.2112448643500805e-07
Position 488: 1.012637185591025e-07
Position 741: 8.20440542059753e-08
Position 899: 7.753205826361028e-08
Position 564: 7.646064506108584e-08
Position 330: 6.159307428501787e-08
Position 468: 5.8990091687971754e-08
Position 509: 5.720546197857555e-08
Position 192: 4.627712382361253e-08
Position 958: 4.379355135186467e-08
Position 22443: 2.495901604105223e-08
Position 20854: 2.141855029088162e-08
Position 866: 1.8411748246975583e-08
Position 377: 1.3703237187953342e-08
Position 561: 1.269879699326459e-08
Position 484: 1.1532707123540218e-08
Position 20911: 8.404647282020314e-09
Position 481: 6.448449105213671e-09
Position 23271: 9.434307922554865e-10
Position 22245: 7.067359739928662e-10
Position 451: 3.0036707122060384e-10
Position 189: 2.3253953659312169e-10
