Gene = POT1
Position 201: 0.0017162921703958033
Position 790: 0.0016108154605262064
Position 6986: 0.001514126380165681
Position 559: 0.0011644190608736346
Position 524: 0.001119132235366462
Position 15480: 0.0010957849700082836
Position 14712: 0.0010797170619297528
Position 2245: 0.0010552318677769946
Position 645: 0.0010010382201361115
Position 120: 0.0009588449975468906
Position 1113: 0.0008414844886168488
Position 514: 0.0006470019663640291
Position 13300: 0.0005602319069126841
Position 211: 0.0005546693514098249
Position 1086: 0.0002780834016124282
Position 170: 0.00024113453333397114
Position 15001: 0.0002341152324929335
Position 844: 0.0002205871501841065
Position 591: 0.000216679927855616
Position 612: 0.0001775784061678918
Position 724: 0.00017522386620921353
Position 956: 0.00015504170118395323
Position 639: 0.00013305717954292207
Position 1077: 0.00011184216332424928
Position 385: 0.00010685920014042205
Position 132: 9.883147785907555e-05
Position 379: 9.408871939925554e-05
Position 780: 8.911895472718899e-05
Position 238: 7.883822687787367e-05
Position 605: 5.9790427265166215e-05
Position 225: 5.527877906464685e-05
Position 1433: 3.715394792873427e-05
Position 280: 3.39626896575549e-05
Position 821: 3.336452571378558e-05
Position 4896: 3.1152656128380634e-05
Position 1716: 2.963549065822744e-05
Position 4114: 2.6360926797820392e-05
Position 3340: 2.5589874092349684e-05
Position 6128: 2.554584130862229e-05
Position 333: 2.4175452340873473e-05
Position 1068: 2.289747769308729e-05
Position 887: 2.0572351609211065e-05
Position 130: 1.880192525651389e-05
Position 2484: 1.7322732242084554e-05
Position 350: 1.4766903276744165e-05
Position 137: 1.390467140531462e-05
Position 1573: 1.3447632916592452e-05
Position 1612: 1.0837932234166721e-05
Position 720: 1.077062443332767e-05
Position 711: 9.141844396071788e-06
Position 1606: 8.39320763024042e-06
Position 464: 8.236122971527276e-06
Position 31: 8.22875765654408e-06
Position 816: 6.71540498626084e-06
Position 1538: 6.307798028352458e-06
Position 192: 6.147653124852659e-06
Position 1778: 5.172345781438619e-06
Position 107: 4.883407521461015e-06
Position 1428: 4.513515220468065e-06
Position 1475: 4.4607796474261856e-06
Position 54: 4.170619645770962e-06
Position 1661: 4.066915076429618e-06
Position 484: 3.178078931742881e-06
Position 1226: 2.3166480970599914e-06
Position 2024: 1.0339378456001433e-06
Position 1568: 8.54980076801217e-07
Position 229: 2.4407588436215063e-07
Position 1761: 1.7920642687386203e-07
Position 33: 1.772061526136334e-07
Position 261: 7.428252553472875e-08
Position 35: 6.926992881682288e-08
Position 215: 5.742517555349923e-08
Position 466: 4.9823915572971665e-08
Position 352: 2.2390935041216254e-08
Position 795: 2.2100649519783152e-08
Position 213: 6.9648283490374485e-09
Position 42: 6.9624847807820644e-09
Position 585: 5.420504758342263e-09
Position 311: 2.696387632686944e-09
Position 313: 1.7719508811022325e-09
Position 331: 1.2727260753857606e-10
Position 472: 8.65951321840555e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14334: 0.9940081389529881
Position 7872: 0.7731932671528225
Position 981: 0.7159279777546786
Position 1474: 0.3859421158669312
Position 292: 0.2745902308342188
Position 23200: 0.24653034561662907
Position 984: 0.20720848846995868
Position 28580: 0.15449609750012044
Position 1528: 0.13981576714185665
Position 21243: 0.11082356057956162
Position 12962: 0.10730349830969049
Position 27742: 0.1033995730088863
Position 11824: 0.060545410899501675
Position 10318: 0.051901308941115845
Position 24279: 0.05178238943807957
Position 15387: 0.05125500473552971
Position 9395: 0.05061319477710223
Position 4324: 0.046982421278670264
Position 1318: 0.04646014534608667
Position 22232: 0.04140118537742549
Position 3988: 0.03870992147931072
Position 5451: 0.038533138728141056
Position 13022: 0.03699431032872322
Position 555: 0.03589826850928065
Position 13388: 0.03539477350138916
Position 7822: 0.02907091933270584
Position 23450: 0.027999719121999063
Position 6413: 0.027944388850381068
Position 19124: 0.02766928328082287
Position 1904: 0.025743597913004592
Position 12926: 0.025024620148929692
Position 1441: 0.024545017228163435
Position 15615: 0.024106422680088748
Position 15409: 0.023427337929501548
Position 5041: 0.022694210292775404
Position 1026: 0.020102814692444675
Position 1286: 0.01987856517147599
Position 20115: 0.019304677270723474
Position 19492: 0.01891806847603142
Position 17746: 0.018708187847727965
Position 2314: 0.017019566367813092
Position 2570: 0.016895110102964933
Position 22054: 0.016403722502970088
Position 14928: 0.016093807118140672
Position 4026: 0.015024827923612644
Position 14744: 0.013608445205236182
Position 21294: 0.011152568836879914
Position 14695: 0.010772800185399176
Position 1064: 0.010672685809464233
Position 11330: 0.010392127613931308
Position 7350: 0.010028698239534756
Position 21202: 0.010007083101118343
Position 1254: 0.009707545068031394
Position 9359: 0.009450789189647542
Position 6451: 0.008481199092903647
Position 261: 0.008205552415063887
Position 3845: 0.00784010184964711
Position 4060: 0.0077178582808839005
Position 4130: 0.007709635570390515
Position 14504: 0.007409024872802452
Position 6733: 0.007007873586652418
Position 1486: 0.006803328260931557
Position 15347: 0.006686326752413259
Position 400: 0.006561498718913869
Position 14524: 0.005820408985454169
Position 14656: 0.005744091370429997
Position 10242: 0.005396968938046866
Position 19528: 0.0052422594603536935
Position 23603: 0.00521133996623298
Position 704: 0.0051790310778248175
Position 4158: 0.004841010843703105
Position 15853: 0.00453648620296016
Position 11347: 0.0045097778329801575
Position 19334: 0.004295721098282523
Position 6545: 0.004199453313677871
Position 739: 0.0041670789589734305
Position 20670: 0.0038549697113748364
Position 364: 0.0037540410033913368
Position 18263: 0.0035812813368359866
Position 7967: 0.003535458774662652
Position 633: 0.0034377346767917798
Position 16867: 0.0032415088566617994
Position 20692: 0.0030843640325695838
Position 4264: 0.003057284166128666
Position 20746: 0.0029935590814609897
Position 14673: 0.002882164233875291
Position 4097: 0.002598273814945024
Position 1133: 0.002595984693338101
Position 3279: 0.0025904963110780226
Position 612: 0.002561152026674301
Position 266: 0.0023968395496998347
Position 3476: 0.0023807240167832366
Position 1715: 0.002293980143496512
Position 6063: 0.0022440350564088335
Position 2542: 0.0021625086609919487
Position 8540: 0.0021303801321112827
Position 338: 0.0019507263352387518
Position 1329: 0.0017140358935692108
Position 18804: 0.0015249466222002764
Position 14784: 0.0014312707123773202
Position 18402: 0.0013716521916577106
Position 16397: 0.0013004189594199094
Position 1981: 0.001296903615445031
Position 3247: 0.0012149187681282318
Position 2158: 0.001158045180901988
Position 18433: 0.001125064460328483
Position 3164: 0.0011058774186026303
Position 4239: 0.0010885003754398078
Position 3507: 0.0010659658093709525
Position 1004: 0.0010405144291690707
Position 2669: 0.0009691165790074361
Position 1304: 0.0009227209139876325
Position 15496: 0.0008036927912363659
Position 14622: 0.0007850396679150469
Position 1508: 0.0007358420137649201
Position 17236: 0.000712300190828688
Position 367: 0.0006632342221699391
Position 2234: 0.0006065420105355584
Position 2060: 0.0005799762997089717
Position 14789: 0.000576670883233951
Position 324: 0.000550729443773696
Position 15139: 0.0005497745620248407
Position 16529: 0.0004918516617364509
Position 5348: 0.00048125850569666974
Position 16678: 0.00046102342910188333
Position 3913: 0.0003771322950978251
Position 15513: 0.0003665285396563901
Position 669: 0.0003220089776500802
Position 13479: 0.0003042019922945284
Position 15656: 0.000299614844877562
Position 1208: 0.0002835643826743215
Position 7691: 0.00023892113098680594
Position 447: 0.0002363881779718328
Position 361: 0.0002162994034257275
Position 311: 0.0002042472636574185
Position 1399: 0.00018832377944900667
Position 1952: 0.00016354845526163342
Position 1137: 0.0001411618218576139
Position 294: 0.00014074079874630042
Position 1036: 0.0001398227311140286
Position 11053: 0.00013796210807409082
Position 225: 0.00011394100841238009
Position 13450: 0.00010264600784705679
Position 1068: 0.00010165884282312288
Position 1033: 8.587069825321142e-05
Position 762: 6.878739100500019e-05
Position 1510: 6.093157585127574e-05
Position 11522: 5.5307957487143124e-05
Position 1086: 5.4074763065226895e-05
Position 6660: 5.259637136894657e-05
Position 422: 4.136331954493006e-05
Position 6378: 3.8757631709540494e-05
Position 578: 3.807644763613697e-05
Position 901: 3.534689599489357e-05
Position 9743: 3.398187594060996e-05
Position 10767: 3.085404009097769e-05
Position 1187: 3.017850821084252e-05
Position 8911: 2.9290842918216745e-05
Position 995: 2.876068724881925e-05
Position 1116: 2.82630880994755e-05
Position 1243: 2.6722654743278057e-05
Position 4619: 2.6594255548001793e-05
Position 988: 2.4608192595162253e-05
Position 728: 2.0417324536900667e-05
Position 6028: 1.8241042377568004e-05
Position 4721: 1.817488343898168e-05
Position 9617: 1.7965048198335244e-05
Position 9433: 1.7850364386863372e-05
Position 1564: 1.714692607658658e-05
Position 8257: 1.680545035070659e-05
Position 407: 1.5822583541175926e-05
Position 1985: 1.5104288514040517e-05
Position 1369: 1.5055087862866131e-05
Position 235: 1.4324787712927838e-05
Position 718: 1.1653246813600882e-05
Position 460: 1.140379183128513e-05
Position 8178: 1.0593193903671682e-05
Position 493: 1.033208491360503e-05
Position 1150: 9.664525229729759e-06
Position 2911: 8.669732104044782e-06
Position 564: 8.300110729264676e-06
Position 775: 8.283648891804511e-06
Position 1091: 7.699783411887218e-06
Position 2951: 7.562634694156123e-06
Position 6178: 6.9534066377626765e-06
Position 907: 6.650826690818925e-06
Position 1113: 6.359289142178705e-06
Position 1231: 6.277253270883559e-06
Position 1587: 6.027688293121768e-06
Position 5741: 5.841858040140838e-06
Position 6959: 4.349267117674577e-06
Position 2359: 4.080843623811929e-06
Position 801: 4.003864856966613e-06
Position 4372: 3.1807421010603605e-06
Position 1216: 3.0785528492216207e-06
Position 1939: 2.7873534999099766e-06
Position 2606: 2.7070322518319175e-06
Position 1365: 2.5607579868486363e-06
Position 1660: 2.368849376200996e-06
Position 1413: 2.080899814334923e-06
Position 1967: 2.0661374569865015e-06
Position 2688: 1.8111687203023448e-06
Position 1512: 1.7902437542198435e-06
Position 812: 1.6739636408436436e-06
Position 529: 1.5521302976201376e-06
Position 524: 1.5362170403325635e-06
Position 371: 1.475598164782151e-06
Position 2069: 1.353135923084654e-06
Position 477: 1.2740058809335666e-06
Position 1694: 9.701309207407415e-07
Position 1719: 9.101537980329622e-07
Position 4972: 7.96100332557079e-07
Position 1385: 7.429670355322707e-07
Position 1640: 5.036011029148659e-07
Position 2046: 4.6203683674595104e-07
Position 1813: 3.966949808197764e-07
Position 479: 3.209391938443968e-07
Position 1670: 2.86237706166426e-07
Position 1538: 1.36444635850353e-07
Position 402: 2.8476072921676233e-08
Position 1166: 2.659940404092162e-08
Position 205: 1.6116603848610133e-08
Position 464: 1.4577926177177881e-08
Position 385: 3.2661966361166907e-09
Position 379: 1.5575360834415e-09
Position 168: 1.1530073181472935e-09
Position 374: 9.774934844013332e-10
Position 499: 4.725674160958695e-10
Position 180: 9.436905093206129e-11
Position 511: 7.294598600002962e-11
Position 124: 3.0569320338514146e-11
Position 112: 9.064219322472825e-12
Position 192: 2.874308356855157e-16
Position 182: 1.7952405310517653e-20
