Gene = MSH3
Position 31400: 0.0015687652098640894
Position 16065: 0.0015571442470273763
Position 10858: 0.0015255991216524439
Position 2030: 0.0015172170165933326
Position 5156: 0.0013681557549465265
Position 5177: 0.001344305530707754
Position 26663: 0.001285033158874454
Position 5239: 0.0012773403926114482
Position 24570: 0.0012413205130412035
Position 4743: 0.0011786595611549947
Position 2089: 0.001108118990879473
Position 10863: 0.0011079196004650158
Position 8922: 0.001096847196012057
Position 13846: 0.0010794019077169663
Position 24942: 0.0010562773706811633
Position 24868: 0.0010489767275084984
Position 1083: 0.0010459431738600786
Position 1425: 0.0010387186453051083
Position 8859: 0.0010305691143363597
Position 4668: 0.0009075339265170387
Position 3431: 0.0008731234128763645
Position 5610: 0.0008633236426717522
Position 30178: 0.0008613763606168523
Position 15903: 0.0008565166587479644
Position 29910: 0.0008425927592739356
Position 5083: 0.0008202328367331264
Position 932: 0.0008153437851850693
Position 26121: 0.00081356138212174
Position 1712: 0.0008059804725804902
Position 25071: 0.0007671754431542266
Position 2417: 0.0007529401184849775
Position 203: 0.0007295539417004975
Position 26956: 0.0007160130601532546
Position 1220: 0.0007159464966074285
Position 29593: 0.0007104328790676847
Position 1625: 0.0007101098918275841
Position 15345: 0.0007086845002381742
Position 5589: 0.00069193789329357
Position 958: 0.0006862909953143897
Position 1722: 0.0006392919645741442
Position 15989: 0.0006222385325135749
Position 970: 0.000614628283187429
Position 15756: 0.0005809064769419983
Position 686: 0.0005393650532644335
Position 1615: 0.0005382796071428578
Position 30512: 0.0005159149266781556
Position 3405: 0.0005096388742211925
Position 17650: 0.0005036383562267721
Position 1680: 0.00046907409693931285
Position 823: 0.0004480444758360315
Position 28465: 0.0004372165108167911
Position 25677: 0.0004363325635117349
Position 1299: 0.0004027499923449244
Position 17924: 0.0004008312614993494
Position 27500: 0.00039776660828049653
Position 6748: 0.0003976751790342041
Position 7048: 0.0003971597851637076
Position 1990: 0.0003932647357165116
Position 16223: 0.0003873097619704855
Position 1727: 0.0003819223542771205
Position 18368: 0.00035965068912276096
Position 1012: 0.00035664943557140675
Position 828: 0.00035222819177770537
Position 17602: 0.0003416096818906977
Position 2461: 0.00033362927399429974
Position 4700: 0.00033007115503766687
Position 24603: 0.0003276745471351002
Position 24590: 0.00032717330588585787
Position 24921: 0.00032567414251699227
Position 25154: 0.0003237550124134631
Position 7074: 0.00031123726133439885
Position 26858: 0.0003098004514604316
Position 3081: 0.0003088539366409155
Position 4809: 0.00025845665026777404
Position 4690: 0.00024707054232177267
Position 27479: 0.00023322356361904536
Position 5006: 0.00023318885675035317
Position 1915: 0.00021481881784567107
Position 2049: 0.00019887398628414717
Position 24904: 0.0001951096287769629
Position 3861: 0.00017297524492545382
Position 1687: 0.00016884214042993604
Position 849: 0.00015439054847254916
Position 1342: 0.00013473999330883697
Position 730: 0.000105802297114672
Position 26622: 0.00010258646894191446
Position 301: 9.946581625766665e-05
Position 1571: 9.622958680140033e-05
Position 882: 9.012854501849027e-05
Position 18852: 8.710673275885091e-05
Position 552: 8.654069656405693e-05
Position 1476: 8.416266756036691e-05
Position 25036: 7.13212879001586e-05
Position 1427: 7.080271546964306e-05
Position 4722: 7.021875178988226e-05
Position 662: 6.636552767004178e-05
Position 1822: 5.959093718601017e-05
Position 17528: 5.935117096420199e-05
Position 25817: 5.793151980922883e-05
Position 705: 5.557176229855488e-05
Position 799: 5.490849102090956e-05
Position 2873: 5.276798709981368e-05
Position 25010: 5.110722839030423e-05
Position 722: 5.051327733830047e-05
Position 26429: 4.982399703829678e-05
Position 19754: 4.979703284857981e-05
Position 2915: 4.75543869743957e-05
Position 25498: 4.645205031644519e-05
Position 3341: 4.3694491812889295e-05
Position 523: 4.338000348669059e-05
Position 17830: 4.209651629216909e-05
Position 25125: 4.051608242966454e-05
Position 3729: 3.955082327502332e-05
Position 24534: 3.911073215892352e-05
Position 17934: 3.824452188488834e-05
Position 516: 3.80338087773871e-05
Position 19391: 3.517267666323765e-05
Position 6121: 3.465940086467529e-05
Position 5683: 3.3682203088441796e-05
Position 1257: 3.176808206423579e-05
Position 2012: 3.0285975808723632e-05
Position 5446: 2.938008590429249e-05
Position 5598: 2.9202688278642152e-05
Position 1779: 2.580640364476034e-05
Position 3674: 2.4829840710440347e-05
Position 1225: 2.370094612748972e-05
Position 3300: 2.316397184833377e-05
Position 3965: 2.2470866349662755e-05
Position 872: 2.1776265875141886e-05
Position 5492: 2.1375477574392346e-05
Position 1503: 1.9595484368700806e-05
Position 2989: 1.934731117728962e-05
Position 18148: 1.890300301137148e-05
Position 1440: 1.8848119386069478e-05
Position 864: 1.8783457921063145e-05
Position 3135: 1.8718579431059986e-05
Position 281: 1.74406516073677e-05
Position 1028: 1.7206447959057453e-05
Position 16140: 1.712935427854161e-05
Position 976: 1.6799387229825522e-05
Position 738: 1.6767458159592893e-05
Position 26398: 1.4921158486924447e-05
Position 18632: 1.4449962509428554e-05
Position 15239: 1.4046062570362048e-05
Position 236: 1.2366425949608076e-05
Position 2929: 1.2306813914191402e-05
Position 3287: 1.1284169938422818e-05
Position 2274: 9.067724277424344e-06
Position 4901: 8.878250580315863e-06
Position 519: 8.751031620482689e-06
Position 17786: 8.623465744658164e-06
Position 5288: 8.568141461843363e-06
Position 1945: 8.488610805229318e-06
Position 502: 8.108615042058814e-06
Position 3457: 8.003041621670363e-06
Position 18123: 7.94760072804392e-06
Position 17891: 7.431331447841107e-06
Position 786: 7.340653253204101e-06
Position 209: 6.699090789908438e-06
Position 421: 6.698090230100865e-06
Position 26470: 6.504225709752315e-06
Position 272: 6.304703430407166e-06
Position 3990: 5.546880631158418e-06
Position 807: 5.463546791521273e-06
Position 488: 5.367206111761674e-06
Position 16109: 4.69214298334186e-06
Position 1782: 4.477977688629455e-06
Position 3592: 3.7521176606177828e-06
Position 18761: 3.73920382376921e-06
Position 3595: 3.5795912805636294e-06
Position 900: 3.429710525785766e-06
Position 2095: 3.4274849152409765e-06
Position 424: 2.7421334622388815e-06
Position 1651: 2.5308225141884434e-06
Position 538: 2.383822592200097e-06
Position 708: 2.3246332318840734e-06
Position 1060: 2.254141897380012e-06
Position 1786: 2.1817593071786726e-06
Position 664: 1.985551743309892e-06
Position 3373: 1.3891391341567346e-06
Position 16195: 1.3304577532083203e-06
Position 2944: 1.233874554757887e-06
Position 1947: 1.0075035438661945e-06
Position 1826: 8.040792544450174e-07
Position 2423: 7.841205586108486e-07
Position 1853: 5.591282788852386e-07
Position 1846: 4.3194636760936615e-07
Position 1478: 3.0801593200431435e-07
Position 1453: 2.1121855258571402e-07
Position 2017: 1.3498821024544046e-07
Position 2544: 1.1828001382594406e-07
Position 2182: 7.479138989918248e-08
Position 441: 7.263504737514098e-08
Position 2052: 6.003874485522837e-08
Position 428: 5.5893048902108676e-08
Position 450: 5.011507706730854e-08
Position 388: 3.96661554140788e-08
Position 2485: 3.9296265115511145e-08
Position 1965: 3.9129847621523284e-08
Position 341: 3.8155941855706914e-08
Position 495: 3.781879729233054e-08
Position 2187: 3.483999299307057e-08
Position 612: 2.9473504639933965e-08
Position 1952: 2.7922541271688833e-08
Position 378: 2.7528093699417667e-08
Position 748: 2.66977912517657e-08
Position 783: 2.614638313111969e-08
Position 444: 1.990530123719674e-08
Position 166: 1.9298080497150428e-08
Position 1955: 1.8874138831277637e-08
Position 596: 1.69028127267867e-08
Position 320: 1.6295944236310878e-08
Position 1482: 1.4782500677374966e-08
Position 1090: 1.3825092665911504e-08
Position 245: 1.22123423501947e-08
Position 1548: 1.132705801189015e-08
Position 1048: 1.0471081139157141e-08
Position 3688: 9.362389227501326e-09
Position 3621: 8.96917643634326e-09
Position 982: 8.831145980281497e-09
Position 712: 6.8770084805578265e-09
Position 1174: 6.0739699237494e-09
Position 563: 6.063950604195662e-09
Position 529: 6.017701453102532e-09
Position 2891: 5.421487146188573e-09
Position 837: 5.086605033293511e-09
Position 254: 4.251536300989763e-09
Position 317: 4.250377780236719e-09
Position 5717: 4.063345097731796e-09
Position 458: 2.5655561815128777e-09
Position 2309: 2.50790943299772e-09
Position 263: 2.4042813937447543e-09
Position 217: 2.113234852450533e-09
Position 177: 1.994405343153823e-09
Position 1038: 1.6414995644569967e-09
Position 465: 1.6305187799431266e-09
Position 559: 1.4859236073595112e-09
Position 17276: 9.335902368086006e-10
Position 3026: 3.646618140699048e-11
Position 571: 1.2288807917692268e-11
Position 153: 3.946874881780798e-12
Position 460: 2.048087252932399e-12
