Gene = RP11-484M3.5
Position 866: 0.004335835804059642
Position 9721: 0.004018266475194681
Position 3515: 0.003937052519900649
Position 3911: 0.003856091187683304
Position 7137: 0.0036344598588986953
Position 6000: 0.003023911691013209
Position 4523: 0.0028695752398269743
Position 4543: 0.002741793613139221
Position 8483: 0.0026853628851669278
Position 1533: 0.0022889755430480574
Position 3342: 0.0022790064127340736
Position 11733: 0.002236474907024877
Position 764: 0.0022241388320151877
Position 1392: 0.0021490617106081763
Position 6502: 0.0020422826636324917
Position 6464: 0.0020150643170577316
Position 13093: 0.0020009204750363846
Position 7859: 0.0019638158770356475
Position 2888: 0.0017879423008777303
Position 3250: 0.0016517099008692357
Position 481: 0.0015535181761941281
Position 8012: 0.0015248422431753952
Position 3761: 0.0015019909639340946
Position 7768: 0.0014463940389869826
Position 4557: 0.0014237970194636497
Position 539: 0.0013558475876073132
Position 3714: 0.0013366856369683093
Position 4226: 0.0012709146805504144
Position 1321: 0.0012648264904273185
Position 6437: 0.0012562649091981536
Position 889: 0.001243562173085813
Position 981: 0.0011930129716506246
Position 2865: 0.0010728212558498106
Position 4823: 0.0009377955912933604
Position 5461: 0.0008939175125286839
Position 948: 0.0008768467809226695
Position 829: 0.0008733552144727905
Position 1042: 0.000853587660200869
Position 475: 0.0008365794824658592
Position 3073: 0.0007304518561818129
Position 6554: 0.0007171462393395645
Position 774: 0.000713619817467741
Position 5895: 0.000701547124569832
Position 1560: 0.0006574188887689204
Position 4826: 0.0006113426192287276
Position 5389: 0.0005993160484080412
Position 1516: 0.0005688847999430157
Position 6597: 0.0005558241124186532
Position 9498: 0.0005501090280090703
Position 4762: 0.0005368958661381954
Position 3966: 0.0005049470498715521
Position 2025: 0.0004895300584864776
Position 834: 0.00048652316262522133
Position 6174: 0.00047995876160294504
Position 575: 0.0004693530612391889
Position 1348: 0.0004603710922549744
Position 2960: 0.0004545649584787698
Position 11500: 0.0004354730679055369
Position 4795: 0.00039319048181624377
Position 1535: 0.00037027326458402815
Position 3314: 0.0003676749096391121
Position 2830: 0.00036348236653312036
Position 6410: 0.00032346313648222533
Position 433: 0.0002674805856988267
Position 1484: 0.00026235490817758453
Position 5216: 0.0002609654514842428
Position 582: 0.00025899960462016203
Position 451: 0.0002542988518271743
Position 1285: 0.00023297020451493923
Position 3032: 0.00021300588277148243
Position 542: 0.00019598798414297784
Position 2137: 0.0001941048782448906
Position 2526: 0.00019010831846280943
Position 2741: 0.00018893093876202544
Position 4246: 0.00018725106000012663
Position 1957: 0.00017579337856567614
Position 458: 0.0001755047726361372
Position 1021: 0.00017149923509002067
Position 4130: 0.00017115884843241507
Position 2920: 0.0001679824312017288
Position 901: 0.0001645936104477251
Position 5934: 0.00015900630372301224
Position 6379: 0.0001508504450958181
Position 1406: 0.00012855365771840312
Position 369: 0.000121542629860619
Position 6896: 0.00011167635681442328
Position 610: 0.00010329245374393063
Position 5656: 0.00010251766415525925
Position 621: 9.492454883286807e-05
Position 1579: 8.954458643138988e-05
Position 316: 8.529148966076499e-05
Position 1226: 8.058494587794723e-05
Position 6198: 8.026963839955872e-05
Position 1099: 7.729445707835009e-05
Position 2120: 7.253765679186143e-05
Position 5185: 5.4909680779472114e-05
Position 2552: 4.6684984082586614e-05
Position 6223: 3.5917376066296276e-05
Position 561: 3.477037509696407e-05
Position 4630: 3.4105085469205965e-05
Position 4079: 3.074277174036833e-05
Position 5567: 2.763395007961904e-05
Position 4488: 1.933387031825373e-05
Position 1938: 1.146350241391527e-05
Position 1976: 1.1178176124814401e-05
Position 1039: 1.0363688258950406e-05
Position 1229: 7.293117407739879e-06
Position 591: 7.031707913424282e-06
Position 284: 5.440073407021033e-06
Position 298: 5.201177198013409e-06
Position 437: 5.118645211915741e-06
Position 323: 4.799743605108124e-06
Position 651: 4.480921576560397e-06
Position 1059: 4.119643158380668e-06
Position 670: 3.4117469404211095e-06
Position 1065: 2.1619295183141532e-06
Position 395: 1.8276015511652855e-06
Position 990: 1.7234561716302019e-06
Position 84: 1.6507248445492734e-06
Position 175: 1.0821956326664451e-06
Position 1376: 1.009793315886512e-06
Position 178: 6.982013496802622e-07
Position 375: 6.086234283071694e-07
Position 992: 5.444514795109663e-07
Position 139: 4.665567737529166e-07
Position 553: 4.550090323154291e-07
Position 1078: 4.23169534671359e-07
Position 1075: 4.179667045236109e-07
Position 629: 4.102044204919052e-07
Position 1118: 3.4007013142423714e-07
Position 4492: 2.9507538132049397e-07
Position 659: 2.739206667021223e-07
Position 380: 2.3116252247228533e-07
Position 252: 1.6073298500351184e-07
Position 247: 1.5424546450942296e-07
Position 397: 1.251672323384187e-07
Position 94: 9.672178638781739e-08
Position 1050: 8.887181433725088e-08
Position 217: 7.259272976748521e-08
Position 103: 5.7948788754749605e-08
Position 114: 3.88684862708537e-08
Position 1298: 3.333437141097878e-08
Position 120: 2.6345828018587782e-08
Position 1126: 2.48926076097e-08
Position 1807: 1.9394256588521622e-08
Position 1158: 1.7769823594937393e-08
Position 377: 1.62692462834529e-08
Position 254: 5.288076198569013e-09
Position 275: 4.88211420884624e-09
Position 273: 1.6181738990404775e-09
Position 201: 1.4556568900450862e-09
Position 260: 1.2069563397283741e-09
Position 195: 8.865756223767978e-10
Position 126: 1.7809525381765985e-11
Position 183: 5.750796239496267e-12
