Gene = ARHGEF39
Position 2734: 0.00013045153047562696
Position 1197: 0.00012303874907733977
Position 1284: 0.0001203001633307565
Position 96: 0.00011575759837984922
Position 1318: 0.00011125494342291477
Position 2073: 0.00010809487016289793
Position 1566: 0.00010170962542165041
Position 1821: 7.160351482335354e-05
Position 2581: 6.007828105279863e-05
Position 2261: 4.7961785228668624e-05
Position 367: 4.728528043183078e-05
Position 1530: 4.279008001593108e-05
Position 2043: 3.686006876065058e-05
Position 1675: 3.3584364606577103e-05
Position 1771: 3.340276518150325e-05
Position 1427: 2.8406656732670943e-05
Position 1012: 2.7679772015580414e-05
Position 1728: 2.013306256211075e-05
Position 1090: 1.8638381723658786e-05
Position 3113: 1.7963325296076372e-05
Position 633: 1.6449513477985332e-05
Position 304: 1.577215336503874e-05
Position 1441: 1.5743905416426022e-05
Position 1360: 9.959729233752484e-06
Position 1038: 6.852803601991018e-06
Position 1510: 6.533200270213081e-06
Position 625: 5.596607258810553e-06
Position 98: 5.336702231291093e-06
Position 688: 4.429652094096914e-06
Position 4927: 3.6633829529071887e-06
Position 570: 3.2983334377903757e-06
Position 1345: 3.226574093973475e-06
Position 3344: 2.873714422474918e-06
Position 1597: 2.3242140194742417e-06
Position 496: 2.248653471349996e-06
Position 1739: 2.2344185829190934e-06
Position 602: 1.3782067233338914e-06
Position 536: 1.2578585963680028e-06
Position 743: 1.1373304077920709e-06
Position 1223: 9.116220324038951e-07
Position 580: 8.321711506843343e-07
Position 1052: 7.934804139478684e-07
Position 386: 7.848777270184155e-07
Position 1586: 7.153818829687993e-07
Position 164: 6.514672916668432e-07
Position 436: 5.192046848774172e-07
Position 1024: 2.7011158655830976e-07
Position 645: 2.405214452061262e-07
Position 746: 1.4793823241641334e-07
Position 716: 1.454329121575904e-07
Position 586: 4.574125960799122e-09
Position 420: 3.0877750058847568e-09
Position 677: 2.623501667189684e-09
Position 754: 1.4925502156658426e-09
Position 1705: 5.235647687095339e-10
Position 1031: 5.2476004826637714e-11
Position 757: 4.216860295833225e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 794: 0.9568388779048735
Position 1160: 0.8780869126254303
Position 436: 0.8166684872148765
Position 3284: 0.4858954112852366
Position 1894: 0.4290551625031251
Position 2864: 0.3668712362076045
Position 1872: 0.29730897522592115
Position 2139: 0.21155339688403324
Position 3059: 0.20059655634817097
Position 5503: 0.19606633895585868
Position 2545: 0.1811459890620261
Position 2109: 0.15743191774747756
Position 406: 0.1568673190699109
Position 4404: 0.13834863301672665
Position 2942: 0.12478982579840207
Position 3019: 0.12309287556678611
Position 2478: 0.05788352628783944
Position 4407: 0.0497528971499151
Position 2649: 0.043889791579308654
Position 2512: 0.040259834367673
Position 4319: 0.03899652089352485
Position 1001: 0.03707464971901357
Position 3869: 0.036310585161201836
Position 3411: 0.031240678941652465
Position 2212: 0.03110558035766486
Position 4259: 0.028873074552339038
Position 3287: 0.028300743208590183
Position 3854: 0.023304626121609558
Position 4226: 0.022610580174944796
Position 4803: 0.022145253467912414
Position 2112: 0.020817627786519785
Position 5738: 0.020153093168986797
Position 4474: 0.01878259393854258
Position 2080: 0.01487417355514252
Position 3223: 0.014340567793507402
Position 2870: 0.014309562482093047
Position 817: 0.01418853265037115
Position 4154: 0.012132272846381482
Position 1019: 0.01168148285404547
Position 2565: 0.011666718454907002
Position 3479: 0.00998929575209317
Position 5540: 0.008760719288622116
Position 2271: 0.007842647587828955
Position 5679: 0.007717167238078236
Position 3040: 0.007664679419860387
Position 4701: 0.007291193003342055
Position 2456: 0.007022517292193757
Position 2919: 0.006030357309665015
Position 3129: 0.00574615668241354
Position 4835: 0.005665231474659638
Position 4808: 0.005562253894169431
Position 2265: 0.005439512844825892
Position 5866: 0.005389612918457238
Position 1958: 0.005143766881631327
Position 4007: 0.004972361877701342
Position 1932: 0.0045970468241490715
Position 3692: 0.004569233706938426
Position 5011: 0.004495372137933209
Position 2231: 0.004260850829171668
Position 2956: 0.0038907097216823337
Position 1914: 0.003827814229026539
Position 5798: 0.003714228992855492
Position 2301: 0.003644630994627811
Position 4185: 0.003576611317714961
Position 1163: 0.003304249900888196
Position 4277: 0.0032388464820133573
Position 3037: 0.0030365931985257746
Position 5838: 0.002887149099246768
Position 5104: 0.0027015542406901034
Position 4901: 0.002503593739943989
Position 1703: 0.0024486046662271256
Position 3243: 0.0023402845941128433
Position 892: 0.0023215110416331744
Position 915: 0.0023093363712647476
Position 4898: 0.002140856516922195
Position 763: 0.002139660044530719
Position 1166: 0.0021384799305309427
Position 3507: 0.0020674609910432407
Position 4322: 0.0019090910427772795
Position 5630: 0.0018740022036203988
Position 5621: 0.0018641981933605555
Position 4071: 0.0018629533993274657
Position 2244: 0.0017872294890252957
Position 1041: 0.001782984418264204
Position 3209: 0.001725472198305233
Position 4123: 0.0016216591516848024
Position 4207: 0.0016191785124542821
Position 5085: 0.00144000979692687
Position 2817: 0.0014387068033022566
Position 458: 0.0014174519961040444
Position 4650: 0.0012816383435504772
Position 3064: 0.001252865212972474
Position 2171: 0.0011411931420705723
Position 3680: 0.0010093737115960547
Position 1992: 0.0010005239113581445
Position 4621: 0.0008052964391308734
Position 1099: 0.0007867354634220274
Position 1675: 0.000774596108339896
Position 3601: 0.0007427694803554672
Position 1836: 0.000720237679290282
Position 1318: 0.0006869269400294601
Position 1208: 0.0006793227518949945
Position 3090: 0.0006563723057024545
Position 1031: 0.0006221758417835205
Position 5176: 0.0006066079982726719
Position 2697: 0.0005770992651851728
Position 3389: 0.0005665498087046245
Position 3437: 0.0005518388618611763
Position 3927: 0.0005111521505742338
Position 4111: 0.0005018544110160146
Position 3751: 0.000498783660852256
Position 3793: 0.0004951138669852626
Position 3313: 0.00047346297949118376
Position 2274: 0.0004707380970770321
Position 3886: 0.0004405196997670024
Position 1062: 0.0003945743504364949
Position 1591: 0.0003943596748585246
Position 2718: 0.00037931174349227026
Position 1419: 0.0003727525589156268
Position 1238: 0.00036085812055923326
Position 390: 0.00029012816995163844
Position 2193: 0.00027496859079266083
Position 2521: 0.00027355188772679997
Position 659: 0.000248335088846333
Position 2235: 0.0002442750368540509
Position 2578: 0.00023457024777605518
Position 2678: 0.00023408502914924967
Position 1942: 0.00017985225876313544
Position 1448: 0.00016478058451045355
Position 1003: 0.00016344398322960823
Position 1969: 0.00015668704356737621
Position 1808: 0.00015230533098538763
Position 1340: 0.0001369244228764693
Position 969: 8.780482231471346e-05
Position 2116: 8.475772731243503e-05
Position 3522: 7.855270107489226e-05
Position 864: 7.38953060209507e-05
Position 2749: 7.143314481142153e-05
Position 344: 7.02084536501853e-05
Position 820: 7.019879128092172e-05
Position 412: 6.482212671504563e-05
Position 2248: 6.392206830600423e-05
Position 1065: 6.204391008799787e-05
Position 2529: 5.854874909940092e-05
Position 1115: 4.9909060442175054e-05
Position 2732: 4.689022320572034e-05
Position 835: 4.469725221824795e-05
Position 1192: 4.303471686807605e-05
Position 1070: 4.029426471694216e-05
Position 1277: 3.9011587307648725e-05
Position 1390: 3.820454227483363e-05
Position 2774: 3.1957671692061407e-05
Position 633: 3.1729636033374284e-05
Position 1182: 2.6650513255811998e-05
Position 704: 2.550373799159677e-05
Position 463: 2.5267427166307728e-05
Position 1244: 2.450104059539652e-05
Position 1212: 2.401812849762873e-05
Position 798: 2.3894562898381215e-05
Position 1498: 2.3099248951817654e-05
Position 742: 2.213251721138315e-05
Position 1684: 2.1350786606467422e-05
Position 2312: 2.0389696239513214e-05
Position 1840: 1.824770422409922e-05
Position 322: 1.8172649610632825e-05
Position 490: 1.7140623245422856e-05
Position 157: 1.582212309249582e-05
Position 286: 1.4534672320377993e-05
Position 1759: 1.3868442935616423e-05
Position 162: 1.374802474886454e-05
Position 894: 1.33778922967113e-05
Position 1625: 8.85984844403215e-06
Position 1471: 8.535558274432709e-06
Position 1516: 8.459412710153265e-06
Position 765: 7.619162650198675e-06
Position 357: 7.146027613577023e-06
Position 1762: 6.705368907452926e-06
Position 1716: 6.294987985102299e-06
Position 903: 6.094370055251791e-06
Position 1692: 5.6538659120626374e-06
Position 1301: 5.431234538019742e-06
Position 625: 4.447232996309956e-06
Position 511: 3.996775912036179e-06
Position 484: 3.7466649919757275e-06
Position 716: 3.6138654651173456e-06
Position 1771: 3.54364393595299e-06
Position 528: 3.5153166174120964e-06
Position 1280: 3.2010175914113314e-06
Position 337: 2.9248032218320566e-06
Position 2322: 2.51055558758779e-06
Position 667: 2.4618621759284296e-06
Position 1172: 2.297473916200779e-06
Position 593: 1.9993615673420187e-06
Position 1817: 1.943788444273651e-06
Position 606: 1.9178012511381816e-06
Position 1080: 1.7271011689243397e-06
Position 637: 1.6680653781488389e-06
Position 1548: 1.6458405590628334e-06
Position 204: 1.4954387686116204e-06
Position 1718: 1.4874681995650698e-06
Position 1421: 1.4173257619072904e-06
Position 896: 1.3988949540454183e-06
Position 926: 1.310339933428834e-06
Position 1457: 1.1505252468631907e-06
Position 843: 1.0995323259658366e-06
Position 211: 1.0461098128000555e-06
Position 754: 6.967374030785266e-07
Position 1052: 6.143014971639888e-07
Position 1223: 5.783422021007861e-07
Position 612: 5.133647524253154e-07
Position 1043: 3.543050029962096e-07
Position 177: 3.5317145105773324e-07
Position 1441: 3.1607225208821654e-07
Position 1819: 2.9628725256843153e-07
Position 291: 2.3269064230340395e-07
Position 237: 2.3100753406703025e-07
Position 159: 2.1992412416933687e-07
Position 595: 2.054488853143113e-07
Position 1746: 2.030755416159623e-07
Position 348: 1.4095905795819454e-07
Position 1542: 1.1743603389590657e-07
Position 1570: 1.014212241620581e-07
Position 1118: 1.006352618309629e-07
Position 300: 8.832484652859626e-08
Position 213: 3.881300142922814e-08
Position 232: 3.102589283486954e-08
Position 123: 2.989048914808004e-08
Position 532: 2.3379754536335762e-08
Position 602: 1.069232063865548e-08
Position 550: 5.034267876004912e-09
Position 219: 1.3657047449161476e-09
Position 542: 9.965110563630273e-10
Position 570: 8.822901881732273e-10
Position 1050: 3.9235257766141995e-10
Position 568: 3.055037044936755e-10
Position 561: 1.9889541080501874e-10
Position 556: 1.7915148805127155e-10
Position 1463: 1.2275509140416007e-10
Position 310: 1.1437920263848985e-10
Position 564: 8.603873219738824e-14
