Gene = XPC
Position 18655: 0.09684549902280067
Position 16401: 0.09653759654816128
Position 30226: 0.09386831786914276
Position 30542: 0.09111890968462072
Position 30455: 0.07975394245818837
Position 5849: 0.07392275682047009
Position 20992: 0.07183618788089284
Position 16150: 0.07120732361414055
Position 31149: 0.0708861357252683
Position 4873: 0.0670490548397109
Position 11270: 0.06437298440673374
Position 13562: 0.0633293316779933
Position 14497: 0.06069995324051562
Position 9774: 0.05940453597224416
Position 12510: 0.055700054578490206
Position 14939: 0.053763886743386946
Position 30426: 0.05313730358904735
Position 23894: 0.05020574210524282
Position 22207: 0.048008315112211195
Position 32772: 0.04420232127215861
Position 12244: 0.04276127365698627
Position 14860: 0.04139063765913127
Position 26155: 0.04128107901791155
Position 13506: 0.0349409195950752
Position 12898: 0.03320607686266706
Position 5630: 0.033163652767187246
Position 8087: 0.030692063015555802
Position 30475: 0.030510624607419358
Position 24975: 0.029310771613645384
Position 11279: 0.02750113632187497
Position 19799: 0.026523570354596748
Position 12248: 0.02567060069987182
Position 24435: 0.02508709591576506
Position 14151: 0.022924875629308453
Position 26013: 0.02178263101054368
Position 6159: 0.021462493476269474
Position 11254: 0.020320903309312275
Position 27391: 0.019578160492526638
Position 24611: 0.019432345307101966
Position 31187: 0.019354931796303435
Position 11977: 0.019139959699922417
Position 31081: 0.01886385961689061
Position 24206: 0.018584461085428963
Position 300: 0.018580184208377412
Position 21154: 0.017749720544023993
Position 28700: 0.017476136572983803
Position 30365: 0.01717227135888023
Position 4324: 0.015458885879065288
Position 31994: 0.015007165734444402
Position 14994: 0.014619448099035063
Position 10243: 0.013455476882420837
Position 6347: 0.013254200388349445
Position 14998: 0.013228398057334157
Position 2717: 0.01301008878598943
Position 26422: 0.012273350720608877
Position 8339: 0.012089805373650992
Position 13348: 0.011782862078384299
Position 24223: 0.01046875253163424
Position 24970: 0.010353458624801528
Position 16086: 0.010013806947633538
Position 31183: 0.009931240470165319
Position 22792: 0.009682335830803513
Position 12218: 0.008848136695469902
Position 32462: 0.008764334785436307
Position 11346: 0.008701631121793741
Position 28506: 0.00790458063795835
Position 14054: 0.007566446784021609
Position 13675: 0.0075619398233844745
Position 8677: 0.007239368693800559
Position 8673: 0.007188566891766749
Position 10714: 0.006934929099461432
Position 23771: 0.0058231368803217986
Position 5553: 0.00578635640422314
Position 31266: 0.005711167346268478
Position 11185: 0.005585511052875329
Position 33289: 0.005572464878051399
Position 31504: 0.00533295654141663
Position 32302: 0.005176217239045026
Position 2950: 0.004996817280108609
Position 32839: 0.004737335181371512
Position 5876: 0.004674673161331343
Position 5169: 0.004405206211464894
Position 15828: 0.0041926228222925865
Position 24526: 0.004173415757187549
Position 3402: 0.004168881388939376
Position 14139: 0.004099455458668519
Position 11024: 0.003988168652559158
Position 5596: 0.003913413024135579
Position 12483: 0.0038813526199415055
Position 23837: 0.0038550435877689254
Position 33022: 0.0036060154567302753
Position 32417: 0.003492006046752981
Position 11989: 0.0034701336704453353
Position 998: 0.0034605597655784203
Position 5264: 0.003330374965073014
Position 3306: 0.0031941118019782355
Position 20375: 0.0030168419839768142
Position 3805: 0.003000920965623497
Position 22453: 0.0029097793757865433
Position 27611: 0.0028851146646728222
Position 11160: 0.0028677576293395317
Position 13392: 0.0028211114331852852
Position 12397: 0.002775217292686635
Position 14986: 0.0026264638328891547
Position 12655: 0.002502707015721953
Position 1809: 0.0022864972336980103
Position 10760: 0.002278054556306021
Position 5618: 0.002209318687152
Position 1393: 0.0022036424434035916
Position 27496: 0.0021913665641643248
Position 11759: 0.0021806566642279205
Position 30521: 0.0020181123141439126
Position 12670: 0.001990766818816904
Position 32625: 0.00196111890631477
Position 2455: 0.0018507703108518196
Position 12523: 0.0018430125006646926
Position 10954: 0.0018183212462975116
Position 8319: 0.001748789992951458
Position 33013: 0.0017085395106806005
Position 9891: 0.0016924196117726145
Position 30220: 0.0016669769123346025
Position 22419: 0.0016084644362783468
Position 416: 0.0016073220429600316
Position 1473: 0.0016016406510870062
Position 14493: 0.001578184844032087
Position 15799: 0.0015707723548332212
Position 12980: 0.0015500102682583885
Position 6715: 0.0015176220628262246
Position 1901: 0.001506754373826545
Position 7044: 0.0014655976799620365
Position 2128: 0.0014190125772596636
Position 25159: 0.001402420820266397
Position 22857: 0.0013772069186762598
Position 11316: 0.001318559168445524
Position 3664: 0.001287445195607787
Position 13455: 0.0012846151627872282
Position 5301: 0.0012247552641075975
Position 27107: 0.0011491649714126975
Position 27647: 0.001119699142672524
Position 31302: 0.0010364740733581196
Position 12166: 0.0009660489406947925
Position 21871: 0.0009315614219375891
Position 11338: 0.0008832606874500455
Position 16057: 0.0008790433789888102
Position 1652: 0.0008709606543840111
Position 26838: 0.000849856481314529
Position 15717: 0.0008404662530437504
Position 4836: 0.0008358253588643141
Position 907: 0.0008331468606907232
Position 3751: 0.0008161959882107378
Position 31095: 0.000803511238432964
Position 12630: 0.0007633432028557544
Position 12235: 0.0007589893864041858
Position 16305: 0.0007415043688757252
Position 11812: 0.0007323974589387844
Position 31450: 0.0007204082927745218
Position 23360: 0.0007143266147785985
Position 12339: 0.0007033004566245928
Position 19781: 0.0006856941171691518
Position 14198: 0.0006687503022001014
Position 2774: 0.0006630351536048538
Position 13652: 0.0006589390606728492
Position 6210: 0.0006271443905009154
Position 13733: 0.0006253565381434277
Position 5234: 0.00061981942447306
Position 30642: 0.000613859299921685
Position 26731: 0.0005895670699925043
Position 12262: 0.0005820415853229413
Position 12279: 0.000568475630827816
Position 15873: 0.0005433220496264434
Position 3849: 0.000526698838661418
Position 31332: 0.0005263020473839919
Position 26946: 0.0005245456660800523
Position 13198: 0.0005160217577953166
Position 31276: 0.0005110271240134328
Position 1367: 0.0005107401771447629
Position 13522: 0.0005027606461109788
Position 12143: 0.0004986480527734704
Position 3673: 0.0004912249240091908
Position 1966: 0.0004850544561876025
Position 30170: 0.0004844420473879626
Position 2359: 0.00048021470918608737
Position 31307: 0.00047886763196588794
Position 12252: 0.00047062970166511574
Position 2817: 0.0004679178109054554
Position 2640: 0.00045641588901815553
Position 2048: 0.00044329772478303653
Position 31230: 0.00044001131146442134
Position 13539: 0.0004351794370639419
Position 1616: 0.00041134879065072205
Position 4409: 0.0004095467236318002
Position 12616: 0.00039967249608082134
Position 30693: 0.00038345566813070635
Position 12935: 0.0003816095424699632
Position 5426: 0.00037306660112742726
Position 22993: 0.00036998839402899446
Position 7157: 0.0003544204746093398
Position 25142: 0.0003425407376044453
Position 19201: 0.0003187283545266625
Position 31305: 0.00030330136578487376
Position 7069: 0.00029035656489906955
Position 12198: 0.00028536926979879127
Position 12902: 0.00026819743421911115
Position 32658: 0.0002556093171353989
Position 6458: 0.00024461012653871964
Position 11807: 0.00024137123008595063
Position 13427: 0.00023860946918942056
Position 28278: 0.00023020384297905484
Position 31590: 0.00022307443926495302
Position 6174: 0.00022291569995572588
Position 31141: 0.0002170207799944694
Position 5811: 0.00021212619013564598
Position 12268: 0.0002069008795773787
Position 14406: 0.00020228623242747495
Position 19525: 0.0001997963486571542
Position 11415: 0.00019961809043150182
Position 20170: 0.00019194127188200307
Position 7038: 0.0001726091839606835
Position 20652: 0.00016779510840660936
Position 6043: 0.0001668071504991641
Position 8570: 0.00014925802488932683
Position 27442: 0.0001483914273701865
Position 31143: 0.00014785793151732827
Position 6624: 0.00014326300043721892
Position 14990: 0.00012788814984149362
Position 30489: 0.0001262897961066031
Position 31201: 0.00012602354111433423
Position 31242: 0.00011929822833361618
Position 30172: 0.00011584758206762755
Position 6106: 0.00011034435869851005
Position 15672: 0.00010932936862179541
Position 33266: 0.00010501956900681524
Position 28314: 9.033447645258765e-05
Position 13965: 9.030066745224733e-05
Position 26437: 8.556480862031622e-05
Position 7201: 8.431611878999536e-05
Position 8555: 8.235337789223395e-05
Position 13470: 7.545475931554756e-05
Position 6723: 6.641511917272683e-05
Position 10013: 6.018895121364312e-05
Position 13353: 5.834757709004812e-05
Position 19748: 5.656412282318002e-05
Position 9559: 3.96000859519295e-05
Position 9007: 3.9027498940577036e-05
Position 30931: 3.7995632846214476e-05
Position 13975: 3.602508837143218e-05
Position 9463: 3.494003051696482e-05
Position 5924: 3.485301697627279e-05
Position 14005: 3.3252037466529844e-05
Position 14256: 3.275048530035779e-05
Position 5945: 3.122301179546484e-05
Position 30960: 2.78336217186274e-05
Position 2607: 2.6416327911329064e-05
Position 911: 2.2006472227646285e-05
Position 2491: 2.0998824396442135e-05
Position 3017: 1.8617857803915368e-05
Position 2254: 1.860968239816839e-05
Position 1441: 1.7544615816512804e-05
Position 658: 1.6429042370248696e-05
Position 2955: 1.6101931575307977e-05
Position 2459: 1.4270182225366446e-05
Position 28244: 1.3880442629405238e-05
Position 927: 1.2647986696339343e-05
Position 2151: 1.2300793149138841e-05
Position 19667: 1.1572773528561849e-05
Position 31999: 1.1269922199561185e-05
Position 10813: 9.609975996985246e-06
Position 14224: 5.564456839116782e-06
Position 11765: 5.54751886255564e-06
Position 719: 5.172482834492776e-06
Position 410: 2.672986413231674e-06
Position 11651: 2.5734257808019413e-06
Position 8375: 2.3797539972892825e-06
Position 3985: 2.053809937538327e-06
Position 11655: 1.785470273219964e-06
Position 75: 1.6168145500421303e-06
Position 10831: 1.5923645471194617e-06
Position 14616: 1.2934927247689213e-06
Position 587: 1.2538886298031595e-06
Position 511: 1.0971386992345385e-06
Position 14364: 9.402782182293156e-07
Position 30748: 9.085101080031611e-07
Position 8380: 9.028990222619664e-07
Position 25: 7.595450170685112e-07
Position 668: 6.093766260657042e-07
Position 594: 4.5444205183373476e-07
Position 13869: 3.967170318434215e-07
Position 666: 3.7773144232325723e-07
Position 699: 3.731760528729331e-07
Position 890: 3.6297028685489675e-07
Position 30052: 2.791615733884285e-07
Position 796: 2.150782066147372e-07
Position 391: 1.9323160014939906e-07
Position 653: 1.7386734947340563e-07
Position 95: 1.4144248471486533e-07
Position 902: 1.232633445594676e-07
Position 1012: 1.0485364666195369e-07
Position 546: 6.939845423741397e-08
Position 620: 5.275684565438023e-08
Position 894: 4.8133065955943255e-08
Position 28: 4.51396855119858e-08
Position 981: 4.162013637996652e-08
Position 613: 3.495876181841618e-08
Position 1003: 3.1259045771589264e-08
Position 50: 2.75686747328244e-08
Position 58: 2.0816194673349978e-08
Position 438: 2.01415586496388e-08
Position 191: 1.5419214916617534e-08
Position 1268: 7.583325623918297e-09
Position 711: 6.555402077520839e-09
Position 8765: 6.51495187149764e-09
Position 179: 3.521369100649587e-09
Position 30962: 3.4387090662672166e-09
Position 570: 1.6574612054541855e-09
Position 622: 2.408055768266924e-10
Position 492: 2.2280588800753387e-10
Position 478: 1.7706664849895637e-10
Position 120: 5.171644426274681e-11
Position 428: 1.983064755821562e-12
Position 154: 4.895618471721225e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 30781: 0.9958657715859904
Position 13849: 0.9929058183423543
Position 31403: 0.9802432414082005
Position 29834: 0.9659156924509246
Position 8232: 0.9553828862955919
Position 13197: 0.9261998887902079
Position 5720: 0.922528987717529
Position 24749: 0.7901163565549167
Position 22287: 0.751453046371222
Position 30095: 0.7303374578298353
Position 33169: 0.7194592546686127
Position 6042: 0.6826915069015909
Position 10402: 0.6811673794747153
Position 11508: 0.6712371827025517
Position 18952: 0.6638584607174083
Position 26366: 0.6470157683860918
Position 28140: 0.6287626616571106
Position 15950: 0.5578483324806596
Position 30342: 0.38530197127255583
Position 11184: 0.3601644404582032
Position 18543: 0.3364197965502221
Position 11529: 0.2748434228101933
Position 31825: 0.20746726296282716
Position 21994: 0.20538926752058773
Position 23709: 0.20383709373908535
Position 26055: 0.20217358789305792
Position 31054: 0.20101673550997037
Position 30950: 0.18034640329107937
Position 26319: 0.14806473202071838
Position 20621: 0.14555922183789013
Position 26898: 0.14333612528627024
Position 18982: 0.13186939494521246
Position 30051: 0.12586102584390357
Position 21689: 0.1135619994289428
Position 16766: 0.10958545473044329
Position 14741: 0.10696767194867451
Position 21600: 0.10393965196800517
Position 26393: 0.10120048242943175
Position 22365: 0.09761669093030963
Position 30971: 0.0957929321983594
Position 19012: 0.09025644370197053
Position 18519: 0.08882456034757333
Position 3198: 0.08160901135053544
Position 23754: 0.07650113531856564
Position 33148: 0.07404626471335847
Position 30120: 0.0716473172753114
Position 10325: 0.07061741394201296
Position 20322: 0.06487724039303186
Position 12358: 0.05975421966421979
Position 16940: 0.05716099631226363
Position 12048: 0.0516529228855278
Position 22100: 0.05069922080217967
Position 17433: 0.04977327359294551
Position 9674: 0.04945826587533793
Position 26818: 0.0475839265762789
Position 20903: 0.047415740168787225
Position 18923: 0.04644799285919554
Position 4710: 0.04586251726276179
Position 17294: 0.04440752014844862
Position 16223: 0.04388428551187104
Position 20940: 0.042170168256129556
Position 26032: 0.040529976810910126
Position 11885: 0.037505862230582464
Position 14305: 0.036308503047938485
Position 24320: 0.03616122938567484
Position 26238: 0.035686585813400014
Position 3173: 0.03485301928158272
Position 12799: 0.03458320868233966
Position 3081: 0.03332406216007319
Position 16828: 0.03281744097073311
Position 33250: 0.03226605967261122
Position 17126: 0.03176274299397355
Position 32515: 0.031150514116915762
Position 10322: 0.030954672713570778
Position 13439: 0.030904776981903023
Position 13469: 0.03058231660824537
Position 10930: 0.030358017550329117
Position 10158: 0.02864693341338391
Position 23617: 0.027448889256825655
Position 19661: 0.0272302176906626
Position 14053: 0.02576861618030602
Position 20301: 0.025215041819835974
Position 32623: 0.025122592942502287
Position 32114: 0.02506536044340517
Position 20246: 0.02476818464808565
Position 32648: 0.024656534417810586
Position 31003: 0.024580932854022054
Position 13219: 0.02398176256454998
Position 5819: 0.023730209812678447
Position 16322: 0.023510852319477284
Position 30397: 0.023466478034833517
Position 18804: 0.023437360013624394
Position 18775: 0.023369271936790906
Position 5487: 0.023207658502807104
Position 22293: 0.023177123636974294
Position 16895: 0.02248262882921977
Position 13114: 0.02242774167695682
Position 3128: 0.02208063064931009
Position 27309: 0.02191375269066572
Position 33375: 0.021904850924119035
Position 10473: 0.021529727748916563
Position 31148: 0.02015168593555637
Position 25967: 0.02014847334243046
Position 5964: 0.01954473930980833
Position 18719: 0.019255675404269985
Position 20298: 0.01919013998323445
Position 24018: 0.017583451647327084
Position 8170: 0.016424601371787362
Position 19890: 0.016199301602768404
Position 5541: 0.01539123730976476
Position 7963: 0.015299281467526968
Position 5768: 0.015007698292682203
Position 31780: 0.014482394933309314
Position 14394: 0.014287410956777453
Position 4835: 0.014019364414785487
Position 8452: 0.01272144518092661
Position 25907: 0.012469809850725605
Position 6019: 0.012187197990158749
Position 32654: 0.011835401887880516
Position 7994: 0.011544230175872559
Position 24083: 0.01144471271175017
Position 31224: 0.011264779262975717
Position 32678: 0.0110897537767982
Position 14737: 0.01105878571306259
Position 32893: 0.010847500778548997
Position 25970: 0.010592079980316029
Position 13525: 0.010553862996924958
Position 4209: 0.010122252100798423
Position 6238: 0.01008614397953999
Position 24547: 0.010075821784413345
Position 2578: 0.01001288349784144
Position 33254: 0.009440711673670287
Position 32197: 0.00869902599999733
Position 28620: 0.00856193590309859
Position 22603: 0.008349951906159324
Position 28410: 0.008349055219078787
Position 30982: 0.007913561263668862
Position 30454: 0.007831727034827197
Position 18203: 0.007591761617237841
Position 5422: 0.0075310339942846385
Position 32406: 0.0075163187840877445
Position 14761: 0.007473426395390833
Position 28470: 0.007377054534039648
Position 160: 0.007293776345064402
Position 12031: 0.007151593214788501
Position 16393: 0.006813500907777997
Position 4746: 0.006766343230266422
Position 16174: 0.006742558004052219
Position 31664: 0.006398414835326704
Position 31332: 0.0062624815287707315
Position 24871: 0.0058513647914638
Position 3614: 0.005839167001975654
Position 17353: 0.005826636688202085
Position 12071: 0.005695036964078712
Position 10674: 0.005525722100730649
Position 13869: 0.005489521152959886
Position 26863: 0.005353382402782266
Position 22201: 0.0052236190390449865
Position 13426: 0.00514736495541465
Position 14308: 0.005111537063597215
Position 23784: 0.004932701622663798
Position 31636: 0.00480984373054434
Position 12425: 0.004789385772625381
Position 13250: 0.004656655589962027
Position 5058: 0.004612957490275506
Position 10977: 0.00431061163550719
Position 10343: 0.004270070345948641
Position 28057: 0.004138309083183327
Position 13133: 0.004049324492813914
Position 27589: 0.004004813807345345
Position 2602: 0.003981851757210143
Position 15976: 0.0039521159483295485
Position 5662: 0.0037926298366167325
Position 4088: 0.0037039088135651524
Position 31854: 0.0036930652200301184
Position 8013: 0.0036090287196393206
Position 6079: 0.0035668283652023247
Position 10477: 0.0035377990637396957
Position 1706: 0.0034688750076732515
Position 2773: 0.0034423776302588698
Position 26721: 0.003375854141246995
Position 5173: 0.0032469525047020362
Position 12558: 0.0031958187179152078
Position 24816: 0.0031923416042124422
Position 31706: 0.003165175544608386
Position 13291: 0.0031526579672785313
Position 16238: 0.003114070261509248
Position 32294: 0.0030868296376450727
Position 29930: 0.003041907680562623
Position 16368: 0.002969881703491937
Position 13380: 0.0029449595520457377
Position 835: 0.0028126735478629502
Position 1223: 0.0028064572135422555
Position 14224: 0.0027940442589256867
Position 10409: 0.0027819018092466647
Position 15607: 0.0027488356807607965
Position 9724: 0.00274429673310686
Position 14080: 0.00273678607987688
Position 6053: 0.002726365848317037
Position 13085: 0.002608932148370409
Position 30583: 0.0024927760651907243
Position 24573: 0.002455805809966395
Position 15697: 0.0024257180196748224
Position 6912: 0.002367300022221126
Position 9574: 0.002312871531127357
Position 11806: 0.0022967828539197928
Position 32162: 0.002289994899974637
Position 32273: 0.0022072736282573815
Position 15742: 0.0020882180931982783
Position 31717: 0.0019950247493084987
Position 6128: 0.0019604682336270634
Position 5732: 0.001954758371568997
Position 16085: 0.0019424435630405377
Position 9702: 0.0019298889133002176
Position 26782: 0.0018987696877494852
Position 23582: 0.0018385146898345036
Position 13451: 0.001834637979153093
Position 22816: 0.0017471953127052547
Position 9705: 0.0017135804750880131
Position 2329: 0.0016388120481054403
Position 32680: 0.0016338856692380147
Position 25854: 0.0016266564739537614
Position 10787: 0.0015871578604582334
Position 12367: 0.0015700740585615732
Position 10439: 0.0015662512614095755
Position 5493: 0.0015611757863253548
Position 11199: 0.0014297259344652688
Position 24787: 0.001426814100370703
Position 8244: 0.001386232836622674
Position 10070: 0.0013699124877205968
Position 4778: 0.0013396273886243368
Position 32836: 0.0013356183260576676
Position 21493: 0.0013252022230648029
Position 10611: 0.0013189754952711516
Position 13304: 0.0012899919447566359
Position 11940: 0.0012634372874844872
Position 3238: 0.001234617202945128
Position 31365: 0.0012278193637849243
Position 2846: 0.001220320848421515
Position 3053: 0.0011946576524842242
Position 13490: 0.0011624980198446547
Position 31888: 0.0011130008181446781
Position 4162: 0.0011107055572182264
Position 30156: 0.0009716538376123495
Position 6612: 0.0009545756050034724
Position 13413: 0.0009423710639945592
Position 1851: 0.0009318603412313047
Position 890: 0.0008720734305276199
Position 8187: 0.0008719446069178083
Position 3020: 0.0008598918076507296
Position 30460: 0.0008545067439977074
Position 1335: 0.0008476700622894517
Position 14486: 0.0008350762870195782
Position 4715: 0.0008258847662527319
Position 9558: 0.0008185200370707948
Position 33192: 0.0007976087399298578
Position 5966: 0.0007912466714452934
Position 31969: 0.0007895756478266117
Position 33275: 0.0007858325938028186
Position 30674: 0.0007744541086789598
Position 30509: 0.0007631659085310965
Position 9653: 0.0007426699762774402
Position 5875: 0.0007255110843593926
Position 10550: 0.0007206655735231576
Position 23264: 0.0007143266147785985
Position 31250: 0.0006808346662135743
Position 22516: 0.0006781200881018528
Position 1760: 0.0006731462638596799
Position 14101: 0.0006581670929257995
Position 6179: 0.0006514733845348044
Position 22632: 0.0006445509306078592
Position 8664: 0.0006333904902241978
Position 6583: 0.0006296715689383109
Position 13616: 0.0006245860571244327
Position 1515: 0.0006067474539074533
Position 33419: 0.0005906098902910898
Position 26594: 0.0005895670699925043
Position 9496: 0.0005834991218636143
Position 10246: 0.0005795874569628151
Position 2805: 0.000558275183722945
Position 30177: 0.0005485766327805287
Position 1702: 0.0005474143601045013
Position 10142: 0.000539989385676176
Position 2967: 0.0004868775208852975
Position 31409: 0.00048687003542114153
Position 8460: 0.00048471953225476825
Position 16065: 0.0004652169332769849
Position 1406: 0.00046293329195853846
Position 11591: 0.0004604545178367379
Position 11044: 0.0004411464641529435
Position 14431: 0.0004313846280586859
Position 17452: 0.0004266706670357448
Position 31834: 0.0004258469578867447
Position 1127: 0.0004224271163595672
Position 5376: 0.0003992396336549724
Position 12741: 0.0003944655381180546
Position 5341: 0.00037306660112742705
Position 855: 0.0003729602223619253
Position 9630: 0.0003645595887619885
Position 32447: 0.00034633511549564736
Position 4128: 0.0003385874618040277
Position 4301: 0.00033829074542760787
Position 31744: 0.000312110725272146
Position 6264: 0.00031017902426627383
Position 2666: 0.00030603619008737546
Position 8573: 0.00030305509787405423
Position 7806: 0.0003027040900799929
Position 12810: 0.0002966480512381121
Position 7900: 0.00028249745432058163
Position 13887: 0.00027062724405368645
Position 11321: 0.0002691004627291422
Position 267: 0.0002576982751550736
Position 14553: 0.0002575345953941916
Position 27037: 0.0002551408502956236
Position 13644: 0.000254485847669149
Position 11489: 0.0002517146473135731
Position 11138: 0.0002491283872743097
Position 10567: 0.00023821210366007858
Position 205: 0.00023620794438481918
Position 31174: 0.00022996910778527618
Position 1309: 0.00022852922969266581
Position 3015: 0.00022803708253261198
Position 2358: 0.00022766905962483565
Position 5085: 0.00021495776769523323
Position 10619: 0.0002136406342793664
Position 32921: 0.00021303849068450716
Position 5082: 0.0002127702681779099
Position 3030: 0.0002081725308466672
Position 9794: 0.00020594022393317254
Position 32358: 0.00020554216077248413
Position 2037: 0.00020164833116163047
Position 11972: 0.00020132647217468525
Position 11099: 0.00020090392140865396
Position 19477: 0.00019979634865715417
Position 31075: 0.00019639989244883924
Position 4626: 0.00019103316254020218
Position 12999: 0.00018908874180612124
Position 2355: 0.0001889423519409658
Position 14344: 0.0001883729783857744
Position 1367: 0.00018639505455454557
Position 13527: 0.00018377482227907542
Position 3780: 0.00018263615451855866
Position 758: 0.00017283339207969822
Position 5222: 0.0001726278076120366
Position 13828: 0.0001674413425661592
Position 1900: 0.00016077089909598155
Position 2992: 0.0001532604106171561
Position 13571: 0.00014468082158370816
Position 14041: 0.00014378632592407977
Position 2290: 0.00014272870816802819
Position 4019: 0.00014026860148574422
Position 31072: 0.00013686153402126496
Position 2822: 0.00013138972810733973
Position 10676: 0.00012724258332052593
Position 191: 0.00012662454376384093
Position 12807: 0.0001260497178949212
Position 14269: 0.0001251349890401677
Position 13494: 0.0001235118320822068
Position 2450: 0.00012294178999901453
Position 8418: 0.00012262268377839875
Position 11206: 0.00011950048771491612
Position 2499: 0.0001175618612761407
Position 9355: 0.00011616299415942238
Position 2782: 0.00011600088910152358
Position 10570: 0.0001152274308678483
Position 31035: 0.00011191117899448988
Position 4000: 0.00011036459899413609
Position 2113: 0.00010295669214009221
Position 10224: 0.00010236551698324278
Position 3783: 0.00010047153690530081
Position 19130: 9.87567538116623e-05
Position 31941: 9.848405892135205e-05
Position 20096: 8.890541394492432e-05
Position 6461: 8.824140906190478e-05
Position 12972: 8.629642819804518e-05
Position 30369: 8.258633740277332e-05
Position 8145: 7.22789393773016e-05
Position 9813: 7.196003452409013e-05
Position 1928: 7.189581848033333e-05
Position 10173: 7.054198397473362e-05
Position 9542: 6.721445394879416e-05
Position 10998: 6.341603885995881e-05
Position 6389: 6.285708600535294e-05
Position 9508: 6.275519232147417e-05
Position 30066: 5.943681322201834e-05
Position 8254: 5.8510332084461635e-05
Position 6595: 5.471232381084771e-05
Position 2147: 5.4336594146638094e-05
Position 1995: 5.286010732214304e-05
Position 19665: 4.7183677455050064e-05
Position 271: 4.5171668164435826e-05
Position 31425: 4.4139959376912316e-05
Position 969: 4.28523426653879e-05
Position 13415: 4.265956665612373e-05
Position 30638: 4.0908611005155754e-05
Position 13878: 3.2937418622550754e-05
Position 13496: 3.28010583776792e-05
Position 13561: 3.193313364142801e-05
Position 9315: 2.511865876652674e-05
Position 24060: 2.5049257985909447e-05
Position 30570: 2.2900256777809442e-05
Position 8979: 2.179910386067182e-05
Position 2467: 1.7606730203962116e-05
Position 31462: 1.743613288383499e-05
Position 2850: 1.6561366313000443e-05
Position 14401: 1.6062168814183874e-05
Position 14398: 1.601874380403955e-05
Position 16119: 1.554561582117075e-05
Position 28216: 1.47263126188187e-05
Position 11841: 1.4343545824570149e-05
Position 11844: 1.4113694537474283e-05
Position 14260: 1.3511536830301164e-05
Position 31905: 1.3216947927429514e-05
Position 14446: 1.3185148562731188e-05
Position 8928: 1.156370452337695e-05
Position 9842: 1.1546005553396633e-05
Position 506: 1.1510360262918542e-05
Position 12034: 1.1486698161039897e-05
Position 22709: 9.71290593447641e-06
Position 14138: 7.212976454965927e-06
Position 13891: 6.95823552248187e-06
Position 2728: 6.378600144896908e-06
Position 31449: 5.84978827286451e-06
Position 8853: 5.664148010351401e-06
Position 244: 5.579490745545409e-06
Position 12375: 5.41155391020989e-06
Position 11662: 5.368851836594127e-06
Position 11914: 5.180875608791613e-06
Position 30848: 5.127238309238994e-06
Position 14242: 5.098401117978945e-06
Position 11718: 5.071076368647638e-06
Position 8467: 4.771298701061134e-06
Position 11679: 4.7079977633370015e-06
Position 13950: 4.670427351491486e-06
Position 30619: 4.529735641042981e-06
Position 31862: 4.155312415412709e-06
Position 14315: 4.067054405143415e-06
Position 4211: 4.0547234037571354e-06
Position 8370: 3.924205280652396e-06
Position 30816: 3.890583740273753e-06
Position 1463: 3.877321861237861e-06
Position 1638: 3.7612076694703496e-06
Position 2225: 3.5923627560379053e-06
Position 1875: 3.4830453240790964e-06
Position 2394: 3.252157165747717e-06
Position 12098: 2.9788476635157363e-06
Position 1655: 2.9399168821028654e-06
Position 9274: 2.8348365582610007e-06
Position 787: 2.5396190522018495e-06
