Gene = EFCAB9
Position 1367: 1.8810801352427996e-05
Position 1379: 1.8124422395245183e-05
Position 718: 1.7859400023743147e-05
Position 826: 1.7494380135901414e-05
Position 1408: 1.6463907612593468e-05
Position 865: 1.5279443631983305e-05
Position 1430: 1.330298663287915e-05
Position 1348: 1.3119853818855323e-05
Position 370: 1.195963340019005e-05
Position 797: 1.1494610123614642e-05
Position 1333: 7.918095782311544e-06
Position 207: 7.640154390073718e-06
Position 1167: 7.086240663224787e-06
Position 1579: 6.835437162431028e-06
Position 614: 6.127890892972737e-06
Position 1055: 6.055343380328758e-06
Position 1123: 6.010817618146221e-06
Position 1218: 4.9184250326883485e-06
Position 1339: 3.470097406592475e-06
Position 569: 3.4650256302415648e-06
Position 358: 3.063409864161265e-06
Position 184: 2.7402460307166965e-06
Position 1171: 2.211387069529933e-06
Position 298: 2.048986582420191e-06
Position 1133: 1.5326876178265026e-06
Position 611: 1.3085880566935012e-06
Position 1962: 1.1977588372556827e-06
Position 2525: 7.9861646255702e-07
Position 505: 7.303984500909574e-07
Position 739: 7.300085625382445e-07
Position 329: 4.404502122646553e-07
Position 1931: 2.0293683163450286e-07
Position 564: 1.7941769021981957e-07
Position 123: 1.442005208727987e-07
Position 213: 1.3880922106362193e-07
Position 150: 1.0684617112302615e-07
Position 2186: 5.356754296899214e-08
Position 141: 4.402208860730114e-08
Position 723: 1.610850129196959e-08
Position 355: 1.500609927760459e-08
Position 279: 1.0733174330757652e-08
Position 766: 8.696760100485484e-09
Position 423: 7.058360322571265e-09
Position 1191: 2.986181938154695e-09
Position 209: 1.2638684570091195e-09
Position 91: 6.551710231829125e-10
Position 566: 4.739506268805153e-10
Position 196: 3.995253252068504e-10
Position 2775: 1.9978510139851362e-10
Position 2849: 6.893141898656956e-11
Position 511: 4.2501960076956586e-13
