Gene = MRRF
Position 1594: 0.00020776277420062324
Position 1328: 0.00020067080863793316
Position 4579: 0.00020060781596905258
Position 21399: 0.0001978807274721294
Position 2349: 0.00019723731356042286
Position 7457: 0.0001717657606948148
Position 2053: 0.0001704346120765494
Position 4115: 0.00016964632706404286
Position 5421: 0.0001666058633537288
Position 31612: 0.0001605647707204512
Position 4957: 0.00015143362445846966
Position 3242: 0.00014911724010050276
Position 4820: 0.00013888587505881325
Position 29937: 0.00012781958482083292
Position 7479: 0.0001225409854630017
Position 841: 0.0001220713531591535
Position 29010: 0.00011854829786985346
Position 1373: 0.00011624682468850263
Position 783: 0.00011306120988648648
Position 2397: 0.00011174168960098986
Position 2343: 0.00010203964895734053
Position 7690: 9.792181186749124e-05
Position 416: 9.521032503121523e-05
Position 2903: 8.621483892322539e-05
Position 6050: 8.309588540868019e-05
Position 29521: 7.295049612001689e-05
Position 28332: 7.001412098528232e-05
Position 29884: 6.94977853816391e-05
Position 29418: 6.0499079041304844e-05
Position 3629: 5.835626018675757e-05
Position 403: 5.781689531387387e-05
Position 7575: 5.7548208618541555e-05
Position 494: 5.32286517332796e-05
Position 27512: 5.03274422841227e-05
Position 1656: 5.023754561407402e-05
Position 1334: 4.588762761341217e-05
Position 9752: 4.286884914182384e-05
Position 7499: 4.261221052860644e-05
Position 1756: 4.232521531256569e-05
Position 2317: 4.1677049709980775e-05
Position 1106: 4.058525590650156e-05
Position 2186: 3.6266357804274126e-05
Position 569: 3.581175618991769e-05
Position 229: 3.5266462651255133e-05
Position 22342: 3.2928340464543894e-05
Position 9502: 3.02274165071922e-05
Position 9921: 2.8520787364260194e-05
Position 9544: 2.7193350136091895e-05
Position 524: 2.580004292936259e-05
Position 8481: 2.480303257844314e-05
Position 346: 2.1253253107806044e-05
Position 9516: 2.034832460644523e-05
Position 103: 2.017399309030446e-05
Position 599: 1.9848660547349508e-05
Position 1038: 1.857736120683103e-05
Position 1021: 1.8156566733872542e-05
Position 9105: 1.7806458447466427e-05
Position 29929: 1.771640558915451e-05
Position 27576: 1.7377262289926466e-05
Position 748: 1.6757754046564997e-05
Position 550: 1.4628599683544792e-05
Position 519: 1.2716140401623826e-05
Position 398: 1.0081339362423724e-05
Position 725: 9.967319484162852e-06
Position 3569: 9.898324037915175e-06
Position 810: 9.47981155959712e-06
Position 751: 9.25561708893407e-06
Position 185: 8.922895607363198e-06
Position 158: 7.422586362728836e-06
Position 1724: 6.766613113560098e-06
Position 1284: 6.686306240935354e-06
Position 3134: 5.296656105760516e-06
Position 854: 4.973339813795218e-06
Position 374: 4.332727455228826e-06
Position 1748: 4.173934391362306e-06
Position 1330: 3.994324711486413e-06
Position 2834: 3.993631494749408e-06
Position 895: 3.7062321879387727e-06
Position 2947: 2.915821940291957e-06
Position 3089: 2.603164312407125e-06
Position 3236: 2.5609376863768484e-06
Position 667: 2.5543537057728627e-06
Position 122: 2.3931913383176267e-06
Position 2086: 2.3651670544993593e-06
Position 506: 2.309332948301541e-06
Position 2321: 2.2000313452902072e-06
Position 630: 2.018560324511866e-06
Position 1684: 1.7599817777471815e-06
Position 422: 1.1756076057010504e-06
Position 890: 1.0013421278885703e-06
Position 964: 9.572023671270665e-07
Position 448: 9.170512502329033e-07
Position 1045: 8.073252269980001e-07
Position 575: 7.460375107447226e-07
Position 617: 6.845375045483854e-07
Position 1144: 6.08562462002887e-07
Position 134: 5.25462089150524e-07
Position 1377: 4.805426557019378e-07
Position 165: 4.1396245082625245e-07
Position 673: 3.671411055508325e-07
Position 1167: 3.3486462618060846e-07
Position 264: 2.9892082671255684e-07
Position 1709: 2.6892056481044264e-07
Position 608: 2.6663354916625e-07
Position 817: 2.6505732690279763e-07
Position 2081: 2.2493578278346707e-07
Position 1358: 1.9969399834159775e-07
Position 644: 1.5836168215198551e-07
Position 736: 1.4593033426113836e-07
Position 332: 1.343066757430429e-07
Position 1049: 1.326056074994804e-07
Position 521: 1.2814650038487579e-07
Position 691: 1.2404137858125552e-07
Position 572: 1.2311005468068159e-07
Position 1055: 1.1718486272176056e-07
Position 2120: 9.291836660940663e-08
Position 444: 7.302789012352675e-08
Position 858: 7.208345193338096e-08
Position 1113: 3.7787379758735795e-08
Position 871: 3.4095942238755133e-08
Position 826: 2.5688072699919882e-08
Position 1505: 1.8811251536656927e-08
Position 1382: 1.7610358343370493e-08
Position 1253: 1.4372416140669584e-08
Position 824: 1.1526139729428798e-08
Position 1567: 9.77666500133448e-09
Position 3279: 9.203538889077736e-09
Position 279: 5.856871867753337e-09
Position 299: 5.6530197213776755e-09
Position 253: 1.4374913849967343e-09
Position 334: 1.1971599832647195e-09
Position 648: 3.82719134807553e-10
Position 652: 2.9115785752495653e-10
Position 3307: 7.603519011232212e-12
Position 1762: 6.254113438767807e-12
