Gene = SPDYE6
Position 8151: 0.0023899907411383194
Position 4611: 0.00222911211357163
Position 8799: 0.002156632289764374
Position 4555: 0.0020243922768445706
Position 5923: 0.001966426193831206
Position 5218: 0.0019372406217028864
Position 5397: 0.0016685034891293642
Position 4083: 0.001493339425225322
Position 8134: 0.0013488361660150307
Position 414: 0.0013440282816813455
Position 5557: 0.0013415233538159777
Position 1571: 0.0012987796207560042
Position 428: 0.0010845091756478433
Position 8418: 0.0010459380243078868
Position 9201: 0.000994501903242162
Position 3943: 0.0008099283638294939
Position 3110: 0.0008096777925443853
Position 1605: 0.0007881070967980624
Position 4007: 0.0007426514900206836
Position 3069: 0.0005707422138413365
Position 1534: 0.0005470274027622343
Position 9011: 0.0005433688816350298
Position 5333: 0.0005415063858415597
Position 7654: 0.0004923843169360868
Position 8306: 0.00048778264495575967
Position 3182: 0.00040454316205164244
Position 670: 0.00039056581973259186
Position 8644: 0.0003786972605510784
Position 3379: 0.0003556362740383546
Position 3008: 0.00034420560400732326
Position 8964: 0.00032828680465666135
Position 8746: 0.0003146070299908692
Position 8570: 0.0003057619786948205
Position 8422: 0.0002782326849541257
Position 6272: 0.0002765761564107737
Position 8527: 0.0002421551483138405
Position 3161: 0.00021676297179376672
Position 450: 0.00019105755161241125
Position 336: 0.00018621163115211173
Position 9085: 0.00016399126556481766
Position 8452: 0.00014414508849957004
Position 471: 0.00013140337629752508
Position 3224: 0.0001303439949709813
Position 3280: 0.00011987740230695209
Position 1611: 0.00011804552446671096
Position 8753: 0.00011243042923748265
Position 3152: 0.00011133694999230508
Position 1790: 0.00010655083853311743
Position 1677: 0.00010208029094922119
Position 1792: 0.00010072015453802289
Position 1575: 8.4315480979411e-05
Position 1635: 8.216672414651056e-05
Position 411: 8.092020524519194e-05
Position 1614: 7.443320458874981e-05
Position 510: 7.081359038560309e-05
Position 1969: 6.657732915207609e-05
Position 7143: 5.961680833276153e-05
Position 260: 5.943823559273914e-05
Position 3146: 5.899377908554961e-05
Position 417: 5.510467825292268e-05
Position 2283: 5.375918627449627e-05
Position 1828: 5.332847478212823e-05
Position 1860: 4.968859883465207e-05
Position 3023: 4.7620601708858535e-05
Position 806: 4.68237173890064e-05
Position 4360: 4.0713911414926835e-05
Position 1722: 3.598793034677467e-05
Position 2037: 3.459916964622437e-05
Position 1474: 3.2956192217444484e-05
Position 2606: 3.184723032914827e-05
Position 580: 3.0248119398135244e-05
Position 2082: 2.8060312186550932e-05
Position 4062: 2.7587419574143192e-05
Position 3176: 2.6779656669069875e-05
Position 1541: 2.6378217776049924e-05
Position 435: 2.5897013698116195e-05
Position 482: 2.3948496806391692e-05
Position 2519: 2.2813003860600736e-05
Position 1648: 2.054976575098034e-05
Position 314: 1.9352890135016616e-05
Position 1638: 1.8667884945158754e-05
Position 1588: 1.659885342902155e-05
Position 1332: 1.6168003173906455e-05
Position 284: 1.6040198294194557e-05
Position 262: 1.5658280886022423e-05
Position 2535: 1.5145917188292373e-05
Position 1577: 1.3807945696534337e-05
Position 2053: 1.0488016399744927e-05
Position 2863: 6.8725175053389e-06
Position 3076: 6.652298646985837e-06
Position 1863: 6.225305974540765e-06
Position 507: 5.648122592792443e-06
Position 761: 5.438040558636049e-06
Position 687: 4.3235770267053445e-06
Position 1629: 4.27978422454826e-06
Position 1840: 3.932670263611411e-06
Position 2291: 3.0011232566566437e-06
Position 2094: 2.961356487480284e-06
Position 90: 2.9345807078499398e-06
Position 2323: 2.9090012043650095e-06
Position 1617: 2.736104249892878e-06
Position 1733: 2.662777252808584e-06
Position 8943: 2.4859882919431284e-06
Position 549: 2.4635603687716807e-06
Position 1124: 2.358689731903565e-06
Position 1096: 2.11019664880996e-06
Position 1713: 2.0676717755250502e-06
Position 309: 1.9832744078715835e-06
Position 8728: 1.7266125646311922e-06
Position 338: 1.6510541887671518e-06
Position 372: 1.5904536287011667e-06
Position 1381: 1.5279103445421524e-06
Position 8997: 1.3450740848833675e-06
Position 184: 1.2304157391905449e-06
Position 2115: 1.181511804092927e-06
Position 452: 1.1422751056365042e-06
Position 1581: 1.030498811833086e-06
Position 1140: 9.456294306441341e-07
Position 1602: 9.138208877779414e-07
Position 814: 8.94793175714046e-07
Position 175: 7.555958134433816e-07
Position 1315: 5.848770439406517e-07
Position 8656: 5.829247924078284e-07
Position 8349: 5.352682260193415e-07
Position 1180: 5.191140240142766e-07
Position 118: 4.739616898643703e-07
Position 519: 3.682822235122922e-07
Position 1022: 3.5154989143010917e-07
Position 151: 3.4192468385371977e-07
Position 681: 3.029098481435823e-07
Position 1005: 2.90804574837695e-07
Position 1225: 2.895608199200262e-07
Position 1275: 2.388553772632469e-07
Position 773: 2.1735738982116397e-07
Position 1196: 2.128969915503354e-07
Position 1000: 1.5534709912053558e-07
Position 205: 1.3219472922885962e-07
Position 524: 1.2043945955208277e-07
Position 4480: 1.0806325763046494e-07
Position 512: 9.478521352216379e-08
Position 827: 7.709187709212487e-08
Position 157: 6.47878040569625e-08
Position 141: 4.4964177951211665e-08
Position 325: 2.1121799452774114e-08
Position 97: 1.6051752146341413e-08
Position 190: 1.174344879660784e-08
Position 192: 4.590492650756703e-09
Position 855: 4.091776433915669e-09
Position 1689: 3.1333957234487607e-09
Position 197: 3.098771396585478e-09
Position 1653: 2.62821875590801e-09
Position 99: 1.4859763610004071e-09
Position 109: 1.333503440793323e-09
Position 160: 4.474836414780063e-10
Position 1953: 2.0786187687420481e-10
Position 2046: 1.7587305728505746e-10
Position 613: 1.2676674288358311e-11
Position 624: 1.0536283520320147e-11
Position 630: 7.0787824237636764e-12
Position 602: 4.031931435082448e-12
Position 719: 1.7280424784134343e-12
Position 862: 1.5612518142728485e-12
Position 710: 1.4977586824882774e-12
Position 841: 1.0563046183220323e-12
Position 817: 9.620982547643721e-14
