Gene = PXK
Position 3895: 1.6595065891226297e-10
Position 77: 3.884234487586051e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2476: 0.989115182671316
Position 8242: 0.48999527424101047
Position 8118: 0.19178405965564516
Position 20141: 0.13334066277172066
Position 20807: 0.12750637938685286
Position 22865: 0.10896044825792121
Position 628: 0.09423374713382923
Position 14480: 0.07106029787424381
Position 3583: 0.06667167977294161
Position 16496: 0.05972154979339602
Position 13803: 0.05735916355853811
Position 7917: 0.04941709699100577
Position 11135: 0.0478256466116308
Position 2186: 0.04559820260476018
Position 10166: 0.03389729529165061
Position 3241: 0.031089771992823645
Position 13019: 0.030378831113891804
Position 1463: 0.028939546499691046
Position 16111: 0.02659417830485654
Position 3640: 0.02627757682731433
Position 12942: 0.023713744924980205
Position 8194: 0.023025591763500945
Position 19208: 0.020319251931928493
Position 9289: 0.01981713139293657
Position 17560: 0.01929302243301194
Position 14505: 0.018538821623941684
Position 18959: 0.017658455305758335
Position 1197: 0.01681822152360895
Position 3607: 0.014953702638498143
Position 6954: 0.014528253622652355
Position 5850: 0.014129698065704873
Position 18177: 0.012722280665661953
Position 13418: 0.01256842304329097
Position 7995: 0.0120494059745502
Position 8868: 0.009715965578250477
Position 12555: 0.009553417508954646
Position 6859: 0.009353696951757327
Position 8150: 0.00931145940112737
Position 10320: 0.00790018087843066
Position 15754: 0.007884921574250255
Position 3378: 0.007519042185969774
Position 10589: 0.007262819078127433
Position 8354: 0.006669140011729656
Position 3493: 0.006611949339863056
Position 1820: 0.0063742900313027715
Position 11145: 0.0060906404561413855
Position 10738: 0.005822463503333183
Position 14581: 0.0056232170526004125
Position 1265: 0.005478592607181533
Position 3645: 0.0054339526228895435
Position 3673: 0.005163302695066352
Position 2108: 0.004652816139791418
Position 10384: 0.004577466847056077
Position 12876: 0.004375741302848311
Position 9963: 0.0043012392790508485
Position 11219: 0.004222048556529448
Position 9340: 0.004106004179910388
Position 8121: 0.004095376225777629
Position 1880: 0.004068705441767823
Position 1014: 0.004000558065959981
Position 4984: 0.00392758929618692
Position 589: 0.0036792295568766494
Position 11591: 0.0036488248929391655
Position 3611: 0.00346433143570032
Position 744: 0.0033496356098184766
Position 3551: 0.0033306510493431372
Position 9406: 0.0029867141113684857
Position 3660: 0.0028919056666893194
Position 6979: 0.0028306873789084477
Position 11610: 0.002802213015560303
Position 6371: 0.0026806390526302832
Position 3407: 0.0025852195626029713
Position 2968: 0.002325827986027279
Position 3537: 0.002288133110764378
Position 1420: 0.002239333040099396
Position 1718: 0.002234495659067599
Position 3308: 0.002192767926797103
Position 9481: 0.002126947970467771
Position 2206: 0.0018303796511814827
Position 3284: 0.0017006705247799893
Position 605: 0.0016933771603693292
Position 1361: 0.001660204045810863
Position 7940: 0.0016278214292315821
Position 3445: 0.0015189622857735105
Position 390: 0.0015029791342604964
Position 1348: 0.0014896250576471573
Position 3360: 0.0014864248414700413
Position 8775: 0.0014821195390261864
Position 705: 0.0014409266120274655
Position 5826: 0.0014367810249628638
Position 3704: 0.0013046682892847315
Position 5181: 0.001249893869166042
Position 2693: 0.0012328835753595392
Position 11695: 0.0011920062743585433
Position 5213: 0.0011854006009507352
Position 4641: 0.0011659632924224846
Position 708: 0.00115101700760704
Position 2114: 0.0011493130145960094
Position 9892: 0.0011452728403333555
Position 3328: 0.001090335831783327
Position 3414: 0.0010792075785083085
Position 3592: 0.0010573882769199408
Position 11049: 0.0009742192885754563
Position 2134: 0.000921054732380282
Position 10387: 0.000882307369465008
Position 9059: 0.0008657292147651877
Position 10806: 0.0008623580954236928
Position 5062: 0.0008504623873758444
Position 5013: 0.000813389776501879
Position 4800: 0.0007850805368336277
Position 8925: 0.0007410210456009478
Position 10137: 0.0007073389909852185
Position 3975: 0.0007001385391417695
Position 3558: 0.0006485225027291516
Position 9649: 0.0005848095716573108
Position 1332: 0.0005636219122785898
Position 3349: 0.0005498269973452024
Position 1311: 0.0005316498999755407
Position 11572: 0.0005285434867484214
Position 1524: 0.0005118904027974574
Position 3267: 0.0004996581805666749
Position 4621: 0.0004802160617628297
Position 2765: 0.00045780650385284925
Position 7265: 0.00042668992603265475
Position 10851: 0.0003791553410370504
Position 2182: 0.0003742661388942271
Position 3449: 0.0003545012835040115
Position 4521: 0.00034912726745881217
Position 539: 0.000347803160453622
Position 7261: 0.00034204661934070897
Position 1780: 0.0003304075798436576
Position 4471: 0.00031967730263220075
Position 2910: 0.0002840529372515978
Position 5119: 0.00026371201730442383
Position 374: 0.00025919792601423666
Position 9935: 0.0002540968424066401
Position 6445: 0.0002540374757686298
Position 2330: 0.0002507597475572437
Position 6670: 0.00023132210313488023
Position 4369: 0.0002264361909809174
Position 6613: 0.00022446104064074296
Position 5185: 0.00022269258558024578
Position 6395: 0.00021516040929740862
Position 1552: 0.00020586357425640816
Position 1857: 0.00018677786899875612
Position 3417: 0.0001839773320486025
Position 4953: 0.0001752392643484349
Position 1040: 0.00016115254041991045
Position 1148: 0.00015966031538585597
Position 2300: 0.00014976006907982604
Position 4920: 0.000149641195106605
Position 686: 0.00014718284640058573
Position 1740: 0.00014273714060009633
Position 3818: 0.0001422114562071325
Position 3474: 0.00013562065319093963
Position 7453: 0.00013435304838340176
Position 7506: 0.000128739066440975
Position 4024: 0.0001163275315512919
Position 732: 0.00011428238294490235
Position 7433: 0.00011305440646573667
Position 5494: 0.00011228653387144284
Position 295: 0.00010919248228696082
Position 2674: 0.00010840842535854072
Position 1392: 0.00010259671389946105
Position 2681: 0.00010170630283615148
Position 4771: 9.676328788117233e-05
Position 9449: 9.585475146172147e-05
Position 2701: 8.875216331260544e-05
Position 9435: 8.175460798420317e-05
Position 2110: 7.912829215541586e-05
Position 2786: 7.883108241390613e-05
Position 7323: 7.83347649122672e-05
Position 2047: 7.642471963085611e-05
Position 3294: 7.399998035136291e-05
Position 6038: 7.336190388135693e-05
Position 547: 7.32848103883197e-05
Position 7119: 6.985126034166911e-05
Position 455: 6.911614273167948e-05
Position 1052: 6.642741746372184e-05
Position 7173: 6.512408651521148e-05
Position 4595: 6.0712043999058836e-05
Position 1632: 6.046120890357325e-05
Position 6531: 6.01109796095922e-05
Position 2915: 5.712494897760488e-05
Position 4192: 5.441314958912148e-05
Position 5077: 5.3800460063442285e-05
Position 1485: 4.8596246758876035e-05
Position 2592: 4.245595947751489e-05
Position 4897: 3.9542226169818634e-05
Position 322: 3.528121802633965e-05
Position 5685: 3.375725154232484e-05
Position 633: 3.27386554205127e-05
Position 1379: 3.199509980660411e-05
Position 2644: 3.179745089610362e-05
Position 4774: 3.130724328028394e-05
Position 675: 3.0996329470563346e-05
Position 4165: 3.078886849620816e-05
Position 1285: 3.0170527110823303e-05
Position 473: 2.8536259951809057e-05
Position 4319: 2.8245649012406505e-05
Position 563: 2.7707653085418675e-05
Position 841: 2.6962793488118775e-05
Position 3068: 2.5723565445215482e-05
Position 4114: 2.3659856571291017e-05
Position 418: 2.2741795186084905e-05
Position 3120: 2.2560548882852066e-05
Position 4111: 2.0906634329174964e-05
Position 2354: 1.870011253023641e-05
Position 1161: 1.8256754169243734e-05
Position 2249: 1.7506018611960004e-05
Position 4140: 1.6060571194042523e-05
Position 2976: 1.5710341064346836e-05
Position 432: 1.4961892621448459e-05
Position 2508: 1.4521917546294588e-05
Position 3434: 1.3861987383603683e-05
Position 2231: 1.2013233828120564e-05
Position 749: 1.1427027330357444e-05
Position 345: 1.0984094200170974e-05
Position 3138: 9.262152475541276e-06
Position 3083: 8.215831357614954e-06
Position 710: 7.875384655196755e-06
Position 2484: 7.672341425221829e-06
Position 1722: 7.174389746399829e-06
Position 1557: 5.886617374588223e-06
Position 688: 5.88571071750512e-06
Position 2723: 4.190965874577097e-06
Position 2562: 3.958120085520893e-06
Position 654: 3.86939898165856e-06
Position 2516: 2.457613329412926e-06
Position 2707: 1.6601113485026517e-06
Position 2726: 1.5146784509770411e-06
Position 2790: 7.908995968842674e-07
Position 2335: 3.371795048785053e-07
Position 410: 3.3653527069879955e-07
Position 1059: 3.02666256592079e-07
Position 3680: 2.401152699271532e-07
Position 1528: 2.3670213675735637e-07
Position 1678: 2.352360371030229e-07
Position 1746: 2.2987780003986942e-07
Position 1475: 2.1985202978897257e-07
Position 1230: 1.2132105511308368e-07
Position 807: 1.0873060273406966e-07
Position 478: 1.0430891469883325e-07
Position 886: 1.0322891403170146e-07
Position 773: 8.382506370012963e-08
Position 925: 7.96271977805259e-08
Position 1167: 6.960428877574559e-08
Position 310: 6.887870255900605e-08
Position 1223: 4.956173385142043e-08
Position 1103: 4.8330310700344817e-08
Position 2769: 4.602567141207896e-08
Position 402: 4.180485883236654e-08
Position 1539: 3.2663229716183565e-08
Position 458: 3.26509502696919e-08
Position 1315: 3.2353538448763976e-08
Position 1397: 3.14784192816657e-08
Position 84: 2.180553765819509e-08
Position 544: 1.9064282088948212e-08
Position 554: 1.8724407235126228e-08
Position 126: 1.7903347185549138e-08
Position 902: 1.691349549434228e-08
Position 2730: 1.295068116069665e-08
Position 2647: 1.2545118026168405e-08
Position 848: 7.692692249526714e-09
Position 342: 5.564410722196295e-09
Position 262: 1.8408495473352296e-09
Position 172: 1.532189848244897e-09
Position 223: 1.5105656844150187e-09
Position 133: 5.065301600264138e-10
Position 175: 2.9568918808530203e-10
Position 123: 2.651612790722812e-10
Position 488: 1.9039757540983525e-10
Position 141: 1.6643261882207542e-10
Position 788: 1.0967119070268807e-10
Position 804: 9.211272203848055e-11
Position 716: 6.488225334169487e-11
Position 3790: 3.9080007106274045e-11
Position 3797: 4.4901028010524694e-12
Position 192: 8.036004626056777e-13
Position 201: 2.470306230768534e-13
Position 183: 1.333686996869005e-13
Position 188: 9.102713280169748e-14
Position 194: 6.282021722528002e-14
