Gene = CMC1
Position 7215: 0.00015083327142663191
Position 3558: 0.00015039391736895125
Position 2750: 0.00014394923729613954
Position 1873: 0.00013809580152316286
Position 1541: 0.00012875892170267884
Position 8339: 0.00012857186969504692
Position 4654: 0.0001265217939319268
Position 535: 0.0001242154688872446
Position 11044: 0.00011358454020573586
Position 7674: 0.00011320885598066792
Position 4395: 0.00011298576919838251
Position 6304: 0.00011061767457942448
Position 2171: 0.00010208931338773085
Position 6016: 0.00010194747309988348
Position 7239: 9.9464150372352e-05
Position 1579: 9.532421629304317e-05
Position 8009: 9.323573744086193e-05
Position 9379: 8.327869503967506e-05
Position 9848: 8.170951744275994e-05
Position 5709: 7.181288590534313e-05
Position 2884: 7.151982422892242e-05
Position 4125: 7.100259532520432e-05
Position 9473: 6.819242000426933e-05
Position 6949: 6.803235689268414e-05
Position 8510: 6.386573259726849e-05
Position 6545: 6.098507267924438e-05
Position 1505: 6.0739102383856075e-05
Position 7580: 6.0612613872288785e-05
Position 4097: 5.9098994246006755e-05
Position 8424: 5.448721848122819e-05
Position 7767: 5.066737406799683e-05
Position 9224: 4.896169556562334e-05
Position 9199: 4.794621849478313e-05
Position 3621: 4.280316075038129e-05
Position 7863: 4.0545812344423376e-05
Position 5560: 3.929644572141866e-05
Position 6676: 3.8215971596687645e-05
Position 4550: 3.75053986338358e-05
Position 6529: 3.721798365093886e-05
Position 7651: 3.702141531241581e-05
Position 1109: 3.571155718568304e-05
Position 6714: 3.4927361176762176e-05
Position 8632: 3.4337100550196357e-05
Position 792: 3.272690389850297e-05
Position 5801: 3.1688027639737015e-05
Position 7014: 3.158017887829027e-05
Position 672: 3.0474329008064414e-05
Position 7605: 3.0321485398233868e-05
Position 7512: 2.9986307917542606e-05
Position 8073: 2.8306543835194386e-05
Position 6415: 2.83064055288486e-05
Position 7934: 2.702162014093806e-05
Position 1970: 2.5061177342843816e-05
Position 7378: 2.4239027167205967e-05
Position 6164: 2.41698542810832e-05
Position 6440: 2.311965327527012e-05
Position 5078: 2.0691775175589333e-05
Position 1361: 2.0649870938941238e-05
Position 6977: 1.9016466854124826e-05
Position 550: 1.8532335027313493e-05
Position 7448: 1.8481876168208595e-05
Position 1244: 1.8235869512665937e-05
Position 3180: 1.662131364006126e-05
Position 2406: 1.5666397152782106e-05
Position 5650: 1.526365077874167e-05
Position 4207: 1.4309711158915981e-05
Position 306: 1.3564474049377524e-05
Position 1081: 1.3147239326380826e-05
Position 4330: 1.3048518479733247e-05
Position 5387: 1.2844775388255086e-05
Position 5910: 1.240319570433359e-05
Position 5913: 1.1965521745761026e-05
Position 5325: 1.1454756584358652e-05
Position 4640: 1.1273147429814954e-05
Position 339: 1.101076748444225e-05
Position 4419: 1.0915767914131565e-05
Position 601: 1.0257214851502443e-05
Position 3240: 8.60093306531359e-06
Position 903: 8.082126100979053e-06
Position 436: 8.016662520055055e-06
Position 5440: 7.566213802048261e-06
Position 4187: 6.316181124513414e-06
Position 3789: 6.308381421425217e-06
Position 1738: 6.212218852892878e-06
Position 3561: 5.6403470167063335e-06
Position 4258: 5.383792619457279e-06
Position 2032: 5.140487872225626e-06
Position 1489: 4.811457165644535e-06
Position 3102: 4.361374252195744e-06
Position 1283: 3.903343742108661e-06
Position 1091: 3.7313911414724524e-06
Position 2037: 3.596208905723495e-06
Position 758: 3.3444067451733545e-06
Position 3649: 3.3112299734954024e-06
Position 312: 3.1915375813005918e-06
Position 947: 3.1502287208062923e-06
Position 217: 2.903923794378488e-06
Position 2506: 2.756400096666232e-06
Position 2590: 2.7207628486551653e-06
Position 513: 2.6972611406790253e-06
Position 472: 2.512411378232992e-06
Position 1724: 2.249148764754367e-06
Position 817: 1.992493262696069e-06
Position 2515: 1.8622120950472495e-06
Position 1647: 1.4195523518489345e-06
Position 2662: 1.277315876391305e-06
Position 3409: 1.1922676661112809e-06
Position 2284: 1.0508818785278776e-06
Position 1268: 1.0325832737439277e-06
Position 918: 9.289316930457569e-07
Position 3154: 6.863295594464827e-07
Position 3114: 6.169355414772057e-07
Position 1183: 5.255336391464012e-07
Position 1188: 3.8206445844098403e-07
Position 1241: 3.2121132010527876e-07
Position 3194: 3.079417334900273e-07
Position 1562: 2.5904540343716427e-07
Position 2760: 2.478706840249397e-07
Position 1591: 2.456100205088532e-07
Position 2804: 1.917262406569657e-07
Position 4787: 1.832350563169167e-07
Position 4023: 1.3997835425792765e-07
Position 163: 1.3792047698077472e-07
Position 3166: 1.3187769736823087e-07
Position 93: 8.332370815069808e-08
Position 2671: 5.542357786867301e-08
Position 4106: 4.7548423882507795e-08
Position 1043: 4.3353018919849356e-08
Position 2696: 4.160592567959588e-08
Position 1321: 2.980685779716963e-08
Position 978: 2.800482869797626e-08
Position 126: 2.7616991064075398e-08
Position 941: 2.6226480329377272e-08
Position 803: 1.3232741500362516e-08
Position 1298: 1.234162085875934e-08
Position 2344: 1.140278500432712e-08
Position 692: 8.00822571277278e-09
Position 1895: 7.303077616372103e-09
Position 2602: 5.9166409169854034e-09
Position 2782: 5.873659569168484e-09
Position 198: 5.208823572549484e-09
Position 838: 4.052227362808073e-09
Position 2180: 3.965774645324188e-09
Position 1786: 3.718854108999065e-09
Position 1251: 3.43168291066347e-09
Position 1697: 3.2460890417203956e-09
Position 831: 2.8179971261820137e-09
Position 1303: 2.6807708329126752e-09
Position 872: 2.5948918197739607e-09
Position 1979: 2.2608099166653676e-09
Position 999: 1.886423761000862e-09
Position 2079: 1.5557395206400514e-09
Position 2016: 1.554903565168717e-09
Position 616: 8.811073060699916e-10
Position 1327: 7.211032788466946e-10
Position 853: 4.0880458496117806e-10
Position 970: 3.958239593547432e-10
Position 171: 3.6606079396093377e-10
Position 863: 3.3891101349237306e-10
Position 679: 2.2652366146916893e-10
Position 675: 2.0695891772804495e-10
Position 378: 3.2716073657479436e-11
Position 2764: 2.0749201239555625e-11
Position 416: 1.49877797797131e-11
Position 324: 3.429832777918217e-12
