Gene = RUVBL1
Position 28833: 0.0001783389516821701
Position 26398: 0.00016379810138002592
Position 969: 0.00015822258238405647
Position 11523: 0.0001571395388213478
Position 5376: 0.00015591539149311222
Position 12077: 0.00015277323350731026
Position 3004: 0.0001460728747849198
Position 23188: 0.00014489622414480113
Position 1862: 0.0001341415918900989
Position 14582: 0.0001336774509324149
Position 6596: 0.0001318869535642939
Position 28113: 0.00012889309009799174
Position 23249: 0.00012765885047167098
Position 1644: 0.0001258449268518612
Position 24153: 0.0001224375536089232
Position 1009: 0.00011106120572359093
Position 888: 0.00010651452074199234
Position 646: 0.00010083875271109129
Position 41692: 9.958595218938572e-05
Position 14793: 9.587673086714719e-05
Position 13933: 7.598830172140817e-05
Position 1292: 7.520216721466062e-05
Position 440: 7.415913191948119e-05
Position 1427: 7.130334511201957e-05
Position 28691: 6.450034294616763e-05
Position 829: 5.143999851613265e-05
Position 609: 4.971416729713619e-05
Position 19639: 4.650473876356535e-05
Position 12395: 4.598221424961379e-05
Position 12308: 4.515695370975845e-05
Position 5286: 4.345067859751905e-05
Position 41212: 4.173208890829724e-05
Position 13133: 3.5444622632719323e-05
Position 23328: 2.8424119478063555e-05
Position 39367: 2.8151761901108957e-05
Position 243: 8.475504776036654e-06
Position 23698: 5.7187209499728085e-06
Position 702: 5.688595818234231e-06
Position 3772: 4.09474905671855e-06
Position 22230: 2.819219941114763e-06
Position 992: 2.25224570310204e-06
Position 250: 9.136556072798873e-07
Position 802: 7.739115778879227e-07
Position 460: 5.038534170646422e-07
Position 76: 4.5424259671552205e-07
Position 91: 4.3980282488798083e-07
Position 526: 4.0856470085877404e-07
Position 63: 3.1271472966322886e-07
Position 671: 1.535951313061519e-07
Position 1023: 6.928202308544503e-08
Position 948: 2.705347641199584e-08
Position 50: 2.2803085516218856e-08
Position 22403: 8.547301406754873e-09
Position 588: 1.4687564826689756e-10
Position 513: 7.41980904730892e-11
Position 655: 1.7280732270387869e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 36015: 0.9930039689747276
Position 21606: 0.9661423237236925
Position 10803: 0.9364534418444014
Position 23079: 0.9212045182323443
Position 4409: 0.8684236832179069
Position 18899: 0.8581717925249165
Position 26325: 0.8222487143358861
Position 22175: 0.7972307830385253
Position 22032: 0.7902594993166602
Position 21832: 0.6984152082082857
Position 41249: 0.6761564407783699
Position 42414: 0.673543572726948
Position 3592: 0.558300505994216
Position 21316: 0.3972058561871212
Position 38692: 0.3759415583766731
Position 24709: 0.37145053451964194
Position 24878: 0.36650083311778664
Position 40637: 0.35772825499869193
Position 1541: 0.3280847854274752
Position 31029: 0.30583366663350436
Position 24135: 0.29036093179200595
Position 11820: 0.2809937948646459
Position 21085: 0.258963196901078
Position 32241: 0.2536975757672441
Position 10322: 0.24029265594856047
Position 21056: 0.22871455943677194
Position 42291: 0.18746598040599827
Position 26691: 0.18481619261335064
Position 39217: 0.18142603513132916
Position 40597: 0.17422023426100117
Position 11852: 0.15699841373318926
Position 21802: 0.14082096347765513
Position 18187: 0.13088243348206258
Position 41567: 0.12757858509433145
Position 10444: 0.11487250064300666
Position 11908: 0.10902870666114615
Position 22682: 0.10388259533359971
Position 6807: 0.09584082133118761
Position 42834: 0.08638626120452932
Position 38675: 0.08390588423535154
Position 29576: 0.08232850063092945
Position 1902: 0.0816822914277736
Position 29321: 0.07600521224832214
Position 41828: 0.07186259507734974
Position 28628: 0.06935826194347594
Position 4954: 0.06148965031542513
Position 42857: 0.06129422024796276
Position 30105: 0.05719347515966118
Position 10767: 0.055704819089391754
Position 26417: 0.05526149034144582
Position 40614: 0.05523868442323611
Position 41270: 0.05305708886534276
Position 5128: 0.049553707422525815
Position 24152: 0.04830986112680485
Position 28597: 0.048223756086632666
Position 22205: 0.04597245344906199
Position 33731: 0.04467567708220029
Position 39119: 0.04310199048536856
Position 4874: 0.042914531291897734
Position 38703: 0.04221912733311619
Position 14884: 0.041126022397612934
Position 30985: 0.04033842146278825
Position 8447: 0.03967492050412015
Position 41131: 0.0376248022477361
Position 778: 0.03733006898642873
Position 20074: 0.03553168584475327
Position 4760: 0.031979588994446695
Position 28989: 0.030507437717492925
Position 40492: 0.028613587510071856
Position 22198: 0.025638946134274147
Position 11595: 0.02481236428507569
Position 22788: 0.02395954473253972
Position 29609: 0.020357619155533906
Position 34444: 0.020339154634931616
Position 4070: 0.018503777206610998
Position 42801: 0.01802379945804297
Position 41564: 0.017951926191975835
Position 23110: 0.017438571237557134
Position 10609: 0.016891070298911917
Position 11943: 0.01669887297314165
Position 24100: 0.016411690162597876
Position 36535: 0.015976534619074705
Position 23862: 0.015732953224790968
Position 39324: 0.015705770489699986
Position 11243: 0.0152119724858878
Position 23675: 0.013431046390625673
Position 42294: 0.013424224671043409
Position 16801: 0.013065461794272678
Position 28545: 0.01303510962906832
Position 28575: 0.012797260026998873
Position 8208: 0.012741335463902166
Position 25784: 0.012646527810260651
Position 4163: 0.012119262672773034
Position 24218: 0.011847232245699457
Position 24744: 0.011656731875696286
Position 42381: 0.011570761745408619
Position 26589: 0.011195255280057818
Position 39169: 0.010738961263898067
Position 22083: 0.010697529994304556
Position 3860: 0.010362878643778295
Position 22186: 0.009319700161458621
Position 26254: 0.009213509766433555
Position 1552: 0.008889003979374675
Position 6702: 0.008845802943587217
Position 33698: 0.008799405259052585
Position 11264: 0.008735707664227424
Position 22061: 0.008461215563535523
Position 23152: 0.008440830808139878
Position 11968: 0.008302288565794997
Position 4476: 0.008229550525394601
Position 28205: 0.007940508655025736
Position 10527: 0.007825780497583526
Position 42677: 0.00778077485697369
Position 26134: 0.007734710365900715
Position 38464: 0.00765847589825932
Position 4428: 0.007474991305915296
Position 9955: 0.007309614267321756
Position 1400: 0.007109407787640729
Position 29712: 0.007104444157771259
Position 29939: 0.007058565728051473
Position 35979: 0.006983639997468606
Position 21983: 0.006839668678492164
Position 41617: 0.006809932312883028
Position 11832: 0.006538562549247765
Position 82: 0.006496838900897193
Position 28663: 0.00622507691206383
Position 32288: 0.006142213719185178
Position 363: 0.006084320951391601
Position 38302: 0.005814307238734154
Position 4797: 0.005758907437757291
Position 29157: 0.0053560888169942285
Position 19806: 0.005219272209434212
Position 29682: 0.005036289683750319
Position 38140: 0.005026450727750082
Position 934: 0.004911257912400856
Position 23620: 0.004870044379086696
Position 41435: 0.00473314725957122
Position 11663: 0.004582799413180355
Position 532: 0.00423048812344467
Position 6830: 0.004216238783204435
Position 5154: 0.004033048908326282
Position 23081: 0.003954338205038886
Position 22816: 0.0036473190405027413
Position 4274: 0.0035124169366618106
Position 22622: 0.0034418519626637878
Position 8315: 0.0034055532650733296
Position 4693: 0.003232119193383875
Position 1603: 0.003223242691779767
Position 28548: 0.0030562640785386785
Position 11245: 0.0029178608492595065
Position 3449: 0.0028611313867020114
Position 11991: 0.0027355017236503627
Position 36503: 0.002712695362491594
Position 28181: 0.0026731209133479903
Position 16492: 0.0026718195715889964
Position 23820: 0.002649234427768074
Position 3503: 0.002383025471115751
Position 9093: 0.00238202346968333
Position 36574: 0.002193703949079658
Position 1090: 0.002175520504092809
Position 4166: 0.00216228038913936
Position 16625: 0.002115826082785101
Position 1725: 0.00202712113045123
Position 26726: 0.002013069714589443
Position 39748: 0.0019468513977352214
Position 6609: 0.0018749258502080732
Position 24783: 0.0018642588488623241
Position 28828: 0.0018582010073363666
Position 23740: 0.0018068253404342675
Position 9070: 0.0017773163375011934
Position 3529: 0.0017664692012530666
Position 2116: 0.0017553499966159382
Position 23085: 0.0016644406277080063
Position 26468: 0.0016578530588913563
Position 1930: 0.0015850143815675172
Position 25738: 0.001505907708838848
Position 8105: 0.0014167016449773456
Position 37103: 0.0013714516865056031
Position 25482: 0.0013623451896455033
Position 42690: 0.0012745381157537815
Position 36646: 0.0012620586323974102
Position 39773: 0.001251202515418766
Position 24747: 0.0011928231362426482
Position 24911: 0.0011872796650684524
Position 25528: 0.0011561654644568807
Position 1044: 0.0011548439476069725
Position 29449: 0.0011527425035581177
Position 11418: 0.0011319405644833187
Position 2141: 0.0011171388357207048
Position 41535: 0.0011096757946719056
Position 25796: 0.0010731380439679325
Position 655: 0.0010723568325242637
Position 6554: 0.0010532977243941505
Position 40841: 0.00100237992559672
Position 11709: 0.0009737081648623604
Position 6957: 0.0009643042882139365
Position 24408: 0.0008675956567299966
Position 38046: 0.0008486521286894597
Position 460: 0.0008375134857548938
Position 24611: 0.0008363991482647096
Position 992: 0.0008171919898793324
Position 28281: 0.0007968808566819321
Position 41747: 0.0007737852694688052
Position 24391: 0.0007581092595987219
Position 888: 0.0007480808995225442
Position 40309: 0.0007245831091345351
Position 3555: 0.0007159683612250572
Position 26648: 0.0006789468719647683
Position 3538: 0.0006632905983424027
Position 22888: 0.0006261264559729246
Position 1765: 0.0006177793643765522
Position 40466: 0.0006162583917027238
Position 3772: 0.0006102566211992518
Position 26700: 0.0005652668380078157
Position 14522: 0.0005475271563890354
Position 39363: 0.0005253150398198267
Position 711: 0.00047157163803466314
Position 6639: 0.00045371262484832087
Position 4736: 0.0004505036849116794
Position 25939: 0.00044730997790532346
Position 24059: 0.0004420761750746038
Position 29033: 0.0004303298205312684
Position 105: 0.0004281847176307533
Position 13565: 0.00042019134853680477
Position 37320: 0.0004182823942694677
Position 761: 0.00040950382991870356
Position 23039: 0.00040270767927296235
Position 11115: 0.00039722379040043986
Position 1910: 0.0003956982129399114
Position 22245: 0.0003737164090694014
Position 24228: 0.0003691368076492624
Position 3511: 0.000366037457379111
Position 25391: 0.0003641181521076379
Position 1746: 0.0003628973801121076
Position 23125: 0.00035343099413626686
Position 37031: 0.00035071084413196426
Position 25531: 0.00034182275525431556
Position 11226: 0.00033746114006360394
Position 1620: 0.00033664403948818034
Position 155: 0.0003214510524716265
Position 37002: 0.0003147869002809064
Position 24040: 0.00030418773302871724
Position 487: 0.00030220810159859736
Position 23453: 0.0003009511877887871
Position 11306: 0.0002919333848176984
Position 13083: 0.0002869957667975719
Position 14657: 0.0002803182681635603
Position 847: 0.0002789837745842777
Position 2870: 0.00027707753004817986
Position 36482: 0.0002657976095348703
Position 23013: 0.00026126003143429676
Position 13065: 0.0002599693653840542
Position 40238: 0.000250284803043199
Position 1875: 0.00024022778010534504
Position 31052: 0.00022473803321405622
Position 13539: 0.00019559616846612335
Position 3616: 0.00019399822705157488
Position 1785: 0.0001906840472305088
Position 22433: 0.00018614003025278338
Position 3664: 0.00018007362106479253
Position 38729: 0.00017915220629771559
Position 3318: 0.00017808092947590068
Position 2944: 0.00017638391044353727
Position 22482: 0.00017580015086329732
Position 3683: 0.00017426685584505245
Position 36643: 0.0001736277394422761
Position 23331: 0.00017321081252205789
Position 41531: 0.0001594749670437238
Position 23544: 0.00014230010887692805
Position 38899: 0.00013894662577397271
Position 2682: 0.00013875557756802873
Position 685: 0.00013577325810330262
Position 22252: 0.00013167321078840568
Position 39548: 0.00012840912144943217
Position 36389: 0.00011321300290155405
Position 1380: 0.00011023563465096948
Position 2646: 0.00010524921688004601
Position 13068: 0.00010114815160658673
Position 37399: 9.909770544443968e-05
Position 431: 9.647567500970772e-05
Position 14722: 9.58767308671472e-05
Position 26610: 9.36595615384383e-05
Position 25429: 9.241354671511034e-05
Position 4425: 8.623905693416997e-05
Position 13086: 8.471307021085909e-05
Position 1641: 8.380955275300883e-05
Position 36187: 8.365191053674976e-05
Position 12183: 8.290170694254564e-05
Position 6764: 7.247308955037022e-05
Position 22349: 6.691978522704131e-05
Position 5341: 6.685704882341433e-05
Position 1062: 6.545008037003526e-05
Position 1830: 6.477046662381876e-05
Position 38951: 6.140593264262747e-05
Position 23416: 6.088635013631981e-05
Position 27878: 6.086638443286037e-05
Position 23503: 6.0231187898154264e-05
Position 29002: 5.568417380397576e-05
Position 23327: 5.565837849394841e-05
Position 28018: 5.546872813490166e-05
Position 739: 5.386068403192307e-05
Position 24189: 5.243480889445188e-05
Position 36728: 5.194611001070089e-05
Position 1250: 5.0811166277477523e-05
Position 19275: 4.637211609514048e-05
Position 26156: 4.334972405276376e-05
Position 22933: 4.3219090604071054e-05
Position 37988: 3.797292151580615e-05
Position 225: 3.708224370001707e-05
Position 22936: 3.316345680149721e-05
Position 6446: 3.264874325905572e-05
Position 664: 3.1851677167230076e-05
Position 26208: 3.120990939248694e-05
Position 4978: 3.083110623339682e-05
Position 23506: 2.8916708524525e-05
Position 1925: 2.746173710715724e-05
Position 558: 2.591134609526138e-05
Position 111: 2.1356010583941492e-05
Position 4964: 1.960787611926039e-05
Position 4835: 1.938799944281218e-05
Position 23053: 1.644137831989027e-05
Position 13708: 1.5147827268282146e-05
Position 32531: 1.0963314183762445e-05
Position 5274: 1.004834333215757e-05
Position 13359: 9.865677354641221e-06
Position 23576: 8.987441609865626e-06
Position 819: 8.97264245560106e-06
Position 12324: 8.237461016826596e-06
Position 23359: 8.126096928045805e-06
Position 802: 7.794330263616904e-06
Position 1803: 7.177962969928466e-06
Position 1796: 7.054084615729277e-06
Position 28044: 7.0111076059613596e-06
Position 27829: 5.54686992426843e-06
Position 717: 5.1527494506429576e-06
Position 588: 5.060035444757342e-06
Position 1198: 3.6971006042160843e-06
Position 821: 3.489656075441885e-06
Position 25765: 2.1882447748529783e-06
Position 593: 2.095432872782127e-06
Position 228: 1.246287137775101e-06
Position 736: 1.2078917101201327e-06
Position 793: 7.952887948972262e-07
Position 440: 7.678892451345051e-07
Position 1328: 7.168212651062328e-07
Position 201: 5.893421935825111e-07
Position 338: 5.765409672522528e-07
Position 30385: 5.140453595132605e-07
Position 38593: 2.4529072234026597e-07
Position 410: 1.5940869028411926e-07
Position 19406: 1.3262266842492096e-07
Position 1706: 1.0308291993445664e-07
Position 250: 3.683483573861155e-08
Position 279: 3.147086610642631e-08
Position 368: 2.8456062404250954e-08
Position 166: 1.877451879322188e-08
Position 258: 1.4086942371659272e-08
Position 120: 1.3346183095187966e-08
Position 198: 9.348380712987134e-09
Position 211: 8.93896370782711e-09
Position 138: 8.436712124047809e-09
Position 573: 6.386452452172396e-09
Position 276: 3.5383836226639463e-09
Position 1408: 3.300571738630951e-09
Position 1279: 3.257215174724919e-09
Position 382: 2.662531070166267e-09
Position 307: 2.015624788470056e-09
Position 569: 1.9909332925837498e-09
Position 185: 1.5753098352329074e-09
Position 419: 1.0625875457310524e-09
Position 799: 9.80588898203168e-10
Position 132: 9.126585223813525e-10
Position 904: 7.845781157252032e-10
Position 114: 6.385637034077174e-10
Position 183: 4.6339768668644084e-10
Position 296: 4.44279939375435e-10
Position 1767: 2.56044040157784e-10
Position 298: 2.3285224512313204e-10
Position 262: 5.876553879686017e-12
Position 122: 5.395805456977094e-12
Position 238: 4.6412355600769254e-12
Position 294: 4.486947968478423e-12
Position 394: 2.9387733503263287e-12
Position 240: 1.52637112304297e-12
