Gene = GUCA2A
Position 1074: 1.0727718063380221e-08
Position 1017: 8.243412806806637e-09
Position 315: 4.399364020122592e-09
Position 286: 2.53659651978592e-09
Position 276: 2.386818407007528e-09
Position 433: 3.496520955698989e-10
Position 281: 1.7547774583221577e-10
Position 127: 1.1373400250769606e-10
Position 109: 3.954864539569392e-11
Position 134: 1.7752639909218445e-11
