Gene = CYSTM1
Position 5780: 7.159666174244212e-06
Position 1578: 7.138340096693151e-06
Position 1088: 6.385144582429983e-06
Position 186: 6.285526234727778e-06
Position 1535: 5.123913032489049e-06
Position 805: 4.866782584532148e-06
Position 641: 4.7224721749282526e-06
Position 2133: 4.717236851436494e-06
Position 4189: 4.332540251453318e-06
Position 2102: 4.256773303673634e-06
Position 1040: 4.104986526567723e-06
Position 5699: 3.719202414473813e-06
Position 1227: 3.1579717178140854e-06
Position 3180: 2.8958661324720655e-06
Position 3979: 2.118287900377978e-06
Position 2866: 1.6147929077242794e-06
Position 3221: 8.621840788347416e-07
Position 3382: 8.521780581635027e-07
Position 3471: 6.967313556118197e-07
Position 1360: 6.219916503646999e-07
Position 405: 6.128662636650933e-07
Position 325: 4.890888983009076e-07
Position 3119: 4.37782343500157e-07
Position 382: 3.91657401809227e-07
Position 234: 3.9116788377670796e-07
Position 1338: 3.620174903432477e-07
Position 92: 3.4510146327120327e-07
Position 3573: 3.3479789486641935e-07
Position 1486: 3.16387061653574e-07
Position 1457: 3.0880277130959e-07
Position 282: 2.954889909244636e-07
Position 1081: 2.716576191663031e-07
Position 1116: 2.126914628640313e-07
Position 943: 1.8917863065700532e-07
Position 1186: 1.7686990293186643e-07
Position 673: 1.6690882294676585e-07
Position 946: 1.5336913095382993e-07
Position 1326: 1.4848956349429677e-07
Position 1129: 1.4699657166575464e-07
Position 571: 1.3659800861008662e-07
Position 1071: 1.3436466366136898e-07
Position 1484: 1.2430483153999358e-07
Position 1429: 1.1785807102234874e-07
Position 154: 1.1718055673814517e-07
Position 1225: 1.1509227432588593e-07
Position 1667: 1.0893415732858338e-07
Position 772: 1.0684888459379743e-07
Position 137: 9.858711812523477e-08
Position 636: 8.458453735604575e-08
Position 411: 7.194355691271743e-08
Position 161: 7.035325015995447e-08
Position 1552: 6.734669011801455e-08
Position 414: 5.263031055621051e-08
Position 1574: 4.738707388738424e-08
Position 1139: 4.17284010795118e-08
Position 151: 3.568263142777323e-08
Position 257: 3.178953420329075e-08
Position 265: 2.4290144624350382e-09
Position 299: 1.998125454175495e-09
Position 144: 1.797212009790678e-09
Position 239: 1.0718983149375822e-09
Position 105: 7.954396974939467e-10
Position 147: 7.616036504963836e-10
Position 1264: 7.46868795291282e-10
Position 638: 4.5757620702677907e-10
Position 86: 6.393430815836682e-11
Position 2676: 6.132555040796486e-11
Position 101: 2.3751008426935423e-11
Position 643: 3.4608212627067876e-12
Position 683: 2.170672567453925e-12
Position 788: 7.524667057160023e-13
Position 654: 2.1894390297831843e-13
Position 705: 9.664051454164833e-14
Position 776: 8.433639466589131e-14
