Gene = ZMAT3
Position 908: 6.229360130224126e-07
Position 1352: 5.049298170721979e-07
Position 1028: 4.002183924089132e-07
Position 670: 1.000266585817889e-07
Position 635: 7.830818205583345e-08
Position 626: 7.043761368144947e-08
Position 1024: 4.180946430855576e-08
Position 266: 3.632306577920079e-08
Position 274: 3.6181640895572075e-08
Position 46: 1.2123781402849483e-08
Position 825: 1.5774004787235638e-09
Position 888: 2.7258725305104207e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5959: 0.4311476925501368
Position 4671: 0.38988318983824233
Position 19158: 0.3318123661649322
Position 4469: 0.21890257661389959
Position 831: 0.1925340585635593
Position 11014: 0.11117418476157352
Position 11940: 0.09132352542947164
Position 4160: 0.08146383607185674
Position 1792: 0.0574880265540792
Position 1355: 0.03878144701911134
Position 1277: 0.03725067698082469
Position 10407: 0.03653099578112911
Position 817: 0.03639304632632897
Position 870: 0.035535853898467994
Position 10530: 0.03455016277651736
Position 792: 0.033631117430595096
Position 2737: 0.030911418656754102
Position 11307: 0.02676022761745623
Position 6380: 0.025425384575928252
Position 6065: 0.024670964514897243
Position 1505: 0.022560021483365462
Position 11494: 0.01968200552874045
Position 2427: 0.017327897486599263
Position 4309: 0.016530414500336918
Position 1521: 0.016388068280435986
Position 1464: 0.015748543881398683
Position 849: 0.014321916133154275
Position 888: 0.013486022914223027
Position 9979: 0.013038717735269332
Position 5565: 0.01154300576720556
Position 1937: 0.008863734193509916
Position 12128: 0.008841731423026461
Position 11043: 0.008759764624198425
Position 8020: 0.008091024111522752
Position 3965: 0.007983961461314594
Position 4513: 0.00579266686243792
Position 3990: 0.005769259291621214
Position 10064: 0.005383393779720993
Position 4175: 0.005332756488448555
Position 4593: 0.004887947986441389
Position 9709: 0.004635988861511267
Position 9758: 0.004617999288671635
Position 3794: 0.00451985919878408
Position 8600: 0.004472140154531089
Position 2697: 0.0041631014247039645
Position 4565: 0.0038133456036226723
Position 9273: 0.003646240585430467
Position 3040: 0.0035998026524299257
Position 4568: 0.0035451764702745087
Position 9325: 0.003380197216341838
Position 7988: 0.003192259759288057
Position 7582: 0.0029409878299629334
Position 5402: 0.0027874764048157175
Position 1881: 0.0025686546397414526
Position 2286: 0.002485478012165243
Position 8466: 0.002113375676187228
Position 7020: 0.001995035580465027
Position 6400: 0.0019699281122112665
Position 1727: 0.0019683751302678534
Position 5122: 0.0019523540021468872
Position 5825: 0.001925448832267588
Position 1054: 0.0016686068638048263
Position 3002: 0.001399606587543395
Position 3522: 0.0012951867001572603
Position 1031: 0.0012791074686977926
Position 4984: 0.001278996570183467
Position 10034: 0.0012519028935809992
Position 5898: 0.001182138082150849
Position 1062: 0.0011754120877184963
Position 5464: 0.001083646901960235
Position 4634: 0.001026576547500516
Position 6769: 0.0009835537976977636
Position 6376: 0.0008442433913439904
Position 4218: 0.0008160899650433192
Position 2145: 0.0008088287322868378
Position 1957: 0.0006863387145983189
Position 3617: 0.0005968093108852662
Position 6540: 0.0005900533910736968
Position 1838: 0.0005879709396844541
Position 3770: 0.00048120387906741297
Position 5028: 0.0004773278421422317
Position 2247: 0.0004737030681783044
Position 5084: 0.00044400343619923504
Position 3037: 0.00043296933022779753
Position 5434: 0.00041858315104416734
Position 1803: 0.00041417210428065484
Position 3188: 0.00040529726499360425
Position 5606: 0.00035244137298082927
Position 6142: 0.0003356019428158942
Position 1988: 0.00033433383602018594
Position 2629: 0.0003308689861955486
Position 3147: 0.0003274809997358921
Position 4875: 0.0003072468548390476
Position 6023: 0.0002469528131272815
Position 5928: 0.00024204211379247003
Position 1292: 0.00022961923067471902
Position 3371: 0.00020365285862402875
Position 2502: 0.00018218167754617065
Position 1806: 0.00016920810714242412
Position 1985: 0.00016548792714548552
Position 2915: 0.0001538567381156252
Position 1157: 0.00014997681693918797
Position 523: 0.00014499355662299412
Position 3494: 0.0001359155523902807
Position 1068: 0.00013321084090180634
Position 5991: 0.00010168627626366844
Position 527: 9.27716031792592e-05
Position 2147: 5.655530523722074e-05
Position 991: 4.9524483745902536e-05
Position 1859: 4.842399400994773e-05
Position 3646: 3.087020393846031e-05
Position 1126: 9.79343168173372e-06
Position 566: 9.057975284118475e-06
Position 908: 7.495284615270974e-06
Position 318: 4.560506671522771e-06
Position 618: 4.0769825629535195e-06
Position 1642: 3.521893244268466e-06
Position 570: 3.109698850188065e-06
Position 471: 2.7745079941447794e-06
Position 585: 2.1183349776434654e-06
Position 1370: 1.3792381484038748e-06
Position 196: 1.1153256001943645e-06
Position 583: 9.074776983522597e-07
Position 484: 8.818481505411945e-07
Position 1080: 7.587595538740371e-07
Position 1393: 6.543159961533522e-07
Position 542: 6.40699405650597e-07
Position 748: 5.636524894791209e-07
Position 689: 5.588002803581204e-07
Position 1247: 5.314106667856894e-07
Position 1145: 4.819401657662684e-07
Position 1113: 4.28821047610711e-07
Position 2371: 3.8893508494647906e-07
Position 1000: 3.5951638655738373e-07
Position 720: 2.718915601204013e-07
Position 1705: 1.6452143547700916e-07
Position 952: 1.5450703023639376e-07
Position 1918: 1.0486766025201412e-07
Position 658: 6.507555481672777e-08
Position 580: 5.5662307176690875e-08
Position 440: 4.979739685675246e-08
Position 403: 4.681825778370273e-08
Position 1585: 3.206329739363252e-08
Position 1175: 2.0985759823119317e-08
Position 414: 1.9513919573783648e-08
Position 170: 1.5897230800739345e-08
Position 1085: 1.168239998654766e-08
Position 182: 5.4817942069929945e-09
Position 596: 5.112027540451422e-09
Position 234: 1.2548526163953983e-09
Position 357: 7.814291571661667e-10
Position 144: 4.749814397405411e-10
Position 96: 4.336528613408767e-10
Position 606: 3.060950518543439e-10
Position 705: 2.0449852523002925e-10
Position 726: 1.620071037580652e-10
Position 93: 1.3526134582184005e-10
Position 427: 6.807734137045463e-11
Position 151: 5.46042599450331e-11
Position 160: 2.7387475985378622e-11
Position 112: 2.2665952920606314e-11
Position 713: 7.171827991841738e-12
Position 102: 5.564574582972197e-13
Position 106: 1.0138602163286381e-14
