Gene = PRPF38A
Position 9836: 0.0007823727591319634
Position 3834: 0.0007814809001521096
Position 8223: 0.0007616056989427097
Position 10255: 0.0007525281496839825
Position 3144: 0.0007390963939598183
Position 816: 0.0007216008127144037
Position 4258: 0.0006303747052859507
Position 8258: 0.0006258660689369222
Position 636: 0.000616827731925984
Position 11888: 0.000586109908017209
Position 510: 0.0005822246184567453
Position 10655: 0.000550760063845046
Position 4136: 0.0005449667341474418
Position 1862: 0.0005245349841981337
Position 8252: 0.0005006438023720328
Position 10137: 0.0004991670279635753
Position 1787: 0.0004983537138956915
Position 7000: 0.00040825753583387806
Position 7801: 0.00036807556151222153
Position 2689: 0.00034268060085467785
Position 7247: 0.0003323770414180342
Position 4349: 0.0003219510208111394
Position 4857: 0.0003166978229888876
Position 5062: 0.00031593129330867654
Position 12374: 0.00031472171168539753
Position 6895: 0.00030053250543573217
Position 8099: 0.00028205545496209824
Position 4866: 0.0002781059332566686
Position 6304: 0.00026904282182416226
Position 10433: 0.0002677829456794987
Position 3279: 0.00024799712788664097
Position 2014: 0.00021971926054493624
Position 2041: 0.00021192326051023183
Position 653: 0.0002096132100272345
Position 6650: 0.00017195939957339814
Position 4528: 0.00016508966328309993
Position 11981: 0.00016043843261834883
Position 4752: 0.00014077242408636065
Position 4894: 0.0001237161097780437
Position 10288: 0.00011126527512103942
Position 66: 0.00010000401579672546
Position 1024: 9.928778605228067e-05
Position 5863: 9.706263827324776e-05
Position 8380: 9.639948441934334e-05
Position 8894: 9.605636717921487e-05
Position 8562: 9.537310286440502e-05
Position 9416: 8.94012030739249e-05
Position 10911: 6.111714418859217e-05
Position 10016: 5.7084544305385836e-05
Position 959: 5.2961016836865943e-05
Position 6218: 5.228513777650937e-05
Position 706: 5.1274999971753985e-05
Position 10342: 4.905504417649769e-05
Position 4914: 4.411385037629808e-05
Position 481: 4.3678709585835895e-05
Position 48: 4.245784137349029e-05
Position 10574: 4.1025500545228856e-05
Position 9472: 4.072622833999449e-05
Position 278: 3.3473185568866266e-05
Position 7992: 3.2979323277233607e-05
Position 10543: 3.271259696531692e-05
Position 10305: 3.100480722002572e-05
Position 11158: 3.0301509314914597e-05
Position 78: 2.6143192659396303e-05
Position 712: 2.3707312300457896e-05
Position 196: 1.828580703209753e-05
Position 11603: 1.5488340834226678e-05
Position 9916: 1.5146816028797525e-05
Position 1144: 1.3982883092966475e-05
Position 299: 1.3160368156310108e-05
Position 9957: 1.1440498353361872e-05
Position 246: 1.1305935740758278e-05
Position 741: 1.0528398928751635e-05
Position 83: 9.40757212104801e-06
Position 10970: 9.24256413685756e-06
Position 1730: 8.255491756569779e-06
Position 1308: 7.710144523239554e-06
Position 201: 7.435315806350426e-06
Position 588: 7.362251923159611e-06
Position 786: 7.147772747894154e-06
Position 407: 7.079046126296603e-06
Position 476: 7.0208148250445765e-06
Position 1247: 6.488946373260323e-06
Position 728: 6.10365272237755e-06
Position 890: 6.048598981123883e-06
Position 10740: 5.985371378152344e-06
Position 791: 5.697652909366557e-06
Position 4143: 4.83708554120681e-06
Position 6521: 4.3050068404765235e-06
Position 7061: 4.2618406067000614e-06
Position 6742: 4.228337281073236e-06
Position 1018: 4.214571817824056e-06
Position 770: 3.5979344519336497e-06
Position 11080: 3.5087054347740136e-06
Position 10945: 3.4182948005480923e-06
Position 11141: 3.3437165103484006e-06
Position 10580: 2.669750063334092e-06
Position 533: 2.5613257242118045e-06
Position 801: 2.095251636062733e-06
Position 4068: 1.501088837436965e-06
Position 10386: 1.4445161975545903e-06
Position 1883: 1.2744721913647407e-06
Position 1096: 1.2693319766664354e-06
Position 1910: 1.1733784664068368e-06
Position 1931: 1.1416323617597402e-06
Position 12123: 9.370889883257577e-07
Position 547: 3.510232278909811e-07
Position 538: 3.2839830167412163e-07
Position 427: 3.0376493180903395e-07
Position 353: 2.8631990634565537e-07
Position 320: 2.462817584905892e-07
Position 2354: 2.3321432857378775e-07
Position 462: 1.928948789191227e-07
Position 540: 1.9160242649056586e-07
Position 451: 1.2732403954059468e-07
Position 6936: 1.0995176018570855e-07
Position 1287: 9.77884953505668e-08
Position 10811: 6.504122282892626e-08
Position 577: 4.771833018001497e-08
Position 1322: 3.889340091992709e-08
Position 1252: 3.571950200971823e-08
Position 555: 3.104354368565281e-08
Position 1361: 2.8191219100233635e-08
Position 629: 2.2833516336795056e-08
Position 474: 1.1601640027443867e-08
Position 10774: 2.2669820481927838e-10
Position 1526: 4.8836875690833914e-11
Position 527: 3.7728192053249963e-13
Position 586: 3.2263395131644423e-13
Position 1280: 3.445776962249973e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9314: 0.9572856440218944
Position 7949: 0.9404664691919778
Position 4004: 0.9252371554086065
Position 10773: 0.9019843028745093
Position 1115: 0.8558404764425975
Position 10197: 0.8324120204198648
Position 6520: 0.49753165268309074
Position 6889: 0.4876132442883036
Position 6550: 0.4315668228526525
Position 10056: 0.4246855896547177
Position 4570: 0.30842873550996125
Position 12083: 0.27114694656124894
Position 7671: 0.24961103592920633
Position 9757: 0.20171355876183686
Position 10218: 0.13596894278190566
Position 695: 0.13045929632593198
Position 10636: 0.11298817660465572
Position 13991: 0.09308396193451345
Position 12468: 0.0820772966600531
Position 11109: 0.06846722153014907
Position 14073: 0.06630596776605827
Position 15962: 0.05782518445090969
Position 14515: 0.05449258424757252
Position 7334: 0.05142199783877335
Position 4498: 0.04635941406671637
Position 1213: 0.04621988262499447
Position 9760: 0.04516934686989012
Position 635: 0.04501693027291729
Position 10016: 0.04464873155734531
Position 4257: 0.040077958205154834
Position 5295: 0.04003345139251868
Position 4543: 0.0392060653584679
Position 16265: 0.03845964864140565
Position 14356: 0.037935843568169085
Position 11299: 0.03306086488407758
Position 13433: 0.032276263088110546
Position 7465: 0.028342517922514562
Position 13466: 0.024004646609676102
Position 3887: 0.023773660334250015
Position 10167: 0.022754898513508835
Position 3848: 0.02260855623617012
Position 10399: 0.021807927940963125
Position 11765: 0.021639129506797156
Position 13762: 0.020971763412775447
Position 4349: 0.02083055165777527
Position 2256: 0.020434185753242386
Position 11030: 0.01688093812753673
Position 9617: 0.015587691391659256
Position 10556: 0.014832852390733925
Position 7163: 0.014519048395507621
Position 14902: 0.014486906065585463
Position 5330: 0.013368829236449732
Position 10915: 0.012944748934132113
Position 14112: 0.012710288214116742
Position 7582: 0.012601242953223898
Position 6894: 0.011389928519293224
Position 1069: 0.010911243255742381
Position 571: 0.010880744177919517
Position 15238: 0.01043142876046014
Position 2053: 0.010338753977132211
Position 15869: 0.010090311239731396
Position 1033: 0.01006431954365244
Position 4413: 0.00994714615756369
Position 3801: 0.00964588859181064
Position 3602: 0.009445404973865755
Position 16076: 0.009357096958410903
Position 14905: 0.008905930833820644
Position 12582: 0.008693977124106201
Position 9872: 0.008624054598461215
Position 1781: 0.008602352698773642
Position 8132: 0.008601939560018765
Position 4454: 0.008302122839170718
Position 9183: 0.00827494785154953
Position 13790: 0.008246821608543174
Position 12271: 0.00824322586268335
Position 14231: 0.00817112545230445
Position 14543: 0.007753395775406138
Position 12585: 0.007722064733998574
Position 15872: 0.0073436941999012306
Position 11323: 0.007225872394578253
Position 11003: 0.007186972875388131
Position 14969: 0.006955797153449141
Position 7539: 0.006710458642607148
Position 2067: 0.006180763476709863
Position 13828: 0.005772008459365463
Position 9787: 0.005499847181538243
Position 568: 0.004925819267997492
Position 9836: 0.004631769313670324
Position 10029: 0.004616933440002976
Position 10214: 0.004611131897989617
Position 5624: 0.004544177829066372
Position 13189: 0.004517913038087536
Position 1816: 0.004483157491321452
Position 1865: 0.0043804092514459275
Position 13573: 0.004328024478468315
Position 7708: 0.004205039438452194
Position 7780: 0.004150080703352422
Position 14137: 0.004027541019581407
Position 201: 0.0038017644349981478
Position 1806: 0.0037901232433609723
Position 13227: 0.003566639926362279
Position 14436: 0.003559577745718212
Position 8867: 0.003483528144487569
Position 11486: 0.0034021096408897613
Position 9950: 0.0033519725954024903
Position 4209: 0.0033272388981043827
Position 13272: 0.003263846829141001
Position 9587: 0.0032237963645861314
Position 8187: 0.0031895008281164704
Position 728: 0.003106679913377854
Position 4045: 0.003079643459071361
Position 13204: 0.0027884203572459093
Position 10669: 0.002780360762884296
Position 13798: 0.0026701155512635594
Position 7965: 0.0026679903098422095
Position 7856: 0.0026670108274383496
Position 12919: 0.002634898585522317
Position 2478: 0.002450882633926502
Position 9542: 0.00240915481315758
Position 14076: 0.0023051746371582594
Position 1689: 0.002258568885229996
Position 3715: 0.0022478084976609723
Position 7499: 0.0022468024959678705
Position 2639: 0.0022269200320959594
Position 10854: 0.0021306423714949362
Position 9018: 0.0020068741514257518
Position 6442: 0.0019223364359692604
Position 7241: 0.001903002437779838
Position 439: 0.0018554234662753269
Position 586: 0.001759473385496823
Position 11538: 0.0017379458316219862
Position 11980: 0.001699070890755567
Position 12621: 0.0016954686593006157
Position 7880: 0.001654995234637152
Position 11086: 0.0016085086637195529
Position 1449: 0.0015944139384292519
Position 6681: 0.001584836611816511
Position 8926: 0.001457288091463592
Position 7306: 0.0014466968908353347
Position 8174: 0.0014380899444364028
Position 6552: 0.001436431189554361
Position 7444: 0.0014054538355107488
Position 16130: 0.0013995782070359137
Position 1469: 0.001397578696477446
Position 4798: 0.001350037952362508
Position 7652: 0.0013115064020376474
Position 5112: 0.0013016515342150873
Position 12541: 0.0012971910824737204
Position 9793: 0.0012599926397467373
Position 8784: 0.001252048427733599
Position 4700: 0.001198977748233879
Position 9187: 0.00119534892340227
Position 8887: 0.0011554226257065741
Position 712: 0.0011538602067939325
Position 11186: 0.0011471232458662693
Position 1127: 0.001088321223717787
Position 15831: 0.0010816192403767075
Position 4626: 0.0010729104396223074
Position 7818: 0.0010456029634345909
Position 834: 0.0010238880931318977
Position 12314: 0.0009764093441221058
Position 3833: 0.0009746066811648325
Position 116: 0.0009609752160326841
Position 12624: 0.0009496516124315813
Position 11461: 0.0009133640687653354
Position 9277: 0.0008945502811606949
Position 4463: 0.0008945257477200884
Position 10432: 0.0008936437057259366
Position 11724: 0.0008536151251815564
Position 12245: 0.000812051229639112
Position 5357: 0.0008043522736316007
Position 9262: 0.0007936044881941879
Position 10525: 0.0007781376093609352
Position 9965: 0.0007715020852721334
Position 6366: 0.0007524740802007363
Position 12146: 0.0007438657460859422
Position 9894: 0.0007330821895116088
Position 1375: 0.0007080065509767907
Position 644: 0.0007009011773192719
Position 9349: 0.0006953798601221386
Position 2092: 0.000689359155983578
Position 736: 0.0006892598459780854
Position 6599: 0.0006517758138774934
Position 11926: 0.0006446186483635305
Position 4068: 0.0006428967221039231
Position 967: 0.000592241546258852
Position 12473: 0.0005916686078351851
Position 7599: 0.0005881757161285653
Position 12745: 0.0005710424607358884
Position 9922: 0.0005491935632351251
Position 384: 0.0005427558696552381
Position 13702: 0.0005384138990900527
Position 217: 0.0005333002035119559
Position 9640: 0.00048819672324487966
Position 10185: 0.0004878001003511478
Position 11065: 0.00048668485782467493
Position 3969: 0.0004834853778346121
Position 10176: 0.00048014661429659285
Position 10935: 0.00047912893772208954
Position 6346: 0.00047435238825345054
Position 7996: 0.0004733006389803665
Position 9713: 0.00046927342137455393
Position 4037: 0.0004561772143667204
Position 9624: 0.0004472730627807305
Position 4213: 0.0004431395779760683
Position 7760: 0.00044236628926715594
Position 4748: 0.00044047946045800963
Position 10483: 0.00043571156481251894
Position 254: 0.00041841360261650473
Position 6636: 0.0004179541341008007
Position 1606: 0.0004015197953750456
Position 10373: 0.0003947133129734663
Position 1609: 0.00038688242557720186
Position 3942: 0.00036496652065761087
Position 1149: 0.000363131814224314
Position 7377: 0.0003437104783936744
Position 9352: 0.00033151248259111275
Position 4745: 0.00032620172370061417
Position 2902: 0.0003097878634762844
Position 10511: 0.00030889169784847946
Position 10459: 0.00030484275082041544
Position 7360: 0.0002970558919757691
Position 12768: 0.00029469474538310915
Position 593: 0.000293740005765877
Position 4321: 0.00029136403945570217
Position 3080: 0.00028697201725345
Position 5632: 0.00028547130740253976
Position 8204: 0.0002733822549137915
Position 8324: 0.0002722569950989292
Position 3108: 0.0002669365734623574
Position 9322: 0.000265301675974435
Position 487: 0.0002535671432231139
Position 11929: 0.0002451784088982799
Position 4419: 0.0002390865726130451
Position 11464: 0.000237765368237639
Position 9902: 0.00023355731165605563
Position 9133: 0.00023188975350410865
Position 3905: 0.0002314990119313257
Position 10504: 0.00022967997055512365
Position 10472: 0.0002293414315026098
Position 899: 0.00022907799636493172
Position 7196: 0.00022758817697465612
Position 2641: 0.0002105134625360115
Position 315: 0.00020001744232003147
Position 8950: 0.00019741725047511225
Position 2298: 0.00019676800399927644
Position 3749: 0.0001954520587557541
Position 11744: 0.00019252415650741978
Position 1942: 0.00018219257205119208
Position 9495: 0.00016861585397437523
Position 8745: 0.00016775683557647815
Position 11223: 0.00016399485894181453
Position 375: 0.00016223197233012875
Position 2498: 0.00016080356512922166
Position 13212: 0.00015492357192119381
Position 9204: 0.00015419214266378743
Position 3573: 0.00015193526626847316
Position 5354: 0.00014880126516942656
Position 12825: 0.0001446544604154548
Position 10638: 0.00013881115081728316
Position 1837: 0.00012457408662912625
Position 6201: 0.0001221245738578749
Position 9044: 0.00011691158226475847
Position 7967: 0.0001142849116222172
Position 6473: 0.00011306875268656738
Position 4288: 0.00011304636382704576
Position 9906: 0.00011266073637290633
Position 5167: 0.00011183090871803703
Position 7800: 0.00010965843447358138
Position 13171: 0.00010905868411510686
Position 10652: 0.00010712808336190802
Position 4590: 0.00010638286628210581
Position 4551: 0.000103342851486367
Position 10368: 0.00010294132374756103
Position 3605: 0.00010183214110184093
Position 3000: 0.00010047386458700628
Position 741: 9.875023795290468e-05
Position 3647: 9.608448004076419e-05
Position 4107: 9.573677920128175e-05
Position 8461: 9.537310286440496e-05
Position 6119: 9.394202120978105e-05
Position 481: 9.3169448651627e-05
Position 10564: 9.057018005053792e-05
Position 4933: 8.712707428245408e-05
Position 6122: 8.622699830328559e-05
Position 3773: 8.346787368278926e-05
Position 10735: 8.254445568122962e-05
Position 2029: 7.731956025846666e-05
Position 2572: 7.686485232042821e-05
Position 10254: 7.392924444678126e-05
Position 3531: 7.179228948140737e-05
Position 390: 7.108642747477459e-05
Position 423: 7.077589561015536e-05
Position 9400: 7.046475372837515e-05
Position 462: 6.947356377376369e-05
Position 4600: 6.718455252611405e-05
Position 10077: 5.8356709181571054e-05
Position 6758: 5.4537797053065154e-05
Position 4604: 5.436708872122957e-05
Position 9160: 5.354723134042266e-05
Position 861: 5.2827527653935215e-05
Position 598: 5.1493395027546294e-05
Position 523: 5.140255731317081e-05
Position 1237: 5.059304164757092e-05
Position 1543: 5.0060260711548465e-05
Position 1234: 4.718863735056545e-05
Position 1903: 4.675144833917433e-05
Position 10786: 4.621823212965503e-05
Position 5017: 4.599744861627435e-05
Position 1526: 4.483956795198939e-05
Position 6576: 4.4486534634269196e-05
Position 533: 4.369479063119025e-05
Position 7421: 4.34646227262984e-05
Position 251: 4.346301730336692e-05
Position 13162: 4.307729080331228e-05
Position 3910: 4.1806431414860344e-05
Position 10322: 4.15321191116408e-05
Position 1635: 3.8475668643524114e-05
Position 5762: 3.801763300566149e-05
Position 2188: 3.6113504764315094e-05
Position 4972: 3.562413269011411e-05
Position 11552: 3.4705511737472724e-05
Position 6711: 3.4474004691362935e-05
Position 1451: 3.3874196981289625e-05
Position 8863: 3.367225481167875e-05
Position 206: 3.28467245738751e-05
Position 6292: 3.260428347262159e-05
Position 4281: 3.233218754700029e-05
Position 1705: 3.203619127229769e-05
Position 9521: 3.0929746727375234e-05
Position 1036: 3.071928157397188e-05
Position 4806: 2.9709674335520803e-05
Position 10792: 2.7476578477987743e-05
Position 9637: 2.746533975364761e-05
Position 10696: 2.6524155289963836e-05
Position 9500: 2.4284027667360126e-05
Position 10251: 2.415374936267377e-05
Position 6936: 2.3842063896702375e-05
Position 3003: 2.2923203067361477e-05
Position 2354: 2.0055028978550584e-05
Position 2715: 1.9778962010258634e-05
Position 816: 1.8354433791440913e-05
Position 1250: 1.8351624218143406e-05
Position 1653: 1.8172195725144054e-05
Position 1073: 1.7967983205478102e-05
Position 6725: 1.7922983300568592e-05
Position 4608: 1.7640288520304128e-05
Position 4473: 1.6702192797261456e-05
Position 4300: 1.557678430342831e-05
Position 167: 1.534528781941666e-05
Position 1660: 1.5055975410920512e-05
Position 10440: 1.446602180082769e-05
Position 10404: 1.392415690085091e-05
Position 509: 1.3826637898513874e-05
Position 6032: 1.3191180717941344e-05
Position 4647: 1.2519360878264243e-05
Position 10231: 1.2473014057795539e-05
Position 5958: 1.1642967163059136e-05
Position 749: 1.1278275441143167e-05
Position 11397: 1.1060582450840352e-05
Position 495: 1.056264910206782e-05
Position 812: 1.0037329095582292e-05
Position 489: 1.0036360472937566e-05
Position 11305: 9.714546483287392e-06
Position 3814: 9.41994765393541e-06
Position 547: 7.964924122030886e-06
Position 151: 7.824657025887679e-06
Position 10376: 7.424863011087175e-06
Position 3737: 6.31131591046705e-06
Position 175: 5.2182755880917655e-06
Position 6859: 4.463368472487855e-06
Position 3418: 4.109282981183962e-06
Position 4165: 4.013823706171796e-06
Position 345: 3.4678855476892287e-06
Position 905: 3.118127327127616e-06
Position 451: 3.054692931295826e-06
Position 738: 2.9045199136091387e-06
Position 142: 1.8678365414179689e-06
Position 10358: 1.5475964909608458e-06
Position 1136: 1.4807905336272647e-06
Position 9459: 1.403220220725668e-06
Position 6825: 1.3084177962835898e-06
Position 930: 1.1941512112642214e-06
Position 4650: 6.44434125649193e-07
Position 4425: 5.543434575906999e-07
Position 1975: 5.173692557231087e-07
Position 2129: 5.158346795739725e-07
Position 278: 5.115871874531625e-07
Position 1611: 5.021995227377422e-07
Position 1880: 4.5856200068918545e-07
Position 11490: 4.390619110254726e-07
Position 1730: 4.1467400612090137e-07
Position 10417: 3.6873604619270027e-07
Position 2102: 3.355039274996186e-07
Position 4703: 3.316648522059039e-07
Position 4751: 3.1551214041208775e-07
Position 4771: 2.9578408805947476e-07
Position 1843: 2.436690526746486e-07
Position 10798: 2.4012224574258505e-07
Position 2037: 2.2630414931850778e-07
Position 320: 2.0986697633854936e-07
Position 6830: 1.8828203735397212e-07
Position 1044: 1.7975585211904633e-07
Position 1390: 1.4332241988355026e-07
Position 284: 1.335494294029198e-07
Position 1405: 1.1380010217088902e-07
Position 1567: 8.625147414017786e-08
Position 1075: 7.9918061088386e-08
Position 2307: 7.179154697175e-08
Position 1268: 5.1108654245190336e-08
Position 1555: 5.102183423599039e-08
Position 2474: 3.6536034010307294e-08
Position 1327: 3.4074966209690293e-08
Position 1377: 3.2927956861486176e-08
Position 927: 2.878620746564258e-08
Position 1691: 2.8407481540368453e-08
Position 922: 2.640614847061591e-08
Position 294: 2.520369752507341e-08
Position 299: 2.0179757353405477e-08
Position 1481: 1.9259423035858908e-08
Position 4629: 1.4840056395233657e-08
Position 1345: 9.546394326400738e-09
Position 1379: 8.55544406509752e-09
Position 2661: 6.737755883504593e-09
Position 872: 3.4032023669997477e-09
Position 326: 6.17056799469136e-10
Position 6328: 5.17793843512132e-10
Position 335: 3.6606594253037663e-10
Position 296: 4.559943521553392e-11
