Gene = NOBOX
Position 11299: 0.0007607585538861926
Position 11100: 0.0006773860807701356
Position 10492: 0.0005648554709470256
Position 8928: 0.0004576779828581238
Position 12190: 0.00043871988729063133
Position 1314: 0.00034877803806560037
Position 11950: 0.0003196823831545814
Position 793: 0.0003057721683314085
Position 342: 0.0002890372911978245
Position 12658: 0.0002752826014639668
Position 11582: 0.0002655948906367141
Position 2905: 0.0002492115699979174
Position 3697: 0.00023583394224052816
Position 5638: 0.0002143191794900703
Position 4833: 0.00021098781502242012
Position 4929: 0.00020517228094062468
Position 455: 0.00020238049377852428
Position 2982: 0.00018913382437028045
Position 10281: 0.00018072857417818298
Position 2733: 0.00017612146723977194
Position 10276: 0.00016893498610691737
Position 4399: 0.00015986814326158174
Position 2143: 0.00015823623750001756
Position 11323: 0.0001542257314530034
Position 12130: 0.00014380293246898988
Position 5525: 0.0001354828694723278
Position 11725: 0.00011923957919105856
Position 10513: 0.00011356058232913643
Position 10043: 0.00011025149868082976
Position 12213: 0.00010031246371289382
Position 2051: 0.00010020483257516114
Position 991: 9.996811816920363e-05
Position 2872: 9.139647278020815e-05
Position 3779: 9.043214223284401e-05
Position 7240: 9.042566599532078e-05
Position 1177: 8.600486263331692e-05
Position 11150: 8.314064825061704e-05
Position 2488: 7.510663963664139e-05
Position 9966: 6.888913550212788e-05
Position 3121: 6.718855345530384e-05
Position 12249: 6.674919866416825e-05
Position 377: 6.666582920286971e-05
Position 12207: 6.548057632244675e-05
Position 1461: 6.192945576489498e-05
Position 10051: 5.665655158632968e-05
Position 2865: 5.633286374309227e-05
Position 740: 5.268330808279387e-05
Position 11120: 5.236896192792913e-05
Position 5703: 4.331838556385719e-05
Position 11263: 4.101235707595144e-05
Position 4843: 3.624228470353371e-05
Position 12420: 3.59963347785334e-05
Position 12024: 2.6310081713043105e-05
Position 1517: 2.555453811739133e-05
Position 11661: 2.3679632789555636e-05
Position 292: 2.3153299596605106e-05
Position 4016: 2.2166856516405494e-05
Position 11106: 2.17788244981427e-05
Position 11317: 1.952176536830904e-05
Position 10162: 1.5127104288961618e-05
Position 12038: 1.2230292968855194e-05
Position 10518: 1.039764906810142e-05
Position 1114: 8.323121023164495e-06
Position 10150: 7.801165310308138e-06
Position 11758: 6.292732822717557e-06
Position 10877: 2.5663668201849548e-06
Position 148: 7.292257121851564e-07
Position 11117: 5.888023120303628e-07
Position 813: 5.278188011719628e-07
Position 1824: 5.104297764482025e-07
Position 1958: 4.923093746425944e-07
Position 337: 4.742592142741247e-07
Position 2747: 3.6011046166323727e-07
Position 699: 2.976396353259796e-07
Position 1548: 2.950535622084746e-07
Position 584: 1.208335862828582e-07
Position 1039: 9.065733539185919e-08
Position 202: 8.507665500816162e-08
Position 550: 8.256876393309691e-08
Position 1836: 8.108238406345841e-08
Position 2805: 7.929521514569788e-08
Position 1522: 6.369401476414975e-08
Position 1605: 5.6320028494402384e-08
Position 687: 4.560088899467782e-08
Position 3080: 4.4184973101797256e-08
Position 1815: 4.1527815366328955e-08
Position 3170: 3.3565726846746177e-08
Position 629: 2.4839087804053794e-08
Position 640: 2.013582134487742e-08
Position 866: 1.800928958653136e-08
Position 95: 1.6982464585339632e-08
Position 10909: 1.4691068902897755e-08
Position 498: 1.1898190623285422e-08
Position 618: 8.466659163549755e-09
Position 869: 8.443234288279001e-09
Position 424: 5.997109547802037e-09
Position 1273: 4.2607302798310645e-09
Position 829: 3.1114057740527136e-09
Position 151: 2.749719128462688e-09
Position 803: 1.9678518631972384e-09
Position 10770: 9.489079704724037e-10
Position 1277: 9.068863453029904e-10
Position 597: 4.5513902776587405e-10
Position 832: 4.6454191296343666e-11
Position 1847: 7.124897154211507e-12
Position 10364: 8.540853649708953e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9914: 0.985718839349116
Position 10363: 0.7766651411026597
Position 8513: 0.6893320158372421
Position 10744: 0.6705786445974715
Position 11640: 0.6217181236723578
Position 12685: 0.4878855214955835
Position 11048: 0.48086639054110103
Position 9083: 0.4031078496925033
Position 11139: 0.36801170413888923
Position 11811: 0.23135972119936
Position 12816: 0.21363009687486254
Position 12075: 0.19722707816838797
Position 10337: 0.1924608706403119
Position 12108: 0.16958304493999457
Position 8276: 0.15016328094457837
Position 10646: 0.09585320076228183
Position 9049: 0.08683732891082174
Position 8202: 0.0839071761707598
Position 10686: 0.07291755155729635
Position 6343: 0.055834875361930436
Position 8831: 0.051002933666756754
Position 11868: 0.04827831486673872
Position 8179: 0.04644318709331518
Position 8941: 0.04341210581058569
Position 8752: 0.04228254004206697
Position 11024: 0.03940658299957691
Position 11100: 0.03521018434521733
Position 11157: 0.03196111609790227
Position 10704: 0.02954381957345795
Position 9034: 0.02723695666090003
Position 10805: 0.026661651245900773
Position 9013: 0.0236351687126106
Position 8955: 0.016480265341776164
Position 6485: 0.016256667600374433
Position 11837: 0.01591461035421354
Position 10986: 0.015442214838938376
Position 11441: 0.015285088496350737
Position 8199: 0.014563994056168657
Position 8580: 0.013970658031931186
Position 11758: 0.013584629906875124
Position 4980: 0.011180534666023378
Position 5546: 0.010908214307217686
Position 5304: 0.010820539052367965
Position 5283: 0.01030323004004936
Position 12618: 0.009840255242045981
Position 8902: 0.009607739325148787
Position 8555: 0.008304461036973135
Position 9747: 0.007260904919160348
Position 7572: 0.007250467568378365
Position 11077: 0.006627841943426795
Position 6233: 0.006226541901447085
Position 5023: 0.005779992116665683
Position 6220: 0.005741920229293804
Position 3423: 0.005502577119918045
Position 10653: 0.005304017959118866
Position 8709: 0.004964318797596408
Position 12494: 0.004924097936149627
Position 8629: 0.004722086895219964
Position 10375: 0.004378580230369455
Position 4985: 0.004307037899548611
Position 12445: 0.004279756044255327
Position 5619: 0.0040207871459470215
Position 6409: 0.0039630569352165
Position 5488: 0.003762264263155886
Position 9423: 0.0037381116803219152
Position 9181: 0.00367560947085065
Position 9351: 0.003462250674229807
Position 8295: 0.003365062294597484
Position 9898: 0.003216244094700027
Position 12827: 0.0031136484658486783
Position 12769: 0.0030290178026169097
Position 10093: 0.0026502370319374927
Position 9919: 0.0025188250496169817
Position 10752: 0.002484319201714497
Position 12376: 0.0023617603979724424
Position 11104: 0.0022156168836703284
Position 11620: 0.002168894835307554
Position 3672: 0.0021550462889503266
Position 10830: 0.0021482473631093844
Position 11232: 0.001759803739352696
Position 12527: 0.0016728534718515452
Position 2871: 0.0016540108507204707
Position 10706: 0.0014817049893540379
Position 12862: 0.0014301394454173805
Position 7665: 0.0013135159071530037
Position 12718: 0.0011758778187299008
Position 5259: 0.0010960420729415527
Position 10169: 0.0010694631806496156
Position 10808: 0.0010579286725814598
Position 4263: 0.0010452078737502124
Position 3402: 0.0008814819104521362
Position 4094: 0.0008106877294080063
Position 12893: 0.000795737335886086
Position 4299: 0.0007728434362189717
Position 11451: 0.0007216439867764075
Position 3000: 0.000721173295219607
Position 4026: 0.0007154418614354138
Position 11050: 0.0007055183950913635
Position 2732: 0.0006629116530353172
Position 11113: 0.000656049067146231
Position 12357: 0.0005882584676828921
Position 11674: 0.0005849416979302163
Position 10629: 0.0005838748009802705
Position 5116: 0.000583602437152885
Position 12691: 0.0005778820778563593
Position 10649: 0.0005520858252177232
Position 12635: 0.000551717035635155
Position 3049: 0.0005033316558236693
Position 3080: 0.00047030844446963244
Position 4833: 0.0004386426906898172
Position 9263: 0.00038942903787236556
Position 10346: 0.0003825360269334427
Position 12085: 0.00037346919247983277
Position 12305: 0.0003440217580169636
Position 11909: 0.00033857076770479124
Position 4679: 0.00029886315642107706
Position 12751: 0.00028121294713801806
Position 12110: 0.0002770750816259186
Position 10299: 0.00026979259971641307
Position 3443: 0.00025638574747836906
Position 2009: 0.0002556105697013681
Position 8604: 0.00024048161137994539
Position 11884: 0.00022852866381590682
Position 12831: 0.00022348185803400725
Position 5643: 0.00021791578916316055
Position 4216: 0.00021502099571063836
Position 10655: 0.00021137365731532288
Position 11767: 0.00020059790007353684
Position 10934: 0.00019226021284355363
Position 11897: 0.00019201197757693354
Position 4467: 0.00018769911406632387
Position 4481: 0.00017882430193624633
Position 4514: 0.00017500132129131353
Position 10902: 0.00017369851795133394
Position 12160: 0.0001599919676298333
Position 12933: 0.00015916470397719617
Position 11482: 0.0001526228586262457
Position 1238: 0.00015161668972752518
Position 4004: 0.00015128907803571432
Position 10781: 0.00014372512187255131
Position 10722: 0.00014273474199076746
Position 2631: 0.00013724377467107748
Position 11475: 0.0001209058141395055
Position 341: 0.00011919533455024315
Position 4160: 0.0001001506274972155
Position 11420: 9.722340532080066e-05
Position 939: 9.415570318535391e-05
Position 4219: 9.340537904237446e-05
Position 10952: 9.331124332126952e-05
Position 4424: 9.269205230201955e-05
Position 866: 9.26329890501578e-05
Position 773: 9.211404257756256e-05
Position 7034: 9.042566599532073e-05
Position 1352: 8.742419404759892e-05
Position 2825: 8.194488617098974e-05
Position 10588: 8.158932522083024e-05
Position 11413: 8.1251048951156e-05
Position 12381: 8.102297799361095e-05
Position 11462: 8.09260592333136e-05
Position 11734: 7.756337220234534e-05
Position 2389: 7.513165202669819e-05
Position 699: 7.117265719733651e-05
Position 322: 7.096487489719807e-05
Position 11701: 6.054158518579323e-05
Position 10787: 5.542711379293239e-05
Position 202: 5.521949381355233e-05
Position 12532: 5.416670442384369e-05
Position 597: 5.2155988614477484e-05
Position 10938: 5.157021769782322e-05
Position 377: 4.6062397704051624e-05
Position 10230: 4.542904440294302e-05
Position 10848: 4.4553495647258464e-05
Position 11457: 4.414448850740741e-05
Position 10579: 4.210534132388527e-05
Position 10390: 4.063857749825115e-05
Position 2509: 3.588500849172755e-05
Position 11387: 3.552285894436487e-05
Position 180: 3.246206499032376e-05
Position 10566: 2.858459961771127e-05
Position 11238: 2.799989739209844e-05
Position 10284: 2.7427149743560013e-05
Position 1022: 2.603879321057147e-05
Position 10941: 2.5661201089593477e-05
Position 1152: 2.5579236220068422e-05
Position 11725: 2.5076226258695907e-05
Position 682: 2.4949193722382975e-05
Position 11516: 2.4633528242376205e-05
Position 10458: 2.4196343375878455e-05
Position 355: 2.4077787054650907e-05
Position 12869: 2.3863048700753017e-05
Position 11543: 2.3673744032299044e-05
Position 11347: 2.0719037438195565e-05
Position 10599: 2.02243054282556e-05
Position 11501: 1.9709656422252624e-05
Position 9966: 1.838966978359144e-05
Position 990: 1.8056603271646645e-05
Position 11585: 1.7311013063063442e-05
Position 11382: 1.7278622062158447e-05
Position 11400: 1.67514512788205e-05
Position 10461: 1.6369801581918746e-05
Position 11503: 1.5792937250225757e-05
Position 710: 1.576122358654061e-05
Position 11743: 1.5684288045895297e-05
Position 5404: 1.565874404096097e-05
Position 618: 1.5428110670726613e-05
Position 11525: 1.4928872803703602e-05
Position 168: 1.3729814894809653e-05
Position 10593: 1.2339912879954427e-05
Position 10561: 1.033777762188134e-05
Position 10926: 9.935966316519714e-06
Position 12897: 9.844729184506068e-06
Position 10442: 9.824825412071455e-06
Position 12940: 9.48075842458548e-06
Position 11677: 9.42999737021358e-06
Position 11945: 8.961515018372768e-06
Position 665: 8.001461536133634e-06
Position 10544: 7.007434165038459e-06
Position 11914: 4.856959002229203e-06
Position 10303: 4.188471880475532e-06
Position 11379: 3.876160470063948e-06
Position 10171: 3.828776416112976e-06
Position 10141: 3.7034757061462897e-06
Position 10547: 3.5229696341688223e-06
Position 4837: 2.8041768802497377e-06
Position 11397: 2.611261844481154e-06
Position 4626: 2.260989664005324e-06
Position 10193: 1.921001365068672e-06
Position 2917: 1.7787980975119935e-06
Position 11689: 1.7727933975517575e-06
Position 2544: 1.7431251185872028e-06
Position 10276: 1.6634946906108986e-06
Position 3696: 1.6228783324722515e-06
Position 5332: 1.5269331079348352e-06
Position 11357: 1.252161445675468e-06
Position 10250: 1.0840759760806882e-06
Position 2590: 1.0469759465808089e-06
Position 11277: 1.0445639809100201e-06
Position 2049: 9.906798991384494e-07
Position 8718: 7.916740816400581e-07
Position 1254: 6.461084473939817e-07
Position 10510: 4.049030583853844e-07
Position 2471: 3.923204517026571e-07
Position 1092: 2.762070557375316e-07
Position 1374: 2.1305046788623696e-07
Position 1424: 1.5497411853162014e-07
Position 10211: 1.2938548285842577e-07
Position 3264: 1.2521934862922602e-07
Position 1325: 9.383710625285685e-08
Position 1725: 9.328494172395553e-08
Position 1097: 8.317551507541305e-08
Position 12168: 7.030955646845249e-08
Position 1118: 6.640048471770127e-08
Position 1664: 5.43714697221156e-08
Position 1903: 4.9182295162023375e-08
Position 1952: 4.858758378557386e-08
Position 1789: 4.7105662502449836e-08
Position 182: 4.079047353063548e-08
Position 2672: 3.6868314337030675e-08
Position 1856: 3.636489121344034e-08
Position 211: 2.679843073720436e-08
Position 1290: 2.3997756060543036e-08
Position 1174: 2.3113173338507832e-08
Position 402: 2.2851900760748688e-08
Position 1192: 2.0176454653714638e-08
Position 1273: 1.5530611593660356e-08
Position 1162: 1.5303839420025246e-08
Position 738: 1.2743903968020828e-08
Position 248: 1.1423876189726502e-08
Position 387: 1.0235865774584853e-08
Position 198: 9.888721558693263e-09
