Gene = GLE1
Position 11521: 1.7896260359054546e-05
Position 11023: 1.7144010103375666e-05
Position 11085: 1.622545611806558e-05
Position 11008: 1.387486002330323e-05
Position 339: 1.3777474583245842e-05
Position 1587: 1.3351609906366e-05
Position 11494: 1.2704192753397266e-05
Position 12354: 1.1576019820794871e-05
Position 1465: 1.1338582047847866e-05
Position 11352: 8.817837611606846e-06
Position 11384: 8.65876888693858e-06
Position 1927: 6.419029494767714e-06
Position 23051: 5.673630672298955e-06
Position 1100: 4.349444765020482e-06
Position 119: 4.192630815042675e-06
Position 548: 3.927248292346195e-06
Position 590: 3.6035247588634325e-06
Position 1088: 3.5869173372927854e-06
Position 79: 3.354935440232372e-06
Position 12852: 3.326990643160531e-06
Position 5201: 3.1064592019893556e-06
Position 1898: 2.711983313964431e-06
Position 1334: 2.494979391685632e-06
Position 5078: 2.1706084290425075e-06
Position 728: 2.1149737341109277e-06
Position 2175: 2.038496024099914e-06
Position 1048: 1.4072335201788924e-06
Position 152: 1.0577537102889806e-06
Position 1080: 9.881751130461044e-07
Position 696: 9.679295843511153e-07
Position 22904: 9.21959656955058e-07
Position 23035: 7.878695875091845e-07
Position 359: 7.344238239996989e-07
Position 654: 6.977677670296208e-07
Position 60: 6.930900482459165e-07
Position 23206: 5.630981007923699e-07
Position 648: 5.544211495418094e-07
Position 686: 5.065339659914375e-07
Position 35795: 4.3169751089095817e-07
Position 36160: 4.1948932257391917e-07
Position 645: 4.071027794524651e-07
Position 22839: 3.8273251276310823e-07
Position 977: 3.752967391433359e-07
Position 27: 3.5951332610142443e-07
Position 22916: 3.595055745752336e-07
Position 271: 2.3580098339166488e-07
Position 759: 2.332258720144314e-07
Position 298: 2.109908146821544e-07
Position 524: 1.1918029841203614e-07
Position 29: 1.1819671291034823e-07
Position 23123: 9.158436163030762e-08
Position 22893: 8.404453238371265e-08
Position 479: 4.8088415476918794e-08
Position 482: 4.8056464479265005e-08
Position 36050: 7.451471989653683e-09
Position 337: 2.4006894706068696e-09
Position 8: 2.1446034882819507e-09
Position 111: 1.235361177506298e-09
Position 279: 1.2306020452093735e-09
Position 351: 5.561689761459231e-10
Position 303: 6.442974453788856e-11
Position 387: 1.6830321059526875e-12
Position 365: 1.3672113289063226e-12
Position 471: 2.5614412961652734e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10828: 0.9821924410820376
Position 22478: 0.9630714927184983
Position 34915: 0.9439568738134247
Position 18891: 0.926106333152188
Position 20491: 0.8323288142346527
Position 22755: 0.8249843771519997
Position 31654: 0.798680199360264
Position 4259: 0.6617485138220451
Position 35574: 0.632259318068288
Position 29060: 0.6300692374757639
Position 18579: 0.6070878892659768
Position 33285: 0.5092479923649829
Position 17967: 0.44967226976446395
Position 28812: 0.36629196838212846
Position 1142: 0.3484850320054368
Position 857: 0.28757917815088746
Position 27964: 0.23930387910077147
Position 4175: 0.23001144070204993
Position 29115: 0.17215207565668408
Position 36771: 0.15600872935883053
Position 36401: 0.1315924775373135
Position 19876: 0.12391746155523942
Position 2515: 0.1231583563625893
Position 14644: 0.10666545844366239
Position 35271: 0.09070126374032524
Position 8625: 0.08880559953766637
Position 36980: 0.08762202343372992
Position 36301: 0.07608736171165849
Position 2295: 0.0579447883144778
Position 36437: 0.055265173696371336
Position 37221: 0.05385399498671298
Position 19005: 0.047157340164754716
Position 826: 0.04549850259027009
Position 20510: 0.04491452333656767
Position 33330: 0.04470921996946854
Position 5010: 0.03743881457245668
Position 36226: 0.037081994974516086
Position 24461: 0.03132871004170694
Position 33167: 0.03056888380305243
Position 2360: 0.03014420183487312
Position 36781: 0.028546150712126912
Position 4208: 0.026013480291809228
Position 20496: 0.025779470627424264
Position 28913: 0.023042864019415736
Position 31722: 0.01888824224163561
Position 35746: 0.018743615959712613
Position 22486: 0.018699902818753243
Position 33660: 0.01857843826156009
Position 414: 0.01811609225820877
Position 8601: 0.018064836540976344
Position 20416: 0.0177429922057036
Position 1074: 0.016796599911581736
Position 28390: 0.016294122245680446
Position 17041: 0.015734457354690416
Position 16272: 0.015583843963281002
Position 13131: 0.014850996884119439
Position 32138: 0.013339637091986593
Position 20507: 0.01322558074444928
Position 20303: 0.01300830657835965
Position 34896: 0.012952476383133613
Position 36419: 0.012882375553993092
Position 22701: 0.0127949054481966
Position 4086: 0.012569542474762887
Position 892: 0.012481165973904756
Position 36115: 0.011750916277378707
Position 19946: 0.011626491763660127
Position 24443: 0.011468910914457692
Position 22715: 0.011101618382540564
Position 2633: 0.011087454593422917
Position 9767: 0.010575977465783903
Position 20215: 0.010503654550014868
Position 20453: 0.010491159463120514
Position 14680: 0.01025563939294977
Position 22665: 0.010210269246309987
Position 35136: 0.009621034112426773
Position 20575: 0.008731389296187761
Position 37546: 0.008701154025444469
Position 14435: 0.008639007246336738
Position 29222: 0.008436799454961836
Position 19872: 0.008178751859064052
Position 4302: 0.007957140507320104
Position 37422: 0.007212239557712654
Position 36344: 0.007153947956091927
Position 27538: 0.006413996664369377
Position 35988: 0.0063214168570707805
Position 2324: 0.006223536938571133
Position 14460: 0.006027237285660849
Position 35094: 0.005807881014133365
Position 3959: 0.005748038593270856
Position 36867: 0.005486490312860407
Position 375: 0.005483187180791949
Position 7859: 0.005213545651968858
Position 14497: 0.005179907442195056
Position 7845: 0.004800109427853093
Position 1191: 0.004798075031219191
Position 22723: 0.00478072633454195
Position 4368: 0.00467087354060209
Position 37470: 0.004505340389470388
Position 34820: 0.004493321065859793
Position 24467: 0.004451450265925433
Position 16950: 0.004412698529520439
Position 4988: 0.004306660759654261
Position 13251: 0.004177265856225838
Position 16928: 0.0041353097459119505
Position 35948: 0.003937704733292661
Position 36326: 0.003800773942412776
Position 20287: 0.0036655971019568857
Position 5145: 0.0036610713688317057
Position 24542: 0.003537452506472181
Position 2384: 0.00352659008249128
Position 841: 0.003438450898561119
Position 27991: 0.003428998543018392
Position 29338: 0.003388405206271767
Position 31852: 0.0032355529059807297
Position 24395: 0.003197282178067666
Position 32211: 0.003127122681147318
Position 18229: 0.003066369493521821
Position 27405: 0.003058090319338496
Position 36030: 0.0028033396362935003
Position 27273: 0.002721511063766061
Position 23789: 0.002721298134424063
Position 33632: 0.0025946261633876585
Position 2248: 0.002565902236155142
Position 35289: 0.002559916826152397
Position 4185: 0.002548409181344621
Position 23786: 0.0023722727026478543
Position 4893: 0.0023019368577809627
Position 3811: 0.0022972165789035123
Position 773: 0.002229836268367817
Position 20348: 0.0021707961334726036
Position 20078: 0.0020628091353109166
Position 21366: 0.0020254201234921766
Position 36610: 0.002010857758899418
Position 21680: 0.001991611121195971
Position 5549: 0.0018247520637974077
Position 32318: 0.0016990426682006719
Position 19089: 0.0016918566971470597
Position 22673: 0.0016839708713924173
Position 32088: 0.0016647747263449691
Position 5117: 0.0016620528443260505
Position 31950: 0.0014823730775730092
Position 4236: 0.0014481607732014612
Position 8538: 0.0014318268164726286
Position 5573: 0.0012737080736092744
Position 20355: 0.0012297022693521901
Position 7722: 0.0011130838419035915
Position 18906: 0.0011078351604796523
Position 7830: 0.0011032243508010404
Position 869: 0.001079443219133464
Position 5710: 0.0009771204368214251
Position 610: 0.0009461046075093964
Position 4774: 0.0009330288087292428
Position 13573: 0.00091165665494965
Position 23624: 0.0009059231943441427
Position 37399: 0.0008450099570749863
Position 19564: 0.0008395657947705764
Position 10870: 0.0008319787348057583
Position 17233: 0.0008163070910983462
Position 34784: 0.00080400550418424
Position 31873: 0.0007985948617811635
Position 21503: 0.0007954284824144085
Position 35929: 0.0007903363383241145
Position 33615: 0.0007880051332607944
Position 10382: 0.0007807177151225814
Position 916: 0.0007331001209555325
Position 24340: 0.000682459630702147
Position 21701: 0.0006761387826558234
Position 19424: 0.0006727197455941765
Position 20280: 0.0006697722019654735
Position 23324: 0.0006589186782597033
Position 31999: 0.000633646739114885
Position 385: 0.0006328644518903854
Position 35396: 0.0006254973610280367
Position 11640: 0.0006025755472719212
Position 20983: 0.00058996438747383
Position 16247: 0.0005314562672313807
Position 3963: 0.0005265271293525939
Position 3991: 0.0004642495235438351
Position 13163: 0.0004535498744942782
Position 23766: 0.0004443599775893038
Position 36728: 0.0004125769211612275
Position 4872: 0.0004110185987480883
Position 8768: 0.00040386605862592943
Position 23815: 0.00037273728609548123
Position 24088: 0.00036914540317271703
Position 16902: 0.00036399274621018863
Position 20321: 0.0003592991006099817
Position 20815: 0.00035575277541538005
Position 5021: 0.0003295723471965264
Position 1233: 0.00032329266523714833
Position 20698: 0.0003160159275541986
Position 24106: 0.00030821653044923314
Position 19590: 0.0002981974240060382
Position 661: 0.0002946493724736476
Position 20854: 0.00028637182118704154
Position 432: 0.0002863155944218314
Position 1328: 0.00026841722802863917
Position 37295: 0.0002635054252116025
Position 8564: 0.000262539145503058
Position 4262: 0.00025909447681250487
Position 36006: 0.0002578028722492166
Position 2268: 0.00022798628369336403
Position 22513: 0.0002247656646265929
Position 20734: 0.00021787097865172834
Position 3988: 0.00020368829909129515
Position 24308: 0.00020013923817838565
Position 20578: 0.00019558132318181034
Position 24522: 0.00018842266417507062
Position 4875: 0.00018566161237744945
Position 23722: 0.00018556254173550344
Position 31928: 0.0001851331045195671
Position 11664: 0.00018323719980584515
Position 503: 0.00016251940553624908
Position 20705: 0.00015808272064637448
Position 455: 0.0001577005322818045
Position 35224: 0.00015201882370685744
Position 898: 0.00014776647553990858
Position 22437: 0.00014377487867818823
Position 950: 0.00014251214189715163
Position 590: 9.42335048593048e-05
Position 35799: 9.151720503275587e-05
Position 2429: 8.94495268221469e-05
Position 546: 8.798239766513854e-05
Position 268: 8.540699285200844e-05
Position 22492: 8.428432487031498e-05
Position 19570: 8.077580159691069e-05
Position 22362: 7.70457152145544e-05
Position 488: 7.209130100580964e-05
Position 1531: 7.168853815726675e-05
Position 686: 6.930054653634627e-05
Position 2464: 6.876098447457922e-05
Position 23856: 6.397361796458045e-05
Position 30043: 6.250505486714162e-05
Position 22546: 6.23134760175215e-05
Position 20716: 5.937739279430885e-05
Position 1364: 5.509912056915057e-05
Position 623: 5.120453835760011e-05
Position 2645: 5.1090664031817204e-05
Position 1397: 4.921423701208892e-05
Position 1100: 4.728250975720488e-05
Position 672: 4.1424835828748175e-05
Position 25442: 3.347614649475423e-05
Position 11296: 2.8688757869504506e-05
Position 927: 2.6107838502802615e-05
Position 152: 2.3719453164692597e-05
Position 2172: 2.0348903513561472e-05
Position 11270: 1.9388301741492742e-05
Position 2116: 1.9136516928224036e-05
Position 1856: 1.7607592770436102e-05
Position 22879: 1.7572074939102335e-05
Position 1823: 1.750663036273533e-05
Position 1814: 1.722563578365755e-05
Position 28103: 1.5261703255944674e-05
Position 1745: 1.5178752930273673e-05
Position 2228: 1.3382309419209703e-05
Position 22154: 1.2162579270779103e-05
Position 738: 1.1109064483079583e-05
Position 1696: 1.0515011877789654e-05
Position 12244: 9.896838278913222e-06
Position 1414: 9.711307345923618e-06
Position 797: 8.926497649884404e-06
Position 22825: 8.871218669581822e-06
Position 163: 8.867370324779326e-06
Position 22903: 8.815043552015399e-06
Position 1719: 8.369891357169963e-06
Position 141: 7.6477567484387e-06
Position 2650: 6.704818756045791e-06
Position 748: 6.1274981008974014e-06
Position 25924: 5.215082890615451e-06
Position 22640: 5.017213975345268e-06
Position 35629: 4.921405663075994e-06
Position 23648: 4.482694924572032e-06
Position 1870: 4.056629677285641e-06
Position 904: 3.7725926445420707e-06
Position 12695: 3.326990643160531e-06
Position 509: 3.2641317243978456e-06
Position 1088: 3.2545505405129258e-06
Position 23017: 3.069280552095907e-06
Position 1369: 2.7232255590404307e-06
Position 303: 2.6640686021087487e-06
Position 35626: 2.533850884605115e-06
Position 728: 2.5318120655882077e-06
Position 23567: 2.4518301757563118e-06
Position 1383: 2.1328121876596256e-06
Position 23320: 1.9864990092718807e-06
Position 3895: 1.8922608727287016e-06
Position 23344: 1.7705914211236227e-06
Position 25065: 1.752757989071986e-06
Position 954: 1.712326396333484e-06
Position 12278: 1.679181541881654e-06
Position 25417: 1.5945789325790734e-06
Position 540: 1.5752137832529027e-06
Position 5027: 1.306565387855471e-06
Position 1432: 1.2748023063403715e-06
Position 22939: 1.2490733909056958e-06
Position 1499: 1.1186983059428892e-06
Position 397: 9.101462829980467e-07
Position 24185: 8.113567588188712e-07
Position 2175: 6.573225251781318e-07
Position 1660: 5.443443080743915e-07
Position 2559: 5.314412321616691e-07
Position 22764: 3.726361368367343e-07
Position 132: 3.072284797268582e-07
Position 708: 2.438590570666164e-07
Position 548: 1.8970582475443934e-07
Position 974: 1.408729917854804e-07
Position 742: 1.396487440734386e-07
Position 1575: 1.1356877052470208e-07
Position 1578: 1.0459016760246271e-07
Position 691: 8.993302812146096e-08
Position 633: 6.986371099774421e-08
Position 683: 5.5055843462273836e-08
Position 117: 5.153010322411396e-08
Position 23150: 4.0573881648736316e-08
Position 22801: 1.453984167985974e-08
Position 22785: 1.309515593112162e-08
Position 1438: 3.2141501201907985e-09
Position 99: 2.058394194140583e-09
Position 703: 1.4284904863559143e-09
Position 714: 1.3789929537453817e-09
Position 701: 1.0720862202462588e-09
Position 204: 8.709666862699371e-10
Position 1251: 6.08492556772624e-10
Position 22782: 2.0668553907131202e-10
Position 1274: 4.528636281078692e-11
Position 230: 6.346022952611123e-13
Position 223: 5.937156612609985e-13
Position 72: 7.462008907015784e-14
Position 209: 4.0421321093588484e-14
Position 88: 3.8439269939834295e-15
Position 83: 3.803318199299772e-15
Position 85: 2.2706306033240323e-16
