Gene = ETF1
Position 1440: 1.075605747174264e-05
Position 25867: 1.051597547700448e-05
Position 599: 1.0038970870661522e-05
Position 1436: 8.19670276488298e-06
Position 2868: 8.019574098446346e-06
Position 1258: 7.608632796733178e-06
Position 1949: 6.44677187478667e-06
Position 1823: 5.147953062406339e-06
Position 645: 4.621858430104989e-06
Position 642: 3.751272186024294e-06
Position 1781: 3.7064529547136645e-06
Position 1212: 3.0903297194998293e-06
Position 2888: 2.8440680408791195e-06
Position 817: 2.815908655853801e-06
Position 2908: 2.7811747102926072e-06
Position 25841: 2.7453881972685284e-06
Position 1795: 2.3952887271692474e-06
Position 420: 1.9044987058285755e-06
Position 1169: 1.749603884627835e-06
Position 14174: 1.7201518735322392e-06
Position 614: 1.3247174176697108e-06
Position 20853: 1.1229445703853195e-06
Position 381: 1.0850323157031119e-06
Position 562: 8.641154917223301e-07
Position 266: 8.146599992836487e-07
Position 2885: 6.353562222112915e-07
Position 286: 5.251882119412411e-07
Position 290: 4.978815927886159e-07
Position 17096: 4.530324085955689e-07
Position 1132: 3.7407484533859116e-07
Position 621: 3.410836660927581e-07
Position 556: 3.393000819364686e-07
Position 2343: 2.852300032217152e-07
Position 2442: 2.850406335486962e-07
Position 553: 2.5942632964514276e-07
Position 189: 2.434857511957603e-07
Position 17362: 2.252723709561646e-07
Position 429: 2.2358963229365875e-07
Position 958: 1.8747933986810262e-07
Position 14598: 1.8319241466998637e-07
Position 17029: 1.621787380611495e-07
Position 14048: 1.3759605840404592e-07
Position 17845: 1.357332653343312e-07
Position 1639: 1.249045814096842e-07
Position 11969: 7.938293892698263e-08
Position 1623: 6.210170243222755e-08
Position 136: 5.950326412658068e-08
Position 175: 5.3328463537811524e-08
Position 569: 5.109189885108032e-08
Position 14198: 4.907824436296476e-08
Position 13818: 4.677572223389782e-08
Position 435: 4.405245873879313e-08
Position 155: 3.774941769068317e-08
Position 438: 2.1523628005040645e-08
Position 447: 1.8765629871945488e-08
Position 966: 1.72338232732587e-08
Position 203: 1.4143970047195021e-08
Position 14546: 1.374507314027463e-08
Position 378: 9.863840972918607e-09
Position 456: 4.9726741255992485e-09
Position 172: 4.361501703876043e-09
Position 10598: 2.1100474096397554e-09
Position 138: 1.5587970618621903e-09
Position 4647: 1.139718287618885e-09
Position 472: 8.147753266501156e-10
Position 169: 7.19919836031553e-10
Position 261: 5.717440486804073e-10
Position 4561: 5.686555707639857e-10
Position 3376: 3.7675269977458635e-10
Position 449: 3.511953010202969e-10
Position 245: 3.2523725817365454e-10
Position 264: 2.6890373579775766e-10
Position 4236: 1.3252212386701416e-10
Position 4508: 1.2360045683065203e-10
Position 2152: 1.1036574860473124e-10
Position 3484: 8.725462084714078e-11
Position 2245: 5.864646324327429e-11
Position 2130: 4.3407231421377746e-11
Position 214: 1.9526604262582608e-11
Position 1119: 9.976738840395188e-12
Position 224: 9.103466779164394e-12
Position 208: 8.682891317802277e-12
Position 218: 3.820274805076948e-14
