Gene = IL17RD
Position 6945: 0.0006664433825497036
Position 7402: 0.0006547202725091717
Position 2680: 0.0006440245688863033
Position 7968: 0.0005836725903616206
Position 4469: 0.0005659677846211135
Position 11153: 0.0005502298035739152
Position 4152: 0.0005038937064677063
Position 6568: 0.00047058833565277194
Position 1198: 0.00045174826788566816
Position 3068: 0.00042137266844547583
Position 2501: 0.00040192393125263696
Position 4846: 0.0003500173357700996
Position 7138: 0.0003305846923287118
Position 5127: 0.00031810269324191614
Position 3916: 0.00029873446682077387
Position 5814: 0.000298338866731835
Position 865: 0.00025900917192944896
Position 2192: 0.00024094391581420716
Position 1450: 0.0002355645668462597
Position 1115: 0.0002177169335131148
Position 3035: 0.00021543138555230246
Position 9148: 0.0001914207963407392
Position 4900: 0.00017666023147482139
Position 1746: 0.00017481839865531555
Position 966: 0.0001671929831012877
Position 2563: 0.00016673071996975948
Position 8667: 0.00016667910524756919
Position 1807: 0.00016164427691830788
Position 1599: 0.00015426522055876185
Position 4710: 0.00014940901867496062
Position 2102: 0.0001350492194530933
Position 1771: 0.00012861771682828242
Position 4341: 0.00012345298671339377
Position 4925: 0.00012230388063022937
Position 6829: 0.00011671878883307677
Position 7180: 0.0001165856456318441
Position 1706: 0.00011029772346765696
Position 3085: 0.0001087141688939013
Position 7921: 0.00010161963519401076
Position 7494: 9.202082104799739e-05
Position 7203: 9.134678963643491e-05
Position 3994: 9.104062507022037e-05
Position 5666: 8.984419069315833e-05
Position 4316: 8.613957910443548e-05
Position 1619: 8.53475422674062e-05
Position 2170: 6.325398368010166e-05
Position 2428: 6.172282692545714e-05
Position 6083: 5.85388609072648e-05
Position 4504: 4.901127411614092e-05
Position 4449: 4.8927968999153934e-05
Position 4678: 4.6438220378078536e-05
Position 8289: 3.6426504148389844e-05
Position 4220: 3.170253177940094e-05
Position 3226: 2.8435697582539633e-05
Position 4272: 2.4985779154515418e-05
Position 3122: 2.4037601193788675e-05
Position 2992: 1.9820132562517627e-05
Position 1411: 1.954098765334897e-05
Position 3672: 1.5070372441126355e-05
Position 2038: 1.5008521429906925e-05
Position 2609: 1.0300706620224422e-05
Position 2365: 9.196968568165028e-06
Position 1822: 9.105290521806092e-06
Position 2845: 8.791870250193987e-06
Position 2454: 8.499365418695673e-06
Position 1757: 7.74678571411454e-06
Position 266: 7.4221299034560385e-06
Position 792: 6.894048411287554e-06
Position 914: 5.063557823529869e-06
Position 1470: 4.7912448564355884e-06
Position 1724: 3.888467967753572e-06
Position 407: 3.6273787117157095e-06
Position 3724: 3.3404094356593748e-06
Position 1127: 2.391106668929126e-06
Position 985: 1.9158694390665153e-06
Position 923: 1.073392775357205e-06
Position 661: 8.586902702037512e-07
Position 1185: 8.464441777438481e-07
Position 1149: 1.1539173667975054e-07
Position 1167: 9.973449977017086e-08
Position 1205: 5.0889769996530686e-08
Position 1850: 4.37555095079021e-08
Position 1202: 3.930821756556884e-08
Position 1371: 3.695437395942896e-08
Position 1290: 3.323303441433384e-08
Position 1094: 3.260687686494488e-08
Position 294: 2.9046012820975674e-08
Position 275: 1.7649388857623512e-08
Position 1881: 1.5385509456591292e-08
Position 289: 1.3945039662878408e-08
Position 1419: 1.2431736981642315e-08
Position 1508: 1.145264764918489e-08
Position 1331: 1.1052378170633805e-08
Position 1393: 1.0229854029902028e-08
Position 614: 1.0204100473115466e-08
Position 945: 9.772969526284153e-09
Position 478: 8.78871204530306e-09
Position 414: 4.608428698933337e-09
Position 677: 1.9101271108388026e-09
Position 937: 1.2977865324589457e-09
Position 621: 1.0391300623581943e-09
Position 616: 6.023708527132751e-10
Position 1311: 5.804497857337165e-10
Position 587: 4.883522931094085e-10
Position 449: 2.378780014296949e-10
Position 679: 2.0855746156053747e-10
Position 700: 6.738682829363542e-11
Position 928: 2.8739196626473144e-11
Position 935: 2.438814222523213e-11
Position 480: 1.6107574464584077e-11
Position 219: 7.044482187990457e-13
Position 213: 3.454070226365534e-13
Position 690: 1.4496376716602281e-13
