Gene = RP11-385J1.3
Position 8698: 0.08546849279442359
Position 20678: 0.08360507597439594
Position 28185: 0.0725654464826204
Position 25720: 0.06892532555840715
Position 25941: 0.058484556257458346
Position 11976: 0.058479033926897184
Position 8587: 0.05572170496155177
Position 25065: 0.04540523315156803
Position 15481: 0.04449067364936262
Position 20898: 0.0421341770399931
Position 8714: 0.03815295974605444
Position 27526: 0.03628245938022832
Position 9519: 0.03510432023908696
Position 14129: 0.028110636740010454
Position 15460: 0.02748663371477219
Position 19037: 0.02366075468327634
Position 3718: 0.02228262958571144
Position 4001: 0.02129753427854178
Position 24944: 0.021087650295788463
Position 8591: 0.020001098924515803
Position 20321: 0.016520198828653552
Position 6310: 0.016009059745944514
Position 8677: 0.015021010115682111
Position 5756: 0.01423381417378513
Position 6116: 0.01416865791422179
Position 5712: 0.013999768388143437
Position 3316: 0.013442788868382651
Position 2055: 0.012615181474222418
Position 3818: 0.011638212954571937
Position 23682: 0.011333230577797131
Position 17410: 0.010466370527023788
Position 12864: 0.00915769881782099
Position 4437: 0.00868652031425044
Position 7058: 0.008495023468249662
Position 3730: 0.007828262369557058
Position 958: 0.007817673971233284
Position 5733: 0.007291120271630781
Position 9168: 0.007284324456130898
Position 25211: 0.006855933349551342
Position 13790: 0.006779041759906075
Position 27436: 0.006710092367366551
Position 5499: 0.0066444966075003085
Position 27272: 0.006567367809344879
Position 11821: 0.0063383550067639014
Position 6279: 0.006020081449358854
Position 5817: 0.0059319448564483825
Position 3102: 0.005808181501543272
Position 8422: 0.0055493339354327886
Position 8015: 0.005502903711835687
Position 26399: 0.005438829880364423
Position 5033: 0.005280893786491073
Position 6958: 0.005168453412737661
Position 8106: 0.004911848147890303
Position 11486: 0.004802217378075917
Position 4510: 0.004631491379070781
Position 7781: 0.004156467936974979
Position 23374: 0.0037179057513653654
Position 1982: 0.0036641501104926854
Position 3216: 0.003465559003795374
Position 15549: 0.0033466528473568504
Position 3648: 0.003341320314417085
Position 24608: 0.003238242383607505
Position 7826: 0.003020447847944906
Position 6219: 0.0028299063598036696
Position 5877: 0.002774510446039707
Position 3832: 0.002742833953991882
Position 1871: 0.0024656795308704775
Position 2103: 0.0022921775636533526
Position 8084: 0.002265133385353799
Position 10089: 0.0022232956242909524
Position 8063: 0.002155673935432297
Position 12777: 0.0020644425835710596
Position 7841: 0.0020310919827406684
Position 3374: 0.0020221966972949743
Position 24572: 0.0017567692989469863
Position 5560: 0.001706127248725568
Position 4602: 0.0016848604143645993
Position 7167: 0.001623543923858198
Position 3759: 0.0014289277247534421
Position 971: 0.001320652401003475
Position 1128: 0.0012719969734949303
Position 25458: 0.001264221170539653
Position 6400: 0.0011730024860646508
Position 12783: 0.0011666564912123224
Position 3222: 0.001154059673008605
Position 13106: 0.001075512921405715
Position 19348: 0.0010406444585053364
Position 5458: 0.0009986824601324515
Position 3880: 0.0009259169774447877
Position 4624: 0.000915302341904929
Position 797: 0.0009120490301405195
Position 7139: 0.0007963940562929798
Position 2530: 0.0007782960010190158
Position 18457: 0.0007722322409274415
Position 550: 0.000763808490419651
Position 5620: 0.000741343839197138
Position 18121: 0.000733643741817457
Position 3407: 0.0007168149548992114
Position 5739: 0.0007137716065106389
Position 6901: 0.0007014988471097946
Position 3696: 0.000696015737289035
Position 3698: 0.0006441231144955461
Position 5672: 0.0006044351193925579
Position 5421: 0.0005630222885889587
Position 4551: 0.000553247913292537
Position 6351: 0.0005286960714223244
Position 4967: 0.0005093887820953957
Position 11525: 0.0004902093411215836
Position 7343: 0.0004890928331402842
Position 6355: 0.00046702987711452244
Position 12827: 0.0004566621710874496
Position 1131: 0.0004260800438514456
Position 6190: 0.0004260257776323667
Position 9105: 0.0003785627048288339
Position 1022: 0.00035936736065685565
Position 869: 0.00035892068818124543
Position 6282: 0.0003467282586191675
Position 5533: 0.00033060888447244844
Position 20463: 0.0002510700483224213
Position 16542: 0.00024403663896535626
Position 18614: 0.00022100416729240087
Position 980: 0.00021182980534171285
Position 370: 0.0001979409334905199
Position 1150: 0.00019620579724268972
Position 4368: 0.00018995686615782485
Position 4083: 0.0001893596891757277
Position 5541: 0.00018609054873426406
Position 519: 0.0001798515076703164
Position 2649: 0.00016889473589375793
Position 923: 0.0001669178840882066
Position 1944: 0.00016673352242374873
Position 2079: 0.00016593781012920385
Position 16481: 0.0001592447579805732
Position 3453: 0.00014446058090610258
Position 2874: 0.00013515758561683476
Position 2026: 0.00011863117152823855
Position 593: 0.00011652813298101409
Position 1186: 0.0001072411382955211
Position 2690: 0.00010091432890182566
Position 20202: 9.735167588383932e-05
Position 2348: 9.617248565685539e-05
Position 1916: 8.983516616762433e-05
Position 987: 7.663460584894592e-05
Position 12534: 5.9312030599401455e-05
Position 12550: 5.8419922742510816e-05
Position 2693: 5.772986629550353e-05
Position 2782: 5.721212820506305e-05
Position 2601: 5.3304299697257655e-05
Position 3503: 4.893224165098525e-05
Position 72: 4.8737542432731345e-05
Position 2532: 4.0755937335407736e-05
Position 12503: 3.9360329997649204e-05
Position 2719: 3.832454052165776e-05
Position 2995: 3.7908773337503556e-05
Position 17764: 3.6670782744086445e-05
Position 3765: 3.403110991548563e-05
Position 3979: 3.250728249157967e-05
Position 11311: 3.063383924680353e-05
Position 11120: 2.8260439677275267e-05
Position 2472: 2.567386196293477e-05
Position 3259: 2.2138665059312763e-05
Position 167: 2.090316611354146e-05
Position 670: 1.9349760622035687e-05
Position 9747: 1.725798197387896e-05
Position 1842: 1.646787451536495e-05
Position 11361: 1.6308601542058915e-05
Position 3276: 1.572513119372708e-05
Position 1029: 1.5104081558206088e-05
Position 690: 1.5046694937721363e-05
Position 823: 1.3679299754724857e-05
Position 693: 1.3355856611078228e-05
Position 1134: 1.3137726718530691e-05
Position 3488: 1.2599469259825846e-05
Position 1805: 1.18632477952602e-05
Position 1058: 1.1354944728743941e-05
Position 1026: 1.0582918662590675e-05
Position 4007: 1.048155458393118e-05
Position 2791: 9.872208466645469e-06
Position 4040: 9.79240800264618e-06
Position 636: 9.66116720081937e-06
Position 829: 9.112542127565555e-06
Position 2758: 8.823577467289703e-06
Position 1649: 8.653057975970397e-06
Position 723: 8.522904992327973e-06
Position 9710: 8.393962549296512e-06
Position 3230: 7.685115377596066e-06
Position 1941: 7.531178525518492e-06
Position 376: 6.7259998551222045e-06
Position 878: 6.378004236807557e-06
Position 2926: 5.9349318835861505e-06
Position 77: 4.974401940126913e-06
Position 2233: 3.3415076172805205e-06
Position 11280: 3.3128334606181897e-06
Position 4943: 3.2521602260592244e-06
Position 2967: 3.1102981508041603e-06
Position 2711: 2.9731151691192786e-06
Position 3523: 2.713284940818195e-06
Position 2807: 1.70963428170012e-06
Position 5006: 1.6829797797627515e-06
Position 1287: 1.6586188159907262e-06
Position 3104: 1.631305861055719e-06
Position 414: 1.6177659069673493e-06
Position 575: 1.481918504140781e-06
Position 402: 1.373847976512301e-06
Position 424: 1.309743834541271e-06
Position 1060: 1.2618567619753e-06
Position 1203: 1.2362351567697505e-06
Position 458: 1.227160667821703e-06
Position 2492: 1.2073138523325146e-06
Position 997: 1.1194669716986325e-06
Position 10326: 9.511920776951152e-07
Position 388: 7.988269022889438e-07
Position 934: 7.761269872101424e-07
Position 728: 6.725818444829831e-07
Position 1551: 6.673772749129513e-07
Position 421: 6.124572379910067e-07
Position 3070: 5.918835978593626e-07
Position 174: 4.99141045937014e-07
Position 171: 4.923085463731554e-07
Position 4441: 4.612437426557635e-07
Position 1455: 3.4610663171497636e-07
Position 1259: 2.882575867235109e-07
Position 1508: 2.714464694656149e-07
Position 6561: 2.460584078488233e-07
Position 1290: 2.3508843138065853e-07
Position 5992: 2.023254924781666e-07
Position 5255: 1.700828945877208e-07
Position 1811: 1.2227833877577872e-07
Position 1697: 1.2150656533680792e-07
Position 4270: 1.0179355249716204e-07
Position 2785: 7.105519658962672e-08
Position 1749: 6.100354270989424e-08
Position 500: 5.980664183744037e-08
Position 2194: 5.2691708763038446e-08
Position 1331: 5.12964790796695e-08
Position 464: 4.969322517691416e-08
Position 242: 4.5768161542454886e-08
Position 1739: 4.491410431733444e-08
Position 1070: 3.279284003234691e-08
Position 1229: 2.8942356908427017e-08
Position 1444: 2.4679025229362894e-08
Position 989: 1.6027798721812716e-08
Position 2108: 2.580700835882421e-09
Position 1294: 2.318406431323916e-09
Position 85: 1.89781525776243e-09
Position 1613: 1.8172750891366772e-09
Position 2136: 1.5735359798140523e-09
Position 1559: 1.2432656447688069e-09
Position 994: 1.1410052958661607e-09
Position 212: 8.897654541457983e-10
Position 605: 4.106397791453549e-10
Position 187: 3.596235036897728e-10
Position 991: 2.6471056864646995e-10
Position 469: 1.6389091862716197e-10
Position 739: 1.4295770775355416e-10
Position 309: 6.436567934036644e-11
Position 292: 5.059838964196277e-11
Position 190: 3.112289233002247e-11
Position 178: 3.000435941912697e-11
Position 278: 2.6797712812943074e-11
Position 298: 1.6294924872334413e-11
Position 219: 1.3189893057545965e-11
Position 182: 4.386637574207232e-12
Position 275: 2.7505667925692623e-12
Position 1213: 2.6542960695781577e-13
Position 1217: 2.45474048142406e-13
Position 295: 1.2273159163891955e-13
Position 257: 6.128598609882649e-16
Position 252: 1.8992722840996438e-16
