Gene = TNFRSF18
Position 927: 0.0005436812752228458
Position 2622: 0.0005209049148697756
Position 2842: 0.0004279368082090316
Position 2488: 0.00041469692648837635
Position 2774: 0.0004017382590426716
Position 1912: 0.0004009628598382971
Position 2419: 0.0003958112023584152
Position 1816: 0.0003622911000793467
Position 966: 0.00034850186614145004
Position 2548: 0.0003250482745351155
Position 1925: 0.0003108173794706538
Position 699: 0.0002795740964781159
Position 1280: 0.0002644567095772724
Position 1098: 0.0002630713871017146
Position 345: 0.00022824168339129498
Position 2913: 0.00022499338372130643
Position 1083: 0.00021028186644878174
Position 2759: 0.000188934669504005
Position 3060: 0.00018076471777397153
Position 2509: 0.00018073360343350342
Position 2537: 0.000146754809040566
Position 1590: 0.0001439040720255977
Position 2610: 0.000143334902908216
Position 309: 0.0001398995722656911
Position 1425: 0.00013442793404565127
Position 903: 0.00012931722018060283
Position 840: 0.0001177685951814772
Position 295: 0.00010876594875830482
Position 341: 0.00010751772795841953
Position 470: 0.00010249366549539917
Position 2344: 0.00010235487662863033
Position 2273: 9.320861074525803e-05
Position 1360: 8.603461586788455e-05
Position 2171: 7.923321601469569e-05
Position 836: 7.918627304163596e-05
Position 1014: 7.698292956894267e-05
Position 403: 7.184886418404025e-05
Position 2785: 7.177961031845663e-05
Position 1725: 6.813275787699898e-05
Position 510: 6.711847007542901e-05
Position 907: 6.59059557246137e-05
Position 288: 6.479747256088144e-05
Position 771: 6.23761958566056e-05
Position 2792: 6.202376951149856e-05
Position 693: 5.811551346909856e-05
Position 1042: 5.712623389057811e-05
Position 1007: 5.625959046007813e-05
Position 1185: 4.902576304804618e-05
Position 872: 4.825697003159534e-05
Position 1236: 4.0591001337509074e-05
Position 1138: 3.982205310715404e-05
Position 2270: 3.966072122284202e-05
Position 857: 3.938913625446429e-05
Position 380: 3.930298427178911e-05
Position 720: 3.920779826245862e-05
Position 321: 3.900695426772156e-05
Position 1253: 3.743861901519043e-05
Position 1265: 3.727741111255831e-05
Position 1317: 3.668824371033141e-05
Position 909: 3.254349328012034e-05
Position 3016: 2.8762467886967353e-05
Position 1608: 2.7696449736040757e-05
Position 723: 2.760956906450615e-05
Position 680: 2.3497999007948196e-05
Position 881: 2.2436604972802065e-05
Position 298: 1.9289411200851853e-05
Position 530: 1.876995397334259e-05
Position 384: 1.7963201229243582e-05
Position 817: 1.3610496510621466e-05
Position 934: 1.155649104175114e-05
Position 1687: 1.1046353678867493e-05
Position 374: 9.958992136140055e-06
Position 1468: 9.555155990984389e-06
Position 1335: 9.243634908890537e-06
Position 1701: 9.037929402277305e-06
Position 400: 8.884887749715553e-06
Position 1047: 7.653695630045606e-06
Position 1632: 7.2113896120539654e-06
Position 676: 6.028582209405766e-06
Position 851: 5.9207860641917034e-06
Position 456: 5.917091332375471e-06
Position 1528: 5.869297139914469e-06
Position 450: 5.393712570759259e-06
Position 596: 4.9579385686064025e-06
Position 337: 4.149840087128592e-06
Position 737: 3.805820659866739e-06
Position 946: 3.7886043772700694e-06
Position 311: 3.3849909103536054e-06
Position 318: 2.4557351858095285e-06
Position 589: 2.2515084955429434e-06
Position 942: 2.1860646365890176e-06
Position 492: 2.011926396237104e-06
Position 365: 1.9233903891341614e-06
Position 913: 1.800380607787989e-06
Position 885: 1.7310422783374838e-06
Position 643: 1.675242896579849e-06
Position 622: 1.618284153696157e-06
Position 1267: 1.4856189349229545e-06
Position 327: 1.2613266158862938e-06
Position 1448: 1.2181914458644749e-06
Position 616: 1.1603296598443447e-06
Position 1194: 1.0922054720537708e-06
Position 741: 8.403357027224491e-07
Position 1032: 8.347171685833137e-07
Position 353: 6.57077679807937e-07
Position 982: 6.323371567449851e-07
Position 431: 5.118404989296411e-07
Position 1630: 1.906665618036576e-07
Position 224: 1.7427140336391936e-07
Position 1369: 1.4895260920841522e-07
Position 1351: 1.3996668020846627e-07
Position 1019: 1.375671026444136e-07
Position 359: 1.2652734188510623e-07
Position 414: 1.2427792310216857e-07
Position 949: 6.02739256863872e-08
Position 2265: 1.005236564171248e-08
Position 238: 8.429593246518849e-10
Position 618: 7.555390293729397e-10
Position 191: 4.3157381487315907e-10
Position 355: 1.4205625886322273e-10
Position 433: 1.0404421070944726e-10
Position 410: 2.7526909916609913e-11
Position 421: 3.30043401268086e-14
