Gene = LSMEM2
Position 7905: 0.0027160492787466173
Position 7297: 0.0026133290385860156
Position 6655: 0.0022850757982229744
Position 7743: 0.002065029007343084
Position 7092: 0.0020573351339605726
Position 8569: 0.0020477330720056384
Position 3008: 0.002030565844878772
Position 8842: 0.0018852809216720761
Position 7468: 0.0017466656769276683
Position 8239: 0.0017109714054135178
Position 2053: 0.001613577901866525
Position 3239: 0.0014991729261235513
Position 6685: 0.0014757997610948153
Position 7472: 0.0014750974345628422
Position 2845: 0.0013714615628802806
Position 357: 0.0012865875627783106
Position 7526: 0.0012442759184107368
Position 3411: 0.0012367883874051231
Position 3350: 0.0011960709640464235
Position 8356: 0.0011107251132448485
Position 380: 0.00082720998415248
Position 307: 0.0007903305790815492
Position 7011: 0.0007536901837696012
Position 3191: 0.0007064920674701389
Position 8786: 0.0006843825754973709
Position 7678: 0.0006481573864018312
Position 9022: 0.0006467622256373674
Position 8123: 0.0006277299906038583
Position 279: 0.000551159317875844
Position 7216: 0.0005422271817483893
Position 3146: 0.0005248974768950198
Position 1363: 0.00049760920390816
Position 3013: 0.0004685238220328011
Position 869: 0.00046730724023152725
Position 7070: 0.0004513370313670752
Position 1309: 0.00043763208019681276
Position 6744: 0.0004235131152283308
Position 3531: 0.00039760222997997717
Position 6959: 0.00038958162540679185
Position 3581: 0.0003608018797638525
Position 3609: 0.00035659049450294396
Position 8097: 0.0003376906143992456
Position 7314: 0.0002827973503436022
Position 3744: 0.0002719695065662453
Position 7067: 0.0002644311304465004
Position 8585: 0.0002626102502110455
Position 1312: 0.00025857375808623995
Position 6364: 0.0002507719254128771
Position 8094: 0.0001945391983678221
Position 7805: 0.00017375473497168605
Position 2676: 0.00017088510820177652
Position 245: 0.00016263315542881774
Position 7053: 0.00016095281403366777
Position 313: 0.000154777570639859
Position 1587: 0.00014791862259026445
Position 8382: 0.00014426746591865463
Position 3266: 0.00013330408110510565
Position 1172: 0.00012019743457785274
Position 607: 0.00011421330811237364
Position 2696: 0.00011093050315995288
Position 3911: 0.00010323340119203035
Position 1246: 8.980695994962019e-05
Position 8628: 8.942491037832768e-05
Position 8291: 8.807298523619209e-05
Position 474: 8.092790410890278e-05
Position 1405: 7.735200308980422e-05
Position 329: 7.384920808737883e-05
Position 1749: 7.135709296416175e-05
Position 3359: 7.116054579484429e-05
Position 3417: 6.990255579738431e-05
Position 1439: 6.977907049124327e-05
Position 2216: 6.722469843197526e-05
Position 2430: 6.510012195193058e-05
Position 1222: 6.205028363634038e-05
Position 3626: 5.8049293937012194e-05
Position 1498: 5.720826787979015e-05
Position 2073: 5.6618535048393726e-05
Position 5276: 5.6239114092568273e-05
Position 2049: 5.599274161957221e-05
Position 1338: 4.9997775464418356e-05
Position 3037: 4.881957316025691e-05
Position 893: 4.852028648893717e-05
Position 1752: 4.6004317241796806e-05
Position 5454: 4.5612013025561156e-05
Position 5421: 4.522553350748665e-05
Position 2944: 4.444273555235583e-05
Position 3317: 3.930711010425838e-05
Position 2356: 3.819550357916161e-05
Position 7924: 3.8021494416425594e-05
Position 2219: 3.104086072809905e-05
Position 4352: 2.87321376268523e-05
Position 2869: 2.81458336078995e-05
Position 2522: 2.627355195666689e-05
Position 285: 2.4862617912864725e-05
Position 3867: 2.1775078467603414e-05
Position 4216: 2.114785266395406e-05
Position 1992: 2.1106246973242886e-05
Position 252: 2.1040167091278132e-05
Position 1611: 2.097141148418905e-05
Position 4930: 1.9099757783319405e-05
Position 1029: 1.7219722327680456e-05
Position 2672: 1.7018674248833915e-05
Position 1032: 1.6662296019990645e-05
Position 633: 1.5164380330540608e-05
Position 1774: 1.3878718127301082e-05
Position 2770: 1.3062735580187035e-05
Position 5895: 1.1548862850131233e-05
Position 424: 1.0032904347658411e-05
Position 5394: 9.241981288346118e-06
Position 2599: 7.396027145402818e-06
Position 4707: 6.947373853994697e-06
Position 4129: 6.9136605571947764e-06
Position 1829: 6.519373486587369e-06
Position 1843: 6.483690146429813e-06
Position 2926: 6.415336787776951e-06
Position 637: 5.6964128622674545e-06
Position 2753: 5.603848692166255e-06
Position 2147: 5.5489795022734325e-06
Position 943: 5.060360872753473e-06
Position 2296: 3.923333553775682e-06
Position 2454: 3.708338508557163e-06
Position 2722: 3.703891564340711e-06
Position 457: 3.6015214770589578e-06
Position 1462: 3.033034192277845e-06
Position 1685: 2.8358079713952326e-06
Position 809: 2.829999171566524e-06
Position 2241: 2.5558024373414775e-06
Position 435: 2.0204070304295114e-06
Position 1123: 1.944533818108897e-06
Position 695: 1.7977962857611361e-06
Position 762: 1.6428503965560594e-06
Position 1503: 1.5607758671029954e-06
Position 746: 1.4827623032131128e-06
Position 711: 1.0713237418434128e-06
Position 3148: 8.970567792479098e-07
Position 1754: 8.91715759084566e-07
Position 5586: 7.391674380045389e-07
Position 1314: 6.606446767527021e-07
Position 8304: 5.645160836078703e-07
Position 5573: 3.1533139204104105e-07
Position 383: 8.17541229104516e-09
Position 3102: 7.60975875457306e-09
Position 395: 7.552106257876899e-09
Position 209: 7.470651075373108e-09
Position 1593: 3.805132168138721e-09
Position 403: 6.387611755458062e-10
Position 207: 4.057588110168602e-10
Position 407: 3.8242508018960385e-10
Position 482: 1.301402870675756e-10
Position 392: 9.256218337839553e-11
Position 410: 3.123818676329815e-11
Position 486: 1.9374247600458106e-11
Position 490: 1.3148616218726609e-11
Position 1010: 9.915941704015483e-12
Position 966: 2.4078414796396843e-12
Position 1058: 2.2078183397935243e-12
Position 1034: 2.140230689013999e-12
Position 639: 7.433495193666378e-13
Position 698: 6.550461271986092e-13
Position 1086: 5.917878801465264e-13
Position 720: 4.1104140931838295e-13
Position 736: 1.312500053625928e-13
Position 1099: 1.2030229066375254e-14
Position 556: 6.879417836307636e-15
Position 728: 4.70754776036736e-15
Position 553: 3.2422778979607286e-15
