Gene = UROD
Position 1076: 9.057749564717872e-05
Position 2945: 5.94532391492415e-05
Position 2222: 5.712563414652312e-05
Position 668: 5.056287101594509e-05
Position 582: 4.44155517202213e-05
Position 143: 3.8568913145044666e-05
Position 257: 3.661424724819333e-05
Position 482: 2.889236019147079e-05
Position 1906: 2.602505342853606e-05
Position 1570: 2.5391253512505796e-05
Position 515: 2.4643359150117962e-05
Position 1269: 2.447079811956692e-05
Position 300: 2.3059594827843083e-05
Position 3208: 2.2134878736160926e-05
Position 2104: 2.1356234508376483e-05
Position 2926: 2.1023774299790302e-05
Position 2753: 2.0893558163483882e-05
Position 2882: 1.912364318932422e-05
Position 879: 1.9029770255558578e-05
Position 981: 1.7825155717046418e-05
Position 2796: 1.4178783758395944e-05
Position 2971: 1.3251365739929528e-05
Position 1341: 1.245483200920659e-05
Position 428: 9.745261354717998e-06
Position 187: 8.5329923149848e-06
Position 162: 8.275479998095175e-06
Position 3332: 7.138835595285165e-06
Position 1052: 6.328200662762048e-06
Position 456: 5.751352522510941e-06
Position 1029: 4.727337042107749e-06
Position 26: 4.624314865760876e-06
Position 546: 4.3946970427306384e-06
Position 86: 2.953529717481862e-06
Position 990: 2.4764582468425495e-06
Position 768: 2.3964943875426596e-06
Position 1031: 2.3290700624437173e-06
Position 102: 2.27610951840368e-06
Position 921: 1.8600097412229546e-06
Position 1196: 1.191549404413215e-06
Position 586: 9.87527527168193e-07
Position 1351: 7.967995762095081e-07
Position 836: 5.317477110456372e-07
Position 439: 5.172029728883831e-07
Position 1274: 3.8422777318550605e-07
Position 506: 3.377326934748339e-07
Position 861: 3.2254128221550765e-07
Position 718: 2.3463639238933465e-07
Position 1134: 2.287515121678594e-08
Position 2916: 1.4433821459988632e-08
Position 1108: 2.9810215788738053e-09
Position 1127: 9.325354347812947e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1144: 0.9291969395104256
Position 2588: 0.8741642165010843
Position 1761: 0.8114771090543056
Position 988: 0.7340897142283357
Position 3189: 0.6393325989282092
Position 2792: 0.6159750993486859
Position 1446: 0.464827891163853
Position 2336: 0.4110277145352538
Position 709: 0.40572257524411953
Position 3166: 0.2754845966514098
Position 2291: 0.2109958152052641
Position 2319: 0.09859495048385132
Position 759: 0.06746945527193511
Position 601: 0.05047034800384837
Position 2300: 0.04292692795784551
Position 2624: 0.03375021039510203
Position 3126: 0.029908983282976812
Position 506: 0.029262929663031324
Position 2177: 0.017962716724782418
Position 990: 0.01772942525449886
Position 716: 0.007716683172037892
Position 1836: 0.007555222804368202
Position 2603: 0.00754256071545809
Position 3345: 0.006647102947603602
Position 2760: 0.006374854035888199
Position 1427: 0.005855130394230082
Position 1068: 0.004840237734037831
Position 2477: 0.004302513045678609
Position 766: 0.004044285742707343
Position 806: 0.003946819169401133
Position 2566: 0.0035509528798119776
Position 721: 0.0034533899174248985
Position 395: 0.003192895243220774
Position 482: 0.003036707593116989
Position 1025: 0.0028175759995732884
Position 3170: 0.0026125249715121352
Position 3192: 0.0024068995574857625
Position 2348: 0.0021785804078061914
Position 3195: 0.0021156428212997114
Position 784: 0.001966623418978343
Position 3404: 0.0017994536525734006
Position 2045: 0.0015196406858043344
Position 2796: 0.0013722348526196938
Position 2520: 0.001355496905811493
Position 2767: 0.0012408849159401393
Position 1483: 0.0009117496015127545
Position 1900: 0.00086472377474395
Position 2823: 0.0008404369051452228
Position 237: 0.0008059565340999545
Position 1014: 0.0007847805420441501
Position 2021: 0.0007825636734899339
Position 1207: 0.0007465664222536114
Position 1108: 0.0006694342420761306
Position 297: 0.0006610571657701495
Position 3135: 0.0006565462017392435
Position 853: 0.0006269058795169386
Position 1815: 0.0005828228205850092
Position 2085: 0.0005785074909839696
Position 605: 0.0004493155622131581
Position 261: 0.0004159873813149162
Position 3372: 0.00040578084927037766
Position 525: 0.00039075759576624736
Position 778: 0.000348366283220678
Position 411: 0.0003462268647679807
Position 2551: 0.0003367610048595441
Position 2517: 0.0003320041957082397
Position 995: 0.00031123245015358134
Position 2627: 0.00027665755690273945
Position 1543: 0.00026718892611874107
Position 1120: 0.000257721060975036
Position 310: 0.0002539905622062678
Position 3053: 0.0002114221353969243
Position 3386: 0.00019664354941291697
Position 348: 0.0001959793064031478
Position 633: 0.0001761445935123707
Position 3216: 0.00016075542443885768
Position 1461: 0.0001602449735180688
Position 654: 0.00015969912419663523
Position 447: 0.0001452276988296347
Position 324: 0.00014173866494665032
Position 2670: 0.00013711466347548611
Position 1788: 0.00013659783153647335
Position 898: 0.00013117239652135973
Position 1044: 0.00012181227655713104
Position 3289: 0.00011686418263987254
Position 1564: 9.229489306098093e-05
Position 423: 8.704183939311464e-05
Position 824: 8.24904517191639e-05
Position 2982: 8.197102971101596e-05
Position 335: 7.542391273829082e-05
Position 1498: 7.378992938318487e-05
Position 1579: 7.304742383690213e-05
Position 1706: 6.481542711387107e-05
Position 2006: 6.171061643371968e-05
Position 657: 6.137839542769183e-05
Position 1838: 5.747980635443935e-05
Position 959: 5.2020643070580605e-05
Position 1231: 5.1997649060864114e-05
Position 1645: 5.0549992840272134e-05
Position 565: 4.7818625230753166e-05
Position 2001: 4.686854789484258e-05
Position 1392: 4.3506143133747435e-05
Position 872: 4.23610940499797e-05
Position 582: 3.5194095113267145e-05
Position 1546: 3.39657340429739e-05
Position 456: 3.2113830003762215e-05
Position 661: 3.154686576270995e-05
Position 1802: 3.049718003613594e-05
Position 1313: 2.9624979739833485e-05
Position 538: 2.953911900808534e-05
Position 935: 2.9339621686985293e-05
Position 2309: 2.4792212811372896e-05
Position 1086: 2.153198999717355e-05
Position 607: 2.143023538279431e-05
Position 3096: 1.907884524339016e-05
Position 1088: 1.722524808699462e-05
Position 2808: 1.6819069962522662e-05
Position 1490: 1.6247372305405288e-05
Position 1923: 1.616912592609784e-05
Position 3146: 1.5774356750059973e-05
Position 2381: 1.4801443104052486e-05
Position 803: 1.4395443252722897e-05
Position 1969: 1.3424011385158875e-05
Position 1845: 1.3351362769145886e-05
Position 2456: 9.82278133213998e-06
Position 2053: 9.48373199544401e-06
Position 1695: 9.206851930124197e-06
Position 2030: 8.915752058421892e-06
Position 857: 8.675698595141927e-06
Position 1349: 7.9224392823932e-06
Position 533: 7.532110057054484e-06
Position 1999: 7.241813447029709e-06
Position 1269: 5.953992113827845e-06
Position 200: 5.928384940110539e-06
Position 1094: 5.221566439616211e-06
Position 1274: 4.861317339219185e-06
Position 428: 4.044319517428342e-06
Position 1384: 3.897171812623488e-06
Position 629: 3.156655661507747e-06
Position 950: 2.4804689609359992e-06
Position 940: 2.2997171841574285e-06
Position 665: 1.4911567293895285e-06
Position 463: 1.4794357918725412e-06
Position 540: 1.0110694890115687e-06
Position 1975: 7.58765335594053e-07
Position 556: 6.34356535815945e-07
Position 965: 5.556518756194117e-07
Position 612: 5.260535701776655e-07
Position 912: 4.6328271066852873e-07
Position 916: 3.978993193453809e-07
Position 921: 3.6231724140095435e-07
Position 643: 3.4763977031902376e-07
Position 817: 3.353062051423066e-07
Position 609: 3.266109467268388e-07
Position 169: 3.1937268507392695e-07
Position 877: 3.0091711004757e-07
Position 1244: 3.009125175486665e-07
Position 558: 2.125854768606242e-07
Position 1291: 2.104765671597079e-07
Position 883: 2.0695381144622356e-07
Position 1073: 1.6041972868107772e-07
Position 1658: 9.918301415953694e-08
Position 1279: 9.911607731991254e-08
Position 187: 4.372658227041101e-08
Position 151: 4.352670641534595e-08
Position 1906: 5.622533884191411e-09
Position 1325: 1.6882866425365327e-09
Position 153: 1.4102522731864471e-09
Position 535: 1.2746251380546195e-09
Position 546: 8.805006400897795e-10
Position 551: 6.21139059451061e-10
Position 1341: 2.1683180191470572e-10
Position 1351: 1.8916086325486568e-10
Position 143: 1.2396327365836634e-10
Position 102: 2.3836990038773664e-11
Position 108: 1.8186779433809782e-11
Position 95: 3.1290522887939342e-12
Position 125: 1.818764544796331e-12
Position 112: 4.740110496390048e-13
