Gene = TM4SF19-TCTEX1D2
Position 671: 0.0003314084789110212
Position 599: 0.00028434003410018216
Position 15898: 0.00028184557337037925
Position 12907: 0.00028105340293344103
Position 304: 0.0002742900521643025
Position 3610: 0.00026649712231386404
Position 786: 0.00026360792045700154
Position 12132: 0.0002582007898061355
Position 742: 0.0002514480091393564
Position 415: 0.0002402764298851175
Position 2675: 0.00023152491936717239
Position 11807: 0.00022719756874175996
Position 1678: 0.00020556293665413311
Position 2348: 0.000199977317608892
Position 886: 0.00019326296576126353
Position 763: 0.00017954742169440705
Position 1730: 0.00017695798959847672
Position 15406: 0.00017610651987308405
Position 11661: 0.00015580730414036856
Position 12026: 0.00014745548814064501
Position 15153: 0.0001465487453288671
Position 1409: 0.00014476132208260658
Position 11476: 0.00014353374175579955
Position 3543: 0.0001420114961377657
Position 323: 0.00012291432478042
Position 3653: 0.00011711126267486475
Position 4315: 0.00010945165582066247
Position 12045: 0.00010446244210150294
Position 14055: 0.00010428470259741886
Position 188: 7.847656866179314e-05
Position 13278: 7.629539614226455e-05
Position 1460: 6.88448990693385e-05
Position 3473: 6.022247676729508e-05
Position 1545: 5.08098936174804e-05
Position 12099: 4.1835094435623867e-05
Position 8574: 4.075905914495269e-05
Position 1577: 3.913101621954444e-05
Position 5093: 3.881481290074026e-05
Position 4687: 3.869317787596093e-05
Position 1913: 3.7661317619677335e-05
Position 1428: 3.339668257597528e-05
Position 3952: 2.1980364250481316e-05
Position 5042: 1.7152833568004943e-05
Position 2331: 1.6396253475127413e-05
Position 11181: 1.3370005941261904e-05
Position 5727: 1.2648666382028156e-05
Position 8687: 1.1150312596262192e-05
Position 2294: 1.101444479236946e-05
Position 5986: 7.770857694005122e-06
Position 4739: 7.767303220991005e-06
Position 503: 7.542389792364634e-06
Position 354: 6.620607628869563e-06
Position 4557: 6.548250299061093e-06
Position 972: 5.276784138912667e-06
Position 2948: 4.3020643411668435e-06
Position 3403: 3.941326341424256e-06
Position 728: 3.6732079815942807e-06
Position 3332: 3.4618854198241084e-06
Position 2913: 3.0279497208209204e-06
Position 3191: 2.897500521016323e-06
Position 11451: 2.8846713634308154e-06
Position 1180: 2.8459341967176255e-06
Position 2878: 2.5600282345268996e-06
Position 3296: 2.4152413548437927e-06
Position 2983: 2.403171019424865e-06
Position 3226: 2.3074428036092882e-06
Position 3018: 2.302308653393523e-06
Position 1343: 2.1593062467125963e-06
Position 3261: 1.7161516428216648e-06
Position 1838: 1.538282585030752e-06
Position 1086: 1.5287154908488654e-06
Position 2843: 1.464861683285611e-06
Position 3964: 1.4536656971896764e-06
Position 11114: 1.3469465432837962e-06
Position 815: 1.218500443129111e-06
Position 384: 1.0987112464302649e-06
Position 1796: 9.999035716094551e-07
Position 461: 7.518092754999357e-07
Position 103: 7.405071370311505e-07
Position 1103: 6.983770136219826e-07
Position 205: 6.728287823541378e-07
Position 3367: 6.248222662805986e-07
Position 3992: 5.95555214915489e-07
Position 1355: 5.164487941698327e-07
Position 1340: 4.892768292313745e-07
Position 567: 3.8766993954079477e-07
Position 1802: 3.810990230631063e-07
Position 1597: 2.6585041701176777e-07
Position 2296: 2.627016790688227e-07
Position 338: 2.485862187479954e-07
Position 1506: 1.8762901642542936e-07
Position 1464: 1.6369866649625868e-07
Position 1969: 1.517709204315921e-07
Position 537: 1.421947331903182e-07
Position 588: 1.393180256759869e-07
Position 1265: 1.2097616603267359e-07
Position 1820: 1.0054757174774605e-07
Position 1363: 9.304889365865687e-08
Position 931: 8.181451890456386e-08
Position 1494: 7.9394528255641e-08
Position 2103: 7.655861474826027e-08
Position 533: 7.370183704713201e-08
Position 472: 7.003525405717957e-08
Position 596: 6.812103125587235e-08
Position 2263: 5.872349512045725e-08
Position 523: 5.823111077806195e-08
Position 631: 5.727608688046774e-08
Position 1977: 5.548295217135293e-08
Position 795: 4.813137297699622e-08
Position 910: 4.698614803765067e-08
Position 890: 4.463536868235736e-08
Position 1229: 4.3774819790987e-08
Position 976: 4.3127624573215684e-08
Position 1151: 4.213628195877921e-08
Position 1601: 3.129314116942171e-08
Position 1868: 2.967614756168026e-08
Position 1500: 2.96741137188249e-08
Position 1432: 2.9631209277253325e-08
Position 876: 2.8574293232872785e-08
Position 501: 2.48411213656213e-08
Position 1418: 2.3282150690108286e-08
Position 1842: 2.2907957868573053e-08
Position 1926: 2.061762674010304e-08
Position 1221: 1.8119419160537333e-08
Position 539: 1.8087145427789316e-08
Position 520: 1.8002548345769252e-08
Position 980: 1.5099350246537834e-08
Position 608: 1.3442444918910947e-08
Position 1223: 1.2747557791734891e-08
Position 638: 9.917772896222528e-09
Position 1010: 9.82779923657755e-09
Position 109: 7.508550390807266e-09
Position 2589: 6.020084424159623e-09
Position 192: 4.9982703701047105e-09
Position 797: 4.783822923564905e-09
Position 465: 1.9171910273896987e-09
Position 570: 1.5728557321619152e-09
Position 575: 1.4001854989671255e-09
Position 2554: 1.347527890241811e-09
Position 552: 1.0760747401520695e-09
Position 612: 9.508753189045744e-10
Position 545: 9.362757354404686e-10
Position 2467: 8.310036150819762e-10
Position 617: 3.7042428563261487e-10
Position 556: 2.2019133619575835e-10
Position 543: 1.9962547271631802e-10
Position 150: 1.82567580160406e-10
Position 163: 1.2960754988644635e-10
Position 514: 1.2570953852742475e-11
Position 143: 6.943767700512201e-12
Position 562: 6.7196260606664765e-12
Position 155: 4.110633827818058e-12
