Gene = SHISA5
Position 547: 2.8966073333868626e-07
Position 4393: 2.8901058824836995e-07
Position 4258: 2.8223461478790154e-07
Position 1371: 2.729962583617249e-07
Position 1337: 2.6547139267178583e-07
Position 1440: 7.169259131142055e-08
Position 17: 1.8143262079920394e-08
Position 68: 1.365611128068805e-08
Position 314: 1.0625329119899558e-08
Position 449: 1.4956269265976122e-10
Position 383: 1.859071153827413e-11
Position 884: 1.2489247157596864e-11
Position 461: 7.833068335980776e-12
Position 496: 4.428951462048803e-12
Position 370: 6.600348044451794e-13
Position 501: 3.011475069522022e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4031: 0.821140196458695
Position 3374: 0.7000404329881702
Position 3644: 0.6064960901258556
Position 4895: 0.34021387037630757
Position 4550: 0.25806193162500624
Position 3697: 0.22215735647336285
Position 4530: 0.1298998036337397
Position 3363: 0.07108784335080799
Position 376: 0.06388928832542394
Position 5092: 0.06346111016291477
Position 2650: 0.06337643686939765
Position 2622: 0.06157994070254505
Position 4962: 0.03503632196615248
Position 2298: 0.03140064054990307
Position 3471: 0.025921048193417156
Position 4059: 0.02240148832643944
Position 4675: 0.02238334983321635
Position 3796: 0.021550527356901026
Position 4610: 0.017039218406596852
Position 4214: 0.016156891216398128
Position 5000: 0.01181820374618461
Position 4943: 0.011148965745640449
Position 3009: 0.010375517617201423
Position 5303: 0.009651701029213594
Position 4034: 0.009126537578013261
Position 1662: 0.008751743837677628
Position 2318: 0.008347645785532485
Position 1356: 0.007871175962192304
Position 4475: 0.005772531470318627
Position 4720: 0.005445546144199709
Position 5126: 0.00502801988074989
Position 4005: 0.004970056832824337
Position 3029: 0.0048264356243231995
Position 2509: 0.004467247309943838
Position 4503: 0.004199012061360721
Position 3717: 0.003706398944509355
Position 3815: 0.00368321481944549
Position 5144: 0.0036073328695669245
Position 5147: 0.003583822628845658
Position 3763: 0.003343497999410439
Position 4465: 0.0033112083952788534
Position 2627: 0.002971158424202644
Position 2803: 0.002468614439555405
Position 5264: 0.002183095882651706
Position 4817: 0.0021572070675439157
Position 1682: 0.002050326981603099
Position 3949: 0.0019242923603724324
Position 2455: 0.001846919191122179
Position 3989: 0.0017657902615871937
Position 2575: 0.0016252568371514574
Position 5181: 0.0016164686067300922
Position 1880: 0.0016006069501058133
Position 3225: 0.0015827881080197675
Position 2905: 0.0014748199591714712
Position 4037: 0.0012307129164385294
Position 2458: 0.0011284168016518039
Position 2537: 0.0011257449437045365
Position 1331: 0.0010112646779474853
Position 4555: 0.000989355563838374
Position 3615: 0.0009813597299845804
Position 2294: 0.0009746265114695133
Position 4063: 0.0009471394485537543
Position 4287: 0.0008356624280003342
Position 3280: 0.0008233870829666731
Position 1431: 0.0008184764827246479
Position 1506: 0.0007910883063678019
Position 2578: 0.0007812614800545987
Position 2976: 0.0007654397756085293
Position 3072: 0.0007561657922245009
Position 5207: 0.0007485539833677556
Position 4174: 0.000723320482576303
Position 4308: 0.0006333140593036601
Position 3206: 0.0006043004525759989
Position 1800: 0.0005979720581204568
Position 1894: 0.0005739234627173879
Position 3767: 0.0005467249087876091
Position 4441: 0.0005325440473500229
Position 3146: 0.0005125358436809637
Position 2484: 0.0004742205023605167
Position 4856: 0.0004643636130121625
Position 1658: 0.0004408295020384431
Position 1803: 0.00042569804621655024
Position 4748: 0.0003888148863302336
Position 4738: 0.0003867674171540028
Position 3820: 0.00037086920253295516
Position 4696: 0.0003690565020434674
Position 4841: 0.0003550867940978579
Position 3218: 0.0003437172622137386
Position 4040: 0.00032449985750871525
Position 1268: 0.000276168651526645
Position 3599: 0.0002682930708696583
Position 4371: 0.00025806862082910283
Position 2375: 0.00020406822014156745
Position 5298: 0.00020025223388671514
Position 3566: 0.0001624091899302367
Position 719: 0.0001530093859261992
Position 3235: 0.000150008554683008
Position 1414: 0.00013649388267658835
Position 4013: 0.00011829116542491827
Position 4513: 0.00011394205931983672
Position 4919: 9.463038641228072e-05
Position 5033: 9.069278044259574e-05
Position 347: 8.570612969098765e-05
Position 2600: 7.37529844512175e-05
Position 2765: 7.363801247291454e-05
Position 1922: 7.331230515759625e-05
Position 4099: 5.0872052191870275e-05
Position 4752: 4.692366050788303e-05
Position 2059: 4.576389070585434e-05
Position 3880: 4.456717488049113e-05
Position 4724: 4.314469077746145e-05
Position 2392: 4.253756740804882e-05
Position 2696: 4.040577421887323e-05
Position 555: 2.9379137478409683e-05
Position 3171: 2.922752476549717e-05
Position 3586: 2.7788627206358277e-05
Position 1926: 2.4508341843433466e-05
Position 1443: 1.6820472519726693e-05
Position 579: 1.255428316272749e-05
Position 420: 1.1143852894845655e-05
Position 739: 1.0319713289962821e-05
Position 619: 7.24687375224836e-06
Position 5047: 5.418928103500609e-06
Position 1756: 4.107381800387172e-06
Position 3909: 3.5112199879468906e-06
Position 1938: 3.4401888124620224e-06
Position 1541: 2.4353149372163446e-06
Position 1830: 2.185808555567944e-06
Position 1555: 2.1170603184312413e-06
Position 4591: 2.092474193059442e-06
Position 1805: 2.0155431241298423e-06
Position 4928: 1.6994431977724397e-06
Position 2144: 1.1560610197011603e-06
Position 235: 1.0203886493095175e-06
Position 2266: 9.601965392640405e-07
Position 1337: 6.557361156816481e-07
Position 2707: 6.302250007858053e-07
Position 1214: 4.367895403107469e-07
Position 1513: 4.260873410161273e-07
Position 1192: 3.6967685335368843e-07
Position 1189: 3.5259691263233857e-07
Position 1664: 2.5223063080014294e-07
Position 493: 1.8374864179214903e-07
Position 2156: 1.4350667584860944e-07
Position 233: 1.284637144439205e-07
Position 1109: 8.7140993772789e-08
Position 1416: 8.365902956215695e-08
Position 1030: 8.045019251845001e-08
Position 1271: 3.8988089426017123e-08
Position 1293: 3.494744865265143e-08
Position 1440: 2.6579983835509906e-08
Position 1218: 2.5780053647231438e-08
Position 557: 5.083828141357148e-09
Position 357: 4.152474006493815e-09
Position 1739: 3.082505139880123e-09
Position 429: 2.826849454460767e-09
Position 105: 2.754439620434479e-09
Position 1610: 1.3190844461584725e-09
Position 1054: 7.920518974254861e-10
Position 442: 1.5821299954320198e-10
Position 422: 1.4610189252530342e-10
Position 456: 1.3313731474134476e-10
Position 507: 1.1218767598393428e-10
Position 501: 8.860019211293762e-11
Position 449: 6.198773543777053e-11
Position 249: 4.119136633924765e-12
Position 259: 1.2215640663803647e-12
Position 181: 6.713409863638243e-13
Position 185: 5.410308551881811e-13
