Gene = ADGRG7
Position 47867: 0.002289148474917742
Position 35528: 0.00211803848231407
Position 36739: 0.0018605071504532217
Position 38302: 0.0018125153315768023
Position 1026: 0.001809569390462579
Position 27737: 0.0017476025590423526
Position 39823: 0.0016929069978153127
Position 39769: 0.0016846311275587923
Position 38536: 0.0016616161691794494
Position 61: 0.0015200324045450161
Position 34192: 0.0013438682515562192
Position 36160: 0.0012816814574198223
Position 37820: 0.0011875137453519165
Position 37194: 0.001114470233409076
Position 568: 0.0009730508730552665
Position 532: 0.0009487606974599277
Position 716: 0.0007051640055777269
Position 14057: 0.0006794715923643424
Position 27990: 0.0006659196930816749
Position 36088: 0.0004839594423008496
Position 458: 0.000466321602522321
Position 41553: 0.0004582929211941653
Position 50596: 0.00045003609929474784
Position 35604: 0.00043224878953260004
Position 1375: 0.0004177583036425692
Position 35814: 0.0003701619392534018
Position 50169: 0.0003040544509243178
Position 36598: 0.0002994423104231904
Position 690: 0.0002970433395181926
Position 35546: 0.00028939198435994724
Position 2908: 0.000267460860099303
Position 30115: 0.00025990372481139853
Position 35554: 0.00022533909285401795
Position 298: 0.00013403172661001148
Position 847: 0.00013330590987773832
Position 38202: 0.0001278311865402587
Position 26088: 0.00012129964884330174
Position 3111: 0.00010178847819827938
Position 30515: 8.201655718772818e-05
Position 38041: 7.372777936738932e-05
Position 1282: 6.669835159477286e-05
Position 52393: 6.223977504966794e-05
Position 570: 5.5629526175623375e-05
Position 869: 5.432918151126657e-05
Position 574: 5.2839639278064296e-05
Position 35743: 3.7921542798484665e-05
Position 37713: 2.2541662785754658e-05
Position 1125: 2.1877090711699058e-05
Position 116: 2.088947448516233e-05
Position 3013: 2.0355194271438452e-05
Position 2360: 1.738026400753754e-05
Position 37198: 1.6937111677217296e-05
Position 2666: 1.546910385668147e-05
Position 1245: 1.1278128834037667e-05
Position 2245: 1.0586080390129583e-05
Position 1774: 9.478377157574069e-06
Position 1438: 8.782824884917337e-06
Position 2871: 7.876044371400999e-06
Position 34023: 3.0967058280235313e-06
Position 1023: 2.7482571756015367e-06
Position 34494: 2.304567113158647e-06
Position 1030: 1.10062802949889e-06
Position 34567: 9.316326732156124e-07
Position 34: 5.423626592697907e-07
Position 899: 5.205587299221874e-07
Position 313: 4.140535456591757e-07
Position 648: 3.7236885088200027e-07
Position 32677: 2.3580655255879913e-07
Position 33349: 1.8814181073527313e-07
Position 656: 1.5208440352243841e-07
Position 315: 1.139399375638447e-07
Position 304: 9.446730851247296e-08
Position 364: 7.656496397082323e-08
Position 255: 5.186566054300958e-08
Position 549: 4.7953131353190416e-08
Position 450: 3.4726667107539297e-08
Position 580: 2.3188683001529856e-08
Position 185: 2.316401081355025e-08
Position 23: 1.1388890761155408e-08
Position 825: 1.1031039194113821e-08
Position 388: 1.0194336310310962e-08
Position 226: 8.623276208338982e-09
Position 675: 3.7491211164580296e-09
Position 853: 4.890476876968337e-10
Position 310: 4.374495097851225e-10
Position 166: 3.265686158439324e-10
Position 317: 2.500772869210353e-10
Position 174: 1.9848588476464008e-10
Position 252: 2.034250768515705e-11
Position 391: 1.9521803268183307e-11
Position 281: 1.2028856747243742e-11
Position 244: 8.893864689702922e-12
Position 966: 4.347578456298335e-12
Position 475: 2.336937526369515e-12
Position 596: 1.2175268216689295e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 50098: 0.9895895396010619
Position 40105: 0.9887438976697678
Position 33936: 0.9455825529683426
Position 21115: 0.9243850769807007
Position 27712: 0.9127967733243408
Position 26087: 0.901758770122792
Position 36355: 0.8966516794893531
Position 21985: 0.8649005098012065
Position 20008: 0.8416364685134643
Position 33676: 0.6982632307391625
Position 59359: 0.6610661927617922
Position 23675: 0.6345962825122079
Position 42194: 0.6244221822198638
Position 34949: 0.6192726485106838
Position 49386: 0.5937011261274854
Position 35977: 0.5305371362924903
Position 36979: 0.4943964896187919
Position 67980: 0.3435466863142412
Position 35899: 0.30101068396740976
Position 46309: 0.23351571743353858
Position 23312: 0.2308376500630203
Position 39677: 0.2252979759843046
Position 49411: 0.22049354956025863
Position 32550: 0.2112201196015651
Position 3175: 0.20389319867737593
Position 27056: 0.20158069480979818
Position 37648: 0.19373812633598636
Position 37037: 0.19092335984359504
Position 69991: 0.17717382505119172
Position 45245: 0.16567141798581528
Position 33812: 0.15614666051642984
Position 28087: 0.11630943087100977
Position 3118: 0.106987849168745
Position 59412: 0.10048093261339404
Position 40910: 0.09800173170414421
Position 26490: 0.09322529229345758
Position 3141: 0.08973005982153331
Position 35294: 0.08455487534451164
Position 66580: 0.07070640717630257
Position 35312: 0.06400539123399789
Position 37322: 0.05709727691912389
Position 36896: 0.05449661310783676
Position 41572: 0.05347760661696793
Position 27695: 0.052387047317142776
Position 3203: 0.05147243691161017
Position 23456: 0.050563329258090095
Position 50740: 0.04980047106729132
Position 61910: 0.04845797438413991
Position 65013: 0.04761512360556766
Position 63897: 0.045253089632161625
Position 24305: 0.04448192145054608
Position 38450: 0.04242719103567798
Position 45481: 0.04239463656218712
Position 55597: 0.03937098010501471
Position 38040: 0.036973819554702955
Position 36318: 0.03669761239628036
Position 44469: 0.03147253825029308
Position 63455: 0.03130674953437581
Position 55155: 0.02833712584444379
Position 23391: 0.02825051551315044
Position 41545: 0.027987253646486236
Position 34119: 0.027637999651803545
Position 67289: 0.027620144287227442
Position 34652: 0.026300646353908455
Position 27153: 0.02587383133749363
Position 42267: 0.024878965887393918
Position 65585: 0.022424567455322363
Position 58476: 0.02216186772696454
Position 27614: 0.02112989906160018
Position 65485: 0.021102267946280128
Position 31408: 0.02038583093679428
Position 41553: 0.020102475868031103
Position 40950: 0.019999750185346655
Position 45357: 0.01945902329665345
Position 36938: 0.019385118100349423
Position 32397: 0.01886804413838147
Position 37939: 0.01881619863096356
Position 26931: 0.017291893970494906
Position 35902: 0.0168000362544789
Position 33604: 0.016671506571057787
Position 38096: 0.015650425022591417
Position 3044: 0.015320153564764037
Position 24030: 0.015204740282583142
Position 37976: 0.015071560861785871
Position 42321: 0.014975817444636389
Position 26130: 0.013572516159484856
Position 39768: 0.013199286584332729
Position 23056: 0.012906349542248173
Position 46173: 0.012892442021912223
Position 36424: 0.012733905704863735
Position 32197: 0.012024661302365503
Position 35385: 0.011995954912157141
Position 34970: 0.01005477034888566
Position 39568: 0.010053203347226662
Position 41031: 0.00972926242507185
Position 26566: 0.0095775143657467
Position 22730: 0.009172999850973322
Position 45978: 0.00868968990281622
Position 21296: 0.008598457990277636
Position 32297: 0.008289999730190251
Position 45896: 0.008142116102087904
Position 22386: 0.00782637471654671
Position 40976: 0.007807843645332352
Position 38202: 0.007719442532573428
Position 22012: 0.0076921567220227995
Position 21476: 0.0071923776515950355
Position 35261: 0.007162279225704846
Position 50760: 0.006922761223814922
Position 61246: 0.006901217012902065
Position 41384: 0.0068838621312510805
Position 54974: 0.006665720355826944
Position 35787: 0.006656465002399746
Position 36120: 0.006648630404691338
Position 36653: 0.006617031187849691
Position 55352: 0.006483323152617703
Position 40917: 0.006329251878934618
Position 59836: 0.0061723416956238975
Position 35844: 0.005981507984466946
Position 41597: 0.005896596786347609
Position 24117: 0.005652862764646236
Position 41415: 0.005522524272440912
Position 26486: 0.005511852541047323
Position 37042: 0.005308956772092994
Position 24369: 0.005061958554578927
Position 23706: 0.004899194245102562
Position 44182: 0.004812720798210093
Position 34255: 0.004677602675768459
Position 30730: 0.004650437443017623
Position 58503: 0.004594093077541403
Position 50118: 0.004220549992438218
Position 21960: 0.004191714556706056
Position 38020: 0.004144492744935486
Position 21524: 0.00411201534983975
Position 48978: 0.004103972296374315
Position 24168: 0.004014266703018799
Position 36087: 0.004007942659080517
Position 50736: 0.003902374372478462
Position 27752: 0.0038185485456015463
Position 50066: 0.0034175697856912283
Position 28155: 0.0032919868954919785
Position 36041: 0.003234974333838065
Position 44219: 0.0032273147718831544
Position 23065: 0.003179562026828616
Position 53050: 0.0030582680702719205
Position 60198: 0.003016332188854046
Position 26988: 0.002947825202514645
Position 39541: 0.002905776408804823
Position 62430: 0.0028604043036344878
Position 22274: 0.00285880236313193
Position 42219: 0.002808854742894426
Position 37236: 0.002765278409720807
Position 61123: 0.0026408513837544063
Position 36537: 0.002600403919546388
Position 23040: 0.002563080632656808
Position 8574: 0.002495441118213017
Position 59616: 0.0024863988358718287
Position 38895: 0.002480656679921494
Position 40737: 0.002401541799135003
Position 40064: 0.0023157808817466444
Position 47792: 0.002289148474917743
Position 60645: 0.0022738968514534946
Position 35689: 0.002252859040805436
Position 34707: 0.0021554010074857754
Position 35319: 0.0021139231723259935
Position 60620: 0.0021034076273389567
Position 33455: 0.00204954384351941
Position 58539: 0.0020387774917789703
Position 27942: 0.002038758801556753
Position 26443: 0.0019648297734691177
Position 61444: 0.0018781916660834917
Position 30751: 0.0018230764920067976
Position 39747: 0.00170735919713848
Position 26824: 0.0016926205307362025
Position 36065: 0.001638110336760241
Position 38234: 0.0016326986167859373
Position 51467: 0.0016218677233040505
Position 35594: 0.0015685449117262996
Position 41282: 0.0015571872455792325
Position 44782: 0.0015389820357511756
Position 40984: 0.0015275878892779583
Position 36685: 0.0015032265889197423
Position 27974: 0.001457231657137297
Position 40207: 0.0014278691096937946
Position 24353: 0.0013674186901061485
Position 32346: 0.0013385316297065623
Position 34865: 0.0012284563552294066
Position 34795: 0.0011522878041661728
Position 30773: 0.0011165873677006653
Position 36873: 0.001054760822600129
Position 50380: 0.0010464338921370897
Position 50445: 0.0010094452771532687
Position 56597: 0.001008645346800957
Position 28121: 0.0009892885338155797
Position 56208: 0.0009779232240588495
Position 36382: 0.0009708935888948834
Position 2778: 0.0009282621533913053
Position 52845: 0.0008316328734807576
Position 35126: 0.0008154209064753369
Position 50331: 0.0007958413577789192
Position 36951: 0.0007944742007197631
Position 38472: 0.0007934031931574325
Position 36582: 0.0007845659929154213
Position 56483: 0.0007770823477797891
Position 35672: 0.0007755058018189764
Position 54048: 0.0007752684429210138
Position 49929: 0.000774460850613749
Position 50410: 0.0007723423795089121
Position 25889: 0.0007710420761723456
Position 36945: 0.0007489751058766655
Position 54536: 0.0007359827624370575
Position 35729: 0.0007144354057562366
Position 34964: 0.0006893393832949819
Position 13970: 0.0006794715923643424
Position 27409: 0.0006742551011868465
Position 36670: 0.000666795030115091
Position 52631: 0.0006642837643183113
Position 44724: 0.0006520224234060673
Position 55970: 0.0006453903945315839
Position 40808: 0.000636278818413837
Position 35265: 0.0005731032023786302
Position 56866: 0.0005651872445222427
Position 44654: 0.0005330307059815411
Position 57741: 0.0005132709245668983
Position 988: 0.00047684331225012085
Position 50902: 0.0004560441054410866
Position 28013: 0.0004541969157342525
Position 896: 0.0004430140254111306
Position 57470: 0.00041075210393828307
Position 3221: 0.00039107843592049707
Position 52271: 0.00038838414602304817
Position 41328: 0.00037921512203424964
Position 34139: 0.0003619026434149524
Position 56963: 0.0003576460503206467
Position 36440: 0.000349325622574999
Position 55706: 0.00033444909039244565
Position 1115: 0.0003186451103115212
Position 54346: 0.00029405927070117594
Position 53405: 0.0002897536339724916
Position 40922: 0.00027726112446402405
Position 40196: 0.00027633859748262137
Position 1176: 0.000265439146216287
Position 35732: 0.00026231623217418354
Position 25764: 0.0002544102022144659
Position 51627: 0.0002515150433011451
Position 34002: 0.00023385121838618886
Position 53702: 0.00022847137507822515
Position 27915: 0.00022762543411403865
Position 50413: 0.00022492116652583386
Position 37289: 0.0002182526490887905
Position 180: 0.00021236779918217788
Position 51968: 0.00020932511665824026
Position 55857: 0.0001989789431673514
Position 51850: 0.00018383892654577123
Position 52951: 0.00017225171521643501
Position 34216: 0.00017156352117262183
Position 30081: 0.00016466530781444983
Position 8615: 0.00015958169068914138
Position 54733: 0.00015340604195844128
Position 53979: 0.00015255828812129257
Position 37070: 0.00015049004217533568
Position 37454: 0.0001472306475637209
Position 53789: 0.00014381098254604243
Position 53673: 0.0001413824734894957
Position 35675: 0.00014024840578508215
Position 44311: 0.00013873411352044725
Position 54886: 0.00013484378769544123
Position 50641: 0.00013087088341125035
Position 41340: 0.00012714585851383075
Position 40310: 0.00011422312619720731
Position 52320: 0.00010653778849281902
Position 26510: 0.000100530340183279
Position 205: 9.985788184226202e-05
Position 50337: 9.765748149855156e-05
Position 54273: 9.145556210855881e-05
Position 1069: 8.605764730330158e-05
Position 1261: 8.461477787049066e-05
Position 36512: 7.79556487638093e-05
Position 51086: 7.769686176602682e-05
Position 51519: 7.73084123556593e-05
Position 51115: 7.385701004006631e-05
Position 27870: 7.124853732010525e-05
Position 37249: 7.06711717045841e-05
Position 30383: 7.012818639305398e-05
Position 970: 6.437157262181342e-05
Position 29915: 6.059515564985655e-05
Position 52011: 6.010353231216442e-05
Position 40811: 5.754708459526356e-05
Position 36268: 5.6640192078421575e-05
Position 52894: 5.559428153176812e-05
Position 41148: 5.180232617357746e-05
Position 35019: 5.130307900544638e-05
Position 52848: 4.830697659946751e-05
Position 53441: 4.157315790411624e-05
Position 37501: 4.021491303758936e-05
Position 52243: 4.0132068841730535e-05
Position 37258: 3.952620109511294e-05
Position 37165: 3.4748052430371486e-05
Position 29986: 3.458518114921355e-05
Position 49595: 3.2989552749441276e-05
Position 38007: 3.056066236723957e-05
Position 1049: 2.8372842929267004e-05
Position 36738: 2.680325012184955e-05
Position 52414: 2.3876920818111783e-05
Position 50000: 2.2764602201259786e-05
Position 902: 1.8371464289322413e-05
Position 37686: 1.8128079885091387e-05
Position 241: 1.710545085487376e-05
Position 36722: 1.6903710183985622e-05
Position 38260: 1.6781008997173653e-05
Position 38263: 1.562355107988515e-05
Position 30507: 1.346798099082738e-05
Position 1054: 1.2993105996008602e-05
Position 51033: 1.2634041581230488e-05
Position 30413: 1.1888370794674216e-05
Position 1130: 1.010231527665335e-05
Position 709: 9.336883814648027e-06
Position 2521: 9.103765367856226e-06
Position 296: 8.174208450973245e-06
Position 2168: 8.048366869322088e-06
Position 40296: 7.760702389218667e-06
Position 28102: 7.730232802718433e-06
Position 638: 6.51264459915696e-06
Position 2077: 6.378393930038839e-06
Position 2854: 6.070950089361639e-06
Position 2117: 5.100976915812735e-06
Position 50562: 4.719368394087834e-06
Position 30652: 4.5261140228322285e-06
Position 1533: 4.523184714030116e-06
Position 990: 4.228070188921607e-06
Position 28061: 4.101389646470806e-06
Position 2393: 3.5603835441541997e-06
Position 1593: 3.544085823795453e-06
Position 43916: 3.2399182864432843e-06
Position 34396: 3.2361997863742652e-06
Position 2074: 2.9872596315191088e-06
Position 689: 2.884843614824848e-06
Position 41880: 2.841753305114618e-06
Position 1007: 2.547246472620046e-06
Position 1117: 2.5029626480620338e-06
Position 1004: 2.400873932697494e-06
Position 2104: 2.211432962969306e-06
Position 185: 1.877692787639709e-06
Position 2752: 1.7471029288859486e-06
Position 2028: 1.5540668876155405e-06
Position 1555: 1.4056820898870805e-06
Position 1229: 1.3918760857618385e-06
Position 44062: 1.3312055885512914e-06
Position 42575: 1.2938657948500632e-06
Position 37416: 1.2717445986305072e-06
Position 2359: 1.2684043094450356e-06
Position 2990: 1.2672155505872526e-06
Position 35132: 1.1155535194752336e-06
Position 818: 1.0512561392473476e-06
Position 42600: 9.823582166573354e-07
Position 1796: 9.380942215105869e-07
Position 2798: 8.755095675975624e-07
Position 2606: 8.5572412837399e-07
Position 1026: 7.521442780685599e-07
Position 2532: 6.808265068519958e-07
Position 43930: 6.624959117917485e-07
Position 1205: 6.593703713830215e-07
Position 3016: 6.578946702151846e-07
Position 1281: 6.407122158608973e-07
Position 34170: 6.391853002527918e-07
Position 1178: 6.131600332181347e-07
Position 1182: 4.6551595863499747e-07
Position 42691: 3.910962870569274e-07
Position 2229: 3.708707910869161e-07
Position 1278: 3.6596783144204236e-07
Position 411: 3.0535503468975075e-07
Position 2231: 2.9686603468230833e-07
Position 2819: 2.6629734464371057e-07
Position 146: 2.3135828418120965e-07
Position 1294: 2.2857405363004677e-07
Position 799: 2.239803476406842e-07
Position 36214: 1.9215913361536687e-07
Position 33225: 1.8814181073527372e-07
Position 846: 1.663652073937779e-07
Position 244: 1.2777664066622718e-07
Position 42626: 1.2179964666202452e-07
Position 36265: 9.023553778231401e-08
Position 1297: 3.8257926365996697e-08
Position 29983: 3.356501699219182e-08
Position 29925: 2.4515180886396507e-08
Position 28229: 2.310115301313382e-08
Position 1623: 5.424529861419354e-09
Position 41345: 2.7592840548574685e-10
