Gene = PRDX6
Position 4190: 0.00041115947669428086
Position 262: 0.00035140614605254025
Position 4293: 0.0003109434681219652
Position 7750: 0.0003009923489496978
Position 1693: 0.00024191166316424556
Position 1570: 0.00023800566896564341
Position 4445: 0.00020403666865497503
Position 9875: 0.00018765720307475505
Position 8308: 0.00017903698274376252
Position 9934: 0.00014042218157470088
Position 2290: 0.00013669019125825294
Position 6610: 0.00013348822678545594
Position 8851: 0.0001244588609983297
Position 8239: 0.00012185928583952426
Position 789: 0.00011667235014722805
Position 3408: 0.00011482118828125211
Position 10400: 0.00011280255914474108
Position 3682: 0.00010891618283022664
Position 6102: 0.00010646521177863168
Position 3471: 9.85329231774961e-05
Position 8385: 8.689687258941421e-05
Position 4221: 7.335471792882688e-05
Position 1608: 7.247253733445278e-05
Position 11040: 6.268506125547251e-05
Position 11028: 5.975367567118754e-05
Position 1369: 5.853639805213372e-05
Position 3657: 5.714521646694362e-05
Position 3433: 5.710978188750304e-05
Position 3358: 5.567934734314308e-05
Position 1347: 5.435512474395441e-05
Position 2460: 5.1368848006310124e-05
Position 4165: 4.6716578865981534e-05
Position 9627: 4.292392891442835e-05
Position 3427: 4.261736176937947e-05
Position 2940: 3.9719012266536017e-05
Position 1459: 3.945378525601096e-05
Position 8683: 3.5262351501409e-05
Position 4263: 3.525381184624467e-05
Position 1339: 3.4046379793927284e-05
Position 8298: 3.0314708573022703e-05
Position 8227: 3.0219857588888328e-05
Position 8357: 2.9731415547724523e-05
Position 5432: 2.4773635084178675e-05
Position 9524: 2.4018568716016422e-05
Position 425: 2.319637058038682e-05
Position 2310: 2.1733552531722686e-05
Position 1952: 1.8485384730554015e-05
Position 4235: 1.7333311954908247e-05
Position 4925: 1.6318871653828877e-05
Position 9124: 1.2158408027258935e-05
Position 91: 1.1665503642061442e-05
Position 189: 8.628140610951918e-06
Position 10014: 8.625648388599287e-06
Position 4278: 6.149697848171744e-06
Position 5335: 4.800875397295726e-06
Position 5287: 4.592540296150908e-06
Position 5190: 4.16153067784319e-06
Position 242: 3.7790338123846508e-06
Position 9506: 3.7183425448824976e-06
Position 802: 3.5360211624295486e-06
Position 2225: 2.369022604990379e-06
Position 1812: 2.065812679581681e-06
Position 2851: 2.0014709769126805e-06
Position 2729: 1.97457667854387e-06
Position 772: 1.6329411653725217e-06
Position 1076: 1.3716263123036722e-06
Position 9112: 1.0985798262777413e-06
Position 1046: 1.0829576752603044e-06
Position 231: 9.745368755744867e-07
Position 9480: 8.790270837657795e-07
Position 614: 6.469701301691371e-07
Position 9508: 6.021733704402587e-07
Position 396: 5.785491350602669e-07
Position 593: 4.671307684565775e-07
Position 677: 4.187994784343252e-07
Position 1193: 3.594294222420818e-07
Position 539: 3.423713353159789e-07
Position 1074: 2.6399112069912406e-07
Position 868: 2.435815469759888e-07
Position 1018: 2.427513842136761e-07
Position 10683: 2.3278169262150147e-07
Position 10598: 2.1404377255159543e-07
Position 202: 1.3755385709293053e-07
Position 837: 1.1048670316415153e-07
Position 358: 1.1030997467713296e-07
Position 291: 6.413568370610242e-08
Position 730: 6.025139242016911e-08
Position 250: 2.9864251109441215e-08
Position 159: 2.9157024761823437e-08
Position 19: 8.861527856034909e-09
Position 126: 7.789517638053565e-09
Position 380: 7.625255065905068e-09
Position 40: 5.840645333387874e-09
Position 101: 2.7029024637237504e-09
Position 530: 1.1067558580771514e-09
Position 600: 2.7659110840826855e-10
Position 668: 2.0961394103837043e-10
Position 378: 1.6770188114973778e-10
Position 528: 5.3448435648590704e-11
Position 480: 4.341606928610874e-11
Position 745: 3.331275054418493e-11
Position 611: 6.456312719095431e-12
Position 574: 1.0704559142130213e-12
Position 307: 4.6154415342930133e-14
Position 571: 1.484145573264948e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 8988: 0.9865216234884856
Position 4059: 0.9829056708887627
Position 8094: 0.9764902143614284
Position 10468: 0.7380965234148585
Position 3176: 0.5940718304483763
Position 4480: 0.23658370012614638
Position 3319: 0.2140868548624197
Position 2169: 0.20632547744294316
Position 2287: 0.16130675040408093
Position 2344: 0.15098901155238334
Position 3334: 0.1466946029736451
Position 10873: 0.13022750073290565
Position 324: 0.10212031215547887
Position 5619: 0.07487570580986766
Position 7825: 0.06081980347920785
Position 9605: 0.05767650414911828
Position 3601: 0.05743448816538511
Position 7696: 0.056435140341201014
Position 9700: 0.05494153128471569
Position 9824: 0.05297983562910878
Position 11368: 0.04800093003325273
Position 3623: 0.04568716125042951
Position 10783: 0.03921908634995364
Position 2922: 0.039119705047475445
Position 2851: 0.03663649242639906
Position 9226: 0.029504447420353516
Position 394: 0.02798636341697356
Position 1266: 0.022970556329900475
Position 7828: 0.021079382854520285
Position 1926: 0.02029624863004224
Position 9971: 0.016428823579999873
Position 2386: 0.015501276610853322
Position 5121: 0.014686321965231168
Position 4420: 0.013703990317588755
Position 10261: 0.013021648576453418
Position 7622: 0.01280235010952096
Position 9838: 0.012187821261265412
Position 2149: 0.012013872621803937
Position 10661: 0.01090001117662843
Position 8159: 0.010874745836153424
Position 3575: 0.01081258930791753
Position 4348: 0.010688962569121743
Position 2911: 0.010343416871593457
Position 7480: 0.01023462635255797
Position 374: 0.009540447549224418
Position 3365: 0.008522002949872686
Position 5452: 0.00828368590786793
Position 10508: 0.008098027492426359
Position 9729: 0.007645023048780008
Position 2755: 0.00617186892582505
Position 6511: 0.005897586765090342
Position 8615: 0.005669228687599421
Position 11109: 0.0056541342640208676
Position 4423: 0.005647429656297364
Position 10934: 0.00521736584800689
Position 5124: 0.004920475961715206
Position 5642: 0.004817767882294729
Position 2389: 0.004578863386821068
Position 2452: 0.004457152215241614
Position 10278: 0.004357406228747545
Position 2680: 0.003791423136439143
Position 9400: 0.0037188011776455375
Position 9567: 0.003653811547543449
Position 2362: 0.0035327425854133963
Position 8799: 0.00339773945032662
Position 2769: 0.003372465062262252
Position 7802: 0.0030074698021402622
Position 8484: 0.002973785897082021
Position 4100: 0.0029529118776109196
Position 10997: 0.0029338555346909295
Position 10535: 0.0026242130386389677
Position 2944: 0.0024625134919301944
Position 3792: 0.002391617203085435
Position 3238: 0.0023016329134390484
Position 1880: 0.0022409598116953765
Position 5315: 0.0022196070401000675
Position 9040: 0.002211465413435292
Position 8719: 0.0021899853713917747
Position 2606: 0.002189747669955706
Position 9354: 0.0021355550746583814
Position 1759: 0.0020226954038250755
Position 9542: 0.0017833338752356739
Position 2457: 0.001756004692709763
Position 8017: 0.0016757578116447566
Position 891: 0.0016687076470258174
Position 2947: 0.0015801902829828392
Position 3270: 0.0015319914485158184
Position 9769: 0.0013754920948116781
Position 856: 0.0013511366985763352
Position 4112: 0.001317707521538777
Position 4495: 0.0013074259637374857
Position 8434: 0.0012189642997326175
Position 3036: 0.0011928644986379411
Position 11509: 0.0011430649794494324
Position 8748: 0.001110826388820097
Position 5397: 0.0010807233901736887
Position 10807: 0.0009939010341664305
Position 10305: 0.000989379306333983
Position 10591: 0.0009865683971870608
Position 2817: 0.0009593668408305894
Position 1110: 0.0009451396442700447
Position 3719: 0.000838334046752374
Position 3740: 0.0008366251825163406
Position 11166: 0.0007989380061382153
Position 771: 0.0007950289551061272
Position 9205: 0.0007573526998350369
Position 593: 0.0007171437176281853
Position 1856: 0.0007138142855984053
Position 2062: 0.000708518521180746
Position 1155: 0.0007003986237123005
Position 6096: 0.0006705080492286939
Position 2419: 0.0006371913892132773
Position 10694: 0.0006358886340747506
Position 2028: 0.0006314933538783099
Position 2034: 0.0006038918811838969
Position 2366: 0.0005878949093308248
Position 2796: 0.000562556802601976
Position 3512: 0.0005468681162776049
Position 11319: 0.000537960459870187
Position 5429: 0.0005258284079961255
Position 10026: 0.0004316730077538985
Position 2238: 0.0004251810639939205
Position 5079: 0.00042104878052258763
Position 668: 0.00041017077129863446
Position 8700: 0.0003996522407335832
Position 7532: 0.0003927003854021286
Position 3183: 0.0003859314567231689
Position 10511: 0.0003842664050095812
Position 11495: 0.00037974425709916905
Position 1729: 0.00037671106265300817
Position 2682: 0.0003708445584239223
Position 928: 0.0003691917872692439
Position 10916: 0.0003689814522323252
Position 8683: 0.0003389818162465684
Position 8543: 0.00033402281787660656
Position 2524: 0.0003305759434957266
Position 3813: 0.00031589276193540406
Position 1685: 0.0003050840515951183
Position 9012: 0.00029460776964574395
Position 1963: 0.00028939465126984177
Position 3205: 0.0002580196435766769
Position 3304: 0.00025307089310636
Position 11205: 0.00025220304434147434
Position 9884: 0.000246803000762908
Position 9893: 0.0002419802672056572
Position 9403: 0.0002361271545283359
Position 819: 0.00023106510235589624
Position 3121: 0.00022724834806839568
Position 8128: 0.0002193422375815844
Position 2293: 0.00020641500864215822
Position 4546: 0.00020018554427551184
Position 8119: 0.0001963423099446926
Position 605: 0.00019540388367936674
Position 2019: 0.00018927697427088898
Position 2183: 0.00016563290539923484
Position 9485: 0.00016218749583783758
Position 1936: 0.00015693903023496604
Position 2310: 0.00014894775003909417
Position 3673: 0.00014430806680701996
Position 1209: 0.0001429725079732835
Position 3431: 0.0001401987421919486
Position 9295: 0.00013853349583916824
Position 11384: 0.00013759670629642947
Position 1426: 0.00013447460716546435
Position 2325: 0.00012621435396833878
Position 3202: 0.00012388280092874546
Position 4184: 0.00011893172163703937
Position 9015: 0.0001141605842782467
Position 3661: 0.000113399439471569
Position 10538: 0.00010968245081218714
Position 5995: 0.00010646521177863177
Position 8063: 9.707140242874412e-05
Position 3605: 9.416930854833948e-05
Position 9053: 9.316252773733857e-05
Position 1404: 9.294729605469064e-05
Position 11208: 9.19725353520374e-05
Position 8835: 8.205423311215942e-05
Position 8505: 7.874020423371597e-05
Position 1710: 7.094835912688772e-05
Position 9675: 6.557566637078298e-05
Position 778: 6.503307433611422e-05
Position 3285: 6.310154070708951e-05
Position 8045: 6.171826629269077e-05
Position 9764: 5.683364545710398e-05
Position 415: 5.453012265921698e-05
Position 1799: 4.940600012662158e-05
Position 1278: 4.885884137014468e-05
Position 2631: 4.8724214693486855e-05
Position 867: 4.499115679260737e-05
Position 1552: 4.229029129821558e-05
Position 4999: 4.0755229204284416e-05
Position 4361: 3.873955143987187e-05
Position 911: 3.8643605520359015e-05
Position 675: 3.34117060426383e-05
Position 8406: 3.32402136930392e-05
Position 5254: 3.188326083486261e-05
Position 5275: 3.1654314853106666e-05
Position 1540: 3.012037113603181e-05
Position 3208: 2.9513345867057837e-05
Position 1227: 2.8678447353054542e-05
Position 4292: 2.7857709289447462e-05
Position 7485: 2.6744243024930312e-05
Position 893: 2.5030498274671787e-05
Position 3982: 2.3699227116748624e-05
Position 807: 2.315277953606832e-05
Position 1563: 2.300266317593749e-05
Position 4400: 2.0072808909906316e-05
Position 4298: 1.941738938122734e-05
Position 1949: 1.7442616534767656e-05
Position 4838: 1.670594563472881e-05
Position 8921: 1.605871313880774e-05
Position 1641: 1.5305410174081752e-05
Position 9177: 1.4766395481051294e-05
Position 5455: 1.3948504791787412e-05
Position 9093: 1.256579276630426e-05
Position 934: 1.1368267108461894e-05
Position 1353: 9.779216540907319e-06
Position 8953: 9.09063459089384e-06
Position 3917: 8.90829464981569e-06
Position 9074: 8.90088716301968e-06
Position 2180: 8.768983765161049e-06
Position 9158: 8.07070503729507e-06
Position 2067: 7.95852509552754e-06
Position 4389: 6.480401531649728e-06
Position 2460: 5.2085681898948125e-06
Position 1307: 5.081949607543293e-06
Position 609: 4.940271977379535e-06
Position 1310: 4.248744702934301e-06
Position 1328: 4.187734934100576e-06
Position 1590: 3.676365204324052e-06
Position 245: 3.651883040177525e-06
Position 800: 3.4818295112917896e-06
Position 739: 3.4203617194115937e-06
Position 5102: 3.2838843805721412e-06
Position 4933: 3.2437608674024866e-06
Position 3966: 3.162002160497781e-06
Position 2296: 3.141475488831344e-06
Position 1318: 2.744344872897545e-06
Position 222: 2.698911009758468e-06
Position 3985: 2.614596002283e-06
Position 9379: 2.336984738722229e-06
Position 9672: 1.9296542921417215e-06
Position 3188: 1.8439891157147159e-06
Position 8868: 1.379667452071831e-06
Position 492: 1.3366786858943926e-06
Position 9124: 9.431228416074381e-07
Position 724: 8.743124002331125e-07
Position 231: 7.576241178659064e-07
Position 2240: 5.00737896845666e-07
Position 959: 2.3559685591575312e-07
Position 758: 1.5523742769106463e-07
Position 745: 1.4640880497467552e-07
Position 1692: 1.4572674305369812e-07
Position 971: 9.520778933358367e-08
Position 624: 8.114064002990265e-08
Position 565: 7.518059593490019e-08
Position 4188: 6.871855723903367e-08
Position 631: 6.440298758083712e-08
Position 1177: 5.7251458928332984e-08
Position 1381: 5.5119042783780265e-08
Position 1003: 5.442330839734695e-08
Position 864: 5.0576341580182465e-08
Position 878: 4.983548217390487e-08
Position 9155: 4.9222774625570774e-08
Position 9100: 4.595307934666133e-08
Position 279: 3.619879460578193e-08
Position 503: 3.3257346724479505e-08
Position 176: 1.4928644827168986e-08
Position 107: 5.250521376794254e-09
Position 1347: 4.4069938362973204e-09
Position 1046: 4.0776844342277135e-09
Position 618: 8.051226979166712e-10
Position 4435: 6.912639531824895e-10
Position 4673: 6.112636957936008e-10
Position 9103: 4.064977907959005e-10
Position 1029: 3.430236406103145e-10
Position 980: 3.2299587147681634e-10
Position 518: 2.614658909251112e-10
Position 938: 2.511791450994513e-10
Position 81: 9.660704870603743e-11
Position 1093: 6.132711487560913e-11
Position 1061: 5.51259073074061e-11
Position 751: 4.773116016229907e-11
Position 1068: 3.2646842605461516e-11
Position 141: 2.6338115466504853e-11
Position 782: 2.034187175873427e-11
