Gene = IL7R
Position 1809: 0.0002499660507541739
Position 8004: 0.0002461756353207658
Position 19178: 0.00022312834290504635
Position 427: 0.00021152272391294067
Position 7546: 0.00020092873703056498
Position 407: 0.00019243745261224535
Position 4260: 0.00018460095586357123
Position 6435: 0.00018416441287825004
Position 5629: 0.00018376078388782595
Position 340: 0.00017960902008716233
Position 15107: 0.00017935803433380095
Position 1459: 0.00016643144839296472
Position 2004: 0.00016618806607777317
Position 2214: 0.00016270882682536356
Position 22747: 0.0001573566109607215
Position 8660: 0.0001472677169914131
Position 4020: 0.0001468943803003901
Position 17810: 0.00014283499726552834
Position 6773: 0.0001427460978638737
Position 16446: 0.00014158360517417494
Position 1178: 0.00013683990368546878
Position 2972: 0.00013432153243521692
Position 6744: 0.00013389366535058629
Position 7379: 0.00013256986429866898
Position 6677: 0.00013150884543655723
Position 3050: 0.00013149833377476382
Position 7376: 0.00012766923955968894
Position 17098: 0.00012652724143376738
Position 14431: 0.00012579363885217442
Position 3099: 0.00012286776606130115
Position 7276: 0.00012202972151250982
Position 2279: 0.00011589624728411062
Position 6915: 0.00011531681870482075
Position 7906: 0.00011319392021924373
Position 18550: 0.00011047738715678168
Position 7568: 0.00010692362674858262
Position 1447: 0.0001061151397160325
Position 2084: 0.00010509874235403198
Position 11665: 0.00010461187932587815
Position 6198: 9.917735803229678e-05
Position 6818: 9.917350391720298e-05
Position 1389: 9.263431315345626e-05
Position 2270: 8.950470005264202e-05
Position 2650: 8.450987745683953e-05
Position 3276: 8.392028273210262e-05
Position 5759: 8.282960227032374e-05
Position 1814: 8.10588588886554e-05
Position 5874: 8.064847362231666e-05
Position 10166: 7.845950671107588e-05
Position 3291: 7.448566486762842e-05
Position 2854: 7.056682372569826e-05
Position 6107: 6.989947508185189e-05
Position 3838: 6.879128567075754e-05
Position 2024: 6.50797588517554e-05
Position 17278: 6.416170843906842e-05
Position 414: 6.020027170927898e-05
Position 3165: 5.936248548332643e-05
Position 4623: 5.7765386955496454e-05
Position 2750: 5.664445355016092e-05
Position 559: 5.4791408530047035e-05
Position 2886: 5.446425947009095e-05
Position 4055: 5.199056539356408e-05
Position 1846: 5.141663702983914e-05
Position 3139: 4.952189306570561e-05
Position 13966: 4.770026025434058e-05
Position 3456: 4.578818829661739e-05
Position 4586: 4.08745203835049e-05
Position 2070: 4.034752361704146e-05
Position 4672: 3.9840499717908415e-05
Position 1245: 3.867047691484062e-05
Position 4107: 3.815102586236118e-05
Position 4100: 3.787420015895989e-05
Position 4272: 3.7671306666474576e-05
Position 2117: 3.57529709138464e-05
Position 286: 3.420816354953416e-05
Position 1304: 2.7782671084674826e-05
Position 14854: 2.705400554271609e-05
Position 3217: 2.6693218315758128e-05
Position 2183: 2.662814600808222e-05
Position 1490: 2.6468409429537855e-05
Position 3211: 2.6461769067356643e-05
Position 141: 2.366312851365619e-05
Position 17204: 2.3138168752589303e-05
Position 2730: 2.225542622218608e-05
Position 177: 2.101576048624035e-05
Position 1146: 1.9768915057350254e-05
Position 15134: 1.905768462882233e-05
Position 11237: 1.882015099028367e-05
Position 12457: 1.8379130166074894e-05
Position 1383: 1.703565377997186e-05
Position 2819: 1.7009774911351303e-05
Position 2411: 1.5882893206395926e-05
Position 1727: 1.5879181049219967e-05
Position 2336: 1.4186430131418865e-05
Position 6576: 1.417411843710086e-05
Position 1473: 1.361225335181782e-05
Position 2285: 1.2809717855247639e-05
Position 424: 1.2432400304201839e-05
Position 7094: 1.2147572918140605e-05
Position 17142: 1.1111071838178251e-05
Position 605: 1.06506424533298e-05
Position 4014: 1.0521672969736828e-05
Position 6895: 9.45183493620351e-06
Position 1053: 9.40373162299812e-06
Position 379: 8.992464298493815e-06
Position 539: 8.988956332278655e-06
Position 16191: 8.904561607954267e-06
Position 1030: 8.389306979181589e-06
Position 4944: 8.352086370818969e-06
Position 5319: 7.719940219395592e-06
Position 946: 6.280057216625814e-06
Position 5107: 5.779183828250431e-06
Position 5673: 4.92574068085782e-06
Position 16979: 4.825980821109682e-06
Position 3573: 4.725325488659763e-06
Position 5780: 3.870156927294799e-06
Position 4341: 3.793915740622861e-06
Position 2949: 3.378688616396802e-06
Position 5463: 3.3307972166981788e-06
Position 4926: 3.2101535388068645e-06
Position 6284: 3.1603325715230807e-06
Position 5710: 2.742589476140945e-06
Position 7263: 2.5291389847573606e-06
Position 1719: 2.4541209234641204e-06
Position 6134: 2.293378553623653e-06
Position 7208: 2.1374996269205457e-06
Position 2192: 1.5190148178443413e-06
Position 2146: 1.3963243867786897e-06
Position 6225: 1.345164393345608e-06
Position 6003: 1.317225575004756e-06
Position 1515: 1.0554469981465076e-06
Position 3917: 9.409355910113865e-07
Position 2009: 8.033335667557991e-07
Position 1674: 6.237829990583731e-07
Position 2132: 5.645432373933742e-07
Position 2342: 5.531332689939573e-07
Position 4533: 5.451573289011343e-07
Position 19477: 4.956550151336627e-07
Position 1593: 4.5964981914853553e-07
Position 2555: 4.1708873299865454e-07
Position 2622: 4.108902429032982e-07
Position 2382: 3.8958945571581766e-07
Position 2537: 3.76835999797561e-07
Position 2517: 2.936138658825612e-07
Position 676: 2.564937450883301e-07
Position 655: 2.3535384461250884e-07
Position 1015: 1.772716115287621e-07
Position 5038: 1.75536333666467e-07
Position 4556: 1.6330140979771301e-07
Position 8384: 1.6273871785393054e-07
Position 1342: 1.5316891448392283e-07
Position 1590: 1.5286828776559832e-07
Position 662: 1.4125345643525218e-07
Position 4469: 1.3099264677304504e-07
Position 297: 1.2478800947059806e-07
Position 255: 1.1704233479909265e-07
Position 275: 1.0511498781957296e-07
Position 4842: 1.0046522201981094e-07
Position 4968: 1.0011509201291529e-07
Position 1350: 9.139704720461333e-08
Position 2006: 8.268428398489869e-08
Position 1401: 8.212550607999509e-08
Position 4220: 7.930355498639457e-08
Position 2244: 7.682978149777463e-08
Position 1710: 6.32952458713944e-08
Position 266: 5.10321749478019e-08
Position 890: 3.739969889389736e-08
Position 988: 3.342149282316706e-08
Position 5216: 2.7818857370903988e-08
Position 1131: 2.6332254659827458e-08
Position 1085: 2.012222881734926e-08
Position 2582: 1.673538959058076e-08
Position 745: 1.6534922360159634e-08
Position 969: 1.4044660596520698e-08
Position 966: 1.22744740957702e-08
Position 293: 1.0190074659264632e-08
Position 193: 9.090811959162437e-09
Position 4627: 8.793745619857279e-09
Position 5438: 7.857607332413703e-09
Position 1116: 7.324129718282487e-09
Position 1157: 6.5382130626052975e-09
Position 3789: 5.371411071787835e-09
Position 623: 5.244768482968335e-09
Position 5977: 4.792078734993242e-09
Position 17139: 2.6952507854459404e-09
Position 3687: 2.0966846658303816e-09
Position 3661: 2.0735882968211047e-09
Position 3664: 1.9974116782598503e-09
Position 5331: 1.7413201084907256e-09
Position 5129: 1.7230515928195835e-09
Position 189: 1.488117495505073e-09
Position 226: 8.98883265940808e-10
Position 1811: 2.654901656174364e-10
Position 2026: 1.5288176573271e-10
Position 1072: 1.2894935526177917e-10
Position 788: 1.1139387591279012e-10
Position 322: 1.0963759723599432e-10
Position 215: 8.587754503062047e-11
Position 773: 4.9135199536671504e-11
Position 963: 4.524741822494369e-11
Position 950: 4.174921733917822e-11
Position 1100: 4.0555891156759754e-11
Position 726: 3.4637753118623113e-11
Position 637: 2.6116152198826675e-11
Position 1032: 1.2793053991799734e-11
Position 688: 6.635789949550275e-12
Position 634: 3.1154878490789288e-12
Position 643: 2.882342299456674e-15
