Gene = ZBTB41
Position 28054: 0.09527333711804971
Position 1918: 0.06579042704284944
Position 28511: 0.06349380227382954
Position 14093: 0.055649177470952604
Position 12351: 0.055006004247074865
Position 30380: 0.05459422574469599
Position 4689: 0.04544941132763348
Position 20446: 0.04013083587210602
Position 19673: 0.039778224138376964
Position 19881: 0.03972382321392887
Position 41544: 0.03839928784843513
Position 21991: 0.038295350647105056
Position 2145: 0.0375700679254003
Position 12068: 0.033346367092104263
Position 2117: 0.03242783354978896
Position 1835: 0.03163326123991417
Position 10245: 0.030059005656304105
Position 31671: 0.02769243645166143
Position 3144: 0.02605717461313019
Position 25659: 0.02465966685109128
Position 24727: 0.024433615316330926
Position 27247: 0.024391016382782883
Position 39669: 0.023917838544021203
Position 2277: 0.023498650009243564
Position 9511: 0.02213335163927419
Position 31948: 0.02010138525835235
Position 7861: 0.0196813714132474
Position 7976: 0.019669293349570523
Position 37098: 0.018486214742190095
Position 40791: 0.017755107245637506
Position 27992: 0.016410065769057115
Position 30687: 0.016107004466494247
Position 11737: 0.015794631874060244
Position 30334: 0.015480489967117043
Position 28040: 0.015169463491504729
Position 20112: 0.01461267351467269
Position 4728: 0.01443167226994563
Position 621: 0.014315989657887258
Position 36969: 0.01404198161891408
Position 38381: 0.012574658377628676
Position 25715: 0.012456801845383447
Position 25475: 0.01226047614420056
Position 8675: 0.01212141629734757
Position 24867: 0.01159527213724666
Position 15462: 0.011452631337881502
Position 24470: 0.011372379893804055
Position 4705: 0.011146651383858957
Position 21147: 0.010836941291759683
Position 37403: 0.010797558717390642
Position 12440: 0.01039331260248402
Position 27298: 0.010315234865410668
Position 26256: 0.01025302833613224
Position 28248: 0.00978805087821175
Position 27938: 0.009352787342718483
Position 30435: 0.009341196189760249
Position 3167: 0.008713885590842015
Position 1973: 0.008603650988178124
Position 1412: 0.008428430543037567
Position 30717: 0.008312535583988518
Position 26331: 0.007989569195394338
Position 39152: 0.007436295265841323
Position 774: 0.0074200948417675995
Position 1774: 0.007345085904937048
Position 6801: 0.006898798033134447
Position 25213: 0.006866039980432092
Position 13106: 0.0067040223522849916
Position 34939: 0.006671338836597337
Position 20025: 0.006583943457529532
Position 26291: 0.006369279571825045
Position 8360: 0.006148155170437606
Position 20238: 0.0060393358231771496
Position 25623: 0.005917401628556415
Position 28772: 0.005803362269456638
Position 11019: 0.0055904206374420146
Position 24539: 0.00558297839616929
Position 26679: 0.00541508996334375
Position 23068: 0.0051378961156350045
Position 2624: 0.005109133353374578
Position 25921: 0.004956661378793736
Position 760: 0.004942458337268697
Position 2165: 0.00493057216512636
Position 31242: 0.004790096964985806
Position 31706: 0.004788191665690936
Position 8338: 0.004639894683475731
Position 34364: 0.004618660541742464
Position 19967: 0.004614047707213573
Position 34560: 0.0045564783720174916
Position 16638: 0.004470652678428486
Position 1092: 0.004373939112609345
Position 26217: 0.004344411396442551
Position 7172: 0.0042545501669833796
Position 25360: 0.004244629800170897
Position 3539: 0.004047825955017912
Position 27681: 0.004013425256693026
Position 1711: 0.0039678775893591135
Position 33560: 0.003960718175998851
Position 987: 0.003945127995458396
Position 11938: 0.003810604856109174
Position 26904: 0.0037612922193801333
Position 1900: 0.003759192542373537
Position 30349: 0.003685686908279526
Position 14105: 0.0035455723858691217
Position 12372: 0.0034159479590416464
Position 36285: 0.0033434771833026236
Position 3192: 0.003225738719172929
Position 33497: 0.0030476118976295965
Position 12166: 0.0030363776909945713
Position 28533: 0.0029374282564348
Position 6127: 0.0029318859194784118
Position 1623: 0.0028840519031079386
Position 19802: 0.002844245797200889
Position 15220: 0.00282788440035255
Position 24971: 0.0027544950437914913
Position 12456: 0.002733316537994441
Position 27915: 0.0027146182648659263
Position 34508: 0.0026739022305821004
Position 30808: 0.0026206146127736936
Position 34072: 0.0026024273298549225
Position 31809: 0.002588936768154074
Position 18281: 0.0025693119188404997
Position 7769: 0.002535751175869918
Position 6211: 0.0025062626356276226
Position 24916: 0.0024679455834907375
Position 31365: 0.0023920521091106467
Position 22342: 0.0023830787066921703
Position 24698: 0.0023642131047679565
Position 24290: 0.002351041015219332
Position 28711: 0.0022637366292516483
Position 25627: 0.002186368067404547
Position 3170: 0.002100384895997488
Position 6183: 0.002075714467860414
Position 25179: 0.0020746589518470956
Position 29503: 0.0019956168101133306
Position 19838: 0.001956396339266522
Position 3604: 0.0019270662595417386
Position 1032: 0.0018637621289909942
Position 20050: 0.0018483786063750176
Position 3238: 0.0018335118694394552
Position 27492: 0.0017696408553222098
Position 17045: 0.0017060879803447808
Position 7721: 0.001700485738720143
Position 808: 0.0016678966437132753
Position 13300: 0.0016634716121566241
Position 31830: 0.00161499066630642
Position 21028: 0.0016005173004670415
Position 984: 0.0015720156164776428
Position 33024: 0.0015371170402038979
Position 13213: 0.001407148388710193
Position 22737: 0.0013619674682288064
Position 2515: 0.001351631001646677
Position 6680: 0.0013442544886195771
Position 31908: 0.0013340831446786543
Position 30058: 0.0013190374815469118
Position 3488: 0.0013068929050123336
Position 36710: 0.0012974143365632514
Position 29051: 0.0011483296816341172
Position 36246: 0.0011401774777158426
Position 23144: 0.0011377559741603577
Position 16044: 0.0011310847004320063
Position 27338: 0.0010713671710365041
Position 3027: 0.001031945539486546
Position 22225: 0.0010112058262049198
Position 34405: 0.0009989058777920318
Position 19628: 0.0009957686375266406
Position 7819: 0.0009771694219804377
Position 26515: 0.0009503514395343934
Position 4868: 0.0009229160323789567
Position 13178: 0.0009215542680387453
Position 823: 0.0009202932580442753
Position 22408: 0.0008720690362558833
Position 2219: 0.0008227772930218308
Position 2427: 0.0008214828756344864
Position 2664: 0.0008151007985089329
Position 31494: 0.0007813126960272631
Position 5075: 0.0007512466907935952
Position 7003: 0.0007357955662402782
Position 9939: 0.0007019539709040563
Position 26719: 0.0006214739460675462
Position 5621: 0.0006047091233081366
Position 5051: 0.000604097159831036
Position 36102: 0.0005930367425851915
Position 29558: 0.0005876677186448051
Position 4253: 0.0005867285229081253
Position 3591: 0.0005829105479739602
Position 32586: 0.000580208468045411
Position 25124: 0.0005620992914067654
Position 1882: 0.0005519267928474811
Position 23091: 0.0005448158673444478
Position 14055: 0.0005431823948060303
Position 2586: 0.000537987555178035
Position 19991: 0.0005298648351229439
Position 24300: 0.000523355761924798
Position 6258: 0.00047436546524034563
Position 26630: 0.000462637070227998
Position 24803: 0.0004261366075108945
Position 1119: 0.00042418417111785554
Position 20900: 0.00042078879224117355
Position 967: 0.0004148718003702615
Position 2539: 0.000411907958727291
Position 19686: 0.00039851623333124177
Position 23039: 0.00039112825305818885
Position 1426: 0.0003873437698014383
Position 22267: 0.00036754115347017725
Position 27635: 0.00035956901305558674
Position 24438: 0.00035831079079091645
Position 1507: 0.0003548708275637016
Position 34935: 0.00033663140645661587
Position 22712: 0.00032883041746705974
Position 2192: 0.00031767987696786564
Position 1349: 0.0003172828542901846
Position 33698: 0.00030347124058587233
Position 22450: 0.0003014775641736413
Position 28841: 0.0002993125579710924
Position 24390: 0.00029658928371839057
Position 1327: 0.0002837188992003341
Position 31850: 0.00027000004785735204
Position 3460: 0.0002667166891948225
Position 2359: 0.00026481808264009556
Position 34021: 0.0002486811851929641
Position 22816: 0.00024468786564169325
Position 3547: 0.00023994060999063812
Position 22349: 0.00022140028866458636
Position 20008: 0.00022060514084056438
Position 24846: 0.00021895884539012777
Position 25895: 0.00021835433178073028
Position 28654: 0.0002135012513347194
Position 1476: 0.00021183927296502598
Position 30645: 0.00020200640426519114
Position 24441: 0.00019588993610682967
Position 1062: 0.0001930371824946749
Position 32149: 0.00018144063601797488
Position 573: 0.00017570686600061706
Position 8130: 0.00017211740085894413
Position 1447: 0.00016100370589800642
Position 26198: 0.0001593942540288483
Position 30978: 0.0001397607350434299
Position 2758: 0.0001396539020238498
Position 25670: 0.00013235989511527752
Position 1871: 0.00013188129253664972
Position 25502: 0.00012916627372774685
Position 26633: 0.00012465829747162208
Position 1135: 0.00012053164132418644
Position 25947: 0.00011810439996718625
Position 1154: 0.00011385796010329018
Position 1363: 0.00011049456846490605
Position 1130: 0.00010986530379177747
Position 32434: 0.00010472264576139926
Position 23009: 0.00010393791522143621
Position 24543: 0.00010305325436046264
Position 24412: 0.0001003726596673632
Position 30847: 9.344515803299732e-05
Position 31997: 9.32434771466251e-05
Position 24842: 9.063786244350293e-05
Position 28730: 8.743743199535268e-05
Position 28301: 8.303573088828137e-05
Position 7691: 8.037860377086612e-05
Position 4444: 7.434342204802527e-05
Position 1781: 7.329923188535264e-05
Position 29366: 7.229677921997063e-05
Position 29058: 6.790084929672644e-05
Position 33081: 6.334448630113027e-05
Position 25862: 6.323914319913225e-05
Position 23275: 5.851533740199202e-05
Position 26033: 5.767661035021853e-05
Position 25192: 5.6935670934519215e-05
Position 24372: 5.641048708353806e-05
Position 30874: 5.507010170557509e-05
Position 24808: 5.3481377545212716e-05
Position 24134: 5.070635766923002e-05
Position 19717: 4.928929543997718e-05
Position 30237: 4.9170987945212386e-05
Position 1188: 4.4410151701202906e-05
Position 29113: 4.314533622873219e-05
Position 23677: 3.951697100751965e-05
Position 25835: 3.871877359990047e-05
Position 25260: 3.39233255641261e-05
Position 1643: 3.268067733140644e-05
Position 2075: 3.244819272523211e-05
Position 30087: 2.9629614278112633e-05
Position 12459: 2.9043722659266588e-05
Position 4912: 2.6982676636792373e-05
Position 29431: 2.486573068486612e-05
Position 24068: 2.4847535898515052e-05
Position 929: 2.2587605897514848e-05
Position 996: 2.0662263111490982e-05
Position 1923: 1.908554432756006e-05
Position 28897: 1.8848652261324575e-05
Position 30083: 1.8383844598246254e-05
Position 1388: 1.8282726291101305e-05
Position 546: 1.8108351917554258e-05
Position 935: 1.5473385416032e-05
Position 2324: 1.4979919094297036e-05
Position 1840: 1.4465280614057559e-05
Position 881: 1.4443547678834323e-05
Position 4286: 1.4071637488528397e-05
Position 1248: 1.3267245516421421e-05
Position 1039: 1.0299468395387498e-05
Position 28810: 8.389149835402764e-06
Position 28774: 8.378558107182992e-06
Position 3469: 8.002144588661293e-06
Position 1937: 6.775439909805505e-06
Position 22974: 6.255063209421053e-06
Position 4340: 5.419654854798222e-06
Position 1068: 4.951467179394626e-06
Position 1011: 4.040009526836782e-06
Position 1065: 3.918038163912032e-06
Position 507: 3.313612939966307e-06
Position 3429: 3.0161359210192857e-06
Position 820: 2.688662472421497e-06
Position 1630: 1.9983848994388886e-06
Position 854: 1.997982408668669e-06
Position 30240: 1.966406140715393e-06
Position 803: 1.9623532920598005e-06
Position 1539: 1.7112318402919618e-06
Position 868: 1.4811807360074832e-06
Position 728: 1.4092586557728316e-06
Position 1715: 9.070302328997478e-07
Position 1454: 8.288428053179322e-07
Position 1552: 7.70057061657484e-07
Position 1303: 7.668123038668479e-07
Position 348: 6.327590428894697e-07
Position 25789: 5.844171417601336e-07
Position 998: 4.2809606072118125e-07
Position 735: 4.0517726256940175e-07
Position 189: 2.689025905299516e-07
Position 2405: 2.535382020771979e-07
Position 623: 2.2266743347530346e-07
Position 21558: 1.9531158073579675e-07
Position 956: 1.3158295353758572e-07
Position 692: 1.2048120446961585e-07
Position 645: 6.276149438639141e-08
Position 709: 6.181162226178956e-08
Position 805: 5.386907526616532e-08
Position 400: 3.307925440091678e-08
Position 243: 3.091322861917905e-08
Position 648: 3.034219872059329e-08
Position 842: 2.1643878061252565e-08
Position 673: 1.9884452525945785e-08
Position 548: 1.9714153271982838e-08
Position 579: 1.7471060411992674e-08
Position 832: 1.669683581021168e-08
Position 397: 1.4155515050936376e-08
Position 479: 1.3311449808774246e-08
Position 310: 1.077766827230396e-08
Position 915: 9.832129636536025e-09
Position 706: 8.946039139255658e-09
Position 635: 2.2084112895043587e-09
Position 1004: 1.37216090878495e-09
Position 737: 1.2434597943219811e-09
Position 471: 1.2026434818028057e-09
Position 381: 9.888122449188352e-10
Position 992: 5.49003214498937e-10
Position 224: 4.409508714262757e-10
Position 939: 3.2362365291806996e-10
Position 248: 6.139187005233855e-12
Position 354: 5.826118330649163e-12
Position 193: 4.590194451624037e-12
Position 272: 3.344522767052816e-12
Position 153: 2.778249248904243e-12
Position 314: 1.7149319681662304e-12
Position 360: 1.5498322568648617e-12
