Gene = ASZ1
Position 5385: 1.7444732716843645e-05
Position 302: 1.5268805945127937e-05
Position 522: 1.3509859011829695e-05
Position 5241: 1.1687743489349627e-05
Position 11947: 1.0767643952554072e-05
Position 12144: 1.0735312980845057e-05
Position 535: 5.998325613939446e-06
Position 349: 5.812322698076572e-06
Position 5247: 4.8096574029672415e-06
Position 472: 2.296380106069959e-06
Position 5344: 1.8983281419441605e-06
Position 352: 1.6108033260716462e-06
Position 5325: 6.193571955084789e-07
Position 93: 5.89472064401813e-07
Position 185: 3.9137354360351926e-07
Position 5742: 3.7622745669013006e-07
Position 5651: 3.6398865178447337e-07
Position 666: 3.0289472767010643e-07
Position 334: 2.243105877895791e-07
Position 500: 2.0517969174445763e-07
Position 242: 1.556004090705491e-07
Position 800: 1.2285844858026276e-07
Position 705: 8.200362366693099e-08
Position 4272: 6.315631390510816e-08
Position 284: 4.3363354741267195e-08
Position 332: 4.248464240014581e-08
Position 794: 3.215935018173809e-08
Position 2745: 1.968235855001041e-08
Position 4752: 1.6833220294291373e-08
Position 3568: 1.5828728880645572e-08
Position 830: 7.736726814717332e-09
Position 3409: 5.310922196388336e-09
Position 1111: 4.223517159475424e-09
Position 2960: 2.9275808789823905e-09
Position 2495: 2.8624992505823213e-09
Position 1837: 1.9927313229652395e-09
Position 1617: 1.9355966815683306e-09
Position 2787: 1.8274294654005177e-09
Position 2462: 1.686272405652519e-09
Position 2677: 1.489373821476766e-09
Position 897: 6.903296678235774e-10
Position 1287: 3.980236018583404e-10
Position 574: 3.127775352637229e-10
Position 657: 2.640987297698179e-10
Position 987: 1.0562447415266304e-10
Position 835: 6.496575995720313e-11
Position 724: 4.092243184066971e-12
Position 765: 2.9194452921572096e-12
Position 882: 8.332723108747429e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 587: 0.9495220715870685
Position 5163: 0.8163712271344957
Position 7248: 0.4327867815618467
Position 26194: 0.23634823148966977
Position 16795: 0.1850708006639988
Position 11809: 0.12577613911637556
Position 18397: 0.07440737097902285
Position 18967: 0.06262463023277204
Position 13221: 0.05886874801836207
Position 12286: 0.04932792532660312
Position 14197: 0.03368419829420823
Position 5545: 0.03313146342144773
Position 11820: 0.027795864287727595
Position 16914: 0.026667205541527364
Position 19582: 0.024691007477316347
Position 13256: 0.021207260969715824
Position 7293: 0.020485301272656572
Position 5189: 0.019520443351984176
Position 10895: 0.015741566476834442
Position 18923: 0.015572067461470575
Position 13350: 0.014008021568798878
Position 10870: 0.013796489783049374
Position 4579: 0.011233804493496282
Position 13471: 0.010735926212686878
Position 5221: 0.010627592310912268
Position 19382: 0.010403091235698908
Position 21181: 0.010388612104025289
Position 5713: 0.010328776744084932
Position 7100: 0.009773789829385373
Position 11840: 0.009184849750668305
Position 5526: 0.0088990362552788
Position 4857: 0.008803143912746801
Position 18655: 0.008287555963886998
Position 615: 0.007122664052814146
Position 17928: 0.006773616256005616
Position 18228: 0.005815317793294037
Position 7782: 0.005747377231989241
Position 6036: 0.005649978604295657
Position 14528: 0.005505009904680943
Position 4008: 0.005359570176533344
Position 5235: 0.00517048712282929
Position 5965: 0.005089140300222709
Position 13304: 0.0048415293563051996
Position 11780: 0.004663368652229579
Position 14332: 0.004592965644804334
Position 12727: 0.004432680840817478
Position 5130: 0.0040690133432982984
Position 10847: 0.003804528186052288
Position 4353: 0.0036518287290065003
Position 5030: 0.003622187278989387
Position 15224: 0.003379027542630526
Position 3200: 0.0032070749197754263
Position 14687: 0.0031935527027746003
Position 11049: 0.0029590406508083647
Position 5086: 0.0029483570964821326
Position 16896: 0.002842219987994085
Position 11340: 0.0028325359783652674
Position 11046: 0.002830243485868729
Position 13518: 0.002648763992663982
Position 15093: 0.0023986259779673197
Position 16321: 0.002355310417267655
Position 4787: 0.002249316573615043
Position 4549: 0.0022420929722321353
Position 11698: 0.0021019181590308583
Position 9838: 0.002050527894685966
Position 11364: 0.0019632412772956497
Position 13426: 0.0019283772897770485
Position 5839: 0.001912380374833936
Position 14708: 0.0018566822765163104
Position 3344: 0.0018492953498252535
Position 13931: 0.0017710684214481882
Position 8569: 0.0017433797494791185
Position 15809: 0.0016871628169737476
Position 5144: 0.001649097334296577
Position 8142: 0.0016478581984584436
Position 15359: 0.0016311419145803709
Position 9747: 0.001572117035834955
Position 13606: 0.0015449229776624538
Position 8280: 0.001475716591679643
Position 3291: 0.0014690983106798107
Position 7507: 0.0014656295180419843
Position 10971: 0.0014507453161395807
Position 14454: 0.0013131526100803009
Position 472: 0.001300261305272196
Position 6674: 0.001274769354393997
Position 3664: 0.0012746168529411835
Position 14799: 0.0012607022388466257
Position 10900: 0.0012329981289875018
Position 6658: 0.0012292429753261104
Position 7008: 0.0012210531462009187
Position 8565: 0.001181777952651529
Position 4695: 0.0011082177914137853
Position 376: 0.0010404465284266093
Position 284: 0.0010382734116842838
Position 5586: 0.0009678401031664839
Position 10155: 0.0009493660676620398
Position 431: 0.000947687160753638
Position 6450: 0.0008979498725197718
Position 1037: 0.0008593175209539681
Position 7821: 0.0007707540122216905
Position 598: 0.0007259249125563642
Position 10112: 0.0006820140346813744
Position 5170: 0.0006572777752676147
Position 13768: 0.0006465065343247613
Position 5175: 0.0006238712141141535
Position 4622: 0.0005943065072618776
Position 9484: 0.0005882053349718667
Position 5812: 0.000585041440595067
Position 14907: 0.0005543347726922513
Position 12124: 0.0005468914455057759
Position 5716: 0.0005404612337072728
Position 3843: 0.0005223709317871355
Position 12647: 0.0004958332067972889
Position 3147: 0.0004601424773884402
Position 4914: 0.0004589669084116119
Position 13124: 0.00045758552621818187
Position 7048: 0.00043411532136155174
Position 5260: 0.0004335696591697619
Position 8062: 0.0004263426996969082
Position 10915: 0.0004260299165237207
Position 671: 0.0004230829785542013
Position 11022: 0.00040189491877596034
Position 1551: 0.0003973739652800129
Position 9034: 0.0003924411692350022
Position 620: 0.0003827899641242633
Position 3115: 0.0003716810582823496
Position 14202: 0.000363860026462676
Position 7460: 0.00036238731135966823
Position 1989: 0.0003571578268557963
Position 8096: 0.00035657360610274384
Position 8873: 0.0003554569890161287
Position 9308: 0.0003534581034432446
Position 2336: 0.00034316367757561883
Position 3846: 0.00030693070452973914
Position 1376: 0.00030534632464909
Position 3132: 0.00029499336672809197
Position 7301: 0.00029478487636563433
Position 3359: 0.00029057529147169634
Position 5662: 0.00028998798867151755
Position 2992: 0.00027921411602509146
Position 4829: 0.0002662419844016673
Position 897: 0.0002576632902000276
Position 7800: 0.000246255207619297
Position 1919: 0.00023548838400021095
Position 2845: 0.00023166926676118662
Position 1210: 0.00023089589988390627
Position 6008: 0.00021002035908557619
Position 2661: 0.0001934822127052202
Position 12608: 0.00018436019822282274
Position 4641: 0.0001832045113116217
Position 10783: 0.00017974188947203438
Position 394: 0.00017571430437482837
Position 4866: 0.0001729065896651259
Position 7360: 0.00017124387908189827
Position 5934: 0.00016429386782266538
Position 3271: 0.00015688174168647246
Position 4658: 0.00015686020444680702
Position 758: 0.00015558417721060134
Position 9801: 0.00014963155251880177
Position 9240: 0.00013543684781288317
Position 3024: 0.0001341058451288617
Position 4959: 0.00013284458010241393
Position 3301: 0.00012228372088391178
Position 8728: 0.00012080999766110736
Position 1061: 0.000115437586288498
Position 4070: 0.000113968725871369
Position 534: 0.00011088247539356577
Position 2611: 0.0001106372818378099
Position 7477: 0.0001005292080225135
Position 3688: 9.981802762183142e-05
Position 9254: 9.962857304220615e-05
Position 7878: 9.310336142904756e-05
Position 9037: 8.44771982186472e-05
Position 8301: 8.180904692422353e-05
Position 916: 8.01140001369605e-05
Position 1448: 7.983640003431532e-05
Position 9114: 7.464959529657742e-05
Position 8897: 7.305550238998236e-05
Position 1525: 7.222422204973169e-05
Position 4255: 6.967054163381351e-05
Position 2406: 6.95540208030365e-05
Position 10570: 6.78497105385998e-05
Position 7420: 6.701821961923011e-05
Position 8639: 6.551609164161208e-05
Position 8067: 6.549919252927719e-05
Position 5651: 6.465301176711452e-05
Position 8236: 6.147127074008807e-05
Position 4807: 5.380254809712699e-05
Position 1567: 5.338931335150395e-05
Position 3256: 4.9392327264612204e-05
Position 4946: 4.786451739926767e-05
Position 6414: 4.027310841424665e-05
Position 4017: 3.936918184112049e-05
Position 4438: 3.7984993508660324e-05
Position 4968: 3.669093117135906e-05
Position 5060: 3.4705272336611264e-05
Position 4385: 3.4071008754182146e-05
Position 8971: 3.079872661948896e-05
Position 3469: 3.0486556880363975e-05
Position 5561: 2.7835903705511533e-05
Position 6190: 2.7488190318885063e-05
Position 7104: 2.6031449544941896e-05
Position 6187: 2.5839997344953004e-05
Position 4381: 2.5838522828981073e-05
Position 6173: 2.5617021483002323e-05
Position 5608: 2.5190930654437674e-05
Position 3937: 2.463815934824228e-05
Position 3491: 2.3306467531740126e-05
Position 6219: 2.1981995884930608e-05
Position 1476: 2.1469092062816318e-05
Position 7392: 2.0632283238734274e-05
Position 2785: 2.035548955301488e-05
Position 6920: 2.0296708303012363e-05
Position 639: 1.9966458205667343e-05
Position 6637: 1.9777246761793742e-05
Position 635: 1.969212201234348e-05
Position 6720: 1.8475594629299117e-05
Position 654: 1.8246563838057205e-05
Position 5857: 1.7487146673430397e-05
Position 6503: 1.6349373345922868e-05
Position 5666: 1.6235343112419173e-05
Position 560: 1.5382629921043644e-05
Position 1779: 1.5215884325403879e-05
Position 2946: 1.4546088033863955e-05
Position 4086: 1.4385931753849484e-05
Position 6960: 1.4055234120523295e-05
Position 3923: 1.3301207945021029e-05
Position 1287: 1.283537161160073e-05
Position 5940: 1.1845786542679765e-05
Position 835: 1.1385889397170719e-05
Position 2919: 1.1203738033853501e-05
Position 3010: 1.1173828572564626e-05
Position 5484: 1.0925174945063793e-05
Position 4083: 1.0512531355854722e-05
Position 6059: 1.0011753213074392e-05
Position 4711: 9.405009998177967e-06
Position 2571: 8.344600540204328e-06
Position 6042: 8.340185510622483e-06
Position 2826: 8.046435489851507e-06
Position 4035: 7.835212386656475e-06
Position 1360: 7.417838251579479e-06
Position 3670: 7.2582313549149254e-06
Position 4169: 7.027019897680363e-06
Position 5435: 6.598087989210744e-06
Position 2120: 6.379173725681295e-06
Position 624: 6.218236541360538e-06
Position 1341: 5.974769716546157e-06
Position 310: 5.886253881856183e-06
Position 2211: 5.739322048763038e-06
Position 674: 5.646595564108379e-06
Position 2809: 5.579751875056931e-06
Position 1634: 5.542699425832774e-06
Position 2451: 5.52858238830352e-06
Position 3868: 5.461489727746793e-06
Position 3367: 5.203945261392142e-06
Position 2277: 4.8077054814905325e-06
Position 3028: 4.298527416743286e-06
Position 1117: 4.079932660511158e-06
Position 3409: 3.6585965933878164e-06
Position 7582: 3.5933151051357858e-06
Position 4203: 3.5133054228388577e-06
Position 3588: 3.482463024979977e-06
Position 1700: 2.53223665421551e-06
Position 2618: 2.521232715659536e-06
Position 1697: 2.3988142601429837e-06
Position 7515: 2.385084239864748e-06
Position 1502: 2.3694749347918575e-06
Position 830: 2.213723310699328e-06
Position 226: 2.155499032260763e-06
Position 2527: 2.1398697239133946e-06
Position 7068: 2.1020299818540038e-06
Position 2455: 1.587652264254218e-06
Position 1727: 1.5140683787182887e-06
Position 4937: 1.4652084330061522e-06
Position 2006: 1.404793924271045e-06
Position 1301: 1.1063954320758207e-06
Position 231: 2.948228230305877e-07
Position 5759: 2.200157416080075e-07
Position 207: 1.0676462504191992e-07
Position 483: 2.5878544307468218e-08
Position 298: 2.4946123140966446e-08
Position 681: 2.1350332392163366e-08
Position 2299: 2.059996656289554e-08
Position 237: 1.9236228160208564e-08
Position 1562: 1.6200573082331725e-08
Position 1478: 1.4737811840392277e-08
Position 2851: 1.3123506590698649e-08
Position 2147: 1.067500226350301e-08
Position 1842: 1.0656172720934888e-08
Position 2169: 9.046282693143225e-09
Position 3034: 4.7774967957110444e-09
Position 2748: 2.6629591480068738e-09
Position 2831: 1.9356463911391368e-09
Position 105: 1.753951159878509e-09
Position 3042: 1.4787666028868138e-09
Position 167: 1.4448849679599595e-09
Position 2094: 1.3554683960722811e-09
Position 2126: 1.3174091439186406e-09
Position 2668: 9.103610771096724e-10
Position 488: 7.994819688115169e-10
Position 721: 7.514915928796016e-10
Position 1236: 7.486365508244921e-10
Position 1146: 7.304132093715982e-10
Position 1232: 6.600363158801842e-10
Position 1529: 6.198779370231192e-10
Position 1216: 5.971425850653819e-10
Position 1617: 5.961481107416291e-10
Position 2143: 5.176616178780718e-10
Position 115: 4.3907337856321346e-10
Position 2055: 4.32156226921772e-10
Position 140: 5.181304333616578e-11
Position 171: 4.902509100481794e-11
Position 110: 3.5057363878294057e-11
Position 119: 2.7253617042012342e-11
Position 731: 9.95632448674484e-12
Position 112: 8.857130634174224e-12
Position 125: 7.475588569226157e-12
Position 920: 6.637028952947642e-12
Position 699: 4.943958760595807e-12
Position 179: 1.6321653634631646e-12
Position 121: 1.2873896715820367e-13
Position 176: 1.2395776592178945e-13
Position 739: 4.746300910603271e-14
Position 694: 7.493936676032664e-16
Position 705: 4.3775636718749915e-20
