Gene = GUCA2B
Position 1329: 5.74659468157797e-05
Position 798: 4.695669520471969e-05
Position 1173: 4.651923632944225e-05
Position 2071: 3.891652638808358e-05
Position 900: 3.640532992625391e-05
Position 2084: 3.237170082054731e-05
Position 519: 2.3412873402093886e-05
Position 267: 2.242820725293097e-05
Position 2313: 2.079943183072231e-05
Position 1420: 1.2295488622557791e-05
Position 204: 1.2105350385965239e-05
Position 1015: 1.1272300290777445e-05
Position 805: 1.105842793055112e-05
Position 1146: 8.912204574536712e-06
Position 815: 8.114825655807437e-06
Position 688: 7.010088492558744e-06
Position 963: 5.870317797658469e-06
Position 218: 4.815754990830606e-06
Position 395: 3.3140665204056846e-06
Position 676: 2.9500803458670815e-06
Position 271: 2.7088725021904698e-06
Position 417: 2.6060744618908304e-06
Position 375: 1.5612652523061653e-06
Position 414: 4.3375556712673434e-07
Position 685: 3.39798138636107e-07
Position 392: 2.730771395115467e-07
Position 568: 2.441072058641253e-07
Position 516: 2.188544367067424e-07
Position 673: 2.1410166593959633e-07
Position 551: 2.1195687172574795e-07
Position 486: 1.9941234253986345e-07
Position 665: 1.5960439457784363e-07
Position 740: 1.5853788820518984e-07
Position 619: 1.5007318096264602e-07
Position 543: 1.249975416531713e-07
Position 862: 8.89295290483643e-08
Position 867: 7.717329900597763e-08
Position 422: 7.503251635643243e-08
Position 956: 7.437522245596017e-08
Position 380: 5.5668303856807535e-08
Position 494: 2.6659320011323348e-08
Position 175: 1.1902504184102556e-08
Position 489: 4.680375698570469e-09
Position 184: 2.585852114279095e-09
Position 595: 1.1411498050886233e-09
Position 603: 1.0495125824095016e-09
Position 426: 7.652971011696818e-10
Position 501: 5.648484915944885e-10
Position 182: 3.0299523411326203e-10
Position 562: 1.1244685571301712e-10
Position 614: 1.0229288839757687e-10
Position 154: 8.326882735846028e-11
Position 431: 3.6334951008677784e-11
Position 530: 3.452234674619516e-11
Position 170: 2.8731635291708188e-11
Position 434: 6.871286916649468e-12
Position 136: 1.6671445720749697e-14
