Gene = PHF24
Position 17810: 0.004356793682141587
Position 5073: 0.003999045825115277
Position 22273: 0.0038906437046752895
Position 20616: 0.003842441978918321
Position 15850: 0.003713916711396523
Position 10260: 0.0037124296723998963
Position 19956: 0.0036997228370867267
Position 5187: 0.0034652424967492467
Position 20245: 0.0034470337964904816
Position 14751: 0.0034270917941701066
Position 18558: 0.0034194896128768807
Position 12864: 0.0032997739682776397
Position 19756: 0.00323582893016407
Position 16700: 0.0032067071570744837
Position 22325: 0.003152853555921639
Position 18513: 0.003079858595051564
Position 15707: 0.0030695919538643143
Position 13185: 0.002921408131546226
Position 15361: 0.0027881511327320038
Position 4653: 0.0027697865072689783
Position 18401: 0.0025164715886751626
Position 6248: 0.0024601363870419913
Position 16300: 0.002364118306642376
Position 16184: 0.0023423116712773025
Position 18404: 0.002232798719779595
Position 10226: 0.0022233321371335425
Position 18737: 0.0021725203011354333
Position 19658: 0.002097607425242494
Position 22783: 0.0020012186335817573
Position 24059: 0.0019412926472752961
Position 7213: 0.0019144759313948882
Position 334: 0.0018844952779973273
Position 5260: 0.0018732416920306009
Position 924: 0.0018443823418035192
Position 5411: 0.0017745876066524828
Position 23391: 0.0017699288898587065
Position 7349: 0.0017139003068207812
Position 4200: 0.0016864787003648706
Position 17706: 0.0016818743608968494
Position 5370: 0.0016648993927132402
Position 8778: 0.0016296514390163053
Position 16823: 0.0015977552893518723
Position 15297: 0.0014942797759830723
Position 21017: 0.0014284226884426754
Position 18003: 0.0014149468212288473
Position 22303: 0.001209081559732492
Position 18712: 0.001154487267669362
Position 753: 0.0011398970923589954
Position 16757: 0.0011398482430465848
Position 13049: 0.001138384961036661
Position 688: 0.00111335833429283
Position 24142: 0.0010937358930236908
Position 20279: 0.00106507079880139
Position 22568: 0.0010617257517831452
Position 18552: 0.0010577763147240698
Position 5936: 0.0010375584273695396
Position 22055: 0.0010164937823427668
Position 18783: 0.0009797270335651226
Position 23590: 0.000977881580250899
Position 629: 0.0008988051081160815
Position 4164: 0.0008846264126220456
Position 18099: 0.0008422676885014269
Position 13773: 0.0007553504094537764
Position 4852: 0.0007235902152927619
Position 19304: 0.0006963477829849099
Position 2278: 0.0006558345257682971
Position 18147: 0.0006480406980459966
Position 15665: 0.0006090922172324586
Position 13912: 0.0006044642308071909
Position 394: 0.0005574735423264263
Position 6192: 0.0005540583090183004
Position 1521: 0.0005214410742051839
Position 6119: 0.0005211970649690151
Position 4575: 0.0005051491178637191
Position 18383: 0.0005017531299128113
Position 5216: 0.0005006175284434232
Position 18135: 0.00047706223265493123
Position 18772: 0.00042031840420670905
Position 1616: 0.00041797433498417705
Position 600: 0.00039288567990698476
Position 3641: 0.00037214450744491143
Position 21577: 0.00036920440530518805
Position 4805: 0.00036040341898784244
Position 19436: 0.0003280119909632363
Position 1936: 0.0003206276351759041
Position 5625: 0.0003191053082606438
Position 3111: 0.000282241381085756
Position 20420: 0.0002789215314862348
Position 18036: 0.0002771745184518669
Position 19071: 0.00025103368253509475
Position 2176: 0.00024114233448757242
Position 19636: 0.00023399638558864672
Position 524: 0.00023290012863119123
Position 22725: 0.0001926581850842052
Position 3002: 0.00018688329037047245
Position 783: 0.00018305030527490703
Position 18050: 0.00016500667697365176
Position 20694: 0.0001623237020306986
Position 22554: 0.00016153213560139815
Position 2076: 0.00015631121320916543
Position 18541: 0.00015205476719662957
Position 890: 0.00013744130273659572
Position 2328: 0.0001371188524171601
Position 6549: 0.000134537933803047
Position 14343: 0.000132738327705998
Position 4088: 0.00013121523479725988
Position 2298: 0.0001150225591156074
Position 18829: 9.491302963021343e-05
Position 3016: 9.252379097943883e-05
Position 19417: 9.137304907378747e-05
Position 5853: 8.647607927591917e-05
Position 17517: 8.614164028278559e-05
Position 18952: 8.591984934317111e-05
Position 19958: 7.93846029361588e-05
Position 19047: 7.580800111411367e-05
Position 447: 7.122212211800823e-05
Position 3079: 7.040374244598895e-05
Position 1482: 6.913318298543947e-05
Position 18101: 5.970318673570632e-05
Position 20721: 5.674907586071476e-05
Position 4572: 4.9205356764360574e-05
Position 19429: 4.905136986749227e-05
Position 671: 3.976616599268519e-05
Position 19049: 3.3860264537920674e-05
Position 869: 3.1121224371657866e-05
Position 15128: 2.9275575069403074e-05
Position 18935: 2.824190555492858e-05
Position 14283: 2.330021558070378e-05
Position 15042: 2.244639727296067e-05
Position 19919: 2.2373019253287394e-05
Position 144: 2.2185276992543633e-05
Position 20086: 1.975400995283775e-05
Position 1041: 1.783792217956019e-05
Position 15544: 1.755828736780145e-05
Position 2203: 1.727955880262853e-05
Position 2415: 1.7193393278522073e-05
Position 20102: 1.6294189332909316e-05
Position 4333: 1.266041051675673e-05
Position 14359: 1.26455801013897e-05
Position 1965: 1.2332678047570249e-05
Position 803: 1.2197161718444295e-05
Position 19719: 1.1874769179841241e-05
Position 1491: 1.1233518350963171e-05
Position 1551: 1.0954709590834688e-05
Position 19605: 1.022661231732954e-05
Position 18913: 8.747665651309138e-06
Position 496: 8.27674878029061e-06
Position 779: 8.23943211649712e-06
Position 161: 8.184353959975174e-06
Position 187: 6.4850948831591085e-06
Position 1333: 5.748659373912062e-06
Position 19980: 5.611788861443549e-06
Position 19583: 5.346403914784065e-06
Position 365: 5.287443991797638e-06
Position 2195: 5.103345595028369e-06
Position 1243: 5.084629443226968e-06
Position 1233: 4.752777689187287e-06
Position 3942: 3.532100023508257e-06
Position 843: 3.4782022426692673e-06
Position 696: 3.2646266597241334e-06
Position 3162: 3.0007030804442146e-06
Position 1372: 2.517847825845587e-06
Position 4485: 2.4336946265788728e-06
Position 4578: 2.3273102220156745e-06
Position 1102: 2.293336393226015e-06
Position 5142: 2.113411864736286e-06
Position 18047: 2.056872783099099e-06
Position 886: 1.9921632239654116e-06
Position 893: 1.9272331409927636e-06
Position 5093: 1.8199111842383308e-06
Position 3679: 1.690084326105414e-06
Position 580: 1.4719447793144387e-06
Position 283: 1.3388238018956637e-06
Position 2430: 1.3290981527700448e-06
Position 415: 1.3181058566739477e-06
Position 1206: 1.3168517758953984e-06
Position 1216: 1.3017927713956073e-06
Position 458: 1.2850267477290594e-06
Position 1163: 1.2346534422135022e-06
Position 1740: 1.014942498170904e-06
Position 2895: 9.98030081385634e-07
Position 1643: 9.898634581116125e-07
Position 2383: 9.68433574218769e-07
Position 812: 9.221942737326758e-07
Position 5955: 9.006823891228062e-07
Position 220: 8.168394347641703e-07
Position 2136: 7.986634039682816e-07
Position 673: 7.673146627385796e-07
Position 536: 7.449576441738545e-07
Position 1539: 7.282788228249727e-07
Position 1526: 6.841234468052832e-07
Position 19556: 6.659710262030992e-07
Position 430: 6.626777706759857e-07
Position 848: 6.078401741702172e-07
Position 1530: 5.031239821862697e-07
Position 1278: 4.723097077803712e-07
Position 223: 4.558773170460372e-07
Position 1079: 4.2984992147769104e-07
Position 484: 3.7350268278748435e-07
Position 1073: 3.4167021939400607e-07
Position 1291: 2.6566437527781135e-07
Position 344: 2.2030120843769736e-07
Position 1317: 1.9617588063607128e-07
Position 468: 1.8910991108550906e-07
Position 829: 1.7108131189241243e-07
Position 961: 1.365540293875277e-07
Position 939: 1.2916183291707042e-07
Position 176: 1.1859987040040753e-07
Position 2217: 9.289000485126688e-08
Position 554: 8.858859633466731e-08
Position 3731: 8.775312205406446e-08
Position 504: 7.480689075185163e-08
Position 2892: 7.323426142693994e-08
Position 2849: 6.826080545436672e-08
Position 401: 6.436403190723093e-08
Position 391: 5.573383214512732e-08
Position 501: 4.7062563706105576e-08
Position 338: 4.0256802916312226e-08
Position 369: 1.6018877386730127e-08
Position 953: 1.3380777420788282e-08
Position 1746: 8.43324998160884e-09
Position 367: 8.034866979833814e-09
Position 986: 7.716360473615658e-09
Position 256: 5.757630307178929e-09
Position 477: 4.876743773226176e-09
Position 248: 4.7697898385797284e-09
Position 933: 3.6380324909091007e-09
Position 949: 3.447769392412194e-09
Position 486: 2.8071432016074854e-09
Position 269: 1.946455811812944e-09
Position 512: 1.7987590972546413e-09
Position 120: 1.2463069948551606e-09
Position 452: 1.225183176469491e-09
Position 1799: 7.141936404003199e-10
Position 351: 2.3674340996508837e-10
Position 19463: 1.0928876503812896e-11
