Gene = APOD
Position 1350: 5.063589979434434e-06
Position 2348: 4.503331189398549e-06
Position 521: 2.963440529227848e-06
Position 2089: 2.5264403865651012e-06
Position 1014: 2.4644287921561343e-06
Position 767: 2.2584278130100427e-06
Position 578: 2.258228600960425e-06
Position 780: 1.6598654203095532e-06
Position 1382: 1.1403760765418986e-06
Position 1154: 1.1268393079817486e-06
Position 2718: 6.220701926251305e-07
Position 2662: 5.413468808414811e-07
Position 8089: 3.5884073411940837e-07
Position 1162: 3.2337578583223087e-07
Position 1053: 3.098734274626503e-07
Position 10350: 3.052491372335067e-07
Position 10829: 2.2104791055977768e-07
Position 10430: 1.5180666162501242e-07
Position 1879: 1.2126535098674883e-07
Position 88: 7.823298152863713e-08
Position 133: 1.5704359524201568e-08
Position 340: 8.294746082911957e-09
Position 939: 7.52558482750239e-09
Position 259: 5.181670018354508e-09
Position 443: 2.6165873081707635e-09
Position 765: 2.0521663372630457e-09
Position 782: 9.379861523509503e-10
Position 787: 9.001124113711654e-10
Position 809: 2.391686804865027e-10
Position 369: 7.250950857243336e-11
Position 193: 6.131314984371519e-11
Position 1036: 3.9541589879783134e-11
Position 676: 2.9540068978478386e-11
Position 463: 1.769808144413535e-11
Position 385: 1.4652091696677207e-11
Position 873: 4.825714479910916e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10233: 0.9683650632487688
Position 4709: 0.8847167020829376
Position 15069: 0.8752338057362834
Position 1002: 0.5124269757556322
Position 5004: 0.4013355037989141
Position 7834: 0.3751656190821605
Position 12839: 0.3473522618078509
Position 5007: 0.26986165349056707
Position 412: 0.2341007702566398
Position 5207: 0.22000369413338136
Position 6554: 0.12468518366723218
Position 14543: 0.08461830096950126
Position 975: 0.0835237733003357
Position 11581: 0.05606857812157411
Position 13267: 0.05603025201526051
Position 5735: 0.049907583683937086
Position 4715: 0.043943939922955415
Position 12065: 0.04120920917486456
Position 5405: 0.034785133022005046
Position 6429: 0.03004979909546735
Position 7772: 0.02845245331164506
Position 2630: 0.028003482902400508
Position 10144: 0.027833815280712243
Position 13589: 0.025266994153719507
Position 890: 0.02512792415137192
Position 9827: 0.024392872813919376
Position 7985: 0.023776360069758706
Position 7021: 0.023767199651256028
Position 2254: 0.02205543476284144
Position 6495: 0.020332285971542872
Position 5619: 0.017826504899728583
Position 1047: 0.017217685581229433
Position 919: 0.017164272393807894
Position 4667: 0.01615625474022917
Position 11652: 0.015251164344197874
Position 13085: 0.014112342276747182
Position 1465: 0.013457370448306184
Position 1010: 0.013176592990000928
Position 10644: 0.013105018974493503
Position 15207: 0.012353375144097605
Position 6722: 0.010810409078191611
Position 5759: 0.010469216032793861
Position 6195: 0.010169164933194048
Position 854: 0.00991055781726569
Position 981: 0.009697586573571055
Position 4728: 0.009313494182755235
Position 5145: 0.008502160600914271
Position 2290: 0.007712433560437838
Position 5700: 0.0074875430577617365
Position 5807: 0.007113312714738297
Position 4670: 0.006761869181824891
Position 15490: 0.006491297905560271
Position 964: 0.0059206921948399835
Position 3212: 0.004410493283129827
Position 6312: 0.004023947884244211
Position 15379: 0.0038849454425214946
Position 9694: 0.003730140713562911
Position 9802: 0.003548530933954214
Position 5942: 0.003518734874135516
Position 3435: 0.0034292762274830235
Position 4329: 0.003019215120939076
Position 2895: 0.002965759456079492
Position 9521: 0.0029523904634685062
Position 11517: 0.0029187696111990682
Position 11057: 0.002852540590494144
Position 2992: 0.0028396352528554307
Position 5720: 0.0026609657288233315
Position 2038: 0.0026250416831796763
Position 8727: 0.002513812695318209
Position 2483: 0.0024900376295481637
Position 657: 0.0024279459618774557
Position 12949: 0.0023463787897511496
Position 1051: 0.0023153022140913297
Position 6206: 0.002172234226900115
Position 9348: 0.0021517566592707473
Position 15451: 0.00208762251961849
Position 12637: 0.002074794820754821
Position 6446: 0.0020685687490023972
Position 2013: 0.0020204203987573876
Position 4736: 0.001979922757647108
Position 6612: 0.001977488055763895
Position 873: 0.0019733948563766955
Position 5025: 0.0019696546460702857
Position 15019: 0.0019004662311378475
Position 4690: 0.0018758359835408295
Position 10996: 0.0018263534870344208
Position 14011: 0.0017355186160329726
Position 13238: 0.0016779742472239195
Position 4975: 0.0015610003463552243
Position 14929: 0.0015101637050896988
Position 2229: 0.0013825923656870173
Position 4845: 0.0012295196218984328
Position 11030: 0.0011694167739710667
Position 3166: 0.001153687090482573
Position 10712: 0.0011087658006242265
Position 9973: 0.0010796717708165988
Position 1275: 0.0010162690193292344
Position 1491: 0.0009601212395375332
Position 2555: 0.0009332015605438622
Position 12868: 0.0008744952497620975
Position 11794: 0.0008334106281176053
Position 4798: 0.0008267936131869516
Position 521: 0.0008163127444858998
Position 11158: 0.0008059139952865025
Position 4149: 0.0007712252380697089
Position 4482: 0.0007637583320583905
Position 12490: 0.0007302007812206899
Position 12516: 0.000713033991961278
Position 2868: 0.0006975824148077659
Position 1049: 0.0006671661295507065
Position 14090: 0.0006282680103927871
Position 578: 0.0006153942051214656
Position 13717: 0.0005753305552673115
Position 10597: 0.0005736206674926487
Position 2203: 0.0005645530382613968
Position 951: 0.0005077946975742296
Position 11358: 0.0005005548737987194
Position 6240: 0.00048402857160101636
Position 10948: 0.00047825796928770056
Position 4036: 0.0004769063142330716
Position 13673: 0.0004653238162075868
Position 1125: 0.00045302171933546246
Position 3385: 0.0004472943159702441
Position 3501: 0.00043740373300359684
Position 2200: 0.0004140806120735269
Position 10682: 0.00037698104569394746
Position 2334: 0.00035112598872149377
Position 13199: 0.00034722860891995926
Position 1014: 0.0003307414598982437
Position 5595: 0.000317476863509557
Position 10479: 0.00031087475723152915
Position 3389: 0.00030838090841814423
Position 5741: 0.0003017813458170628
Position 1495: 0.0002943122008063588
Position 10828: 0.00029162095253429203
Position 12895: 0.000285455142898447
Position 3197: 0.000250091372340935
Position 10476: 0.0002397167499998711
Position 11439: 0.00020765861827297944
Position 594: 0.0001997934097471733
Position 11290: 0.00019287907351476087
Position 1060: 0.00018799327357822508
Position 562: 0.0001729871453972595
Position 3404: 0.000171809905708679
Position 5220: 0.00015923931090279942
Position 5432: 0.00015552648959440946
Position 2580: 0.00013960595684467291
Position 1974: 0.00013779360003124178
Position 493: 0.00013155480190901695
Position 12115: 0.00011326648787913139
Position 4570: 0.00011322545792900169
Position 15493: 0.00010344564239931061
Position 4619: 0.00010269226433077467
Position 13895: 9.726071892285313e-05
Position 529: 9.668990971108596e-05
Position 11603: 8.1961114389728e-05
Position 11361: 8.083743854596587e-05
Position 1547: 8.052271651376156e-05
Position 10762: 7.16745996034682e-05
Position 5172: 6.91993945429999e-05
Position 4914: 6.897496219562757e-05
Position 452: 6.856512944000294e-05
Position 10657: 6.698464011046264e-05
Position 11990: 6.671182221612825e-05
Position 458: 6.334581452561851e-05
Position 2536: 6.236555535001958e-05
Position 1057: 5.7880457760827184e-05
Position 2558: 5.5481335612314896e-05
Position 11219: 5.493939673025864e-05
Position 1073: 5.3166232998400486e-05
Position 11387: 5.249362420278338e-05
Position 2834: 4.87790935323487e-05
Position 5072: 4.768681669119252e-05
Position 14081: 4.657860749824717e-05
Position 2430: 4.36154389609725e-05
Position 11173: 4.2846845180115465e-05
Position 549: 3.939815889003152e-05
Position 10424: 3.7286989395393246e-05
Position 694: 3.532361439368236e-05
Position 439: 3.4872851710146774e-05
Position 1299: 3.391261944157628e-05
Position 629: 3.2352694958423956e-05
Position 11938: 3.169823885481847e-05
Position 1471: 2.7831994386398566e-05
Position 775: 2.6142694492867245e-05
Position 11541: 2.605672524870048e-05
Position 5245: 2.404181761977448e-05
Position 669: 2.3518545936150824e-05
Position 4866: 2.1322212489570932e-05
Position 12118: 1.7487106427974378e-05
Position 540: 1.4665772669973438e-05
Position 809: 1.2512009100561021e-05
Position 5335: 1.1695261990584682e-05
Position 10737: 8.723932205116125e-06
Position 10796: 8.534551593738238e-06
Position 10609: 8.155560932081038e-06
Position 497: 7.905286083293644e-06
Position 817: 6.603192452108783e-06
Position 507: 5.95987734785285e-06
Position 732: 5.125743299640205e-06
Position 437: 4.5411153363084235e-06
Position 2126: 3.0845561160908406e-06
Position 2095: 2.6565115891297865e-06
Position 2319: 2.6550311422097627e-06
Position 1078: 2.556561093149445e-06
Position 5151: 1.408679477931903e-06
Position 904: 1.1468819135787758e-06
Position 927: 1.0967537117674183e-06
Position 673: 9.950622757264426e-07
Position 899: 9.7358894195034e-07
Position 2112: 9.66264677475682e-07
Position 1062: 9.230616343953149e-07
Position 2412: 8.861935749628042e-07
Position 1075: 8.007686821338104e-07
Position 2144: 7.383261009685876e-07
Position 2637: 7.151564199810608e-07
Position 1349: 6.866640800182655e-07
Position 244: 5.267319027003808e-07
Position 390: 4.989241601379277e-07
Position 2509: 3.770064083813978e-07
Position 322: 2.4822597350153625e-07
Position 534: 2.3786514924964645e-07
Position 379: 2.140373069042327e-07
Position 1281: 1.8286868853463587e-07
Position 219: 1.7679966990796504e-07
Position 509: 1.6973075590297446e-07
Position 1143: 1.6223979409942213e-07
Position 1373: 1.1341487691987194e-07
Position 1335: 8.182516619410423e-08
Position 385: 6.361617617404181e-08
Position 271: 5.203350553167873e-08
Position 1781: 3.937101677404807e-08
Position 1800: 3.464382471539347e-08
Position 1210: 2.87048164094758e-08
Position 209: 2.6595909808198508e-08
Position 1172: 2.6299315658549615e-08
Position 232: 2.479738541060685e-08
Position 1823: 2.2134987010341728e-08
Position 2356: 2.1814340146778225e-08
Position 1089: 1.6689694199125522e-08
Position 1102: 1.6477604270103957e-08
Position 221: 1.1838767514070124e-08
Position 327: 1.0357171026661842e-08
Position 1628: 8.189535330121205e-09
Position 229: 4.285334858422259e-09
Position 347: 1.3604967494984955e-09
Position 340: 1.172232480137997e-09
Position 1176: 4.4132681805307364e-10
Position 259: 1.7539093680469394e-10
Position 252: 4.3620130974403663e-11
Position 254: 4.1239788814616455e-11
Position 159: 7.542600209816119e-12
Position 152: 2.108034916410437e-12
Position 267: 6.325321617850906e-13
