Gene = TOPORS
Position 1812: 1.6946699809066236e-05
Position 1135: 1.108610015668135e-05
Position 187: 1.0521683241285725e-05
Position 608: 1.0018546082901154e-05
Position 2738: 7.116767288746177e-06
Position 732: 6.318814620194673e-06
Position 459: 6.313662571633926e-06
Position 1124: 6.312925417329226e-06
Position 1492: 5.867540755695233e-06
Position 776: 5.537068032960089e-06
Position 349: 5.289159888236732e-06
Position 1159: 2.437794612221113e-06
Position 648: 2.3000676963784996e-06
Position 878: 1.9507068448179764e-06
Position 661: 1.3043486428908478e-06
Position 1957: 1.0426574649264313e-06
Position 981: 8.873189521543576e-07
Position 1628: 7.573652311846061e-07
Position 37: 5.052082127919866e-07
Position 774: 3.550869053984995e-07
Position 1395: 6.131609453646828e-08
Position 1374: 5.1041710638892396e-08
Position 1064: 3.651554334206694e-08
Position 410: 8.190463015347729e-09
Position 258: 7.2731317570554915e-09
Position 398: 6.422634390928341e-09
Position 456: 2.1782733578754493e-09
Position 461: 1.7314605621934009e-09
Position 89: 1.6312995959952253e-09
Position 248: 9.720231443036802e-10
Position 509: 8.369581730285297e-10
Position 422: 5.157659241170248e-10
Position 495: 1.6730754536445333e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8226: 0.7371074202746184
Position 1083: 0.5292966598156692
Position 1584: 0.45941173341285774
Position 6386: 0.18351174616920252
Position 6423: 0.11800651759922036
Position 5522: 0.08077542898087926
Position 1228: 0.07338180016680684
Position 1063: 0.05732924735141067
Position 4841: 0.047718745769309324
Position 1659: 0.03777877682634073
Position 1664: 0.03202729911641875
Position 6805: 0.02773371239831077
Position 7728: 0.026666287828340383
Position 1116: 0.025467578449827066
Position 5380: 0.024914790546457444
Position 3673: 0.021912182438953286
Position 3249: 0.02096977509471033
Position 2634: 0.018113813146690555
Position 4978: 0.017926405316293685
Position 3056: 0.017563825255892784
Position 5354: 0.0159021451718227
Position 1626: 0.015537258703120563
Position 4382: 0.013141558233806885
Position 2328: 0.012663061448677767
Position 3411: 0.011676553278814696
Position 9127: 0.011147666831172348
Position 4822: 0.010530536211151463
Position 8415: 0.010255592929139907
Position 9359: 0.009690505644215393
Position 8196: 0.009548284025772192
Position 10486: 0.009277476924755012
Position 4868: 0.009151501428109405
Position 5924: 0.00892314052180897
Position 1259: 0.008802751445424105
Position 1552: 0.007594606803466525
Position 11494: 0.0071459538954350395
Position 2354: 0.006879040360318168
Position 4790: 0.006273367294420265
Position 9686: 0.0062726157175577455
Position 1107: 0.005284278552438119
Position 3414: 0.005240443645633862
Position 8804: 0.005191300164682471
Position 6623: 0.005187884624403051
Position 1715: 0.0049296020719715155
Position 4437: 0.00474047848134195
Position 422: 0.004698755225348342
Position 3273: 0.004453009644321809
Position 1312: 0.004344460320026301
Position 6395: 0.00431132540385518
Position 8377: 0.004311106496829668
Position 10996: 0.00428291803482737
Position 7493: 0.004128321610359086
Position 7954: 0.003769155877268809
Position 4865: 0.003596901666224428
Position 6688: 0.003410114640102421
Position 8491: 0.003352000262862756
Position 2654: 0.003329525528957574
Position 10190: 0.003325415479107696
Position 2289: 0.003229151649310787
Position 4897: 0.003001837328825257
Position 1623: 0.0027745649489797812
Position 2580: 0.0026745556382297914
Position 10744: 0.0022281598416997585
Position 1036: 0.002149220673591631
Position 7222: 0.0021153566656376636
Position 253: 0.0021102849853895235
Position 5979: 0.0020904946144882103
Position 218: 0.0020370273008203693
Position 1633: 0.0018683879528742892
Position 3347: 0.0017875677795993299
Position 522: 0.0017092446170468272
Position 961: 0.0015317265853029823
Position 5542: 0.0014625362913986955
Position 1593: 0.001303723755494566
Position 593: 0.0012683620910575052
Position 1291: 0.0012598168019994393
Position 8891: 0.0012313948025472162
Position 4054: 0.001211584952646547
Position 8727: 0.001125613226030006
Position 1185: 0.0010431756974820334
Position 1174: 0.0010235317065412479
Position 3489: 0.0008241584682067543
Position 8912: 0.0007612471613814397
Position 5204: 0.0007589063552121174
Position 388: 0.0007321880369324866
Position 197: 0.0007152580096205901
Position 725: 0.0006872125621048235
Position 6108: 0.0006462379818796661
Position 326: 0.0006339535508928132
Position 3565: 0.0006274966785053102
Position 3694: 0.0005693821216496798
Position 3097: 0.000527717854434866
Position 9490: 0.000519892313380414
Position 3881: 0.0005091399111462338
Position 9743: 0.0005033893827378088
Position 3731: 0.0004424178822463232
Position 3628: 0.0003862505079671873
Position 3921: 0.00033302748822510017
Position 722: 0.00030877636561159246
Position 207: 0.00030540468811043246
Position 3597: 0.00029274557505939395
Position 3987: 0.00029195771419029466
Position 8615: 0.00028261728508224035
Position 3910: 0.0002718016161290481
Position 8715: 0.0002668160961022132
Position 2911: 0.00026045852359545213
Position 8486: 0.0002589796381956078
Position 5160: 0.00025697107587807394
Position 444: 0.0002522638472355268
Position 4247: 0.0002458240443728411
Position 2199: 0.0002315667173737612
Position 934: 0.0002107485154876141
Position 7550: 0.00019341036053668667
Position 7535: 0.0001930648845116998
Position 693: 0.00017856047675841562
Position 1453: 0.0001606293035387348
Position 5122: 0.0001550897660590482
Position 762: 0.00013934907530465518
Position 2109: 0.00013289035523280764
Position 1343: 0.00012407616149704405
Position 183: 0.00010741611488288722
Position 5430: 0.00010392919584947755
Position 1270: 9.715545489464746e-05
Position 703: 9.447323029723137e-05
Position 1250: 8.982850294286502e-05
Position 1261: 8.94047424189324e-05
Position 3323: 8.77669749531628e-05
Position 1402: 8.212153799890829e-05
Position 5266: 8.122881272110666e-05
Position 473: 7.588147348078023e-05
Position 5884: 7.38922621191387e-05
Position 981: 7.186071726127466e-05
Position 1237: 6.169328530635953e-05
Position 2525: 5.84060126228057e-05
Position 2204: 5.7671563630715285e-05
Position 1043: 5.7212758533534934e-05
Position 1090: 5.671555811094035e-05
Position 3144: 4.707050907427594e-05
Position 2090: 4.472389714212543e-05
Position 3973: 3.9984343584181134e-05
Position 4763: 3.8972552031888326e-05
Position 204: 3.8768873142138404e-05
Position 3735: 3.8199293700962874e-05
Position 3807: 3.4560073798250105e-05
Position 973: 3.259197938865955e-05
Position 3503: 2.991702154244848e-05
Position 1569: 2.5232451786360877e-05
Position 2695: 2.3834283045315294e-05
Position 3201: 2.23629747344907e-05
Position 124: 2.235191642955071e-05
Position 1753: 2.08967995941648e-05
Position 172: 1.911022177908362e-05
Position 1914: 1.886738479278454e-05
Position 1966: 1.6996409514443235e-05
Position 3255: 1.5716197007771072e-05
Position 941: 1.4900939558651817e-05
Position 1188: 1.1795173774090652e-05
Position 1316: 1.1574693491171867e-05
Position 1757: 1.1073272554066942e-05
Position 1330: 1.1045262809337652e-05
Position 3529: 1.0103723489847985e-05
Position 281: 8.59722975099022e-06
Position 4392: 8.586746488421362e-06
Position 899: 6.443343333870757e-06
Position 2709: 6.096420311082666e-06
Position 1734: 5.335005974220639e-06
Position 1334: 5.2549800302392515e-06
Position 682: 5.1472660981825766e-06
Position 993: 4.4007469504433586e-06
Position 1040: 3.961182294792992e-06
Position 529: 3.1740846972960152e-06
Position 391: 2.8898504668203194e-06
Position 229: 2.6912298280645273e-06
Position 1440: 2.6418712672968704e-06
Position 986: 2.364166396740387e-06
Position 862: 2.274646157487252e-06
Position 912: 1.9731564749744135e-06
Position 2737: 1.6981828487179072e-06
Position 1048: 1.3993417180989794e-06
Position 395: 1.2734232584728678e-06
Position 2286: 8.485073451892628e-07
Position 2597: 7.008725960636585e-07
Position 785: 6.76189674864579e-07
Position 450: 6.256191720405865e-07
Position 767: 5.068385467639817e-07
Position 906: 5.048024752961224e-07
Position 841: 4.854769017706549e-07
Position 328: 4.19415035975308e-07
Position 127: 3.7890145134240694e-07
Position 1515: 3.568830812307001e-07
Position 1487: 3.4291471350237316e-07
Position 2223: 2.38169410937108e-07
Position 2541: 2.0280481616351374e-07
Position 330: 1.9567607497289668e-07
Position 774: 1.926296761537884e-07
Position 137: 1.9017833531069123e-07
Position 134: 1.327983739186864e-07
Position 1868: 7.98113941198283e-08
Position 975: 2.786581888233102e-08
Position 826: 3.1314543142077337e-09
Position 874: 2.5269442898328486e-09
Position 147: 7.580400462912729e-12
Position 157: 1.312490833072306e-12
Position 343: 5.2121282095499803e-14
