Gene = SRPRB
Position 1182: 0.001741721895574388
Position 144: 0.0016810804429594362
Position 34501: 0.0016227097836745905
Position 4033: 0.0015896807431990993
Position 3356: 0.0011666976017984927
Position 32923: 0.001131775075166115
Position 33291: 0.0011196685169799422
Position 33611: 0.0010972019721878293
Position 2947: 0.001002489686409349
Position 751: 0.000999853578292926
Position 369: 0.0008506281852563395
Position 371: 0.0007894236892091786
Position 29766: 0.0006578677036543462
Position 32919: 0.0006542234556662822
Position 29365: 0.00039624954973980673
Position 3719: 0.00038455952238831037
Position 35680: 0.00038340491311531167
Position 36254: 0.0003647681221341065
Position 5360: 0.00036259521005762934
Position 35832: 0.00035949610618936877
Position 1088: 0.0003319612852613922
Position 1676: 0.00024911222876656327
Position 2695: 0.00018394820618526962
Position 35795: 0.00017852113789526322
Position 3335: 0.0001720886357463269
Position 1507: 0.00015039456650588206
Position 1043: 0.00014557252382407185
Position 2056: 0.0001452339549915931
Position 4173: 0.0001410620647227185
Position 36959: 7.361607787747324e-05
Position 92: 4.8055726373363333e-05
Position 188: 4.4080971474895935e-05
Position 397: 2.7361430602640087e-05
Position 417: 2.463923537815874e-05
Position 5018: 2.1306767357851254e-05
Position 121: 1.509131472938605e-05
Position 1411: 1.3238027524514625e-05
Position 1264: 9.147684711256773e-06
Position 382: 8.173396564614945e-06
Position 1313: 7.5150455726627116e-06
Position 852: 6.883327850273653e-06
Position 1137: 6.698216100473768e-06
Position 136: 6.194945106668025e-06
Position 1362: 5.603789440692617e-06
Position 725: 5.5437425596264316e-06
Position 811: 4.45271343861711e-06
Position 1460: 4.318185248017837e-06
Position 53: 3.4135990608153177e-06
Position 652: 3.132502099510954e-06
Position 289: 2.626121776899541e-06
Position 912: 2.3946413399379764e-06
Position 35: 1.9052862857705818e-06
Position 71: 1.295100767712454e-06
Position 961: 1.0590384726634976e-06
Position 2416: 1.004091701756748e-06
Position 1096: 8.435747110878981e-07
Position 1219: 7.718985482025e-07
Position 574: 7.180681820090898e-07
Position 1799: 6.677009114266289e-07
Position 795: 6.398233389994204e-07
Position 35638: 6.118094506097677e-07
Position 1596: 4.939406476271826e-07
Position 561: 4.705554569607225e-07
Position 1783: 3.341185783095327e-07
Position 1544: 3.1041420514335984e-07
Position 27: 2.712757939090217e-07
Position 204: 1.7445890897252977e-07
Position 709: 1.1162671320519518e-07
Position 607: 2.588752000747161e-08
Position 1145: 2.4029118288192095e-08
Position 272: 2.283307754704718e-08
Position 536: 1.3692973371733571e-08
Position 515: 1.1328288898306374e-08
Position 431: 7.87839635179668e-09
Position 46: 5.4440736355860305e-09
Position 287: 4.3897782647461095e-09
Position 518: 3.8009603424102806e-09
Position 854: 1.0553824854600577e-09
Position 362: 3.6272914629641853e-10
Position 166: 3.001375204898213e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 35519: 0.9653881168035016
Position 13541: 0.9469330457459241
Position 32844: 0.9257787416090716
Position 23712: 0.9158207753760012
Position 22575: 0.8652499499001006
Position 17094: 0.7893609132546673
Position 29015: 0.6835888389904788
Position 9321: 0.673118916643204
Position 27083: 0.6600597800706911
Position 31556: 0.521191198280916
Position 28221: 0.4279118435735828
Position 4870: 0.2683723937940727
Position 17437: 0.25214433163277206
Position 4799: 0.23429742898646963
Position 8427: 0.20706367056545621
Position 11345: 0.19824699201631285
Position 26892: 0.18066381521378458
Position 29205: 0.16701856983988148
Position 35213: 0.14727402226324032
Position 10526: 0.11843442932561224
Position 17529: 0.11579959314854803
Position 9343: 0.07628767478022994
Position 12110: 0.07432794225656093
Position 35980: 0.06743333439938472
Position 9674: 0.0673898564032121
Position 28170: 0.06455010713306794
Position 33735: 0.05591732656571892
Position 29268: 0.05358757237872649
Position 26990: 0.05325896610960711
Position 5176: 0.04277505773606817
Position 9697: 0.04091312877044435
Position 16184: 0.04029243166840821
Position 33814: 0.03645133057028766
Position 29149: 0.0352956275485338
Position 9068: 0.0343940626000132
Position 29172: 0.03428830579024392
Position 29074: 0.03396202939460606
Position 28418: 0.03371969002812716
Position 25394: 0.031051861556723855
Position 476: 0.029798732710143744
Position 28263: 0.02875729136481824
Position 28993: 0.026107833420638344
Position 3792: 0.023986958047706886
Position 23567: 0.02287443300346452
Position 25491: 0.022587819186366306
Position 32825: 0.022032618014959027
Position 35908: 0.019576887731960823
Position 28887: 0.019361729285462308
Position 4496: 0.0193203655297091
Position 10589: 0.01898271280062762
Position 29712: 0.01878255707964687
Position 33374: 0.018520341173797066
Position 33520: 0.018482116893335617
Position 33738: 0.017186483049195504
Position 29375: 0.016934923790101163
Position 37348: 0.016015786177103752
Position 35555: 0.015988682535234812
Position 907: 0.01597089520571834
Position 31580: 0.01574196481935221
Position 28394: 0.015188246341668496
Position 4595: 0.015078071506588174
Position 13595: 0.0150645883072928
Position 33966: 0.014580803899607878
Position 36019: 0.01432581811147312
Position 33688: 0.013776918264639738
Position 29226: 0.012911482525103858
Position 9748: 0.012419111582846285
Position 9378: 0.012384122369540881
Position 36870: 0.011709913335879738
Position 3535: 0.011407243204094803
Position 2626: 0.011211333988111511
Position 25444: 0.011105518680808163
Position 5338: 0.011096572338583334
Position 9604: 0.00995221428546707
Position 1922: 0.009608379695560023
Position 2765: 0.009163430234858615
Position 24983: 0.008817269568348305
Position 1967: 0.00812702326509315
Position 6790: 0.0080318519001931
Position 17549: 0.008027285469486604
Position 7093: 0.007795143438222174
Position 7342: 0.0077762521785510125
Position 257: 0.00750617229922996
Position 37137: 0.007461344849190062
Position 26930: 0.007120084133075573
Position 26563: 0.007060067532182253
Position 32434: 0.00702293725952746
Position 181: 0.007003553715946641
Position 606: 0.0067109277215674865
Position 33170: 0.006681184205778133
Position 29183: 0.006627087017979094
Position 4297: 0.006604784946484169
Position 21642: 0.006353787053725898
Position 34296: 0.006261880796087078
Position 26402: 0.005620658927419756
Position 29769: 0.005550777232637786
Position 25510: 0.005538877625671055
Position 3425: 0.005478424836817302
Position 32786: 0.005326051621132513
Position 24979: 0.005177363729665805
Position 32763: 0.005017493223380341
Position 515: 0.005006463192529124
Position 8921: 0.004885186619983023
Position 34848: 0.004800301389128001
Position 4216: 0.004700896255725967
Position 34001: 0.004653895268679509
Position 4961: 0.004592810369575162
Position 28815: 0.0043336558653622615
Position 7244: 0.004271163461391192
Position 4933: 0.004095360375199239
Position 25532: 0.0037344181117927294
Position 3618: 0.003625870451067176
Position 10382: 0.003540952758020809
Position 26049: 0.003464134933696913
Position 3872: 0.0031897506833524414
Position 36328: 0.003125234131203528
Position 26240: 0.003111425631606308
Position 16145: 0.0030663951152789483
Position 32403: 0.0030242300518070232
Position 26009: 0.0029882503158378112
Position 3600: 0.002932604286869469
Position 25004: 0.0029117938778070425
Position 2634: 0.0027706665596163543
Position 17511: 0.0027097003297849916
Position 15994: 0.0026454758686466056
Position 35913: 0.002424714136152356
Position 2823: 0.0022923064095396214
Position 9662: 0.0022604201511557255
Position 6770: 0.0021917369300248958
Position 34597: 0.0021775454336812644
Position 1490: 0.0021379066816874757
Position 8500: 0.0021312785190073335
Position 9716: 0.0020952224985514396
Position 3472: 0.0020015265874590883
Position 33906: 0.0019219251375401027
Position 36680: 0.0017176119289031354
Position 3949: 0.0015875750015495514
Position 9488: 0.001576175186801021
Position 35996: 0.001563144125933483
Position 28290: 0.0014804924457554544
Position 4754: 0.0013901179166145331
Position 228: 0.0013857228800566055
Position 34230: 0.0013371228786720833
Position 328: 0.0013004272898755641
Position 28139: 0.0012660717542493307
Position 2781: 0.001226352572091057
Position 33639: 0.0012242801262155028
Position 3227: 0.00116683810836881
Position 7037: 0.0011648197181181553
Position 36300: 0.0011001040682813718
Position 3505: 0.0010883293864015374
Position 279: 0.0010865967107612834
Position 26793: 0.0010753924132966897
Position 36003: 0.0010327860912256375
Position 4772: 0.0010312224838466555
Position 3900: 0.0010129984652819102
Position 28085: 0.000979741398754051
Position 282: 0.0009506744724713114
Position 25619: 0.0009434066470774223
Position 36919: 0.0008928057809028659
Position 36023: 0.0008918686573872235
Position 31350: 0.0008906730702558814
Position 2673: 0.000877254663095279
Position 7130: 0.0008532192957937541
Position 3924: 0.0008400559474314764
Position 37193: 0.0007241009179638496
Position 36224: 0.0007049607908379078
Position 10472: 0.000694140533773318
Position 2852: 0.0006636345246031514
Position 6732: 0.0006626547512370793
Position 17621: 0.0006544825921363234
Position 4828: 0.0005890243188697125
Position 2987: 0.0005854059115660423
Position 33230: 0.0005633854733294353
Position 989: 0.0005507547674887254
Position 36492: 0.0005475054628156004
Position 29237: 0.0004832271950316331
Position 35700: 0.00046404195648509246
Position 37454: 0.000460750138583569
Position 27977: 0.00046036373929475604
Position 303: 0.0004552296349047482
Position 3673: 0.0004487211584547252
Position 940: 0.0003978208106719929
Position 37411: 0.0003777439120019894
Position 36034: 0.00037765426695752005
Position 887: 0.00036463983538221386
Position 37167: 0.0003572897015582386
Position 3098: 0.00035234193041901423
Position 5283: 0.00035128537682776735
Position 1568: 0.00032268334718703925
Position 36698: 0.0003223800942218754
Position 3320: 0.0003106466942007297
Position 1619: 0.00026696449093568573
Position 36431: 0.00026359342032837726
Position 261: 0.00025438961293144154
Position 36413: 0.0002493145818152399
Position 3147: 0.00024321482259108222
Position 36462: 0.00023681138060967233
Position 37408: 0.00022592372103412867
Position 2925: 0.0002172869573681115
Position 3571: 0.00021543555504924367
Position 36375: 0.0002129150880259613
Position 35302: 0.00019351533738950558
Position 36156: 0.0001812959070508508
Position 5112: 0.00017936711833564144
Position 2068: 0.00017649672254791126
Position 3273: 0.00016999403182302097
Position 9387: 0.00016971276532293865
Position 34096: 0.00016702421383257916
Position 2723: 0.00016470837455280772
Position 36550: 0.0001589713141981043
Position 34805: 0.00015620287922645995
Position 3827: 0.0001307132870875599
Position 2954: 0.00012857986021475867
Position 9798: 0.000120071571132284
Position 4171: 0.00011963203365907466
Position 339: 0.0001190781487911575
Position 34273: 0.0001172610220699253
Position 2909: 0.00011653788911921135
Position 6645: 0.00011344001798589944
Position 3375: 0.00011104580911794547
Position 496: 9.946574216506596e-05
Position 1439: 9.712977084888135e-05
Position 306: 9.048820399517938e-05
Position 36592: 8.260954648342216e-05
Position 1341: 8.110519979964572e-05
Position 522: 5.689090990081838e-05
Position 2857: 5.445005275808626e-05
Position 36175: 5.2741585242916244e-05
Position 1165: 5.160051891048881e-05
Position 34691: 5.150895584812134e-05
Position 570: 5.0390762461064714e-05
Position 33349: 4.858134278870021e-05
Position 1116: 4.776388374096019e-05
Position 35863: 4.256234423709651e-05
Position 1390: 4.216032578131249e-05
Position 1062: 4.0152188127528764e-05
Position 1544: 3.7282791072119445e-05
Position 960: 3.299307377344821e-05
Position 23863: 3.0385393714605356e-05
Position 1506: 2.5880970724464274e-05
Position 660: 1.8545974251190894e-05
Position 651: 1.6999370902741406e-05
Position 733: 1.6363932539507494e-05
Position 368: 1.5976792314741936e-05
Position 1043: 1.538518865997111e-05
Position 33110: 1.334013290395306e-05
Position 35625: 1.2615548506593458e-05
Position 1361: 1.035265012058682e-05
Position 1005: 6.371767804007435e-06
Position 31934: 6.009389969772123e-06
Position 33076: 5.984425246071397e-06
Position 625: 5.700384647015495e-06
Position 33113: 2.013949443603987e-06
Position 2393: 1.4924726058238176e-06
Position 241: 9.182289064525994e-07
Position 1243: 9.173585752956445e-07
Position 542: 8.564628166482603e-07
Position 1292: 5.974668476822145e-07
Position 2241: 5.966576691190147e-07
Position 1688: 5.82325973555533e-07
Position 1792: 4.3630183373133835e-07
Position 545: 4.3498469837174173e-07
Position 1087: 3.9739934402088926e-07
Position 1459: 2.309780320676822e-07
Position 1656: 2.180476816556579e-07
Position 821: 1.7529913316425784e-07
Position 204: 1.6362555362778184e-07
Position 1181: 1.5780322327819271e-07
Position 1548: 1.5062685743736104e-07
Position 1219: 1.4191267278465795e-07
Position 199: 1.394592687696354e-07
Position 536: 1.2773441775372372e-07
Position 1587: 1.1548791367215229e-07
Position 1511: 1.1378826934971531e-07
Position 824: 1.025782509689097e-07
Position 735: 7.808623227692747e-08
Position 201: 7.663833618649245e-08
Position 1067: 7.612420060309594e-08
Position 1836: 7.530922211810047e-08
Position 2027: 7.268538770346661e-08
Position 1263: 7.18952041550184e-08
Position 1136: 6.832922314525678e-08
Position 1047: 6.62148959879886e-08
Position 1635: 6.324824958411878e-08
Position 1312: 4.975909706878421e-08
Position 1938: 4.4385472872701905e-08
Position 1010: 4.0619286001467524e-08
Position 359: 3.9772783958387044e-08
Position 1977: 3.275179807849997e-08
Position 956: 3.103345174364986e-08
Position 578: 2.6957515116673e-08
Position 911: 2.1399009801534756e-08
Position 1410: 2.0374401814260184e-08
Position 1357: 2.024242271070618e-08
Position 1734: 1.9835209576007768e-08
Position 583: 1.6186540546451954e-08
Position 772: 7.110326195331254e-09
Position 2545: 6.733342432557704e-09
Position 1223: 5.069645245489135e-09
Position 395: 4.195153843422763e-09
Position 574: 3.999664277920133e-09
Position 1186: 3.125243670053739e-09
Position 210: 2.9191547506485163e-09
Position 548: 1.328167005267446e-09
Position 924: 1.248529210355013e-09
Position 1083: 7.753880895713936e-10
Position 162: 3.746138972451096e-10
Position 397: 2.5651268195397237e-10
Position 142: 1.571463902798914e-10
Position 755: 1.0818130416434158e-10
Position 111: 6.301823772300241e-11
Position 376: 2.4893642240082054e-11
Position 108: 2.0860841698972836e-11
Position 148: 2.7035593888676166e-12
Position 133: 3.1732805584454585e-13
Position 378: 1.9058295807132917e-13
Position 401: 1.3865872111649613e-13
Position 92: 1.058802174625982e-13
Position 116: 1.040610438596686e-14
Position 121: 6.537015549261226e-15
