Gene = AGMO
Position 2219: 0.003604472760517447
Position 2716: 0.0035437180378369575
Position 18240: 0.0035242762624615137
Position 1233: 0.003237065459447137
Position 2235: 0.0032242435561440777
Position 3791: 0.003185107878267562
Position 2811: 0.002868425569496008
Position 18098: 0.0028105321343589893
Position 17339: 0.002480768766762149
Position 2863: 0.0020408791752397804
Position 1715: 0.0020244146969953
Position 6379: 0.0019293361666275328
Position 6528: 0.0018274122167461773
Position 21754: 0.001801150325226119
Position 4232: 0.0017909687462971846
Position 17402: 0.001582723825505094
Position 5417: 0.0013712093845232821
Position 523: 0.0012636797804925653
Position 2230: 0.001230460612188982
Position 15362: 0.0011233688748861635
Position 6176: 0.0010979427150766671
Position 3373: 0.0010730477203348575
Position 1804: 0.0010597697969860675
Position 481: 0.0010451642733535853
Position 18547: 0.001041734341814994
Position 1036: 0.0009942406824479156
Position 2195: 0.0009614045999886748
Position 1070: 0.0009231540195662548
Position 1271: 0.0008375316885335015
Position 3746: 0.0008147642871381115
Position 2334: 0.000808733547449858
Position 1849: 0.0007402321024620994
Position 1994: 0.0007142428683687122
Position 1062: 0.0006838888576860927
Position 4535: 0.0006830587346051652
Position 4679: 0.0005920538103334356
Position 13035: 0.000577621445903493
Position 2505: 0.0005566540296041575
Position 2670: 0.0005206735787314194
Position 18962: 0.0004963094625299926
Position 2771: 0.0004959610933337577
Position 3817: 0.00043673081895114467
Position 2729: 0.00033486458805109305
Position 16386: 0.00032568768440205636
Position 1459: 0.000318392929044206
Position 2618: 0.00031215319657363515
Position 4780: 0.0002955708939396742
Position 2777: 0.00029327283858579306
Position 422: 0.0002881286376583882
Position 1681: 0.0002710419443311421
Position 1361: 0.0002252593244002264
Position 15113: 0.00017005704055537518
Position 1041: 0.00016504169773258514
Position 581: 0.00015462213011237038
Position 797: 0.00015364608468673493
Position 1816: 0.00014991577092450813
Position 3767: 0.00014658658251657687
Position 14596: 0.00014062585983471034
Position 4649: 0.00014025639142888546
Position 11590: 0.00013819004369147357
Position 2368: 0.00013145798149252432
Position 1577: 0.00012141985596910736
Position 4624: 0.00012034775462408076
Position 13905: 0.00011897006803153862
Position 6262: 0.00011804876119212022
Position 9968: 0.00010246594078550812
Position 6224: 9.978014293118824e-05
Position 9862: 7.959875083627958e-05
Position 11758: 7.735674714694996e-05
Position 10146: 7.559878528285951e-05
Position 3892: 7.405144807101735e-05
Position 4098: 7.385104998534824e-05
Position 3907: 6.777876771118773e-05
Position 4581: 6.674501800479362e-05
Position 2826: 6.526813067642725e-05
Position 432: 5.928496345361363e-05
Position 3723: 5.498690557149505e-05
Position 918: 5.453725044529097e-05
Position 4783: 4.869882889711085e-05
Position 1002: 4.587296521035041e-05
Position 1809: 4.0821657970360936e-05
Position 4729: 3.954778351324794e-05
Position 7115: 3.7331084847085384e-05
Position 896: 3.44211662236883e-05
Position 2312: 3.0703910304616057e-05
Position 12541: 2.97353674177486e-05
Position 2643: 2.8017379013128157e-05
Position 3976: 2.770905011041198e-05
Position 4430: 2.6719858154527053e-05
Position 108: 2.6203991256307424e-05
Position 4304: 2.3869207156078927e-05
Position 2823: 2.330230014052122e-05
Position 953: 2.3036074613810726e-05
Position 928: 2.2000595640403394e-05
Position 4831: 2.1890100297222295e-05
Position 1398: 2.085173207163584e-05
Position 706: 1.9778305048823372e-05
Position 6549: 1.9528403604297935e-05
Position 1874: 1.9060825833876578e-05
Position 8955: 1.844127907918566e-05
Position 3097: 1.711553882518435e-05
Position 3492: 1.6792224252178528e-05
Position 11824: 1.659754879252973e-05
Position 1314: 1.6219177649253108e-05
Position 760: 1.6097158896436965e-05
Position 5892: 1.4042008759226395e-05
Position 7902: 1.3896279507553269e-05
Position 1342: 1.3584873950956599e-05
Position 11288: 1.3050482790698699e-05
Position 777: 1.2924323057414569e-05
Position 2110: 1.248595982777807e-05
Position 8477: 1.0881372706527605e-05
Position 1080: 1.0783237538818217e-05
Position 10443: 1.019546608843222e-05
Position 974: 1.0077986503220642e-05
Position 4987: 1.0077611965115195e-05
Position 1538: 9.668725845351968e-06
Position 10366: 9.540038265434702e-06
Position 2558: 7.3377869941031384e-06
Position 8734: 7.231636511905061e-06
Position 843: 6.930747045008208e-06
Position 146: 6.89560106393811e-06
Position 2940: 6.267032895219103e-06
Position 2886: 5.898883439283659e-06
Position 8712: 5.538498262499458e-06
Position 5186: 5.476142072262769e-06
Position 1601: 5.24526067662175e-06
Position 3889: 5.1710636552991935e-06
Position 1557: 5.143444392170774e-06
Position 3973: 4.766039935508096e-06
Position 2199: 4.751651919878873e-06
Position 2980: 4.065697095000314e-06
Position 7852: 3.451129797785357e-06
Position 2232: 3.3182833388568013e-06
Position 2676: 3.1347455824642852e-06
Position 5028: 3.1289118849419e-06
Position 368: 2.817299752415617e-06
Position 3489: 2.8153434272012348e-06
Position 2400: 2.7703118028548974e-06
Position 5484: 2.7373892406586848e-06
Position 2586: 2.190686992938155e-06
Position 1366: 2.1823870287962826e-06
Position 1400: 2.019595046472563e-06
Position 878: 1.948943695996539e-06
Position 730: 1.7618612626077331e-06
Position 114: 1.6019944092952465e-06
Position 1014: 1.528830712573413e-06
Position 2527: 1.462840472156687e-06
Position 2942: 1.3135572004130746e-06
Position 2947: 1.3101475297851454e-06
Position 5557: 1.1879530742538745e-06
Position 934: 1.1604208176467077e-06
Position 4948: 9.69295982317129e-07
Position 542: 9.516094956480462e-07
Position 856: 9.443258683171938e-07
Position 703: 9.375443656344967e-07
Position 804: 9.090181986576725e-07
Position 620: 8.75684254835087e-07
Position 862: 8.728485587062447e-07
Position 269: 8.35489677421202e-07
Position 4891: 8.308275570884927e-07
Position 4440: 7.726881931421264e-07
Position 1962: 7.122777934959618e-07
Position 3583: 6.124853130557642e-07
Position 2145: 6.093826997555513e-07
Position 295: 5.885116493313282e-07
Position 4286: 5.582720476930467e-07
Position 4277: 5.470716632328604e-07
Position 969: 4.95878322863315e-07
Position 3913: 4.18912438847945e-07
Position 246: 3.2386616963919354e-07
Position 2204: 1.4258693498477345e-07
Position 3624: 4.3833609181182027e-08
Position 3150: 3.9275471116507596e-08
Position 3024: 1.969580973214871e-08
Position 3037: 1.3683831465403766e-08
Position 440: 6.0994033095432366e-09
Position 2890: 5.8157323054138785e-09
Position 606: 3.4716938156141925e-09
Position 2921: 3.0471900478983273e-09
Position 3412: 2.3479085652755398e-09
Position 2962: 2.1112058557253696e-09
Position 3453: 1.948043328537303e-09
Position 3021: 1.866245043459956e-09
Position 2590: 1.183350352496191e-09
Position 549: 5.504944875837762e-10
Position 449: 3.602678381497781e-10
Position 203: 2.555946152499876e-10
Position 354: 1.9557099781339322e-10
Position 745: 1.9430265163142576e-10
Position 739: 1.3712379790646342e-10
Position 157: 1.10959097805313e-10
Position 211: 1.0804386308316481e-10
Position 591: 7.118277038440643e-11
Position 272: 4.0783571433808675e-11
Position 446: 3.915974898534753e-11
Position 967: 2.0612672196334176e-11
Position 185: 3.97870915838829e-12
Position 167: 3.6209929865914903e-12
Position 182: 2.4757788908045085e-12
Position 122: 2.01971799660048e-12
Position 193: 1.4310373429144052e-12
Position 274: 1.1469853345740734e-12
Position 313: 9.312840583283734e-13
Position 175: 8.194934078793698e-13
Position 162: 4.44196088429177e-13
Position 190: 2.7515713643060054e-13
Position 315: 1.0764857119583774e-13
Position 300: 1.0159846517162064e-13
Position 82: 7.280827924018648e-14
Position 714: 5.5151698426732585e-14
Position 721: 5.350074289234598e-14
Position 711: 1.0207354438664716e-16
