Gene = SSBP1
Position 378: 0.00029531853223258947
Position 4718: 0.00028505310493527814
Position 5116: 0.0002745653818767809
Position 6224: 0.00027402793403674577
Position 3399: 0.0002677951585207582
Position 512: 0.00026209902618690764
Position 4795: 0.0002611317499840556
Position 278: 0.0002590306344716451
Position 9742: 0.0002571068736882463
Position 9989: 0.0002504898518943776
Position 621: 0.00025016466264213017
Position 6246: 0.0002492022593005172
Position 3517: 0.0002394973061506237
Position 8209: 0.000232425924195367
Position 4886: 0.0002295822066109449
Position 766: 0.00021886251776939724
Position 8759: 0.00019553253632561025
Position 9429: 0.00019502017197426893
Position 7138: 0.0001925979424991445
Position 9061: 0.00018447650773184874
Position 2181: 0.0001825772442554081
Position 3975: 0.00017223400751157492
Position 3820: 0.0001700687977302044
Position 644: 0.00016878188739219248
Position 420: 0.00016765872460726075
Position 4652: 0.00016289909964794648
Position 6555: 0.00016243114871440496
Position 4554: 0.00015894926315209213
Position 869: 0.00015787568918642177
Position 5203: 0.000140772867561791
Position 5611: 0.00013542736258707986
Position 7694: 0.00013352494122899401
Position 591: 0.00013215281585699654
Position 7422: 0.00013186870735208862
Position 457: 0.00013020662208717602
Position 438: 0.00012673147441996917
Position 10148: 0.00012400876024957406
Position 8278: 0.0001209907684684748
Position 357: 0.00012076091330704957
Position 3461: 0.00011683981960694603
Position 5794: 0.00011343742949834995
Position 4525: 0.00011017536505653065
Position 526: 0.00010646269818980072
Position 5476: 9.951448771248887e-05
Position 172: 9.856243909026542e-05
Position 4473: 9.520169494065867e-05
Position 476: 9.445436835360337e-05
Position 5455: 7.600647132527212e-05
Position 1821: 7.525347805184435e-05
Position 1748: 7.188033857736864e-05
Position 7596: 6.905864936973768e-05
Position 6879: 6.823723293681215e-05
Position 6439: 6.48113602577264e-05
Position 5740: 6.467430939550252e-05
Position 351: 5.537494574904204e-05
Position 5998: 5.387311482428881e-05
Position 1776: 5.3230585772377974e-05
Position 4257: 5.3217690917335845e-05
Position 5927: 5.282376433599145e-05
Position 6297: 4.930969203780542e-05
Position 724: 4.897232844660217e-05
Position 3906: 4.833021481427339e-05
Position 372: 4.7891643058114766e-05
Position 4856: 4.7072549704741564e-05
Position 2573: 4.34681126782605e-05
Position 1914: 3.949769507880013e-05
Position 7374: 3.910337281390769e-05
Position 5590: 3.863698069049249e-05
Position 544: 3.738777168965507e-05
Position 661: 3.702180230417502e-05
Position 4286: 3.667847243454802e-05
Position 1207: 2.7739929457562964e-05
Position 6095: 2.7193262853410786e-05
Position 6449: 2.6532859033034847e-05
Position 385: 2.6504262791374872e-05
Position 5631: 2.497228625366529e-05
Position 6952: 2.466444585035005e-05
Position 467: 2.3712959649364032e-05
Position 1640: 2.1012160616795053e-05
Position 5415: 1.9567314610785405e-05
Position 6946: 1.940962893043416e-05
Position 669: 1.7998071586648982e-05
Position 1372: 1.3360472586230295e-05
Position 4696: 1.1395246088453602e-05
Position 2474: 1.076931977323124e-05
Position 640: 8.950560841984791e-06
Position 648: 8.362254156579186e-06
Position 1006: 6.517480670247755e-06
Position 312: 6.459195979898381e-06
Position 2102: 6.232576963814389e-06
Position 2294: 5.748616880227541e-06
Position 2305: 5.652586134505349e-06
Position 392: 5.422914502237743e-06
Position 2257: 5.3419125130002825e-06
Position 7599: 3.632189829200202e-06
Position 216: 3.5533761508904483e-06
Position 2033: 3.3067585960320847e-06
Position 6032: 3.303519450142325e-06
Position 5933: 2.2298640820134072e-06
Position 595: 1.9553277129230155e-06
Position 6774: 1.6061260942378362e-06
Position 938: 1.5276947721130057e-06
Position 5896: 1.1769116845477791e-06
Position 912: 1.1735170674323873e-06
Position 1694: 1.0772082459134052e-06
Position 5666: 1.0172902015011063e-06
Position 5743: 9.434532189287969e-07
Position 6274: 9.100719570025926e-07
Position 5750: 8.117880861635861e-07
Position 5442: 7.991970111896373e-07
Position 5638: 7.229361516904778e-07
Position 897: 6.463702396806811e-07
Position 961: 5.95974735211366e-07
Position 5878: 5.730036361398527e-07
Position 1130: 5.384954732256192e-07
Position 6162: 4.078458920895427e-07
Position 7351: 4.036053053195479e-07
Position 5857: 3.633372313914442e-07
Position 5901: 2.840069529187766e-07
Position 5767: 2.0781085222502693e-07
Position 5910: 2.0704926992367766e-07
Position 5980: 1.906857725555868e-07
Position 918: 1.022058912132818e-07
Position 856: 9.755703417241724e-08
Position 5712: 8.528521035199422e-08
Position 1320: 7.425476850050504e-08
Position 5942: 4.664419711575811e-08
Position 4265: 2.3196383679103234e-08
Position 736: 2.223694142917711e-08
Position 4060: 8.892580263047618e-09
Position 6261: 7.28156759602965e-09
Position 3978: 6.841110105146109e-09
Position 728: 3.4422025656557955e-09
Position 3947: 1.7722429511108986e-09
Position 840: 1.477954643882005e-09
Position 361: 7.56514851017885e-10
Position 123: 3.507562427402994e-11
Position 119: 1.6897106950771288e-11
Position 102: 1.5952898987016195e-11
Position 108: 7.52223626027415e-12
Position 131: 6.2278346182041405e-12
Position 112: 1.3243565756450832e-13
Position 98: 1.7770790141563813e-20
Position 94: 3.29437166219038e-22
