Gene = DNAJC8
Position 2659: 0.002723517742574793
Position 31754: 0.002714310690823984
Position 7483: 0.0024811230247391344
Position 29162: 0.0020490194331360535
Position 350: 0.0018040993004915721
Position 1038: 0.001663309158389058
Position 338: 0.0016354178157240314
Position 32088: 0.0016298145975222912
Position 2309: 0.0013778268845001855
Position 1104: 0.0012226433887577712
Position 31013: 0.0011101739603064827
Position 10800: 0.0010347983107431638
Position 26163: 0.0009965308357489653
Position 11411: 0.0009765147889236202
Position 29401: 0.0009665320756612094
Position 26348: 0.0009323426514387961
Position 29811: 0.0008629989268538923
Position 30211: 0.0008097774495666144
Position 2501: 0.0007924862379013037
Position 123: 0.0007271460470120825
Position 4786: 0.0005757690886792575
Position 30030: 0.0005732565460782617
Position 228: 0.0005651796076772865
Position 3708: 0.0004903536785094255
Position 214: 0.00044710117323868624
Position 27778: 0.0004452345324128791
Position 7440: 0.0004440462949179682
Position 29659: 0.00043937361428379387
Position 529: 0.000371492474756769
Position 1182: 0.00035338360426706025
Position 518: 0.00033825015322834316
Position 7: 0.00027953077711067757
Position 3722: 0.0002775311458076604
Position 3062: 0.00027715104246225474
Position 10665: 0.0002579716271816131
Position 2297: 0.00023244100845269658
Position 32052: 0.00023128349568433422
Position 1474: 0.00022884377312144374
Position 340: 0.00021986146707308975
Position 31156: 0.00021677568058494875
Position 1530: 0.00021658823849917455
Position 32015: 0.00021612348935111478
Position 465: 0.00020336358700298146
Position 32264: 0.00020310763889060728
Position 3817: 0.0001677931359812915
Position 255: 0.00016519882727346287
Position 2108: 0.00016063992606908434
Position 1217: 0.00014567792583845737
Position 723: 0.00013983291809611484
Position 4802: 0.00011952551484193646
Position 29876: 0.00010951166602958552
Position 30014: 0.00010907520727542158
Position 1266: 0.0001037731662101851
Position 32432: 0.00010282787566485174
Position 7454: 5.9969470024155435e-05
Position 32223: 5.868531492907885e-05
Position 6782: 5.8025116393644845e-05
Position 4554: 4.4196400590517675e-05
Position 6439: 4.401253622076875e-05
Position 29710: 3.9659371388929316e-05
Position 310: 3.757321984322254e-05
Position 6333: 3.4270404458103154e-05
Position 5742: 2.9147362330773265e-05
Position 31928: 2.8150531617456846e-05
Position 6112: 2.7177245075069506e-05
Position 4790: 2.331146597921749e-05
Position 4937: 2.3220019384482854e-05
Position 31873: 2.157091717703273e-05
Position 2482: 2.0322935176569135e-05
Position 1942: 1.593751185264015e-05
Position 2626: 1.4272791139475485e-05
Position 1394: 1.3532675653450098e-05
Position 32082: 1.20922221432282e-05
Position 31774: 1.20411980412847e-05
Position 2350: 1.2040575886854502e-05
Position 11562: 3.6641565469442072e-06
Position 458: 3.3060677504722832e-06
Position 422: 3.1513473262090614e-06
Position 308: 2.2982475914133705e-06
Position 387: 2.031519156031549e-06
Position 197: 1.43403874567286e-06
Position 472: 1.3538257274074967e-06
Position 247: 9.169313009392056e-07
Position 369: 9.06770605094876e-07
Position 10: 4.840077003097836e-07
Position 484: 4.0581100587501224e-07
Position 694: 2.7222746325473876e-07
Position 164: 2.5395791035731023e-07
Position 177: 2.452583941715072e-07
Position 450: 2.3103255081167343e-07
Position 718: 1.4752500618664444e-07
Position 1745: 1.3268776231687038e-07
Position 4133: 8.804944901446003e-08
Position 481: 8.746197499283521e-08
Position 219: 6.398020600640784e-08
Position 610: 5.800927058396222e-08
Position 32107: 2.3803197796589837e-08
Position 487: 8.799666340328913e-09
Position 126: 2.1561395906570262e-09
Position 591: 9.085928429562645e-10
Position 32067: 3.012789263852026e-10
Position 32027: 1.9370081590031697e-10
Position 475: 5.253673933498865e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18028: 0.999800964190215
Position 31654: 0.9900640757045017
Position 4001: 0.9865758216333621
Position 29202: 0.950058479489084
Position 31996: 0.8937382980482013
Position 22958: 0.8731007882428823
Position 27675: 0.8114328271289178
Position 24611: 0.5767265229762948
Position 2772: 0.45209830258461314
Position 15756: 0.40939736112571334
Position 22387: 0.19397563047843108
Position 11118: 0.16367123038235432
Position 24148: 0.15110233547083973
Position 24551: 0.13690605618796006
Position 7409: 0.1189527357645742
Position 22294: 0.11331880919431359
Position 24524: 0.09622626480783046
Position 29528: 0.0912609803989956
Position 32048: 0.090305202508139
Position 12129: 0.08771917953618635
Position 7432: 0.08510815196744866
Position 29809: 0.07944882549219437
Position 14471: 0.07545010815826578
Position 11558: 0.05995995907445434
Position 7524: 0.057525034880910805
Position 11410: 0.053403963019756806
Position 10147: 0.05313988731866407
Position 28515: 0.049204106705439225
Position 31454: 0.04012942585556346
Position 29003: 0.0370855733974537
Position 23483: 0.027033743380309522
Position 27718: 0.02607388165964544
Position 24099: 0.02579135635281385
Position 558: 0.02131986592231439
Position 29690: 0.01806578043290486
Position 31263: 0.017891542081746252
Position 10219: 0.01636075576549357
Position 7342: 0.015091030550465255
Position 24252: 0.012950416730174302
Position 31403: 0.010070301120710737
Position 31482: 0.009473860414762569
Position 29704: 0.007396729867397358
Position 10953: 0.006993559290074209
Position 28826: 0.0068634848417087726
Position 22524: 0.006821105055839386
Position 12082: 0.0068131038777385095
Position 23359: 0.006499320577515778
Position 31547: 0.0063622070927486585
Position 2339: 0.006169900452979958
Position 29347: 0.005872196809696943
Position 6195: 0.005722384733196681
Position 31313: 0.005135999234034276
Position 24390: 0.0050039373773406405
Position 28246: 0.004857263026410532
Position 11540: 0.004575772280127451
Position 7355: 0.004479501012307227
Position 10039: 0.004344539071998321
Position 29158: 0.004181055271562742
Position 32164: 0.004027846851061249
Position 28166: 0.004021434125796085
Position 7454: 0.0038903055720021576
Position 29562: 0.003736738429099086
Position 3254: 0.0036108954393055848
Position 24102: 0.003404038549172235
Position 28079: 0.002788762235775655
Position 32239: 0.0027825566013671543
Position 3979: 0.0026438572262042362
Position 269: 0.002441409322668484
Position 31659: 0.002211513739651893
Position 29761: 0.0022075348944141414
Position 26118: 0.0019288734871877604
Position 2500: 0.0019135406485265654
Position 827: 0.0019016375655001407
Position 11692: 0.0018562428811721141
Position 32554: 0.0018003636060720369
Position 2696: 0.001757382847517323
Position 11090: 0.0017309893779818343
Position 2209: 0.001649631754864409
Position 9994: 0.0015957057671040003
Position 31680: 0.0015685961606791996
Position 29033: 0.001331509596147553
Position 3220: 0.0013104840817694079
Position 10542: 0.0012927699379247765
Position 4049: 0.0011784116930985225
Position 2603: 0.001115088959481654
Position 7376: 0.0011047620865074924
Position 10265: 0.001078158718290617
Position 9016: 0.0010297087533274283
Position 32147: 0.000980868644102762
Position 9042: 0.0009124378988886492
Position 31871: 0.0008731712373322042
Position 28608: 0.0008696627576449506
Position 28006: 0.0008598255050521403
Position 28611: 0.0008437576524449775
Position 32333: 0.0007946198310381317
Position 164: 0.0007874376627586582
Position 30937: 0.0007760881341065354
Position 29941: 0.0007738828846202352
Position 32208: 0.0007018147186676172
Position 28566: 0.0006920258319537565
Position 481: 0.0006447925918671091
Position 6241: 0.0006447440709376127
Position 2970: 0.0006311516349132169
Position 31890: 0.000573374479040118
Position 2816: 0.0005635853473991986
Position 3607: 0.0005269116566837748
Position 32377: 0.0005204035511073361
Position 11341: 0.0005193040284328569
Position 4679: 0.0004871112836573877
Position 31972: 0.00047480210716595994
Position 6268: 0.0004726041413057316
Position 31835: 0.00045502749406935454
Position 510: 0.0004392405664330415
Position 844: 0.00043850148935960904
Position 1336: 0.0004012449361451979
Position 2644: 0.00038784964772990764
Position 1004: 0.00036430099034687636
Position 30962: 0.0003376538153334072
Position 30853: 0.00033360692825134283
Position 2833: 0.00033217677640754004
Position 3928: 0.00033200645654618457
Position 9013: 0.00032734412270879617
Position 6292: 0.0003268536089253521
Position 3415: 0.0003117236434619655
Position 2474: 0.0002971758417378904
Position 636: 0.0002606324907691116
Position 29622: 0.0002529873954454024
Position 8933: 0.000251584406989345
Position 4703: 0.00024085567182096477
Position 32571: 0.00023943796486055566
Position 32092: 0.00023216495468401805
Position 214: 0.00022518449144015907
Position 683: 0.0002082694842674536
Position 606: 0.0002061552265884182
Position 6009: 0.00019191833510219349
Position 2032: 0.0001827775222180931
Position 32245: 0.0001792036819389406
Position 3944: 0.00016780869155625614
Position 32275: 0.00016717490611025814
Position 8973: 0.0001592182209412562
Position 9088: 0.00015477369032952578
Position 6295: 0.00014712915895448566
Position 2894: 0.00014378950592678648
Position 2543: 0.0001434601391772399
Position 3278: 0.00013742874379613784
Position 32706: 0.0001358362851920206
Position 3418: 0.00012667485146017034
Position 31926: 0.0001237443460451923
Position 32166: 0.00011400794452136379
Position 2944: 0.00010748431455283609
Position 3559: 9.18565558972173e-05
Position 942: 9.093328290142735e-05
Position 529: 8.322248453704228e-05
Position 32469: 8.268807898619034e-05
Position 939: 8.170148012227342e-05
Position 32005: 8.010312911964396e-05
Position 28025: 7.88451173700539e-05
Position 447: 6.748722024459341e-05
Position 1692: 5.895285596862682e-05
Position 1311: 5.771317076310148e-05
Position 32411: 5.411427707983132e-05
Position 32612: 5.2515438605935216e-05
Position 32190: 4.686536384908618e-05
Position 3867: 4.680064473583375e-05
Position 32107: 4.620697297615502e-05
Position 792: 4.533886058102734e-05
Position 2239: 4.3432380600878044e-05
Position 32609: 4.296490158987131e-05
Position 32429: 4.266273214961135e-05
Position 3703: 3.934646719734113e-05
Position 4471: 3.6267908770305756e-05
Position 768: 3.375672142575388e-05
Position 32398: 2.8843518468300425e-05
Position 2526: 2.8028098055569615e-05
Position 609: 2.7915239507904896e-05
Position 5620: 2.6491698999745344e-05
Position 805: 2.645763440842647e-05
Position 6529: 2.553287482169086e-05
Position 6689: 2.5379201522022633e-05
Position 6227: 2.069749359396014e-05
Position 32060: 1.9011560650511278e-05
Position 32723: 1.591897393244046e-05
Position 4014: 1.4241916898584526e-05
Position 6370: 1.128338667021402e-05
Position 32645: 8.739109758993393e-06
Position 6308: 8.179559073921997e-06
Position 458: 7.286236009045093e-06
Position 6549: 7.113040049931347e-06
Position 30870: 6.737511772801763e-06
Position 2065: 6.631389021136825e-06
Position 4526: 6.573550419645058e-06
Position 324: 5.798914936896291e-06
Position 2169: 5.557124574345532e-06
Position 2356: 4.900829683575567e-06
Position 29539: 4.835487158922401e-06
Position 578: 4.30949302951473e-06
Position 2017: 4.188101834731685e-06
Position 1847: 3.5966795709767578e-06
Position 4492: 3.4870918238127143e-06
Position 4587: 3.3277214585878778e-06
Position 1827: 3.0810839183374875e-06
Position 5442: 2.655663331027935e-06
Position 4360: 2.188268655350251e-06
Position 430: 1.990381673471906e-06
Position 4382: 1.9703402569707657e-06
Position 4413: 1.8503783733389365e-06
Position 4753: 1.3362352430981417e-06
Position 4373: 9.743826527818325e-07
Position 173: 9.566156818579944e-08
Position 28907: 5.558736739252757e-08
Position 29816: 5.461660641126606e-08
Position 299: 5.0166578107052676e-08
Position 4200: 2.7912458227930398e-08
Position 4617: 2.7818563169039135e-08
Position 2014: 2.5189427874054505e-08
Position 4685: 2.392532177067534e-08
Position 367: 2.1433736976096198e-08
Position 350: 1.0270065766761065e-08
Position 219: 1.0109320357523856e-08
Position 301: 9.497174722107624e-09
Position 533: 4.88622564998673e-09
Position 177: 4.8344421433391976e-09
Position 328: 3.996001754472037e-09
Position 100: 3.526063585035514e-09
Position 641: 1.781840974512444e-09
Position 472: 1.5996974322780987e-09
Position 422: 1.460890945392065e-09
Position 644: 9.291055425385545e-10
Position 616: 5.008585480163679e-10
Position 369: 4.033860517316284e-10
Position 401: 4.0300074147305083e-10
Position 279: 3.6007004508180534e-10
Position 253: 2.8458292470502307e-10
Position 591: 1.5117580892984202e-10
Position 659: 1.338801700303778e-10
Position 378: 1.596291790407585e-11
Position 387: 1.1482909272132881e-11
Position 114: 9.231454261256763e-12
Position 104: 8.149709924225808e-12
Position 403: 3.9900402493985924e-12
Position 70: 3.754277977219141e-12
Position 336: 2.426278734079243e-12
Position 81: 1.2407336124532313e-12
Position 77: 1.0064536958769889e-12
