Gene = HSDL2
Position 1445: 0.0011114220226124394
Position 32091: 0.0011087564539264128
Position 25454: 0.0010942936553126983
Position 31361: 0.0010709654278678446
Position 4435: 0.001070894261544775
Position 37587: 0.0010476360477536843
Position 79817: 0.0010195003863278486
Position 79745: 0.0010075950583929673
Position 32563: 0.0009833535740979475
Position 90887: 0.0009760406749558196
Position 3255: 0.0009665672033003725
Position 27664: 0.0009283320002089319
Position 5102: 0.0009281776628471709
Position 81502: 0.0009247816420166238
Position 14947: 0.0009241447638409177
Position 80405: 0.000900633172036929
Position 32256: 0.0008987430726676741
Position 27661: 0.0008541021862245807
Position 19745: 0.000790907279514603
Position 6977: 0.0007874874779874287
Position 61621: 0.0007512406438509606
Position 80530: 0.0007170341702018351
Position 6954: 0.000694380596922139
Position 62526: 0.0006917193109581248
Position 82052: 0.0006847829506961519
Position 806: 0.0006845722613985197
Position 29037: 0.000679390527734932
Position 39805: 0.0006470003900941741
Position 2634: 0.0006400121982913496
Position 24339: 0.0006325595028325465
Position 28333: 0.0006054526125970145
Position 83768: 0.0006016263110402369
Position 79748: 0.0005708742829920602
Position 14863: 0.0005704567888824771
Position 62481: 0.0005461604057155852
Position 86790: 0.000541337195934343
Position 80521: 0.0005255148163337207
Position 29754: 0.0005106769089759762
Position 14899: 0.0004878380147070465
Position 809: 0.0004867739854029317
Position 14920: 0.00046042948491400385
Position 37362: 0.0004474232093061191
Position 80350: 0.00043967815683094123
Position 6048: 0.0004248200881449237
Position 32062: 0.00041803823714517326
Position 543: 0.00039201377890108716
Position 82825: 0.0003775537859409376
Position 819: 0.00035871405066135905
Position 15413: 0.0003567371736345075
Position 15999: 0.0003490928524981662
Position 82413: 0.0003286907015419
Position 2584: 0.00032544473376770836
Position 28161: 0.0003231168694116877
Position 86016: 0.00030409445275508633
Position 40006: 0.0002992176887207355
Position 32525: 0.00029738726755825103
Position 1469: 0.00029263088569365844
Position 80381: 0.0002757944883124485
Position 80035: 0.00026459927119514595
Position 84419: 0.0002634200057648839
Position 88367: 0.0002609879264373115
Position 29605: 0.0002556173734249912
Position 2884: 0.0002463679993352068
Position 988: 0.00024300389310947908
Position 15037: 0.00023241646699387718
Position 87686: 0.0002163062973425274
Position 14952: 0.00021540902173756602
Position 83685: 0.00021533472161604423
Position 1274: 0.0002083480282806899
Position 41898: 0.00019462673182701377
Position 24373: 0.0001873308843713701
Position 16473: 0.00016563221505900254
Position 1605: 0.00016282388911821995
Position 1345: 0.00016249872019285329
Position 80047: 0.00016215576407825835
Position 2210: 0.0001614948014685417
Position 39253: 0.0001595067270187888
Position 84489: 0.00015497311343905368
Position 29347: 0.00015346911708782033
Position 39256: 0.0001481122577665826
Position 29297: 0.00012969094052960658
Position 25916: 0.0001258011863797149
Position 79964: 0.00010092062559717023
Position 83626: 9.462021920629752e-05
Position 27471: 9.118794939552932e-05
Position 1089: 7.864299253152818e-05
Position 31250: 7.487215250831847e-05
Position 1015: 7.426378949031827e-05
Position 27206: 6.890163167398025e-05
Position 82278: 6.572904108790498e-05
Position 39282: 6.203155016932014e-05
Position 346: 5.491762889243915e-05
Position 38777: 5.227634941672045e-05
Position 41830: 5.1704981493979574e-05
Position 40136: 5.065857665123964e-05
Position 2030: 5.001919253315898e-05
Position 3975: 4.98812680219905e-05
Position 29813: 4.772404290612332e-05
Position 84450: 4.7114118487298454e-05
Position 29783: 4.541508231620089e-05
Position 81323: 4.203750228081933e-05
Position 4085: 4.003146620257787e-05
Position 29489: 3.941373646696473e-05
Position 80692: 3.918880037719511e-05
Position 1974: 3.868226753581068e-05
Position 84354: 3.8390520704432775e-05
Position 62076: 3.6293220528697794e-05
Position 3895: 3.310212248798059e-05
Position 581: 3.3039647697515474e-05
Position 1505: 3.239136106107271e-05
Position 39173: 3.162985906373777e-05
Position 62026: 3.155395260951484e-05
Position 1535: 3.007692604631529e-05
Position 39330: 2.8715474940188677e-05
Position 648: 2.64654883522366e-05
Position 25869: 2.616222192691583e-05
Position 3952: 2.6032973907505888e-05
Position 687: 2.5478049320478354e-05
Position 2046: 2.5243617194748013e-05
Position 29272: 2.43356900023757e-05
Position 27690: 2.3164860551641225e-05
Position 1807: 2.157831501545091e-05
Position 40360: 1.8499445761550583e-05
Position 40310: 1.8002507459034078e-05
Position 41523: 1.7049653860455575e-05
Position 2218: 1.6151968276063202e-05
Position 1389: 1.5675369963739136e-05
Position 1625: 1.535352384536438e-05
Position 969: 1.4759145714411842e-05
Position 26909: 1.4725101853908829e-05
Position 25885: 1.456996898588369e-05
Position 2178: 1.3992302449003462e-05
Position 30034: 1.397903533193295e-05
Position 538: 1.3663174044775436e-05
Position 2388: 1.2924421824245898e-05
Position 430: 1.2892592710401136e-05
Position 41727: 1.2493135317728604e-05
Position 546: 1.1538177185920396e-05
Position 2252: 1.1325514161042497e-05
Position 1451: 1.094805185409314e-05
Position 40249: 1.0317670756945424e-05
Position 3598: 9.943077498542527e-06
Position 26195: 9.888863859128886e-06
Position 81377: 9.231760007850746e-06
Position 81081: 9.06353044650986e-06
Position 2477: 8.582404488955365e-06
Position 1199: 8.555580777755283e-06
Position 39190: 8.48109884798707e-06
Position 2069: 8.24118040414986e-06
Position 2052: 8.190776159830603e-06
Position 1680: 8.0036711922543e-06
Position 461: 7.39725550378396e-06
Position 39303: 7.250278587006092e-06
Position 62487: 7.08921576433003e-06
Position 1233: 7.035218017828967e-06
Position 1790: 6.96233184446445e-06
Position 3809: 6.940406729172768e-06
Position 40307: 6.753170687931189e-06
Position 2191: 5.525981495092007e-06
Position 42003: 5.342371068120852e-06
Position 3346: 5.2646993235714245e-06
Position 40312: 4.434992716800903e-06
Position 2696: 3.982138265489088e-06
Position 1202: 3.732209638172446e-06
Position 32050: 3.6386289011781496e-06
Position 376: 3.487340092658657e-06
Position 40109: 3.0245335090580043e-06
Position 4278: 2.802338640684755e-06
Position 1405: 2.6129259397267278e-06
Position 15546: 2.381965343188492e-06
Position 2376: 2.187740312008068e-06
Position 40384: 1.9493925463369812e-06
Position 2455: 1.7907031929555914e-06
Position 464: 1.7481741603723221e-06
Position 39519: 1.531544221797887e-06
Position 39762: 1.5060702316630716e-06
Position 39176: 1.4751999035124806e-06
Position 81858: 1.4505980114207236e-06
Position 81593: 1.19394975066835e-06
Position 32218: 9.240250009140217e-07
Position 30013: 8.228796764808881e-07
Position 3528: 6.687010700345226e-07
Position 5135: 3.265172500284851e-07
Position 3562: 1.98094778214316e-07
Position 1297: 1.0962692080530147e-07
Position 65616: 1.0111871293013884e-07
Position 62789: 9.178305789947918e-08
Position 63451: 9.017577649491114e-08
Position 2408: 6.407550899891706e-08
Position 30074: 5.726950433236014e-08
Position 816: 3.677319628900426e-08
Position 64296: 2.5879092752333472e-08
Position 65342: 2.3281370736547777e-08
Position 64337: 1.0226789550414419e-08
Position 62963: 9.966829692089823e-09
Position 62675: 8.793200470240466e-09
Position 63023: 7.733077139247717e-09
Position 63585: 6.235679284887618e-09
