Gene = MOCS2
Position 9761: 0.004247249734646142
Position 965: 0.004222819909969042
Position 2407: 0.0030340010099217094
Position 5577: 0.00270945597109694
Position 10210: 0.002558743270857538
Position 7351: 0.0024978106794336843
Position 2775: 0.0023570560070051002
Position 470: 0.002306506946419068
Position 3553: 0.00226714834477003
Position 961: 0.0022470541529020075
Position 3733: 0.0022338310223840134
Position 10738: 0.002178853056371107
Position 2744: 0.0020259037923136924
Position 7073: 0.0019854268848874977
Position 5235: 0.0019842600788459665
Position 10626: 0.001880895587172793
Position 1241: 0.001788574083241938
Position 1414: 0.0017761025361405234
Position 2346: 0.0017291648665712289
Position 800: 0.001711215626526904
Position 9658: 0.0016766071307631634
Position 183: 0.0016630159232834106
Position 1672: 0.00165577522878369
Position 63: 0.0016374593935851746
Position 61: 0.0014915476784153959
Position 6373: 0.0014839694350021557
Position 559: 0.001443998709182386
Position 6414: 0.0014376113039566327
Position 5812: 0.0013994539638222817
Position 9298: 0.0013296739327325277
Position 1314: 0.0012712044421909166
Position 2072: 0.0012446315063767712
Position 8434: 0.0012053913245209508
Position 1764: 0.0011204850810308722
Position 8026: 0.0011153233212734643
Position 10112: 0.0010791906117423016
Position 10664: 0.0010299467557912808
Position 3214: 0.0009740613921439976
Position 10371: 0.0008621599046364643
Position 1267: 0.0008412704358020289
Position 10602: 0.0007273774719226598
Position 7792: 0.000718183604424289
Position 4431: 0.0006819482319521242
Position 9591: 0.000667411706342388
Position 3588: 0.0006374860845952102
Position 1306: 0.0006264581589072418
Position 1898: 0.0005375591542255268
Position 9099: 0.0005325686226095507
Position 1122: 0.00044733373929067995
Position 280: 0.00043503587701120407
Position 1694: 0.0004140661635533597
Position 4495: 0.00039198160051609834
Position 4307: 0.00037015943688620745
Position 10405: 0.0003217805494585985
Position 1819: 0.0003151405059941233
Position 6053: 0.0002883806691073044
Position 33: 0.00027044883909578635
Position 747: 0.00024430193838625855
Position 611: 0.00022898744554626465
Position 2131: 0.00022043930488829103
Position 1813: 0.00021673052425625402
Position 9851: 0.0002148669285925335
Position 10200: 0.0001955668549523121
Position 7602: 0.00017913559449267316
Position 7670: 0.0001549032371487658
Position 586: 0.0001361215661052931
Position 11391: 0.0001357182217721898
Position 11463: 0.00012403032532942306
Position 261: 0.00012288533493081842
Position 1987: 0.00011757698369169157
Position 4453: 0.00011284081821292647
Position 11133: 0.00010651209086333353
Position 2458: 0.00010309417569978743
Position 67: 9.795327159940897e-05
Position 4448: 9.607867701081417e-05
Position 3564: 9.324031686594568e-05
Position 5391: 9.242305409742753e-05
Position 2927: 8.920673066635881e-05
Position 10875: 8.763236475925041e-05
Position 617: 8.7262621409767e-05
Position 4277: 8.300724409756632e-05
Position 10: 8.065647899324177e-05
Position 10119: 7.985403024803059e-05
Position 1799: 7.57628625423812e-05
Position 1158: 7.412024771519727e-05
Position 7824: 5.352148218007184e-05
Position 7870: 4.714753599943081e-05
Position 7512: 4.696127966496679e-05
Position 1252: 4.2481801862933504e-05
Position 425: 3.640583800472032e-05
Position 10420: 3.5502226852842954e-05
Position 1847: 3.0178580171805517e-05
Position 2664: 2.9291866944798327e-05
Position 415: 2.295564171597177e-05
Position 579: 2.2206473750665044e-05
Position 986: 2.0071027901962897e-05
Position 1141: 1.987811496050933e-05
Position 1739: 1.9322992977720603e-05
Position 1084: 1.9076328946535546e-05
Position 256: 1.830373200893731e-05
Position 1666: 1.8231547622120196e-05
Position 54: 1.7533079712019943e-05
Position 1127: 1.6355837412921916e-05
Position 4810: 1.4880317487005512e-05
Position 1393: 1.4576182571910487e-05
Position 9353: 1.132008664839265e-05
Position 2492: 1.1194302745154095e-05
Position 2866: 7.93182137163901e-06
Position 2751: 6.746498122785413e-06
Position 2764: 6.057661714339179e-06
Position 2715: 4.899385757861363e-06
Position 2654: 4.893644189886093e-06
Position 481: 3.339483962901992e-06
Position 98: 2.5708229199514283e-06
Position 2903: 1.9929176917967102e-06
Position 2880: 1.888190621022926e-06
Position 436: 1.2946978638458696e-06
Position 488: 1.264281464079263e-06
Position 3723: 1.0524026368063778e-06
Position 588: 5.643811847531811e-07
Position 1441: 4.464443968844153e-07
Position 4761: 2.9917636417869754e-07
Position 1400: 2.6863729306348134e-07
Position 1359: 1.966286368033239e-07
Position 222: 7.932981440017354e-08
Position 5523: 7.506230648505573e-08
Position 100: 5.723497640941456e-08
Position 502: 5.176483028235824e-08
Position 141: 3.812928919485037e-08
Position 491: 3.179658383436297e-08
Position 583: 2.7190542041179405e-08
Position 563: 2.399794088658449e-08
Position 525: 2.170674235146043e-08
Position 886: 1.6895327504067284e-08
Position 926: 1.524124043721992e-08
Position 41: 1.1069799561245902e-08
Position 4838: 4.49164365833072e-09
Position 18: 2.1892123707436707e-09
Position 308: 2.408882403037943e-10
Position 176: 1.0878033720273909e-11
Position 358: 1.753191203559711e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2537: 0.9757008096552584
Position 7534: 0.9552161935585807
Position 11091: 0.9066795044108859
Position 8249: 0.702663525833635
Position 4692: 0.5994149853067926
Position 9224: 0.5807832008144111
Position 10532: 0.3863551840593676
Position 2307: 0.23658544973593484
Position 2809: 0.19119675761778004
Position 10098: 0.18585176219335828
Position 9163: 0.18086837089401148
Position 2832: 0.17207019012385066
Position 5938: 0.16727719452950252
Position 2779: 0.15154498308879083
Position 1115: 0.12727540138121268
Position 7734: 0.11389331225346447
Position 9488: 0.09904018781092706
Position 9160: 0.0852908426149909
Position 9271: 0.07657038821029903
Position 8914: 0.06789923319011514
Position 7873: 0.06671326833424832
Position 7923: 0.059455117113806764
Position 11242: 0.056227871778555094
Position 10592: 0.05369900340703293
Position 7972: 0.05289751549815249
Position 7824: 0.047496802591472084
Position 5723: 0.043501695322148454
Position 10287: 0.038728646784458594
Position 8198: 0.03022175976239353
Position 2983: 0.029996249406145866
Position 5822: 0.02594194406927626
Position 8990: 0.024675555044459913
Position 1591: 0.02427463075490332
Position 10180: 0.021411958028740564
Position 6625: 0.02126207408350062
Position 9179: 0.019962255780067256
Position 1025: 0.0195097402625752
Position 350: 0.01808440775603198
Position 9235: 0.017152565065175943
Position 1909: 0.0169466573446784
Position 9278: 0.012248193412315454
Position 10827: 0.011391357528454804
Position 651: 0.011323767603194358
Position 7498: 0.010657737238196357
Position 2581: 0.01064729745953829
Position 9448: 0.010095232180450487
Position 6134: 0.010086312315057574
Position 3130: 0.009703149180142543
Position 8893: 0.009361397434578327
Position 8012: 0.009334686338337403
Position 5481: 0.008980732233991968
Position 1921: 0.008585079876450099
Position 6265: 0.007956934299177433
Position 621: 0.007188599772624285
Position 5553: 0.006898881362432509
Position 5385: 0.006697922255371312
Position 3833: 0.006125886053626537
Position 4739: 0.00574700427235532
Position 10300: 0.005609560170992782
Position 8483: 0.005589834828075922
Position 5122: 0.005269805392160053
Position 3147: 0.005259494083300032
Position 508: 0.005214304483918969
Position 5231: 0.0051085418924214955
Position 3650: 0.004651081502010396
Position 10007: 0.004246673362031809
Position 253: 0.0038520300408612014
Position 2134: 0.0037284858279014355
Position 5135: 0.0037068833190911023
Position 2476: 0.0036970445624274666
Position 9970: 0.0036541252993074693
Position 7942: 0.0036466347135905852
Position 10387: 0.003499287245910156
Position 1155: 0.003364485076640818
Position 8946: 0.003256600333034759
Position 369: 0.0026818582531491415
Position 11646: 0.002558032875662779
Position 545: 0.0025410450183659607
Position 4842: 0.0025267634259037866
Position 2111: 0.0025021390852539857
Position 7184: 0.002497810679433685
Position 5856: 0.0023567415347054816
Position 131: 0.002283342425855673
Position 2559: 0.0022572911204860936
Position 3903: 0.0021519034026764956
Position 11479: 0.002096511855559134
Position 6810: 0.0019854268848874985
Position 3710: 0.001985380420183878
Position 486: 0.001930128513449542
Position 824: 0.001896456686741224
Position 5665: 0.0018306576931189393
Position 2071: 0.0015584901771402938
Position 3322: 0.001478216812019144
Position 2037: 0.001393025005094427
Position 847: 0.0013832725680812824
Position 10762: 0.0013604850471802953
Position 9521: 0.0013501068261692617
Position 284: 0.001337036329076933
Position 4306: 0.0012972881623555651
Position 5319: 0.0012440051736895153
Position 2848: 0.0012323266871007022
Position 3462: 0.0011674146530613761
Position 11492: 0.0011602130242323583
Position 7857: 0.0011438297394112946
Position 8968: 0.0011116573872464726
Position 250: 0.0010114437121159366
Position 5417: 0.0009896304014077966
Position 2950: 0.0009310546781120075
Position 5196: 0.0009272442905317868
Position 8096: 0.0009210501680555538
Position 7982: 0.0009181973086311219
Position 3093: 0.000863197084704363
Position 1066: 0.0008087877483934106
Position 9107: 0.0007899669875269229
Position 1946: 0.0007829459119760795
Position 3653: 0.0007761456786523125
Position 1975: 0.0007224716560763578
Position 390: 0.0007063017105257778
Position 9638: 0.000610487124192325
Position 1188: 0.0006011782349096717
Position 2431: 0.0005974738515168539
Position 10794: 0.0005952599128132541
Position 3217: 0.0005948328362665155
Position 3214: 0.0005616209661305766
Position 9295: 0.0005544812926728928
Position 850: 0.0005519577753673101
Position 1141: 0.0005482075172146567
Position 420: 0.0005453782083458686
Position 3493: 0.0005104908883797856
Position 2193: 0.0005096456913619581
Position 8060: 0.0004822159685469734
Position 10720: 0.0004786087798883502
Position 5514: 0.0004664169138454963
Position 2552: 0.0004651322104927131
Position 1809: 0.00046222719384695005
Position 964: 0.0004574989422148009
Position 5574: 0.0004510263114706619
Position 3774: 0.00043418155529422684
Position 10213: 0.0004307032800998464
Position 828: 0.00041147777441189495
Position 4168: 0.00040882890387324987
Position 9992: 0.00040293902961623877
Position 7662: 0.0003861723642219643
Position 3533: 0.0003140561640414019
Position 799: 0.00030935358389479504
Position 7511: 0.0003050322245651022
Position 9744: 0.00029904542346377284
Position 8273: 0.0002876342410256654
Position 1739: 0.000286481663330177
Position 2502: 0.000260814618283459
Position 2327: 0.00023551575006475477
Position 2165: 0.00023475913548688803
Position 3689: 0.00022669638218889061
Position 11173: 0.00022618687590578187
Position 2018: 0.00022244532598367637
Position 5064: 0.00020908217326942287
Position 2866: 0.0002016374282522533
Position 11689: 0.0001975338594047934
Position 11462: 0.00019434389935605993
Position 2262: 0.00019337855455572392
Position 10492: 0.0001760498277810324
Position 7774: 0.0001644673003587758
Position 3368: 0.00015540946041069713
Position 3440: 0.0001529797597742061
Position 3033: 0.00012981397429442782
Position 5421: 0.00012466542153907558
Position 158: 0.0001236102349970544
Position 1097: 0.0001227205945510261
Position 256: 0.00011859613189497048
Position 674: 0.00011816855630912921
Position 9712: 0.00011709406958931843
Position 11050: 0.0001137682558285599
Position 11047: 0.00010946865709313299
Position 4653: 0.00010347880177771741
Position 9498: 9.806269288813975e-05
Position 1818: 9.713119331925792e-05
Position 1878: 9.400825978196808e-05
Position 10204: 9.267385987377304e-05
Position 2936: 9.171413491776191e-05
Position 569: 9.069116105586017e-05
Position 2148: 8.857200370032423e-05
Position 2619: 8.652012332636776e-05
Position 9870: 8.408084358060833e-05
Position 9683: 7.550589431790518e-05
Position 5550: 7.523181693041717e-05
Position 11275: 6.72873959463223e-05
Position 9845: 6.653715863793314e-05
Position 294: 6.002007552627388e-05
Position 712: 5.877927456199515e-05
Position 2604: 5.585541606737827e-05
Position 4572: 5.419614231602987e-05
Position 5334: 5.021132537184526e-05
Position 3965: 4.43377771105238e-05
Position 2022: 4.06987061110032e-05
Position 902: 3.577543923878392e-05
Position 1834: 3.436565730348446e-05
Position 949: 3.2945342707168745e-05
Position 2710: 3.2146524322816616e-05
Position 886: 3.198832057219384e-05
Position 3905: 3.1818823384480185e-05
Position 1979: 2.9118285089332768e-05
Position 3098: 2.783332651156143e-05
Position 272: 2.666395688106215e-05
Position 2956: 2.560308842563973e-05
Position 9398: 2.493674041422567e-05
Position 502: 2.460641534809019e-05
Position 9980: 2.4209433598558877e-05
Position 11497: 2.246544448009973e-05
Position 2903: 2.1454752763047224e-05
Position 11566: 2.000885986978862e-05
Position 942: 1.984415760234624e-05
Position 316: 1.8775122797473564e-05
Position 3160: 1.8729383682819392e-05
Position 4616: 1.745723998000658e-05
Position 4932: 1.4499097325842694e-05
Position 6084: 1.3589568506399337e-05
Position 5173: 1.3315921681940774e-05
Position 9923: 1.0963699364492267e-05
Position 9731: 1.0398807999937356e-05
Position 2517: 9.82484783759988e-06
Position 1853: 7.845893692817733e-06
Position 2654: 6.794854134947997e-06
Position 1787: 6.318890094053883e-06
Position 1593: 6.011753731934534e-06
Position 1840: 5.7602752272100106e-06
Position 4603: 5.4798476399757415e-06
Position 1868: 5.088547834910594e-06
Position 4995: 5.006755216615713e-06
Position 1167: 4.6379676735325206e-06
Position 1122: 4.329114071415193e-06
Position 1356: 3.7120473935463325e-06
Position 1045: 3.158709113308946e-06
Position 687: 2.3924783467767004e-06
Position 862: 2.0245840387092113e-06
Position 559: 1.8632351507272697e-06
Position 579: 1.3914659840907138e-06
Position 910: 1.2483741491252767e-06
Position 3401: 1.1717087509272174e-06
Position 2377: 1.1288447144301842e-06
Position 5099: 1.0771723413978297e-06
Position 3170: 9.030191793173927e-07
Position 2880: 7.392922938744744e-07
Position 407: 7.024428210370822e-07
Position 1347: 6.36265913315185e-07
Position 141: 6.314465136361869e-07
Position 1313: 4.783538744174711e-07
Position 1070: 4.0018861986846966e-07
Position 1205: 3.660322515639105e-07
Position 1409: 3.629117508848677e-07
Position 2877: 2.1937401974574875e-07
Position 488: 1.9529115205613207e-07
Position 2196: 1.648826727685119e-07
Position 9408: 7.964671667889561e-08
Position 298: 3.843107426377046e-08
Position 3155: 2.482949515563326e-08
Position 917: 1.8153290375048232e-09
Position 706: 1.7927182705362194e-11
Position 86: 1.4077777312649137e-12
