Gene = DNAJC21
Position 9545: 0.0016033281382339267
Position 11841: 0.0015442063419594135
Position 11226: 0.0015129847931169404
Position 1586: 0.001401323160048958
Position 956: 0.0013247196921004518
Position 4624: 0.0011914988214433795
Position 2552: 0.0011878221124825641
Position 7905: 0.001148747045601347
Position 3370: 0.0011048702828314579
Position 8734: 0.0010658831890705375
Position 24556: 0.0010462740463227386
Position 488: 0.0009192098602194215
Position 7664: 0.000864885483436553
Position 14684: 0.0006854873575233082
Position 4182: 0.0006655909591793848
Position 1504: 0.0005958339751206129
Position 1002: 0.0005576723073944813
Position 9974: 0.0005261614262840527
Position 10743: 0.0004930593827094929
Position 24413: 0.00048183875907711443
Position 21233: 0.00047936240421972214
Position 16459: 0.0004461619771317172
Position 6626: 0.00040302358944338627
Position 3294: 0.0004027676860706436
Position 6388: 0.00039152977129275443
Position 6423: 0.00038969101286771547
Position 4377: 0.00038627149558149196
Position 25352: 0.00037537093684295015
Position 570: 0.00037392097643162243
Position 1783: 0.0003649819520997066
Position 1456: 0.0003642142690766607
Position 1594: 0.0003197137286377856
Position 6660: 0.0003132671667426747
Position 8080: 0.00030361846614083906
Position 4535: 0.0002450685299269212
Position 6149: 0.0002304543191912322
Position 1146: 0.00022545473804117902
Position 21250: 0.0002179417864673981
Position 6277: 0.00019449775249686047
Position 6785: 0.00019385789311533003
Position 254: 0.0001720205122753516
Position 5471: 0.0001610237857324416
Position 7653: 0.00013622403141342633
Position 1035: 0.00013392404668150325
Position 5037: 0.0001222340281620386
Position 711: 9.946143539540635e-05
Position 219: 9.397858952236937e-05
Position 6570: 8.746012880374219e-05
Position 1303: 7.098960837333274e-05
Position 13417: 5.680263551442123e-05
Position 16437: 5.069606855875603e-05
Position 1747: 4.973922325519608e-05
Position 7253: 4.5956505775717936e-05
Position 1181: 4.0481040564903054e-05
Position 7421: 3.8960686097244576e-05
Position 1093: 3.664872908990866e-05
Position 7591: 3.323209892311652e-05
Position 1129: 3.30584281960364e-05
Position 6221: 3.2359819269550793e-05
Position 12398: 2.8617530973080056e-05
Position 1687: 2.8140753691397075e-05
Position 1609: 2.435516431806968e-05
Position 10009: 1.95876331545164e-05
Position 618: 1.9376388299613233e-05
Position 12292: 1.7700432958897114e-05
Position 6409: 1.7586588240703964e-05
Position 6394: 1.703794389768202e-05
Position 739: 1.6376016605716728e-05
Position 328: 1.5486875804361817e-05
Position 1138: 1.522359435744537e-05
Position 6334: 1.1390947620912874e-05
Position 7524: 9.919236831900599e-06
Position 1069: 9.749522180661457e-06
Position 1006: 6.822125227999573e-06
Position 894: 6.684140815389498e-06
Position 20795: 6.152235251217124e-06
Position 16224: 5.815880538625228e-06
Position 11910: 5.247883358073734e-06
Position 6853: 4.475237285559266e-06
Position 20694: 4.354018745525396e-06
Position 13941: 2.6836561509785007e-06
Position 1764: 2.394858275687527e-06
Position 9572: 2.076247813531489e-06
Position 6117: 9.023551530174639e-07
Position 7098: 6.035225903854973e-07
Position 2193: 5.05639553940601e-07
Position 1019: 3.880276015196495e-07
Position 1427: 3.5888901867551734e-07
Position 6565: 2.8187818464562043e-07
Position 6908: 1.9129262747020587e-07
Position 6919: 1.2132854484276576e-07
Position 232: 8.619810234005394e-08
Position 6704: 4.211830563216872e-08
Position 27: 3.4717740857758916e-08
Position 783: 1.8690392002251073e-08
Position 482: 1.549277544930489e-08
Position 334: 1.2956803809046673e-08
Position 641: 1.2370422325041487e-08
Position 461: 4.571613934996979e-09
Position 188: 1.9816538526208706e-09
Position 713: 1.6795944087852445e-09
Position 1163: 1.5954446884281679e-09
Position 1220: 1.3946944723635786e-09
Position 234: 8.604837953921158e-10
Position 688: 5.07556903654081e-10
Position 587: 4.54892882189999e-10
Position 24: 1.044333830489668e-10
Position 6692: 8.94039811259959e-11
Position 6613: 8.797753378895748e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6116: 0.9971195587192789
Position 6550: 0.9635942601285589
Position 20576: 0.9480215507806649
Position 9264: 0.9194529908401403
Position 16128: 0.8850824727365957
Position 7732: 0.7895041768360609
Position 7551: 0.7174081984222359
Position 11502: 0.6941607218327416
Position 24332: 0.6552677114365059
Position 4221: 0.6224585052877308
Position 24959: 0.4937365905803078
Position 1385: 0.4588293101162551
Position 2080: 0.43690399035970173
Position 19949: 0.43106068686226806
Position 11487: 0.24902489835458222
Position 19983: 0.20355085672795348
Position 24726: 0.16593371578686955
Position 7762: 0.15480492714380711
Position 25351: 0.12962732248267114
Position 11077: 0.1260953398229294
Position 23309: 0.11387539060753304
Position 2020: 0.11157174237746108
Position 20413: 0.10684849574342342
Position 1643: 0.1046893449491806
Position 698: 0.10032299678908325
Position 4171: 0.09327247639424283
Position 16090: 0.08119574580234788
Position 12878: 0.06422932073863619
Position 24261: 0.06229984222942977
Position 2054: 0.06226685370539222
Position 201: 0.061848587611821576
Position 18464: 0.058085656307745634
Position 22928: 0.05782259209626029
Position 8941: 0.05674694445062138
Position 23853: 0.05498523887072344
Position 21407: 0.05415590259617218
Position 1877: 0.05394584166165299
Position 11840: 0.0527960004491184
Position 15273: 0.045871715276219145
Position 1627: 0.04211187923640456
Position 18403: 0.04082241204611067
Position 9011: 0.03897592541315537
Position 11508: 0.03326932552855955
Position 9320: 0.032764913072205956
Position 24349: 0.03233819900648913
Position 25156: 0.031142223939310966
Position 20490: 0.03015623457310583
Position 21730: 0.030019175236052395
Position 14975: 0.02913560601272028
Position 25038: 0.028675510738779213
Position 1390: 0.02836577826711371
Position 7606: 0.02806172807666967
Position 8660: 0.027780956882371838
Position 22968: 0.02712969074832887
Position 25031: 0.026500823988477924
Position 21336: 0.026405058972309436
Position 15202: 0.026123969148644805
Position 17048: 0.02546904934865527
Position 5634: 0.025122283008452907
Position 11250: 0.02376884706322518
Position 19994: 0.023505289637207525
Position 8247: 0.022651081437755047
Position 8386: 0.022169562439287666
Position 18514: 0.021600603427227326
Position 23018: 0.02048725053405502
Position 18486: 0.019775684223625748
Position 8229: 0.01894828687141029
Position 1512: 0.017642723521636768
Position 18232: 0.017444641432114074
Position 8296: 0.01719760658078641
Position 24106: 0.01713205382137163
Position 11296: 0.016912288984915914
Position 24234: 0.01572721852636996
Position 20379: 0.014687527679879762
Position 1828: 0.014459575391899933
Position 22759: 0.013824786111712981
Position 7177: 0.013289268849526883
Position 7563: 0.013094706316304095
Position 25075: 0.012842259398051389
Position 24460: 0.012173670574529921
Position 7582: 0.01192621990428889
Position 4656: 0.0117140293730168
Position 10104: 0.011647723095703767
Position 20850: 0.010656716338478341
Position 836: 0.010343931768114158
Position 25300: 0.010336773110697063
Position 16167: 0.009769853979970761
Position 1370: 0.009498163660727914
Position 24239: 0.009393336338040329
Position 876: 0.009249569637846101
Position 20885: 0.009132329056763422
Position 1387: 0.008880854219533
Position 11471: 0.008671498815613275
Position 12652: 0.008418360932624616
Position 24653: 0.008296760105417243
Position 24973: 0.008142643048421268
Position 3187: 0.007728560556749171
Position 8901: 0.007462511828306398
Position 18207: 0.007427089911444479
Position 13729: 0.007221500134970869
Position 8389: 0.007060010116383581
Position 7816: 0.006800196458501814
Position 9244: 0.006536741093026577
Position 19626: 0.006387346195952892
Position 1954: 0.0062519505123329695
Position 20909: 0.006164433596626015
Position 12687: 0.005819298578090379
Position 11816: 0.00580323520736753
Position 4568: 0.0053014655380907326
Position 11705: 0.005296549193027091
Position 25555: 0.005287913419710431
Position 12609: 0.004705050437795205
Position 15848: 0.004685255342634916
Position 7932: 0.004657364854294335
Position 8633: 0.004606823669724296
Position 7202: 0.004584588653420333
Position 13361: 0.0045579240936292125
Position 573: 0.004354028513310692
Position 9686: 0.004318636478002504
Position 7975: 0.004225103911525481
Position 24961: 0.004212426979648704
Position 13770: 0.004165658221077425
Position 21689: 0.003984967177369108
Position 15242: 0.003982876645830416
Position 20160: 0.003961071991850361
Position 21364: 0.003819099125831405
Position 7795: 0.003797006739082441
Position 4245: 0.003767413876510823
Position 5062: 0.0037512315210598522
Position 7517: 0.0036218440662999407
Position 23714: 0.00357641105440966
Position 13205: 0.0035716619855683473
Position 10906: 0.003570413699983248
Position 19888: 0.0035152188160066096
Position 12738: 0.0033753173735191987
Position 22816: 0.003139167126596158
Position 5361: 0.0030918606567766757
Position 14107: 0.003004882183076815
Position 3124: 0.0029382823805490627
Position 1407: 0.002914176219069404
Position 22856: 0.0028649727631248805
Position 9277: 0.0028509308513658214
Position 1336: 0.0028268542471780976
Position 8605: 0.002805345138095737
Position 20226: 0.0027921138764767355
Position 14813: 0.0027232046595208233
Position 6507: 0.0027104696194175104
Position 18084: 0.002688326540606458
Position 11442: 0.0026486789670017875
Position 624: 0.0024504370007588194
Position 21196: 0.0024028085078278754
Position 6770: 0.0023302576516967747
Position 23830: 0.002303853578611195
Position 24991: 0.002286926562161947
Position 461: 0.002224806873970501
Position 23695: 0.0021064217612675085
Position 6748: 0.002071286379464768
Position 5659: 0.0020636810668273253
Position 8367: 0.0020624810028002025
Position 3711: 0.0019317285215116476
Position 14076: 0.0019104223779563283
Position 24457: 0.0019068275193464552
Position 4730: 0.001904862924034707
Position 16372: 0.0018887725577447219
Position 24439: 0.0018544822808297056
Position 14237: 0.0018349178719635057
Position 9316: 0.0017632554554599074
Position 21516: 0.001746151884662252
Position 12628: 0.001742796864119936
Position 22446: 0.0017224366165842775
Position 20962: 0.0016971984715161473
Position 1676: 0.0016306326196563487
Position 8698: 0.0015930279962502573
Position 21580: 0.0015829773099734442
Position 7909: 0.0015024140519921756
Position 13824: 0.0014780273535174632
Position 9458: 0.001457195143246852
Position 8320: 0.0014531708616054516
Position 21130: 0.001391347193987333
Position 7764: 0.0013501952394438482
Position 9023: 0.0013242527527358914
Position 7393: 0.001320974551634415
Position 9205: 0.0013056148114878466
Position 11685: 0.0012984183571016546
Position 8415: 0.0012813041275669072
Position 24510: 0.0012421296287253125
Position 10558: 0.0011956529529789455
Position 17165: 0.0011857533617797718
Position 7339: 0.0010999501426847346
Position 6330: 0.0010834077835419338
Position 4248: 0.0010820272716038526
Position 6084: 0.0010637917112014583
Position 11452: 0.0010528265978917753
Position 1645: 0.0010497650110154815
Position 16584: 0.0010458939772764351
Position 5534: 0.0010262750806892059
Position 21955: 0.001025038333177873
Position 13227: 0.0010217334734544503
Position 17431: 0.0009744837055940654
Position 16551: 0.0009702909346700075
Position 24917: 0.0009666528186986319
Position 7342: 0.0009568155606944372
Position 3075: 0.000929682056821717
Position 6595: 0.0009182300377610686
Position 3861: 0.0009057121341834988
Position 7799: 0.0008953918481215903
Position 25547: 0.0008643541528437189
Position 3062: 0.000855941077232055
Position 7565: 0.0008472326036947904
Position 21133: 0.0008399904154240254
Position 17636: 0.0008376388583385202
Position 1439: 0.0008096648178635061
Position 2026: 0.0007975300927325049
Position 21979: 0.0007940480968777196
Position 21803: 0.0007867037117348167
Position 1525: 0.0007623108888444438
Position 10475: 0.0007526385059937638
Position 12891: 0.0007459729250631588
Position 18018: 0.0007419001527573268
Position 8706: 0.0007353911220520081
Position 7780: 0.0007351127035825979
Position 4604: 0.0007328572648506194
Position 14566: 0.0006854873575233078
Position 20965: 0.0006800978883828519
Position 17383: 0.0006717180429772311
Position 17694: 0.0006495531586473514
Position 10459: 0.0006359317359072322
Position 9202: 0.0006171248057547463
Position 4680: 0.0006141511498006515
Position 25439: 0.0006123406965373652
Position 703: 0.0006091151485793397
Position 7970: 0.0005954874957631479
Position 13701: 0.0005823903813521667
Position 5766: 0.000580253626532724
Position 4043: 0.0005770267105543679
Position 9223: 0.000566465297156394
Position 1938: 0.0005624306259280446
Position 6148: 0.0005613166841372876
Position 1711: 0.0005514160538697292
Position 24539: 0.0004895481656296653
Position 15260: 0.0004780397947449027
Position 11293: 0.0004712727181180065
Position 22368: 0.0004701084596877731
Position 1714: 0.00045660693647843747
Position 17443: 0.00044876396282530063
Position 22116: 0.00044514485738687614
Position 5021: 0.000444182999327246
Position 2501: 0.0004401108915895351
Position 8126: 0.00042976729621935363
Position 8793: 0.0004198876904510007
Position 7608: 0.0004090146133362042
Position 2390: 0.0003725268394768967
Position 16469: 0.00036616133765283066
Position 1344: 0.00035685706242051605
Position 2339: 0.0003563637246964604
Position 7368: 0.00035413575036636106
Position 5454: 0.00035356647899116496
Position 6431: 0.00035048289774412036
Position 13965: 0.00032451658004294744
Position 5123: 0.00031565132555434733
Position 17546: 0.0003067925431713474
Position 22861: 0.00029883203819194485
Position 4819: 0.00029811968020579047
Position 4278: 0.00029602251409327463
Position 6385: 0.00028976861546665863
Position 4822: 0.0002856475308060197
Position 3864: 0.0002840095272184607
Position 21161: 0.0002759603541232974
Position 22561: 0.0002750791026200835
Position 7736: 0.00027108454710169847
Position 21001: 0.0002662309180877839
Position 17354: 0.0002626799453391367
Position 1806: 0.0002619551308468325
Position 4398: 0.00024506852992692106
Position 22143: 0.000244192070559431
Position 791: 0.00024270765398907103
Position 7916: 0.00023219171703800723
Position 1307: 0.00022102851964862007
Position 1485: 0.00022099581703448104
Position 3033: 0.00021912916124727411
Position 24604: 0.00021231073581865693
Position 1427: 0.00020728264281877064
Position 3091: 0.00020507148126831768
Position 7049: 0.00019746437312153216
Position 1991: 0.00018608929312968094
Position 21341: 0.00018532847430587527
Position 21369: 0.00018252093336873338
Position 8458: 0.0001813364187239473
Position 1679: 0.00017207750124197794
Position 11107: 0.00015937250399730333
Position 9710: 0.0001585407192201399
Position 5208: 0.00015346206758176797
Position 232: 0.00015317926239711926
Position 6599: 0.00015277240249554684
Position 22579: 0.00014394548285406677
Position 5083: 0.00014313015125708975
Position 6803: 0.00014158534887128967
Position 3335: 0.0001409206063163193
Position 7524: 0.00013413428403770243
Position 7934: 0.0001325600866847352
Position 7948: 0.0001308825426918621
Position 6806: 0.0001275801550215689
Position 3354: 0.00012610741615458977
Position 1836: 0.00012237626402073376
Position 4944: 0.0001222340281620383
Position 8441: 0.00012132841262949866
Position 7591: 0.0001185992094195064
Position 10607: 0.00010599180726874848
Position 888: 9.88096815346846e-05
Position 4275: 9.801713942848924e-05
Position 7435: 8.774278521305084e-05
Position 1975: 7.790367284682313e-05
Position 2997: 7.579313883187908e-05
Position 22830: 7.506192292153953e-05
Position 7228: 7.504744308546921e-05
Position 6363: 6.805338743853596e-05
Position 1051: 6.497218497479347e-05
Position 11405: 6.301703304698378e-05
Position 927: 5.917471433555792e-05
Position 1969: 5.893486386169524e-05
Position 7098: 5.648703047742161e-05
Position 21744: 5.316460273485378e-05
Position 270: 5.173689104895947e-05
Position 11629: 5.06880058027507e-05
Position 1409: 4.884707436106526e-05
Position 21173: 4.528457725480935e-05
Position 8183: 4.457402088122103e-05
Position 9855: 4.371723245766602e-05
Position 21098: 4.357371524768703e-05
Position 7320: 4.263798773417349e-05
Position 973: 4.144496801564042e-05
Position 1451: 3.944420865879426e-05
Position 7101: 3.8850077776416596e-05
Position 1014: 3.7167387441136904e-05
Position 753: 3.6272519929027384e-05
Position 1684: 3.4347379516903684e-05
Position 885: 3.2946453716034815e-05
Position 22119: 3.246328108078293e-05
Position 671: 3.1779103364452145e-05
Position 10107: 3.0398385890205362e-05
Position 6911: 3.0238260842525382e-05
Position 437: 2.9403020305458073e-05
Position 7411: 2.867015271142619e-05
Position 1446: 2.5739602596841836e-05
Position 13638: 2.546606457472963e-05
Position 11723: 2.53747927754659e-05
Position 7276: 2.2964614095278164e-05
Position 1035: 2.2708635295599568e-05
Position 1119: 2.2414516112148657e-05
Position 11866: 2.209401382468728e-05
Position 16424: 2.1985171117804605e-05
Position 6409: 2.0668361260537292e-05
Position 5790: 2.0384282135324726e-05
Position 1775: 1.9877930183500513e-05
Position 12291: 1.9830633726704802e-05
Position 2463: 1.8820656719672115e-05
Position 11351: 1.754204200327477e-05
Position 6980: 1.7285282191430167e-05
Position 1756: 1.6685659589225296e-05
Position 11559: 1.660465927941055e-05
Position 11998: 1.6051786278694615e-05
Position 976: 1.576974158049601e-05
Position 21176: 1.525967192604391e-05
Position 7616: 1.495817496056327e-05
Position 1496: 1.4948815550465687e-05
Position 11883: 1.4403082683487123e-05
Position 5941: 1.4378096902809021e-05
Position 280: 1.4097236470206476e-05
Position 6605: 1.3159475398470714e-05
Position 417: 1.2892086605993994e-05
Position 1274: 1.2620825275628929e-05
Position 660: 1.2108292303067142e-05
Position 7639: 1.1290979210034149e-05
Position 10368: 1.1156729229797672e-05
Position 1204: 1.0469381210134834e-05
Position 12654: 1.036363341406556e-05
Position 10287: 1.0263299559659887e-05
Position 9614: 1.0003846943863797e-05
Position 16481: 9.795576186028485e-06
Position 6777: 9.648313788032404e-06
Position 10158: 9.578359832494908e-06
Position 21226: 9.213902866102028e-06
Position 16513: 9.04018710636033e-06
Position 15904: 8.121027543526988e-06
Position 10737: 8.086409022753676e-06
Position 11653: 7.989596894324428e-06
Position 9090: 7.932852746729933e-06
Position 5895: 7.742493985399093e-06
Position 10513: 6.047077296862363e-06
Position 497: 5.743685785921226e-06
Position 13244: 5.6598036588370015e-06
Position 11767: 5.549947242007864e-06
Position 1083: 5.515609861336388e-06
Position 9134: 5.482960597774392e-06
Position 17338: 5.257121586559054e-06
Position 8068: 5.12731647526601e-06
Position 5130: 4.801627156095647e-06
Position 1469: 4.659329300281214e-06
Position 9463: 4.51947997274711e-06
Position 7700: 4.053442654519003e-06
Position 951: 4.0138868073525105e-06
Position 587: 3.7685879198152723e-06
Position 12491: 3.7330773431805217e-06
Position 12514: 3.7049235626084115e-06
Position 12383: 3.568392955548983e-06
Position 1257: 3.274945779871889e-06
Position 12488: 3.2324025882188236e-06
Position 13179: 3.1191626101893375e-06
Position 5829: 3.1086675433695174e-06
Position 4901: 2.8812150133465087e-06
Position 6392: 2.873371673215638e-06
Position 414: 2.8602541560717734e-06
Position 641: 2.843353719051537e-06
Position 6617: 2.672127627142785e-06
Position 12511: 2.6344721087176863e-06
Position 244: 2.5534034894306098e-06
Position 470: 2.2962195290808808e-06
Position 1144: 2.044980080298291e-06
Position 796: 1.9492260202536574e-06
Position 1184: 1.8345239688018667e-06
Position 12209: 1.8209680629242203e-06
Position 342: 1.62173379487199e-06
Position 9858: 1.462619924159771e-06
Position 938: 1.3299155573637373e-06
Position 12155: 1.0860913471452159e-06
Position 12158: 1.0786095706660575e-06
Position 11994: 1.0715693933906337e-06
Position 12578: 9.96676105948243e-07
Position 12237: 7.388589774925998e-07
Position 12745: 7.297659225763633e-07
Position 17474: 6.544858712602513e-07
Position 1092: 5.316498085362846e-07
Position 12251: 4.967820717467502e-07
Position 16914: 4.797580138749112e-07
Position 274: 4.213004957316601e-07
Position 956: 3.8300345648954843e-07
Position 286: 2.531590948751987e-07
Position 410: 2.527329566265118e-07
Position 301: 2.3063813096112082e-07
Position 277: 2.0662042669395026e-07
Position 2937: 1.8757046397364803e-07
Position 20305: 1.7818439381438462e-07
Position 3294: 1.4579320722463411e-07
Position 9935: 1.100507053912722e-07
Position 9337: 7.313560600277178e-08
Position 3176: 5.899068996555126e-08
Position 6623: 5.560974145697587e-08
Position 6650: 5.414466841873981e-08
Position 6625: 4.3370067715457737e-08
Position 6619: 4.237842191896687e-08
Position 6524: 4.0912427750700714e-08
Position 440: 3.522754507519518e-08
Position 419: 3.3277412337980995e-08
Position 16958: 2.7646449746156735e-08
Position 364: 2.534548073884221e-08
Position 421: 2.1387070647271785e-08
Position 634: 2.076367773478645e-08
Position 289: 1.8433323239127037e-08
Position 6827: 1.7091716960554355e-08
Position 4304: 1.1577001226406559e-08
Position 6517: 8.974896042055432e-09
Position 638: 8.636558593372753e-09
Position 361: 6.280338454225309e-09
Position 6782: 6.106642440427401e-09
Position 6334: 4.363480837929155e-09
Position 6658: 3.5381169783541823e-09
Position 328: 2.575458511228423e-09
Position 11735: 4.243747948225895e-10
Position 12386: 3.4453875197732066e-10
Position 6303: 1.757165151188957e-10
Position 799: 4.307180379389744e-11
Position 142: 8.897432964623322e-13
Position 131: 8.329190677202751e-13
Position 133: 2.2175817266025046e-13
