Gene = DESI2
Position 11872: 0.21407275839839793
Position 11420: 0.10180650707729258
Position 2138: 0.09917416250656934
Position 3360: 0.09480273299437413
Position 1599: 0.08428064192749055
Position 8643: 0.08403626705427905
Position 6255: 0.07082842686537472
Position 6624: 0.06859622847490296
Position 4949: 0.06617145574441731
Position 977: 0.0647694779589646
Position 14681: 0.05928328544379986
Position 6543: 0.05019977872064212
Position 12154: 0.049638926623731705
Position 13002: 0.0443891100461652
Position 15215: 0.04330515483066177
Position 14858: 0.036592976161186015
Position 16410: 0.036322132766629586
Position 3527: 0.03537440251726267
Position 1090: 0.028735474438217008
Position 6590: 0.028484584225311697
Position 7264: 0.028190740145590105
Position 817: 0.02761546509184117
Position 1961: 0.02745865916221786
Position 11212: 0.02640497376578467
Position 4603: 0.025185238746975726
Position 8421: 0.02319485669022809
Position 3316: 0.02281645058287151
Position 1078: 0.022783085360539596
Position 9584: 0.0190618073179943
Position 192: 0.017446443579350334
Position 11928: 0.01662750933068748
Position 6012: 0.016417940879338164
Position 1570: 0.016293541518889346
Position 12812: 0.015862311643986098
Position 8748: 0.015729555984980974
Position 1573: 0.013785453004747409
Position 1532: 0.012853669103685598
Position 13216: 0.011994199483967755
Position 2102: 0.01144797554591318
Position 6836: 0.010006647437514931
Position 1512: 0.009001754038281545
Position 3747: 0.00865563396747115
Position 8034: 0.008597845965390347
Position 5503: 0.008011471745428765
Position 674: 0.007847636671684165
Position 12097: 0.0068290895521665295
Position 1102: 0.006714925860181628
Position 139: 0.006415512044604387
Position 2627: 0.006287379231432436
Position 2122: 0.006071445032651117
Position 11939: 0.004903646058981729
Position 1325: 0.004854170128137037
Position 1370: 0.004740592349677488
Position 1305: 0.0043421473207697625
Position 5355: 0.0041868707746614995
Position 4453: 0.0038112661134755317
Position 6935: 0.0034251924468134435
Position 8595: 0.003231032193196184
Position 2545: 0.0030086861580133645
Position 7260: 0.002943378239598203
Position 1990: 0.002923320918742434
Position 3884: 0.0026539215014127386
Position 8150: 0.0026365139135235884
Position 7918: 0.002600769095930648
Position 9129: 0.002559889668510105
Position 8392: 0.002525158311618848
Position 6726: 0.002499910443853575
Position 1216: 0.0023898315157885996
Position 3162: 0.0023689695128409106
Position 2580: 0.0023234394418129773
Position 1628: 0.0022962269748509493
Position 3198: 0.0021536062854875505
Position 6701: 0.0021321859642007683
Position 3725: 0.0020057946191834835
Position 1018: 0.0019557653978873424
Position 1635: 0.0016944155468709096
Position 1918: 0.0016614603764009764
Position 5397: 0.0016345695472012919
Position 6610: 0.0015826356636945188
Position 4764: 0.0015262005194168554
Position 1350: 0.0014573332683750287
Position 8255: 0.0014345887664367007
Position 1025: 0.001406131444341791
Position 868: 0.0013968625727412796
Position 1043: 0.0013403064605721979
Position 722: 0.001230276338788931
Position 7749: 0.0011833470137191135
Position 7018: 0.0011657872742446814
Position 2697: 0.0010464939289835191
Position 5547: 0.0009804246206574184
Position 5602: 0.0008939380673204694
Position 3333: 0.0008936187744335598
Position 3500: 0.0008641159380203783
Position 530: 0.0008479229737183199
Position 6037: 0.0008465607072843545
Position 738: 0.0008180748966951826
Position 924: 0.0008165041198462667
Position 5191: 0.0007863518386463646
Position 2171: 0.0007405311932835655
Position 6122: 0.000725992167402328
Position 6938: 0.0006930395161938937
Position 1580: 0.0006887852598746827
Position 2264: 0.000629211296527708
Position 1497: 0.0005935840044289303
Position 1419: 0.0005268474676989525
Position 1604: 0.0005263590903456661
Position 2515: 0.000518560260622187
Position 336: 0.0004895202778719952
Position 8500: 0.00048157009464950824
Position 7062: 0.0004807321793005081
Position 8362: 0.0004766381871662758
Position 5973: 0.00047225918544901914
Position 6445: 0.0004619056340104164
Position 5855: 0.0004591741254221011
Position 6600: 0.00045679238745154917
Position 3935: 0.00040956496796389205
Position 2428: 0.00038495783667904474
Position 937: 0.0003621401508410389
Position 5161: 0.0003254285460088379
Position 275: 0.00031466449471715383
Position 5280: 0.0003116822855215402
Position 5372: 0.00028138440592419424
Position 4336: 0.0002753263036862857
Position 7158: 0.0002670456179840123
Position 2276: 0.00020582405440652203
Position 5323: 0.0002053215460247502
Position 4273: 0.00017329809849430793
Position 3461: 0.00014703981265807623
Position 7544: 0.0001412631943526711
Position 5950: 0.00013510478057249972
Position 1804: 0.0001256784637118105
Position 1668: 0.0001186765411138934
Position 3555: 0.00011068530994962894
Position 1944: 0.00010236962398530228
Position 287: 0.00010234459276367695
Position 1045: 0.00010002464009739928
Position 500: 9.006624195042046e-05
Position 6409: 8.82436720363303e-05
Position 1002: 8.540923365154667e-05
Position 640: 8.403327112764731e-05
Position 1937: 7.86185551808909e-05
Position 1826: 7.34361168802106e-05
Position 1676: 6.919682780505678e-05
Position 1642: 6.914698467806924e-05
Position 535: 6.360921850556594e-05
Position 1899: 5.84696077180131e-05
Position 6065: 5.5121466764336935e-05
Position 1163: 4.608030589645467e-05
Position 616: 4.432051264973995e-05
Position 2692: 4.27522479029412e-05
Position 1534: 3.3653073981186734e-05
Position 3120: 2.8581310650365647e-05
Position 5385: 2.812778136148557e-05
Position 2000: 2.7852753239354066e-05
Position 1179: 2.299076780883375e-05
Position 2022: 2.250735209335205e-05
Position 3164: 2.089827228384771e-05
Position 298: 1.6727232102484318e-05
Position 342: 1.4840873096690452e-05
Position 2672: 1.3704412699900256e-05
Position 3438: 7.736833428293782e-06
Position 2963: 5.695967211148445e-06
Position 2732: 5.540732329115459e-06
Position 3081: 5.177314784884627e-06
Position 548: 5.085945265202033e-06
Position 894: 4.449601536644963e-06
Position 1122: 3.6557250342169166e-06
Position 108: 3.541327347075983e-06
Position 1425: 3.417726798442692e-06
Position 458: 3.2173130026680782e-06
Position 945: 1.8696675318282762e-06
Position 1230: 1.7402294384727066e-06
Position 889: 1.7127821550929325e-06
Position 2758: 1.1568553288533224e-06
Position 1127: 1.0662670377044888e-06
Position 1263: 7.383852270628356e-07
Position 620: 4.3387831233387295e-07
Position 144: 3.1395003658869224e-07
Position 879: 2.9419052225362983e-07
Position 1120: 2.6970204280981197e-07
Position 897: 2.635159336813325e-07
Position 447: 2.372425547341219e-07
Position 1172: 2.0833722958584097e-07
Position 393: 1.9019199390602018e-07
Position 1030: 1.4098990223746294e-07
Position 159: 1.397413042041851e-07
Position 397: 1.2513038078853133e-07
Position 218: 1.2253422082427072e-07
Position 377: 1.1021252852699333e-07
Position 351: 1.0429009320196035e-07
Position 2583: 9.485963362014949e-08
Position 626: 8.509493664916787e-08
Position 567: 5.558626030440549e-08
Position 314: 3.788434004096343e-08
Position 357: 3.609614407177645e-08
Position 560: 2.8468554950185945e-08
Position 948: 2.6898080001971998e-08
Position 316: 2.6810295350551343e-08
Position 563: 8.323844932577895e-09
Position 425: 7.845246479819127e-09
Position 374: 2.576073701158334e-09
Position 904: 2.3283537503751658e-09
