Gene = AGGF1
Position 29973: 0.006811787758641007
Position 24241: 0.006206766485062121
Position 24453: 0.005701498195229567
Position 31117: 0.005606099927636665
Position 20907: 0.005318701782724735
Position 8972: 0.005158475391721363
Position 24567: 0.0050907554463447005
Position 27520: 0.0050395852608244845
Position 24646: 0.0050259484626282835
Position 14440: 0.004984893240369409
Position 4814: 0.004818661022808308
Position 22590: 0.004751676598437399
Position 34452: 0.004583528471407541
Position 11041: 0.004434519537250982
Position 2885: 0.004304921502618522
Position 23438: 0.004138527246521713
Position 10791: 0.003955929604034996
Position 6258: 0.0038646789770455567
Position 17896: 0.003793763893554807
Position 23527: 0.0036932879415618805
Position 5893: 0.003158358638579092
Position 5275: 0.0029945035995863063
Position 23119: 0.0029522073415521846
Position 23891: 0.002849772200088311
Position 11600: 0.002775953695589099
Position 8387: 0.00270071995687355
Position 25032: 0.0026014905890908487
Position 1180: 0.0025152191906554493
Position 7774: 0.002404116899237859
Position 29295: 0.002337332189477064
Position 22586: 0.00228160613921181
Position 32010: 0.002184184476047561
Position 9554: 0.0020907939385962065
Position 27666: 0.0020355861925992085
Position 31976: 0.0019119724062396845
Position 5185: 0.0018613586798158993
Position 32524: 0.0016970785091737282
Position 8455: 0.0016926158799477713
Position 4150: 0.0016622824078097625
Position 23428: 0.0016431597679602936
Position 31223: 0.001549319636803913
Position 5444: 0.0015419861950656264
Position 7368: 0.0015218211357300654
Position 7376: 0.001456961939731312
Position 1294: 0.0013827019690205453
Position 4125: 0.0013511358895037559
Position 3885: 0.00133909082782309
Position 23348: 0.0013312411247412563
Position 9660: 0.0012165033187637071
Position 1022: 0.001179108083374056
Position 8215: 0.0011509850997675005
Position 14215: 0.0011492226382077062
Position 9819: 0.0010961700495325322
Position 14545: 0.0010164229920152867
Position 708: 0.0009837717691558345
Position 4277: 0.0009432772340070223
Position 466: 0.0009033949689355107
Position 33512: 0.0008867303587146079
Position 33962: 0.0008555223920707427
Position 2980: 0.0007963595881076389
Position 29984: 0.0007858829085438082
Position 11992: 0.0007722195116901349
Position 32548: 0.0007506141666446185
Position 11516: 0.0007401682402772291
Position 6448: 0.0006980385374253476
Position 14497: 0.0006627497768328828
Position 8604: 0.0005967993730781565
Position 3686: 0.0005773464764203005
Position 146: 0.0005706005936179281
Position 3487: 0.0005679374614306636
Position 1866: 0.0005362941979008155
Position 268: 0.0005022139965903689
Position 21692: 0.0005002603925814478
Position 2121: 0.0004482517508497486
Position 772: 0.0003880973980080129
Position 6299: 0.0003487859721633796
Position 18598: 0.00031842257402203553
Position 3635: 0.00030901944190813606
Position 5024: 0.0003016660321851335
Position 6319: 0.00029188086314193646
Position 31753: 0.0002840014386651558
Position 32445: 0.0002677351364443556
Position 1739: 0.0002516969443603513
Position 6935: 0.00024715069841396253
Position 9370: 0.00023195261856250027
Position 7609: 0.00020669913674155256
Position 5032: 0.00017256936949767453
Position 18640: 0.00017200676369450045
Position 6096: 0.00016171295949221411
Position 6006: 0.00016080388255628193
Position 31737: 0.0001551337645705787
Position 9270: 0.0001503148610757451
Position 31878: 0.00014990602883062482
Position 32049: 0.00014223817645460458
Position 1758: 0.00013758274846884308
Position 5029: 0.0001372263893870926
Position 29994: 0.0001299606659500739
Position 955: 0.0001209356032170451
Position 4324: 0.0001188222217158385
Position 21355: 0.00011880688517833241
Position 5059: 0.0001145573616602372
Position 270: 0.0001093204616803108
Position 2535: 0.00010670749888337568
Position 110: 0.00010651365615475014
Position 5092: 0.00010232397823555094
Position 1968: 9.728633213819031e-05
Position 4316: 9.547682717731837e-05
Position 3878: 8.605202421312799e-05
Position 1326: 8.353531333469915e-05
Position 4099: 8.179789214034053e-05
Position 211: 7.709169163440677e-05
Position 5214: 7.5293798242803e-05
Position 4828: 7.497600915859586e-05
Position 5203: 7.28226875413628e-05
Position 3702: 5.978968785121072e-05
Position 18723: 5.702609665023287e-05
Position 4900: 5.524180482426094e-05
Position 18949: 5.4710844166882484e-05
Position 31648: 5.102387548699536e-05
Position 4384: 4.632182777046816e-05
Position 1074: 4.562470894776083e-05
Position 5332: 4.2499838661415096e-05
Position 2000: 4.085977809142755e-05
Position 599: 4.0711566238407064e-05
Position 5317: 3.953615964119948e-05
Position 4835: 3.814247404690674e-05
Position 549: 3.726798979687555e-05
Position 18853: 3.6877011718350905e-05
Position 3671: 3.648055724692246e-05
Position 699: 3.608308793577561e-05
Position 2958: 3.378439356357326e-05
Position 9825: 3.297013732536296e-05
Position 313: 3.286858778277028e-05
Position 3020: 3.1310963239304945e-05
Position 9676: 3.0412555740314454e-05
Position 2017: 2.7816468169966132e-05
Position 2554: 2.7261323844962554e-05
Position 10317: 2.4409978797678274e-05
Position 6277: 2.40980931482432e-05
Position 4338: 2.2115023419416835e-05
Position 26727: 1.4872648712293665e-05
Position 10403: 1.4632940706410461e-05
Position 10073: 1.2717892106275903e-05
Position 25677: 1.0971778881363798e-05
Position 5985: 1.0717073714860946e-05
Position 184: 1.0430253929122597e-05
Position 25553: 9.8632009072707e-06
Position 4487: 9.582835079459171e-06
Position 16333: 7.851757343082934e-06
Position 20818: 6.3163448202292236e-06
Position 6340: 6.160191184361693e-06
Position 4093: 5.2951816336061735e-06
Position 4191: 3.987355555844691e-06
Position 70: 3.572623692664235e-06
Position 126: 2.8048754727941866e-06
Position 19131: 2.803992951993478e-06
Position 25: 1.7274991875066556e-06
Position 138: 1.6610795738477593e-06
Position 1835: 1.2047005927591663e-06
Position 323: 1.1936638885348591e-06
Position 3973: 1.0614457005801946e-06
Position 1461: 9.12167364902177e-07
Position 25194: 6.293944028647178e-07
Position 227: 5.358482485208218e-07
Position 104: 5.258405216408438e-07
Position 482: 4.747212035754825e-07
Position 873: 3.3980173082903084e-07
Position 821: 2.482209317460318e-07
Position 365: 2.30238677793937e-07
Position 411: 2.1309597043373544e-07
Position 10183: 1.9385145681877322e-07
Position 5691: 1.6932002055971466e-07
Position 694: 1.0592506309230432e-07
Position 745: 8.639185561871483e-08
Position 766: 7.758610875931457e-08
Position 305: 7.754235529715506e-08
Position 1117: 6.855185603388938e-08
Position 650: 6.37758970797134e-08
Position 474: 4.3849354604770855e-08
Position 668: 3.7239837276374965e-08
Position 18594: 3.456663267146881e-08
Position 888: 2.2148804601209605e-08
Position 18588: 1.7170918812183314e-08
Position 1027: 1.3392447180089737e-08
Position 22: 5.656265492271783e-10
Position 302: 5.503368397348354e-10
Position 399: 5.303597684221693e-10
Position 196: 2.7566404905645354e-10
Position 237: 1.031305367883687e-10
Position 327: 3.1740059062496752e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 25128: 0.9734393439117637
Position 31317: 0.9458068890758393
Position 18550: 0.9392058509796927
Position 5155: 0.9291026977782921
Position 4032: 0.8782784975866269
Position 15961: 0.853855788899173
Position 9145: 0.764502160311264
Position 23579: 0.6584827868591976
Position 17775: 0.5749660579562044
Position 29230: 0.38850235649439746
Position 29193: 0.38011968308841115
Position 32666: 0.3775353667264495
Position 6170: 0.32003522479682234
Position 30766: 0.28679922068215735
Position 34603: 0.2746336795420313
Position 22320: 0.2744444947370993
Position 22516: 0.27158422299991747
Position 4938: 0.23803503656466504
Position 22330: 0.20717410205858672
Position 9258: 0.1840620775350984
Position 33304: 0.1779779297393047
Position 10171: 0.15315491625942546
Position 22378: 0.13781155699188194
Position 30084: 0.13316760268410607
Position 31095: 0.12065215610767356
Position 29237: 0.10702307053408233
Position 4016: 0.09911216302846432
Position 22490: 0.09621024348911698
Position 32368: 0.09460768430787626
Position 33503: 0.09043713326311181
Position 302: 0.08751603957412392
Position 33956: 0.07919362353787186
Position 22152: 0.0730139055815558
Position 10503: 0.07139521683425755
Position 16163: 0.06998971900320798
Position 24395: 0.06737470034908052
Position 24942: 0.067371217327495
Position 32941: 0.06510949970057651
Position 18529: 0.04980975985642829
Position 31692: 0.042505980749815875
Position 32315: 0.03960343434258628
Position 32730: 0.034775927249421766
Position 22231: 0.0338942475049376
Position 30985: 0.03378402191857481
Position 7557: 0.03286820469619612
Position 23303: 0.02987161405690272
Position 2420: 0.02846337113048969
Position 31062: 0.028331799251709013
Position 13629: 0.02794145538832152
Position 9118: 0.026884643744440245
Position 13669: 0.026808530745145158
Position 17991: 0.025688069007072836
Position 19189: 0.025451500518011004
Position 31606: 0.02445980616288638
Position 6063: 0.02369882174774791
Position 31199: 0.020619830497594156
Position 3773: 0.020451923740497237
Position 24067: 0.02032700108532277
Position 14435: 0.020092626635687925
Position 14400: 0.019996176296018728
Position 30239: 0.019641385201099114
Position 23671: 0.01916591201183327
Position 4894: 0.018790300370035512
Position 2335: 0.01855285160725732
Position 34341: 0.018315145190909134
Position 8318: 0.018194835670721072
Position 33856: 0.018135495975507242
Position 31332: 0.01760378751888654
Position 33911: 0.0174762530631321
Position 22647: 0.017039965301634884
Position 24030: 0.01657221498057298
Position 32448: 0.016490669101813207
Position 33766: 0.015802393686568134
Position 33899: 0.01549794786927681
Position 34530: 0.015128285740161923
Position 28754: 0.01473165505685772
Position 17806: 0.013660395947423562
Position 14845: 0.013563788556627397
Position 17837: 0.012930650581286667
Position 3470: 0.012847209707451132
Position 10179: 0.01278924523294241
Position 24592: 0.011835724983747702
Position 9747: 0.011614771406987913
Position 13709: 0.01157803291740619
Position 8648: 0.011194657413126754
Position 30705: 0.01115843028743501
Position 6447: 0.010514615632377733
Position 10523: 0.010458542075109357
Position 27392: 0.00989847085366539
Position 5169: 0.009895314977738108
Position 10499: 0.009600349717172475
Position 30751: 0.009447519351294942
Position 32009: 0.009406668314875757
Position 22069: 0.008954285591267938
Position 25868: 0.008949446640271934
Position 22168: 0.008946880622264921
Position 32547: 0.008746656324979812
Position 22550: 0.008683494419714456
Position 6131: 0.008344338582952459
Position 33450: 0.008245883092928041
Position 16738: 0.008243078775823795
Position 32991: 0.00823683187833073
Position 16454: 0.008181204176291477
Position 32697: 0.008053052001827363
Position 33566: 0.007878140555348532
Position 16571: 0.007845435772493414
Position 11474: 0.0078081073471921525
Position 32753: 0.007684498396404014
Position 8947: 0.007646909894331607
Position 27344: 0.007563349285454622
Position 24103: 0.0074933111679334604
Position 7516: 0.0074919505079667145
Position 31642: 0.007485186886023443
Position 4397: 0.007020962759335559
Position 30867: 0.006820098823952295
Position 22521: 0.006787275771163843
Position 11558: 0.006685307288072611
Position 25433: 0.006613591783151488
Position 34712: 0.006590810052131188
Position 344: 0.00654699984031412
Position 29131: 0.006442444409691218
Position 19185: 0.006394385843749551
Position 25088: 0.006340742241521759
Position 22171: 0.006099230777252747
Position 6379: 0.005988409199189109
Position 14322: 0.00591990855625763
Position 23470: 0.005733818029612113
Position 206: 0.005696734646729765
Position 1073: 0.005624890965074116
Position 9233: 0.005613970602861762
Position 24516: 0.005450444712061034
Position 29912: 0.005295651120594867
Position 33370: 0.005115601173981451
Position 21428: 0.005105690142939845
Position 4792: 0.005103763089778763
Position 34421: 0.004931344412554425
Position 20800: 0.00492480015147026
Position 3988: 0.004889537345822172
Position 3563: 0.004666682023188576
Position 32418: 0.004632928671621816
Position 9095: 0.004524666968941804
Position 33769: 0.00443581500094642
Position 32390: 0.0043588421168216105
Position 32709: 0.004227483455216567
Position 31714: 0.004170895992978995
Position 10161: 0.004140929725060642
Position 2402: 0.004139970568165925
Position 541: 0.004058564682758966
Position 16785: 0.004003223690620514
Position 4368: 0.0039577190225625735
Position 6535: 0.003952655313201219
Position 6375: 0.00389610014082924
Position 13789: 0.0037436976883028603
Position 22121: 0.003538706717413284
Position 19209: 0.0034911686862313584
Position 27347: 0.0034540448624175114
Position 32910: 0.0034397723752940344
Position 31277: 0.0031714028685401884
Position 16753: 0.003142882073907049
Position 9988: 0.003027181555694886
Position 4942: 0.0030006066408340116
Position 1589: 0.002943626417372921
Position 31874: 0.0029398557384612265
Position 17505: 0.0029277775965012654
Position 3346: 0.0027747964686744325
Position 26025: 0.0027567648113184747
Position 507: 0.002690348656575252
Position 2754: 0.002680364894783204
Position 13894: 0.0026780925414080004
Position 2376: 0.0026294581069230484
Position 5799: 0.002622832421839157
Position 23339: 0.0025991923856632936
Position 3473: 0.0024547856458896652
Position 34107: 0.0024307200104716447
Position 6538: 0.002258834299332407
Position 21691: 0.00225232842165602
Position 4475: 0.0022110421397040594
Position 21719: 0.0021776216328073614
Position 33010: 0.002131811885447863
Position 365: 0.0020048371256884356
Position 7147: 0.001981498892135853
Position 3729: 0.001950131190535051
Position 1668: 0.001944874464140305
Position 26028: 0.0019447063965036364
Position 438: 0.0018943746682652369
Position 5263: 0.0018845057834331828
Position 25579: 0.0018816987660738613
Position 7631: 0.0018759345343126478
Position 11584: 0.0018180771149582352
Position 4870: 0.0018157492074323972
Position 10836: 0.001780926062529561
Position 1633: 0.0017714354834846907
Position 22885: 0.0017611692438468658
Position 28782: 0.001709692006012576
Position 33311: 0.0016991118880356085
Position 30294: 0.0016918454842356678
Position 6189: 0.0016787805820583132
Position 17737: 0.001636413199268341
Position 8426: 0.0015754357371557844
Position 9452: 0.0015371797183308038
Position 5203: 0.0015179870266775262
Position 32628: 0.0014940392133517353
Position 27494: 0.0014879688392991847
Position 14439: 0.001483594450846816
Position 27441: 0.0014791260660730124
Position 29952: 0.001442880373796405
Position 33478: 0.0014420305743713191
Position 4223: 0.0014019928388011118
Position 8589: 0.0013871506560511363
Position 26078: 0.0013840125405245479
Position 4986: 0.0013751813926389997
Position 7640: 0.0013665845353433399
Position 24895: 0.0013639085925500657
Position 2833: 0.001344145819093784
Position 32192: 0.0013375653529054525
Position 32147: 0.0013285710986809525
Position 3965: 0.0013284294913508512
Position 10245: 0.001323329643373364
Position 24456: 0.001306496290737509
Position 31791: 0.001301779156790546
Position 453: 0.001276319707788572
Position 24562: 0.0012378469675820654
Position 5189: 0.0012233717915413882
Position 17710: 0.001201370495452059
Position 13785: 0.0012010714865062185
Position 23020: 0.001191038097705318
Position 10194: 0.0011775445404731398
Position 10296: 0.0011715727221992761
Position 34406: 0.0011712489611167593
Position 29720: 0.0011668674633592583
Position 2571: 0.0011637136192445246
Position 27285: 0.0011578234552195423
Position 6213: 0.0011364313610971637
Position 8124: 0.0011359335149738606
Position 3374: 0.0011111853453396488
Position 17637: 0.0010901091257008104
Position 10933: 0.0010866995679687558
Position 10093: 0.0010687872132761381
Position 6195: 0.0010453622921130442
Position 31340: 0.001014583875098036
Position 17634: 0.001013357560995311
Position 6173: 0.0010025688535842498
Position 1698: 0.000996795363214346
Position 30195: 0.0009706623324137159
Position 10888: 0.000970386793905276
Position 8925: 0.0009573938288365175
Position 4626: 0.000955591735999258
Position 33577: 0.0009361524299883335
Position 25962: 0.0009352614715851279
Position 33549: 0.0009092928099871084
Position 5218: 0.0009004164265079813
Position 29107: 0.0008706102481019981
Position 1572: 0.0008537118857048311
Position 4440: 0.0008502967862921479
Position 3485: 0.0008131433284697241
Position 29669: 0.0008016669206112251
Position 3757: 0.0007924757666593948
Position 22040: 0.0007895282510550204
Position 9540: 0.0007874660570364852
Position 17987: 0.0007837212404552453
Position 23503: 0.0007829411579935234
Position 14027: 0.0007767814821334672
Position 11836: 0.0007722195116901349
Position 31158: 0.0007520872671139882
Position 32445: 0.000751427517254761
Position 30623: 0.000739344491079262
Position 6210: 0.0007205801941731341
Position 7271: 0.0007197440865377134
Position 23758: 0.0006986332271333625
Position 2245: 0.0006979974792639209
Position 3325: 0.0006962756147289658
Position 5082: 0.0006925295808032035
Position 31752: 0.0006818334969276455
Position 3810: 0.0006628669101552973
Position 1934: 0.0006341719596072483
Position 23697: 0.0006149503221902448
Position 10248: 0.0006009696665500142
Position 10869: 0.0005923099186236723
Position 22666: 0.0005874245344511054
Position 30620: 0.000582303265703779
Position 6587: 0.000579126132239159
Position 1675: 0.0005692957721395614
Position 32590: 0.0005687141251313401
Position 28707: 0.0005669209145503772
Position 9907: 0.0005629782506937143
Position 28667: 0.0005588836723824087
Position 17600: 0.0005486830724349366
Position 9743: 0.0005419233645301949
Position 2595: 0.0005245789169368428
Position 3343: 0.0005171712504729969
Position 2732: 0.0005002344768881288
Position 25864: 0.0004882911852878258
Position 33230: 0.00047636222758936394
Position 873: 0.0004678626452231625
Position 33992: 0.00046218800284935236
Position 23818: 0.0004595729552959262
Position 3634: 0.00045527526675250983
Position 7602: 0.00044708369183119317
Position 30359: 0.0004454079728146592
Position 14404: 0.00043919501809811114
Position 25808: 0.0004386211879412214
Position 9511: 0.0004379270652800975
Position 31675: 0.00043611213909107633
Position 27587: 0.0004273722104344089
Position 31646: 0.0004186100081618537
Position 1148: 0.00041637114312690455
Position 13476: 0.00041409843432836776
Position 474: 0.00040848714874944285
Position 3902: 0.0003960756609703208
Position 2284: 0.0003880730477942635
Position 5963: 0.0003848478689272977
Position 6225: 0.0003824041381362125
Position 14053: 0.000372441156074239
Position 6177: 0.00037173128687319375
Position 25888: 0.0003660563977750806
Position 20682: 0.00035882847149181515
Position 7524: 0.0003569568372543917
Position 5746: 0.0003439352305364405
Position 32077: 0.00033671717575661797
Position 3797: 0.00033296771016177345
Position 29033: 0.0003321855671943204
Position 876: 0.0003305411217622587
Position 4642: 0.0003294104272598011
Position 9578: 0.0003262281073900461
Position 7477: 0.0003250689937661739
Position 22560: 0.0003087526824375215
Position 25466: 0.0003074558164169218
Position 21479: 0.0003062417731782181
Position 5760: 0.0002939284293197538
Position 2299: 0.0002913725209327276
Position 5029: 0.00028871205416116
Position 1120: 0.0002783577954380112
Position 7242: 0.0002775400967878115
Position 21431: 0.00027686750244603603
Position 2598: 0.00027564913640344815
Position 2472: 0.00027047637936219993
Position 3781: 0.0002663039508310934
Position 6564: 0.00026491311339612867
Position 6134: 0.0002615694168547977
Position 3495: 0.0002585836932869594
Position 31610: 0.0002561860528368653
Position 31500: 0.00025558641747430835
Position 32672: 0.0002496848275199889
Position 25593: 0.00024531678382823705
Position 3364: 0.00024365117760641336
Position 18331: 0.00022638416034915777
Position 28785: 0.0002258184428810615
Position 4722: 0.00021884117231582337
Position 9461: 0.0002172679365040746
Position 8383: 0.0002133594742377642
Position 3531: 0.00021248662012254548
Position 1176: 0.00020590251408635567
Position 555: 0.00020181150188877526
Position 562: 0.00019854640099731716
Position 982: 0.0001875731170415082
Position 6794: 0.0001823606402181169
Position 9910: 0.00017327539519173158
Position 891: 0.00017017896070393616
Position 494: 0.00017000763977357116
Position 9960: 0.00016791458596045831
Position 1260: 0.00016125091659238157
Position 25986: 0.00015733314782404275
Position 3577: 0.00015533696219479777
Position 9935: 0.0001547445477079294
Position 27510: 0.00015368603399457378
Position 19055: 0.00015311783703698766
Position 5092: 0.0001510030339658023
Position 1006: 0.00014843055778520085
Position 2544: 0.00014542215364196266
Position 2707: 0.00014131174516821048
Position 26106: 0.00013974269871884552
Position 4852: 0.00013939687948629284
Position 444: 0.00013835359590955588
Position 3398: 0.00013606391330649864
Position 930: 0.0001346843055788968
Position 501: 0.0001281084779457398
Position 4646: 0.00012784313204589718
Position 458: 0.00012656433012552592
Position 2680: 0.00012482926669663173
Position 18696: 0.00012178595226502481
Position 1117: 0.00012026678635630915
Position 16487: 0.00011700237047153552
Position 5358: 0.00011359989352981745
Position 2450: 0.0001096816225729677
Position 2830: 0.00010579434606832803
Position 976: 0.00010566861466823824
Position 5306: 9.961813597856125e-05
Position 6471: 9.809738415828684e-05
Position 525: 9.745718998642984e-05
Position 25704: 8.898681888108548e-05
Position 626: 8.459160804242089e-05
Position 31924: 8.410898175904315e-05
Position 465: 8.367440606099979e-05
Position 4558: 8.277159091756738e-05
Position 21290: 7.932816098125573e-05
Position 2617: 6.942153905945473e-05
Position 4039: 6.823284860557713e-05
Position 2620: 6.692166189019316e-05
Position 27233: 6.616133442577809e-05
Position 2452: 6.605468689664246e-05
Position 6867: 6.479005819584588e-05
Position 18011: 6.294862194595988e-05
Position 471: 6.112934836131403e-05
Position 4229: 5.7560613983121545e-05
Position 591: 5.604973799075634e-05
Position 1744: 5.5332570256067124e-05
Position 2758: 5.2461424424032674e-05
Position 10269: 5.218659199714119e-05
Position 5327: 4.679065293066786e-05
Position 522: 4.427205215163876e-05
Position 4603: 4.1660958249611846e-05
Position 3608: 4.11430320030298e-05
Position 4952: 3.807861038694555e-05
Position 5695: 3.7470461460914794e-05
Position 576: 3.719081818230499e-05
Position 9818: 3.697285092050959e-05
Position 4309: 3.6465230750371865e-05
Position 223: 3.627373795947705e-05
Position 32238: 3.5674119528076385e-05
Position 1604: 3.496845506306602e-05
Position 362: 3.4516565072125484e-05
Position 2257: 3.4204501763928956e-05
Position 2778: 3.4180216084495716e-05
Position 30562: 3.0161987504356574e-05
Position 31947: 2.9254300970057095e-05
Position 4401: 2.6775070875302497e-05
Position 9718: 2.6279606669310942e-05
Position 4678: 2.589335451215492e-05
Position 1241: 2.576560672549918e-05
Position 21130: 2.557682395270116e-05
Position 2337: 2.3477248774432206e-05
Position 2883: 2.3429793016695756e-05
Position 24045: 2.2998592434410827e-05
Position 263: 2.277617957713104e-05
Position 20817: 2.2445055321137255e-05
Position 19009: 2.1943319566446964e-05
Position 393: 2.124797405093251e-05
Position 2301: 2.1243853862111055e-05
Position 2478: 2.0189635428723046e-05
Position 233: 1.9309502149342043e-05
Position 20643: 1.8944449261753806e-05
Position 31694: 1.855861858439482e-05
Position 18815: 1.8114491899690305e-05
Position 4962: 1.7390509571740697e-05
Position 3914: 1.681615124824677e-05
Position 1776: 1.5937271650476714e-05
Position 4135: 1.54425922815829e-05
Position 609: 1.5405067989995838e-05
Position 8164: 1.5051584793640388e-05
Position 5278: 1.4317675326288536e-05
Position 5097: 1.3200514362423052e-05
Position 926: 1.2939339857060244e-05
Position 4684: 1.2662998063496576e-05
Position 21175: 1.2513694854284598e-05
Position 247: 9.63365609749539e-06
Position 5879: 9.600650005445686e-06
Position 6198: 9.200584934431671e-06
Position 5891: 8.620585755735199e-06
Position 11562: 8.325450491481791e-06
Position 26414: 7.748816598307877e-06
Position 5859: 7.551324725306849e-06
Position 5454: 7.37992219013131e-06
Position 5615: 7.292504607178257e-06
Position 9547: 6.841462521244159e-06
Position 5227: 6.406046058995612e-06
Position 4096: 6.094067362531516e-06
Position 6089: 5.894547586352701e-06
Position 4316: 5.270795783727708e-06
Position 25339: 4.4218381326163634e-06
Position 3229: 4.390976487678825e-06
Position 30103: 4.299287621956238e-06
Position 25532: 3.921160699102371e-06
Position 25653: 3.887355668553817e-06
Position 5866: 3.835956242575054e-06
Position 6095: 3.7877919315851545e-06
Position 5311: 3.7401688520288244e-06
Position 6266: 3.6870434629880922e-06
Position 25484: 3.4430786026545085e-06
Position 6313: 3.425679811730695e-06
Position 25607: 3.4255215936438526e-06
Position 1812: 3.0177608686056977e-06
Position 10893: 2.9653586073552667e-06
Position 5396: 2.480072704484103e-06
Position 4606: 2.292479088987631e-06
Position 771: 2.1694732423696607e-06
Position 5055: 2.167000116646802e-06
Position 25308: 2.0253145305347902e-06
Position 25378: 1.884546840566957e-06
Position 6246: 1.5526204669911426e-06
Position 18148: 1.450237081167109e-06
Position 21164: 1.388205390090962e-06
Position 26533: 1.3516302148395892e-06
Position 4487: 1.3392333134873108e-06
Position 25448: 1.2652548087003592e-06
Position 113: 1.173980629131132e-06
Position 26629: 1.143631242521335e-06
Position 3282: 1.1301470828428326e-06
Position 153: 1.0400490349348129e-06
Position 26499: 1.035882729557321e-06
Position 25491: 1.0153482945747857e-06
Position 2425: 9.913958321678191e-07
Position 378: 9.538978655269765e-07
Position 9543: 9.348962588227169e-07
Position 4319: 8.997731026103931e-07
Position 998: 8.003595727048819e-07
Position 18952: 7.513299318227357e-07
Position 1013: 7.22897914295384e-07
Position 2457: 7.177840659278539e-07
Position 1156: 6.987007680477411e-07
Position 26563: 6.961709506455747e-07
Position 26573: 6.284431103580814e-07
Position 18755: 6.181873510924397e-07
Position 26590: 6.000119287270082e-07
Position 8956: 5.459966322803496e-07
Position 26308: 5.225740895745687e-07
Position 1892: 4.942097154409397e-07
Position 25508: 4.3959737735979504e-07
Position 2017: 4.1642440893909274e-07
Position 26646: 4.162513979100291e-07
Position 753: 4.1491674784728406e-07
Position 1801: 4.1229248639916826e-07
Position 10316: 3.90281821523429e-07
Position 17555: 3.777210377445915e-07
Position 26693: 3.6949723549900934e-07
Position 26325: 3.5973921435326396e-07
Position 1445: 3.4180055043205704e-07
Position 1159: 2.9785748420945206e-07
Position 1850: 2.927957626582608e-07
Position 1611: 2.5029038237099006e-07
Position 5548: 2.2145812440505293e-07
Position 631: 2.1748544158634715e-07
Position 678: 2.096206234710837e-07
Position 18949: 1.9801897734794826e-07
Position 2064: 1.712150089390655e-07
Position 1490: 1.603023091262381e-07
Position 821: 1.516167802475745e-07
Position 1277: 1.1072840064221516e-07
Position 227: 9.572536301100424e-08
Position 516: 8.977115850138374e-08
Position 27474: 5.171818073242469e-08
Position 1951: 3.815970300959703e-08
Position 1183: 2.7763414965223294e-08
Position 5523: 1.9791731987598806e-08
Position 2339: 1.6117201680936727e-08
Position 2343: 1.4530427443208031e-08
Position 745: 1.2133277215025285e-08
Position 25682: 9.39494116714496e-09
