Gene = TCTA
Position 547: 1.8316076974858918e-06
Position 623: 1.6515601009144842e-06
Position 726: 1.3643719988312462e-06
Position 1535: 7.938236575871626e-07
Position 58: 6.862888291308778e-07
Position 2486: 6.85781453046121e-07
Position 2844: 6.745884966521428e-07
Position 902: 5.880316532836554e-07
Position 429: 5.760401338738402e-07
Position 218: 2.852407850660982e-07
Position 10: 1.5566900815143138e-07
Position 620: 8.653372109451141e-08
Position 1032: 7.023836519596928e-08
Position 856: 3.1450164495044885e-08
Position 834: 5.920667069935555e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.5476349083193952
Position 3751: 0.5010676164539484
Position 2613: 0.14376469695978641
Position 3531: 0.13425071957284285
Position 701: 0.10136150385333943
Position 2910: 0.06469524373044422
Position 3388: 0.05585171818540845
Position 2966: 0.040988188472418564
Position 1021: 0.023672279039481922
Position 3493: 0.01754723603891062
Position 340: 0.0156887932011559
Position 825: 0.011001276900381267
Position 523: 0.010946811927368733
Position 3910: 0.010852202272529497
Position 3481: 0.009772704195308238
Position 434: 0.006315504980925349
Position 4231: 0.006283967366335334
Position 815: 0.005755504088324832
Position 802: 0.005390386877180354
Position 382: 0.0053830176883206135
Position 2998: 0.005102563609629581
Position 1279: 0.0050549193016932205
Position 253: 0.005044993810118295
Position 2649: 0.0046066292208314565
Position 3569: 0.004402032073886526
Position 288: 0.004254489446832482
Position 1143: 0.003737517955581319
Position 366: 0.0035780298638400055
Position 2730: 0.0026677410797694436
Position 734: 0.002384368351552464
Position 1193: 0.0023790713086820573
Position 3881: 0.002333011781557196
Position 3430: 0.0022291873634161775
Position 972: 0.0018367264083673104
Position 244: 0.001769925588711972
Position 1321: 0.001763829080354231
Position 4041: 0.0017040895665895678
Position 3635: 0.0016076245426858073
Position 1445: 0.0015649519353156188
Position 4146: 0.0014690746350184097
Position 2815: 0.0014584863121507613
Position 2832: 0.0013590812286601293
Position 950: 0.0013542580735332419
Position 659: 0.0013247860414068156
Position 4112: 0.0012752536087818193
Position 3862: 0.0012170930654876884
Position 766: 0.0011895850940690123
Position 525: 0.001173038510132991
Position 1292: 0.0011512663401415852
Position 726: 0.0010833018283198635
Position 587: 0.0010542721266106516
Position 2882: 0.0008418972925464642
Position 4173: 0.0007329472811559188
Position 1745: 0.0006968484472251498
Position 1546: 0.0006783185075275108
Position 2079: 0.0006767692156816349
Position 746: 0.0006701582599513599
Position 3954: 0.0005708616361239786
Position 3372: 0.000541441189158407
Position 1441: 0.000505960113555418
Position 3500: 0.0004789078204834149
Position 534: 0.00041128158698213574
Position 3587: 0.0003759162647385344
Position 292: 0.00036812639183302076
Position 2257: 0.00036685480650874673
Position 4127: 0.00036496110930393306
Position 3537: 0.00036019840605147727
Position 863: 0.0003557262156026506
Position 1238: 0.00035454448677783656
Position 2381: 0.00031527716710872593
Position 1043: 0.0003002926907819874
Position 1025: 0.00027379061056987097
Position 1473: 0.00023377026087113105
Position 2263: 0.000200901429197217
Position 1732: 0.00019468282469692187
Position 3652: 0.0001903612036502251
Position 3791: 0.00018450370366715835
Position 3711: 0.00018156644689163286
Position 316: 0.00015094519260749282
Position 1107: 0.00014258244320055586
Position 1921: 0.00013181308001911286
Position 1879: 0.0001244820911906349
Position 410: 0.0001204623038859875
Position 1551: 0.00011404333565427569
Position 4205: 0.00010659656401827155
Position 3777: 9.202143452101623e-05
Position 3281: 8.708602813779065e-05
Position 2758: 8.32736382012026e-05
Position 3842: 8.266870295421377e-05
Position 3368: 8.197461317675323e-05
Position 2214: 7.564237876250085e-05
Position 3433: 7.0286709223998e-05
Position 2518: 6.526825671891327e-05
Position 671: 5.696190438816177e-05
Position 2790: 5.4700996042283105e-05
Position 1104: 4.6871504088692404e-05
Position 3026: 4.6841079531586355e-05
Position 1785: 4.458037224748494e-05
Position 1004: 4.4139792743565344e-05
Position 3034: 4.018640774254596e-05
Position 439: 3.996654197530331e-05
Position 4266: 3.540246608343955e-05
Position 1454: 3.51394457111087e-05
Position 1961: 3.202932727211122e-05
Position 159: 3.184960421310382e-05
Position 310: 2.9131640547727008e-05
Position 2048: 2.8816267582988363e-05
Position 2006: 2.3051205062056616e-05
Position 1378: 2.129047514137887e-05
Position 2367: 1.0889144300853263e-05
Position 1424: 8.611044766104517e-06
Position 592: 6.171175432260034e-06
Position 2312: 5.761336880726333e-06
Position 2336: 5.648697150157658e-06
Position 1497: 5.078545821004722e-06
Position 1084: 3.946575861599081e-06
Position 988: 2.8693367709700005e-06
Position 2418: 2.7708453952061244e-06
Position 1514: 2.037943135874946e-06
Position 1402: 1.7946178521681817e-06
Position 1333: 8.539104803407331e-07
Position 1045: 7.939677685720343e-07
Position 1389: 7.831743396483926e-07
Position 304: 3.0679600830219837e-07
Position 194: 2.5432228730525156e-07
Position 103: 1.544093804102507e-07
Position 106: 9.294951233700917e-08
Position 229: 7.424319641571574e-08
Position 212: 7.404144721306874e-08
Position 1062: 5.979316948937951e-08
Position 218: 5.3433332437248326e-08
Position 1074: 4.642762185751354e-08
Position 1050: 3.8831218349320254e-08
Position 1032: 3.5009322069756786e-08
Position 996: 2.652195038156607e-08
Position 596: 2.338702153429465e-08
Position 1114: 2.020095576820431e-08
Position 976: 1.2721499736369228e-08
