Gene = FRRS1
Position 52317: 0.019169432386960932
Position 30675: 0.018924102202816633
Position 23045: 0.016405870447039395
Position 21653: 0.01612100628476886
Position 21267: 0.01580951199825499
Position 41205: 0.015504073473808586
Position 49294: 0.015293782304241745
Position 25688: 0.01434358096903049
Position 21632: 0.014266778305811653
Position 27411: 0.01399684704334745
Position 51789: 0.01395383733532115
Position 46736: 0.013953167932381789
Position 52842: 0.012701377951534788
Position 49925: 0.011470522588562104
Position 55387: 0.011119066273156031
Position 454: 0.01027128391285583
Position 41949: 0.009375605654902731
Position 17573: 0.009155997312440023
Position 41980: 0.0074757785486870305
Position 638: 0.006878524725673238
Position 23529: 0.006634441343654946
Position 55480: 0.006497011221866574
Position 20446: 0.0061040112036475835
Position 19897: 0.005589924790054516
Position 1058: 0.005563140123692076
Position 53839: 0.005437926935297648
Position 27448: 0.005424470783305227
Position 19174: 0.005329068005763733
Position 19106: 0.005286883689623056
Position 48933: 0.0049556117893244595
Position 49830: 0.004581427334484567
Position 22963: 0.0044589031376256775
Position 54550: 0.004447697570879381
Position 19913: 0.00438165561329739
Position 18888: 0.003733721913090057
Position 46253: 0.0031952089681202226
Position 20933: 0.0031631118118662094
Position 42980: 0.003126369566521875
Position 51785: 0.0031230707168788605
Position 270: 0.0030352971962586237
Position 55401: 0.002994764534983919
Position 56634: 0.00299380891360707
Position 54282: 0.0029802162928261877
Position 54373: 0.0029593047315132066
Position 24743: 0.0028512118712806216
Position 19116: 0.002803608409886504
Position 49237: 0.0027849956117049763
Position 27286: 0.002724132607877387
Position 1077: 0.002634377453715666
Position 2845: 0.0025995481900292225
Position 23740: 0.002595833703286685
Position 52939: 0.0025876324580533013
Position 53890: 0.00254863373546968
Position 48453: 0.0023655758186080537
Position 40592: 0.0018222803239001174
Position 54055: 0.0016192456560213018
Position 1153: 0.001613957387681189
Position 49878: 0.0015347171467665064
Position 23691: 0.0013973773312913964
Position 25235: 0.0011257408995802558
Position 30343: 0.0011116905124461086
Position 51184: 0.0010858380257919521
Position 1242: 0.0010475416139880311
Position 50793: 0.001024817030965052
Position 1480: 0.0009650517266766768
Position 25486: 0.0008080362164164982
Position 1518: 0.0006555486598910533
Position 380: 0.0006350678465528365
Position 1082: 0.000615928452725515
Position 1676: 0.0005834745539565888
Position 49123: 0.0005553141642809816
Position 19196: 0.0005465998582152993
Position 8604: 0.0005453844380403187
Position 410: 0.0005297607748819267
Position 54155: 0.0004379102396031674
Position 25302: 0.00041266666089299155
Position 4997: 0.00040805738831273047
Position 54073: 0.00040459158382494454
Position 24348: 0.00039154303264186984
Position 753: 0.00038214051077938574
Position 55628: 0.0003274504259473019
Position 54307: 0.0003186191817732894
Position 4063: 0.00031384623796154565
Position 4096: 0.00030502125666381113
Position 5746: 0.0002973444948101902
Position 7609: 0.00028939538387371755
Position 4459: 0.0002837686715340982
Position 6324: 0.0002818381918268785
Position 50370: 0.0002814492538104747
Position 733: 0.00027059478199607177
Position 815: 0.0002665904980839924
Position 54936: 0.00023396214871544224
Position 55063: 0.00022005307324427832
Position 2185: 0.0001931698391486407
Position 7592: 0.00019227353679815163
Position 51132: 0.000188846486708663
Position 1236: 0.0001714006590632559
Position 50738: 0.0001602892349710571
Position 50364: 0.0001513961720622592
Position 4912: 0.00013449420049197714
Position 50383: 0.00012044833564104353
Position 972: 8.56117295366013e-05
Position 599: 8.414321681742756e-05
Position 55084: 8.341243036598124e-05
Position 2749: 8.286819250461928e-05
Position 137: 8.17905611931827e-05
Position 51176: 7.359856672415244e-05
Position 788: 7.309729383958154e-05
Position 51019: 6.97369206538328e-05
Position 1276: 6.881462530545781e-05
Position 655: 6.867191534043784e-05
Position 4516: 6.546388685391964e-05
Position 54570: 6.524099525188818e-05
Position 1352: 5.5437648970199395e-05
Position 1270: 5.522347509342382e-05
Position 1729: 5.4587511634421954e-05
Position 508: 5.296669300908989e-05
Position 739: 5.207098666969848e-05
Position 4944: 4.90723007059712e-05
Position 50203: 4.7891097356684346e-05
Position 437: 4.092126007451207e-05
Position 50375: 4.082794133215491e-05
Position 55333: 4.077216668072204e-05
Position 50288: 3.906696814044603e-05
Position 50797: 3.803126384251309e-05
Position 494: 3.466063457348831e-05
Position 6744: 3.323207356966702e-05
Position 91: 3.2698568105739315e-05
Position 55409: 3.113045715207656e-05
Position 110: 2.803006324482198e-05
Position 1554: 2.615741075433669e-05
Position 5942: 2.5088649998963434e-05
Position 532: 2.4267505263675818e-05
Position 618: 2.327917274409113e-05
Position 1186: 2.313843258407213e-05
Position 1489: 2.2824889937905426e-05
Position 57: 2.192115431745295e-05
Position 480: 2.188535395061933e-05
Position 975: 2.0499505132706125e-05
Position 18922: 2.0420435133570995e-05
Position 1199: 1.724760094871746e-05
Position 1338: 1.585410312971022e-05
Position 1792: 1.4697908315924125e-05
Position 1613: 1.3122121661616043e-05
Position 682: 1.2695827860220737e-05
Position 1510: 1.10557985178226e-05
Position 1881: 1.0027989007443303e-05
Position 831: 7.010065068151505e-06
Position 1002: 6.947972154502414e-06
Position 1110: 6.798576336891123e-06
Position 630: 5.509372349800691e-06
Position 18797: 5.452947763815507e-06
Position 376: 4.332398094885954e-06
Position 302: 3.797785916029426e-06
Position 898: 3.5967397474111787e-06
Position 1776: 3.441378860799381e-06
Position 1867: 2.992775816740323e-06
Position 662: 2.9663105719808085e-06
Position 405: 2.8145864059457032e-06
Position 981: 2.669865890679717e-06
Position 3729: 2.2515052605702315e-06
Position 389: 6.91077059477725e-07
Position 1170: 6.157417789544108e-07
Position 54103: 2.1739532800965162e-07
Position 589: 1.0474528635112494e-07
Position 594: 7.823698406753559e-08
Position 48: 6.533391589797894e-08
Position 68: 4.0942598072279296e-08
Position 211: 3.300668871892736e-08
Position 660: 2.906202900983037e-08
Position 366: 2.3652779578226366e-08
Position 166: 2.0247142364989642e-08
Position 355: 1.7984873044270344e-08
Position 226: 8.945177454955445e-09
Position 642: 8.860264494030806e-09
Position 202: 8.116796648031704e-09
Position 346: 7.532690796789533e-09
Position 612: 6.49819978065506e-09
Position 78: 5.388052355247763e-09
Position 1113: 4.6480739151374756e-09
Position 1101: 4.0780404115015815e-09
Position 1539: 3.0349759417281903e-09
Position 76: 1.5439155817428823e-09
Position 200: 1.1563067997855664e-09
Position 671: 9.345742205381366e-10
Position 764: 5.965224930466383e-10
Position 786: 5.921953518295942e-10
Position 756: 2.6653796640085397e-10
Position 891: 1.1703401994860195e-11
Position 912: 7.898253152737883e-12
Position 841: 7.552077675857977e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 46145: 0.9994783314573581
Position 50120: 0.9826396343900741
Position 16791: 0.9773835667199304
Position 17024: 0.9652099178070664
Position 23519: 0.960498344425498
Position 54843: 0.9407064220236617
Position 40494: 0.9035374213498296
Position 37152: 0.8867598623588357
Position 36044: 0.8619753885832548
Position 48267: 0.7865411867130462
Position 56533: 0.7754030336285852
Position 18362: 0.6732086677231391
Position 56672: 0.6320790133983458
Position 13356: 0.5682759938681863
Position 30285: 0.5534256271363243
Position 53772: 0.5474316443522943
Position 53570: 0.4788544470805267
Position 52305: 0.4666549876170789
Position 55259: 0.46177724828546785
Position 53277: 0.46079750288693927
Position 48487: 0.39126279202793207
Position 27524: 0.2585506410789449
Position 53284: 0.25812967405565873
Position 53523: 0.24725285103821806
Position 24140: 0.24392875410745182
Position 53629: 0.19412558636588828
Position 18401: 0.16530878917046965
Position 26840: 0.16118587020508388
Position 55832: 0.15335700602077723
Position 56791: 0.1429517589653492
Position 4250: 0.12279956598245387
Position 1931: 0.11148631696609676
Position 52179: 0.10846438294405553
Position 40724: 0.10616198120240564
Position 51945: 0.10052671286941516
Position 18778: 0.09450476322587681
Position 50476: 0.09090536495863823
Position 21582: 0.08789763166480365
Position 54260: 0.08227961822472254
Position 51757: 0.0822735859360209
Position 24852: 0.08113041498343673
Position 54301: 0.07048982091677033
Position 25028: 0.06486885560564531
Position 50420: 0.058926274114019295
Position 5222: 0.05698953208033085
Position 37991: 0.05672434086448711
Position 53953: 0.05380994489019877
Position 52223: 0.05256497334589124
Position 24307: 0.04929541000221205
Position 2142: 0.03847997881193044
Position 53602: 0.03715921411336888
Position 11498: 0.0348727561099926
Position 17365: 0.03473812902476459
Position 38059: 0.03420291238703243
Position 56694: 0.03253565949770099
Position 18601: 0.031457927196371985
Position 20493: 0.02791954995078485
Position 26867: 0.027053623638345434
Position 48493: 0.026964024863164293
Position 1952: 0.026489962538547285
Position 56356: 0.025641721194107625
Position 18374: 0.024308432346644968
Position 18389: 0.023733320892571755
Position 18254: 0.022659990143115642
Position 20443: 0.02240210091883098
Position 27247: 0.02214545043453007
Position 5860: 0.02158453131597891
Position 17583: 0.02093519383781564
Position 22883: 0.02086477358466507
Position 53923: 0.020266198580293802
Position 55292: 0.02014226753638737
Position 22345: 0.020135266722662096
Position 4339: 0.019962699776737654
Position 7151: 0.019402732661418797
Position 30559: 0.018924102202816616
Position 52339: 0.018463812163291793
Position 49166: 0.018078777915946722
Position 41894: 0.016851384203589767
Position 21034: 0.01580951199825499
Position 54352: 0.01567470230910042
Position 49769: 0.015299356428197304
Position 22309: 0.015140063212308914
Position 6289: 0.014995209370611922
Position 56690: 0.014659087218677461
Position 37005: 0.014498646200822595
Position 5781: 0.014351656098578459
Position 19025: 0.0139661599634886
Position 17406: 0.01353559193463146
Position 55852: 0.013226850603916724
Position 25591: 0.012453252656177525
Position 28804: 0.011205955874264591
Position 18404: 0.010685182684591487
Position 52734: 0.010602087942510679
Position 28636: 0.010409881407709317
Position 48214: 0.010273037223463934
Position 19762: 0.009971580403351906
Position 56018: 0.009932235378684791
Position 54849: 0.009445328732835089
Position 26811: 0.00941756354508236
Position 3987: 0.008914016162748735
Position 53632: 0.00874125270931951
Position 52023: 0.008631698747265508
Position 56555: 0.008472281111708191
Position 7039: 0.008454638628836466
Position 22468: 0.008089290612205488
Position 7086: 0.007990815122199086
Position 53950: 0.007898806810287519
Position 41012: 0.007816819650146141
Position 40977: 0.007687253823662446
Position 28777: 0.00718857666628008
Position 17334: 0.007100729667312002
Position 24069: 0.00705079715870342
Position 53173: 0.007024229910709893
Position 20552: 0.006945957893972451
Position 24811: 0.006315765057920708
Position 46388: 0.006202837157452866
Position 1927: 0.005800959039558572
Position 6230: 0.00565224347561463
Position 4196: 0.005310333199100089
Position 4231: 0.005043450699773228
Position 6259: 0.005020807161098116
Position 56993: 0.00499856222243785
Position 2001: 0.004703644905213522
Position 53479: 0.004670190429342907
Position 6341: 0.004574153744315386
Position 7192: 0.004430609638742117
Position 25054: 0.004270711056141099
Position 51887: 0.004194716983363388
Position 22643: 0.004073573324863684
Position 53311: 0.003881863696995182
Position 53223: 0.003736846272555984
Position 4210: 0.0036759160564491097
Position 4078: 0.003669198806898598
Position 20355: 0.003494443751124056
Position 18796: 0.0033532229709307367
Position 52187: 0.00320721511658114
Position 48686: 0.0032062679938868427
Position 6294: 0.003183919277494988
Position 24155: 0.003170658234001161
Position 51824: 0.0031648067993885805
Position 20826: 0.003163111811866211
Position 42880: 0.003126369566521876
Position 51777: 0.0028988003885279294
Position 55828: 0.0028882087704556244
Position 55472: 0.0028090976298668292
Position 25447: 0.0025215508693984022
Position 5745: 0.002473064346190898
Position 51673: 0.0024600629753972745
Position 752: 0.002455944302171166
Position 51719: 0.00237452495704626
Position 53538: 0.0023059873320414653
Position 46729: 0.0022299488064798038
Position 56770: 0.0021611685210080507
Position 6415: 0.0021578935866338267
Position 54205: 0.002117991104502451
Position 48335: 0.00209725696891109
Position 50450: 0.002090161469989719
Position 49810: 0.0020774664919340096
Position 24556: 0.002053173391382808
Position 52758: 0.001950498635968101
Position 2771: 0.0019342738060499252
Position 18168: 0.0019296565287221213
Position 20276: 0.0018903203221948624
Position 6378: 0.0018878745424380646
Position 54310: 0.0018774038410144687
Position 53934: 0.0018619170859393503
Position 5637: 0.0018347091826327667
Position 48835: 0.001749343795437618
Position 25030: 0.001719653096542581
Position 51796: 0.001713009972585127
Position 6256: 0.0016834574607073683
Position 46548: 0.0016782435954679224
Position 20445: 0.001650100964452426
Position 18462: 0.0016060025576819126
Position 55232: 0.0016004023592841557
Position 55663: 0.0015980142951376925
Position 57041: 0.0015580496418925393
Position 4163: 0.0014970588124313044
Position 52623: 0.0014441756448163882
Position 22242: 0.0013011442897199388
Position 52841: 0.001292248186292917
Position 53586: 0.001262095835988219
Position 50990: 0.0012039238884509645
Position 46411: 0.0012020358073839919
Position 57065: 0.0010143024910858895
Position 18781: 0.001014145483392715
Position 54876: 0.0010036066708913815
Position 46699: 0.0009860678313714836
Position 46551: 0.0009821894053484567
Position 55750: 0.000964744989766653
Position 2117: 0.0009620493951075233
Position 5377: 0.0009159398043331699
Position 764: 0.0008860752522498546
Position 55261: 0.0008400601791675142
Position 52059: 0.0008338418338572859
Position 2088: 0.0008151758005977272
Position 2170: 0.0008116957246271088
Position 52309: 0.0007975272872383034
Position 21558: 0.000797040403356497
Position 54083: 0.0007700994948244335
Position 24370: 0.0007688630602534449
Position 4009: 0.0007677165453398343
Position 56895: 0.0007067470144521059
Position 20273: 0.000697103408623609
Position 52272: 0.0006721137665646426
Position 56876: 0.0006516355899097997
Position 53808: 0.0006470371515945343
Position 56820: 0.0006364409274724762
Position 50261: 0.0006259476055782564
Position 50670: 0.0006110386479425395
Position 50507: 0.0006098954759944054
Position 20302: 0.0006097004735380105
Position 53074: 0.0005795134908886048
Position 48924: 0.0005553141642809813
Position 55170: 0.0005443713790172294
Position 50304: 0.0004924790720115943
Position 2091: 0.0004916875194704562
Position 56071: 0.0004676062635118383
Position 46617: 0.0004443555361308507
Position 50637: 0.0004404045541366246
Position 8431: 0.0004297485560267314
Position 4829: 0.0004281016352435271
Position 53835: 0.00038711858460808236
Position 24627: 0.00038623873533144126
Position 55992: 0.0003775729666250227
Position 50089: 0.0003762463283541019
Position 24537: 0.00035922033181184216
Position 53781: 0.0003351049130707899
Position 48141: 0.0003227003696396353
Position 7468: 0.00030884477728130655
Position 49706: 0.0002860023429177977
Position 1598: 0.00023782293125836822
Position 46577: 0.00022748979274641112
Position 2658: 0.00021915257819024708
Position 812: 0.00021743678336869443
Position 53492: 0.00021484539656567667
Position 56797: 0.0002063645323377849
Position 55496: 0.00020621128516640623
Position 56998: 0.00019838834257846562
Position 50363: 0.0001921195039615931
Position 50037: 0.0001860628759981996
Position 25406: 0.00017681365987105851
Position 51043: 0.00016461548135713027
Position 48560: 0.00016305956167269654
Position 55683: 0.0001626748744762796
Position 2456: 0.00014023662188808328
Position 1576: 0.00013674257924333667
Position 1539: 0.00013440820965121396
Position 8292: 0.0001156358820135873
Position 4849: 0.00010653051672407135
Position 2530: 0.00010597306164776514
Position 2719: 0.00010551242687635702
Position 1631: 8.448925304629279e-05
Position 7422: 8.168300129121966e-05
Position 54751: 7.820540411756314e-05
Position 7380: 6.28845976695358e-05
Position 2516: 6.175192990514071e-05
Position 57010: 6.098955365066651e-05
Position 24465: 5.2579412754529285e-05
Position 4255: 5.250635770177638e-05
Position 4832: 4.603357770661963e-05
Position 2620: 4.303352434477248e-05
Position 53415: 4.2720242743751435e-05
Position 54054: 4.199425621130737e-05
Position 5304: 4.026454429151742e-05
Position 768: 3.808977019763475e-05
Position 686: 3.65830504923546e-05
Position 870: 3.276882241422952e-05
Position 50862: 3.178022299589213e-05
Position 53889: 2.9301348981149876e-05
Position 55211: 2.8793321272187978e-05
Position 7571: 2.8256544429806994e-05
Position 2184: 2.415077196361767e-05
Position 53876: 2.335187410432244e-05
Position 2800: 2.0998771562926964e-05
Position 6432: 2.083929078856849e-05
Position 2554: 1.86853096146645e-05
Position 4313: 1.761794753001108e-05
Position 814: 1.758570208007324e-05
Position 1772: 1.4746764014007144e-05
Position 54718: 1.4664159561893003e-05
Position 50295: 1.4435253895288249e-05
Position 660: 1.2845878582351382e-05
Position 55204: 1.2805004642912279e-05
Position 4765: 1.0958159836461176e-05
Position 2356: 1.0186910851464296e-05
Position 2026: 9.967263400494639e-06
Position 2748: 9.700596288972175e-06
Position 51022: 9.452178908138894e-06
Position 50900: 8.248228166474905e-06
Position 2794: 8.00758909100823e-06
Position 791: 7.806689450775196e-06
Position 4401: 7.218959429306825e-06
Position 18711: 7.138558097410786e-06
Position 55265: 6.40366771782775e-06
Position 54987: 5.913918760795283e-06
Position 3946: 5.267990720755728e-06
Position 54185: 4.03188062901871e-06
Position 2746: 2.45350278179939e-06
Position 2743: 2.3193393118799863e-06
Position 3454: 1.8568964811286607e-06
Position 826: 1.233356568092982e-06
Position 630: 1.0782450719074605e-06
Position 847: 1.0568761811606416e-06
Position 53849: 8.604741145922721e-07
Position 1099: 5.97712849015337e-07
Position 1194: 5.184066923418103e-07
Position 55316: 4.0944316198757146e-07
Position 3512: 3.94608779441577e-07
Position 987: 3.920314826882961e-07
Position 25226: 3.7889036793543755e-07
Position 1140: 2.006524534275496e-07
Position 1152: 1.896321448192897e-07
Position 2482: 1.3041412883495088e-07
Position 907: 1.0583793685273772e-07
Position 50587: 9.669302539988758e-08
Position 921: 5.12533332290941e-08
Position 1170: 4.64719306096807e-08
