Gene = ZMYM6NB
Position 3233: 0.5290066626930721
Position 1447: 0.0947638123749445
Position 3557: 0.08252771898770966
Position 2212: 0.08077656682094862
Position 777: 0.06174897687221283
Position 1423: 0.05955421971395624
Position 3203: 0.05446723687218979
Position 827: 0.03814525567053654
Position 1777: 0.033970163955578066
Position 3065: 0.031528172298311515
Position 239: 0.03028362606893105
Position 382: 0.028824184586090602
Position 1718: 0.023470327791812476
Position 2997: 0.02309451215534557
Position 3254: 0.023079246302904304
Position 3736: 0.019385875040039684
Position 3437: 0.018975988199625312
Position 350: 0.0155008114567133
Position 1487: 0.015406900216792373
Position 2489: 0.01475735186498423
Position 2351: 0.010850469569084408
Position 1940: 0.009955223639209025
Position 728: 0.00689703794986249
Position 1943: 0.006687202024301778
Position 1466: 0.005876052350591603
Position 515: 0.005823920120136555
Position 1462: 0.005213133974154385
Position 788: 0.004398725526381912
Position 563: 0.004126390147535717
Position 2260: 0.0033640033772477135
Position 1227: 0.003289446642471605
Position 3032: 0.003211009384462701
Position 2947: 0.003199999356524121
Position 399: 0.003084039372001527
Position 3331: 0.0028090835065435037
Position 2453: 0.0027349351745768846
Position 1696: 0.002655786900041815
Position 2554: 0.0024911896431676636
Position 1037: 0.0023323494811936835
Position 2612: 0.0022524316541506157
Position 2551: 0.0020424636362229953
Position 3488: 0.0019287311277372428
Position 1801: 0.0017494263943900106
Position 2515: 0.0015608420832773436
Position 2160: 0.0015233637219837343
Position 2388: 0.001417423073613201
Position 3287: 0.0014147381796412962
Position 1260: 0.0013586289993396672
Position 662: 0.0013455950452602187
Position 734: 0.0010824116772930365
Position 2089: 0.001012426826266888
Position 876: 0.0009030696409276275
Position 1875: 0.0008658854454932866
Position 1040: 0.0007805086364798974
Position 3577: 0.0007575156704407541
Position 716: 0.0007223348247548946
Position 3212: 0.0006759966002339229
Position 2145: 0.0006595705346955314
Position 845: 0.0006127631489490981
Position 2745: 0.0005630869905881824
Position 3449: 0.000557303409343018
Position 1739: 0.0005027673014912763
Position 2393: 0.00037180382678752503
Position 2108: 0.00035722877955296614
Position 1313: 0.00035279469809766835
Position 2321: 0.00033836640940826114
Position 2999: 0.0003285334901483507
Position 1385: 0.0003230100180994454
Position 794: 0.00025171507396613683
Position 2339: 0.00023906763418993536
Position 1783: 0.00020419453792956145
Position 307: 0.000190191315097253
Position 2020: 0.00018816072257843246
Position 265: 0.00017244423278070913
Position 3206: 0.0001603461706165221
Position 1288: 0.00013480884029259447
Position 3034: 0.00012515735878201832
Position 409: 0.00010677351897853464
Position 3068: 0.00010134281436144874
Position 1965: 9.779268118099493e-05
Position 790: 9.149849403679645e-05
Position 873: 9.085922741331011e-05
Position 1170: 8.147970228627388e-05
Position 3108: 8.002492653036153e-05
Position 960: 7.977503184609781e-05
Position 3632: 7.69017698696778e-05
Position 259: 7.594543461597773e-05
Position 684: 7.388188899371657e-05
Position 1377: 7.345994932944107e-05
Position 604: 7.06802624131419e-05
Position 2300: 6.816420955287557e-05
Position 1164: 6.557048056086966e-05
Position 3635: 6.29609978365578e-05
Position 2403: 5.78487334485279e-05
Position 546: 5.5798003036282594e-05
Position 1698: 5.4049680061568186e-05
Position 1912: 5.398117440521808e-05
Position 851: 5.128201332904803e-05
Position 301: 4.818302536461704e-05
Position 802: 4.6537380705271356e-05
Position 1432: 4.643534053750529e-05
Position 617: 4.443904847990335e-05
Position 2374: 4.380824966779554e-05
Position 1945: 4.348381530509597e-05
Position 2849: 4.061392243945659e-05
Position 2629: 4.027405888445815e-05
Position 1744: 3.736410576365669e-05
Position 1105: 3.453464273894535e-05
Position 451: 3.09058853033159e-05
Position 1092: 2.9635513628044176e-05
Position 690: 2.8858145653548573e-05
Position 1162: 2.879667813413973e-05
Position 2172: 2.866157088087682e-05
Position 2177: 2.571236210072637e-05
Position 747: 2.5598559872060742e-05
Position 2336: 2.5262631779965108e-05
Position 568: 1.6290981310056144e-05
Position 1949: 1.5372387285738172e-05
Position 364: 1.45526885378097e-05
Position 628: 1.3148735323190834e-05
Position 1969: 9.761434226481037e-06
Position 847: 8.270257926738082e-06
Position 1591: 7.910317293244713e-06
Position 705: 7.881081553149292e-06
Position 664: 6.464479535428122e-06
Position 878: 5.957180082006662e-06
Position 584: 5.670238646339168e-06
Position 590: 4.05399996433717e-06
Position 1232: 3.7025630507845066e-06
Position 914: 3.056574771731122e-06
Position 331: 2.5632546013655676e-06
Position 621: 2.5552317580079192e-06
Position 411: 2.0556681623525237e-06
Position 322: 1.6136218462193766e-06
Position 1887: 1.5899513913522573e-06
Position 671: 1.3865137622055395e-06
Position 666: 1.3047219567107106e-06
Position 1318: 1.300578566322704e-06
Position 1899: 1.2804800058888622e-06
Position 271: 1.1579489096029803e-06
Position 855: 9.936097210811971e-07
Position 1550: 8.757020620543758e-07
Position 417: 8.419967152093774e-07
Position 473: 8.018838153916768e-07
Position 2059: 7.773926403019257e-07
Position 2560: 7.274177756645391e-07
Position 357: 6.933019873050692e-07
Position 2473: 6.904117755401714e-07
Position 525: 6.854023330366907e-07
Position 282: 6.742990785629383e-07
Position 1631: 3.926275391595021e-07
Position 1325: 2.2726276720007264e-07
Position 1557: 2.0173714830495154e-07
Position 1200: 1.8406278799780653e-07
Position 1331: 1.4212405189268475e-07
Position 1240: 1.1909755130562688e-07
Position 116: 1.016576064358168e-07
Position 179: 5.929755813869361e-08
Position 1643: 4.71956399950916e-08
Position 141: 4.5318321848412574e-08
Position 1293: 2.4671352222037395e-08
Position 1207: 2.16968260389083e-08
Position 420: 1.5528742818418275e-08
Position 640: 1.0076806306812664e-08
Position 692: 4.023665836599947e-09
Position 897: 3.845612239202643e-09
Position 895: 3.8145211802428425e-09
Position 128: 2.94764898923028e-09
Position 636: 2.494899364075156e-09
Position 572: 2.4744726307064577e-09
Position 1245: 2.171981971809679e-09
Position 860: 1.669833168618882e-09
Position 891: 7.307828810580594e-10
Position 125: 5.553497901407692e-10
Position 149: 1.5996994660336097e-10
Position 160: 2.7652179108298677e-11
