Gene = YRDC
Position 1430: 1.3744219134087954e-07
Position 3992: 9.640978094319231e-08
Position 986: 9.270485539197222e-08
Position 377: 6.498379450975532e-08
Position 3849: 5.620903391826335e-08
Position 3815: 5.2227081266023076e-08
Position 257: 5.1234906079505283e-08
Position 1342: 4.470654471637687e-08
Position 4033: 4.408275921085755e-08
Position 3774: 3.4763967556464276e-08
Position 785: 3.300106448956616e-08
Position 3904: 2.944454819868181e-08
Position 4155: 2.9000245511653994e-08
Position 493: 2.6974582875584268e-08
Position 320: 2.574634407827985e-08
Position 4011: 2.2342897201058825e-08
Position 1523: 2.0794298547672965e-08
Position 4023: 2.0748503669838968e-08
Position 3817: 1.893110731857686e-08
Position 3899: 1.676676689201489e-08
Position 3874: 1.2016803269448285e-08
Position 978: 3.9862161668283025e-09
Position 961: 9.948834805688465e-10
Position 1312: 3.6876757344178804e-10
Position 224: 2.167710976068175e-10
Position 1288: 1.5276302585130506e-10
Position 170: 5.929991554943505e-11
Position 1548: 1.843207959458536e-11
Position 1359: 2.997115947073308e-12
Position 925: 1.000667782794181e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.9865807695147801
Position 3740: 0.9677363334603623
Position 1208: 0.9249454836995502
Position 4187: 0.9241485127485578
Position 5209: 0.021411609257066633
Position 4050: 0.018736875191068345
Position 2934: 0.017880903885557294
Position 1614: 0.01304603683961045
Position 2741: 0.010407882136501408
Position 4221: 0.010302014095727475
Position 4634: 0.008843093969629609
Position 3987: 0.00718735123735934
Position 3651: 0.006938722915364841
Position 2721: 0.0066474225168606516
Position 3680: 0.005728528287923812
Position 1575: 0.0057087083926985124
Position 4275: 0.004937970471770232
Position 1621: 0.004872542412093593
Position 1661: 0.004554292025067558
Position 2492: 0.004424802704006083
Position 3628: 0.004286104998302498
Position 2634: 0.004184757598065725
Position 4672: 0.003781960229456259
Position 4126: 0.003667496097922044
Position 2770: 0.0033807717782928983
Position 742: 0.0031608192927752897
Position 685: 0.0030965004578340583
Position 2952: 0.0030359214335110734
Position 1007: 0.0029377407951329706
Position 4940: 0.0028400138748204727
Position 1560: 0.0026796116297839894
Position 2805: 0.0024927699028110973
Position 5120: 0.0023816020598024235
Position 904: 0.002181227455999226
Position 1019: 0.001956457765895202
Position 1288: 0.0018095214095331547
Position 4585: 0.001807272028885893
Position 3522: 0.0017420653022119478
Position 5132: 0.0016584406135928056
Position 4224: 0.001533528497089422
Position 2239: 0.0014072153439839239
Position 2930: 0.0012024804960467303
Position 4482: 0.000984251178320443
Position 3749: 0.0009758635003112534
Position 4084: 0.0008979837340072954
Position 4678: 0.0008562988437430193
Position 4344: 0.000847037194353209
Position 3356: 0.0007615074950470828
Position 3743: 0.0007315875525934297
Position 3860: 0.0006877545979952542
Position 3764: 0.0006763235999311769
Position 1637: 0.0006668193238455057
Position 3703: 0.0006419272210204517
Position 2748: 0.0005582035928086776
Position 4071: 0.0005284572108888227
Position 5044: 0.0005130438445887076
Position 4407: 0.00048676360255734335
Position 2530: 0.00047347172406228793
Position 880: 0.00046800747737769916
Position 4272: 0.0004405099718311538
Position 4385: 0.00041223109824330053
Position 3630: 0.0004095738919953988
Position 4966: 0.00040599587657030016
Position 4331: 0.00040394381856646584
Position 1025: 0.00032078918072979824
Position 828: 0.0003195184312360912
Position 498: 0.00030173383146455096
Position 1392: 0.00026574112056733964
Position 2431: 0.00026168734368641736
Position 4199: 0.00025390742342055203
Position 1523: 0.0002485287071173411
Position 536: 0.00023762534996357964
Position 3591: 0.0002150596418717168
Position 1717: 0.00021368426402465423
Position 4060: 0.00020071493106253507
Position 1248: 0.0002001422337246147
Position 4434: 0.00018733607020124295
Position 4155: 0.00017322937518203296
Position 3611: 0.00015533063404483556
Position 4000: 0.00015055408989568978
Position 699: 0.00014656195720825463
Position 5085: 0.00014018617390143206
Position 4571: 0.00013833433742524998
Position 3961: 0.0001337130359934401
Position 4824: 0.00013251874216161876
Position 2202: 0.0001320621655536206
Position 1215: 0.00012842467271262313
Position 4207: 0.00012530329194263224
Position 3500: 0.00012379075808768717
Position 1580: 0.00011956487701416907
Position 3570: 0.00011761178519962629
Position 4381: 0.00011173753692388544
Position 2150: 0.00011085812777958708
Position 1509: 0.00010517821468236366
Position 4645: 0.00010224181105870892
Position 4989: 9.92221627320765e-05
Position 2105: 9.74154194088134e-05
Position 3879: 9.417934694913584e-05
Position 2868: 9.373502527848949e-05
Position 1641: 9.153963620954203e-05
Position 582: 8.790169745092434e-05
Position 2401: 8.057513008628618e-05
Position 3806: 7.988040430630327e-05
Position 4982: 7.418763314294359e-05
Position 4591: 7.343730397790172e-05
Position 2499: 6.649309460042915e-05
Position 4731: 6.56093086197997e-05
Position 2605: 6.501228638018571e-05
Position 508: 6.357760714863507e-05
Position 4152: 6.107531711286926e-05
Position 2315: 6.0840091571182305e-05
Position 1113: 5.8972910350929836e-05
Position 114: 5.7883967634905004e-05
Position 2024: 5.460523431189596e-05
Position 750: 5.4417177377750824e-05
Position 1675: 5.4346869658186215e-05
Position 835: 4.750591489395111e-05
Position 4518: 4.500349526569311e-05
Position 4818: 4.4116540069761166e-05
Position 3012: 4.282173737547706e-05
Position 672: 4.162869640312117e-05
Position 3298: 4.124831670786565e-05
Position 2708: 4.0496377430330865e-05
Position 3213: 3.9521035286095846e-05
Position 5160: 3.845138128129758e-05
Position 2348: 3.7481507438553114e-05
Position 4452: 3.7215489909324956e-05
Position 2807: 3.64076078967826e-05
Position 3635: 3.624998670181413e-05
Position 4537: 3.5409952823792196e-05
Position 984: 3.5107570338032486e-05
Position 4598: 3.4738525069324064e-05
Position 906: 3.092019977852726e-05
Position 2660: 3.075648789853237e-05
Position 2642: 2.9742595917487185e-05
Position 759: 2.6461895733549426e-05
Position 4159: 2.3264981347563178e-05
Position 2580: 2.2862337734714573e-05
Position 1259: 2.1995381217398644e-05
Position 3526: 2.193175130245353e-05
Position 3990: 2.1393654882190858e-05
Position 3955: 2.084551687794787e-05
Position 669: 1.9361847941546076e-05
Position 1671: 1.8991847903657986e-05
Position 3435: 1.5721716748151428e-05
Position 334: 1.5412346145796692e-05
Position 656: 1.4922066088856549e-05
Position 4095: 1.4107079304253528e-05
Position 3093: 1.3659202683097713e-05
Position 2978: 1.3569086219329204e-05
Position 342: 1.3049123794801468e-05
Position 715: 1.3003185207079615e-05
Position 3550: 1.0954908234321125e-05
Position 1445: 9.349169334046147e-06
Position 2494: 9.286616891549684e-06
Position 4725: 8.125975807660059e-06
Position 4866: 7.708156698376888e-06
Position 4360: 7.301473707934965e-06
Position 4844: 7.0907227497568874e-06
Position 1300: 6.79899292348586e-06
Position 175: 6.6529282020392954e-06
Position 4100: 6.3462541612419835e-06
Position 4848: 5.434373726854357e-06
Position 1307: 5.185456686928095e-06
Position 4949: 5.137795104053263e-06
Position 4649: 4.979153789346232e-06
Position 4912: 4.84034781705258e-06
Position 4489: 4.574379377771735e-06
Position 579: 3.9852605554649465e-06
Position 925: 3.553964444758015e-06
Position 911: 3.342005260420401e-06
Position 4279: 3.1576862244314657e-06
Position 640: 3.1522115090992077e-06
Position 162: 2.964771210638976e-06
Position 3577: 2.9183526422016263e-06
Position 597: 2.71364814861524e-06
Position 772: 2.6636407404151196e-06
Position 3504: 2.5499047179176518e-06
Position 3472: 2.3994816484303635e-06
Position 1051: 2.2764719404015406e-06
Position 2065: 1.8655949010701705e-06
Position 794: 1.8326174016802208e-06
Position 208: 1.443038112838933e-06
Position 3122: 1.392061774817842e-06
Position 3553: 1.3905373363205964e-06
Position 774: 1.1336644823600785e-06
Position 848: 1.1004759319849961e-06
Position 2437: 1.0948910740352106e-06
Position 470: 9.955435843189773e-07
Position 2053: 9.82997073278898e-07
Position 994: 9.548564194082167e-07
Position 1938: 8.85700183323466e-07
Position 1054: 7.129088929375997e-07
Position 232: 7.117760496662898e-07
Position 845: 5.399338532292197e-07
Position 2109: 5.290761874691994e-07
Position 476: 5.288111951070326e-07
Position 90: 5.2512336374203e-07
Position 767: 5.119121009904853e-07
Position 1366: 4.491936010123497e-07
Position 1312: 4.4096161142607427e-07
Position 297: 4.073695451742866e-07
Position 1328: 4.0000284317880365e-07
Position 790: 3.4102599624216366e-07
Position 346: 3.2686642578973817e-07
Position 455: 3.1181231963948164e-07
Position 2269: 2.4617008793616695e-07
Position 393: 2.3511652033761312e-07
Position 1536: 1.9828571566418506e-07
Position 986: 1.86854152738662e-07
Position 2685: 1.756392201058645e-07
Position 1404: 1.6596769851841112e-07
Position 1853: 1.578481401030885e-07
Position 190: 1.5675363407824628e-07
Position 810: 1.541134385481277e-07
Position 2533: 1.4782047248733186e-07
Position 2813: 1.4746864181195176e-07
Position 4011: 1.460021005803111e-07
Position 1139: 1.4369053862228507e-07
Position 1630: 1.4157768775254883e-07
Position 1063: 1.2458550124090638e-07
Position 2691: 1.2178824190314743e-07
Position 352: 1.2165099726531372e-07
Position 1532: 1.1856144368215231e-07
Position 1681: 1.1650314205693497e-07
Position 1738: 1.1460964887471589e-07
Position 1684: 1.0279050294476474e-07
Position 601: 9.858995352402229e-08
Position 422: 9.191633232059193e-08
Position 2215: 7.946312786369133e-08
Position 1333: 7.264218803020145e-08
Position 183: 6.705955220313116e-08
Position 856: 5.9488885870727606e-08
Position 1588: 4.8873683806937716e-08
Position 2249: 4.24049865116943e-08
Position 4023: 2.8738832275751063e-08
Position 1342: 2.489263581676826e-08
Position 1268: 2.3768382861119738e-08
Position 486: 2.110123519644615e-08
Position 1421: 1.999428302420318e-08
Position 916: 1.9704410630845864e-08
Position 464: 1.5581848669009328e-08
Position 2282: 1.3957228213734307e-08
Position 2276: 1.3607668588899599e-08
Position 2222: 1.047522421405463e-08
Position 2458: 9.637730614418139e-09
Position 480: 9.409483948553464e-09
Position 1452: 8.265689158544602e-09
Position 593: 7.26327282636424e-09
Position 478: 7.204560710933115e-09
Position 839: 6.660093004878131e-09
Position 1735: 6.590540398179214e-09
Position 3096: 5.105547600149099e-09
Position 852: 3.7055481273016236e-09
Position 1816: 3.615590672818539e-09
Position 1695: 2.9156129895745354e-09
Position 3382: 2.2031040342918257e-09
Position 1146: 1.8058745769517741e-09
Position 1151: 1.4211562591675988e-09
Position 1461: 1.09096329365621e-09
Position 1120: 9.32422942773177e-10
Position 1094: 3.724724620553191e-10
Position 1468: 1.4541954461153413e-10
Position 1089: 4.648144053311089e-13
Position 70: 2.0570604453267089e-13
Position 398: 2.3514497544720484e-14
Position 439: 2.715096331757638e-16
