Gene = CASD1
Position 634: 4.0400038363253046e-07
Position 917: 3.037169054169685e-07
Position 1452: 3.002110206407916e-07
Position 41666: 1.636851523593001e-07
Position 1123: 9.816590071790695e-08
Position 1192: 9.289226737371663e-08
Position 1037: 6.952672071889383e-08
Position 7922: 6.608639515163997e-08
Position 267: 5.31178519838744e-08
Position 270: 1.4083236974239072e-08
Position 20: 1.3194805135970125e-08
Position 594: 1.2533802134218007e-08
Position 453: 1.1613951356165262e-08
Position 374: 1.1413085289166971e-08
Position 559: 2.9223247347012877e-09
Position 391: 2.8131483172745543e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 41539: 0.9988877854687985
Position 35746: 0.964521827680305
Position 23880: 0.9568545311204687
Position 8404: 0.9445824018094945
Position 7761: 0.9302713730058015
Position 44684: 0.8802017112035284
Position 17363: 0.8399503344918737
Position 33154: 0.7138401563372829
Position 23406: 0.6698540678282493
Position 29168: 0.6458723467652597
Position 18389: 0.6270182438677854
Position 20598: 0.6071260384822145
Position 8056: 0.5699470065809874
Position 34612: 0.5008238336045278
Position 44997: 0.42102383678234667
Position 39734: 0.41863103639951943
Position 45693: 0.4081102904689791
Position 42551: 0.3978422580428269
Position 35476: 0.38211818998332797
Position 18851: 0.31100839499892063
Position 30778: 0.30391268807875244
Position 29148: 0.2770498633554686
Position 35150: 0.20387116393753202
Position 37922: 0.19786694589268433
Position 37297: 0.19746844450291948
Position 27923: 0.18987069445964666
Position 35445: 0.18534866412010745
Position 46591: 0.1614779450895538
Position 21551: 0.14479976936812045
Position 28161: 0.1370404906551419
Position 979: 0.12211763415524536
Position 28198: 0.12004731068559982
Position 39036: 0.11747910059972473
Position 8645: 0.09568965477477287
Position 47116: 0.08476496217890866
Position 42325: 0.0773221390064651
Position 46015: 0.07325855826865692
Position 15097: 0.06575050746287328
Position 40532: 0.06532516021971997
Position 41805: 0.06471467556353837
Position 35416: 0.05870751065546729
Position 32853: 0.05769583734738909
Position 39926: 0.05747692041491452
Position 25510: 0.0538789270527989
Position 40105: 0.049291363357153034
Position 2020: 0.047645106700084754
Position 39920: 0.045278004815235466
Position 21803: 0.04502398456986235
Position 46710: 0.0448693461002357
Position 38163: 0.04477540535305716
Position 12879: 0.04272456476469294
Position 13046: 0.042616647104853835
Position 41828: 0.041773098507904866
Position 18575: 0.04034471310426173
Position 36400: 0.03861826750523071
Position 28275: 0.03749441880389143
Position 38907: 0.037463611855688674
Position 29557: 0.03726954808879493
Position 34666: 0.03210722888564738
Position 39088: 0.03208254654451116
Position 44977: 0.03161354103457076
Position 22015: 0.02600765170871143
Position 21381: 0.025856084540040056
Position 5335: 0.025845399700857384
Position 1714: 0.025441104047688415
Position 36211: 0.024336366170154982
Position 43692: 0.022735140109224727
Position 31093: 0.022287704239895983
Position 42511: 0.021666377607717256
Position 20730: 0.020883000369455455
Position 43843: 0.020347289122067708
Position 20709: 0.017770070926030865
Position 21645: 0.017745396700600217
Position 7893: 0.017675617931116803
Position 27673: 0.016965338593744717
Position 24393: 0.01669086835342639
Position 5741: 0.01611525705575515
Position 29509: 0.015894176087050255
Position 7682: 0.015521909986741573
Position 32927: 0.015244515177701264
Position 30002: 0.01463284137537955
Position 22164: 0.014401275393360911
Position 33430: 0.013932976083336638
Position 29047: 0.013688018992961255
Position 30800: 0.013440412031169188
Position 34047: 0.012910738967261564
Position 11180: 0.012859193761321181
Position 8242: 0.012673736704914108
Position 24413: 0.012591875416987992
Position 22045: 0.012406539428834717
Position 45887: 0.012379867120094212
Position 47033: 0.012122084631251136
Position 18890: 0.01181025881720768
Position 20458: 0.011625153056976935
Position 45431: 0.010677423226446044
Position 45708: 0.009984172744883143
Position 8071: 0.00993930261091482
Position 6799: 0.009799510564381693
Position 2043: 0.009738088834116011
Position 13850: 0.00971653212771487
Position 2121: 0.009422524100369301
Position 34564: 0.009294548846841201
Position 18726: 0.009240743059882005
Position 1724: 0.00876582321581377
Position 13242: 0.008725592654637704
Position 12904: 0.008353092659734742
Position 5114: 0.008214176610726306
Position 29004: 0.007680173297351318
Position 8017: 0.007303379281143513
Position 927: 0.006977627678900964
Position 34889: 0.006601178832220882
Position 6681: 0.006555412477647707
Position 1684: 0.0063735638810986485
Position 18887: 0.0061996266480803825
Position 43326: 0.006142808171555211
Position 40752: 0.006069918271343364
Position 18910: 0.006038781655300005
Position 44907: 0.005674897070991087
Position 13049: 0.0056381299432495605
Position 2497: 0.005618816466285564
Position 1045: 0.005536401468762288
Position 3382: 0.005491252786145233
Position 5132: 0.005266508860459619
Position 13342: 0.005241768436238188
Position 28964: 0.004999736810243063
Position 208: 0.0048883336893304685
Position 42375: 0.004866694312640808
Position 27769: 0.00474469730640637
Position 44924: 0.00469946306240042
Position 46362: 0.004561406939676554
Position 2058: 0.00438845207527624
Position 2818: 0.00421818366208824
Position 28986: 0.004188656512328342
Position 20400: 0.004184009243392282
Position 1462: 0.004086569712643477
Position 2154: 0.004054413747314626
Position 2356: 0.00404359262266684
Position 8289: 0.003927425009207317
Position 43724: 0.003884349096614261
Position 6918: 0.0038485691515555164
Position 43315: 0.0038231027161572378
Position 36982: 0.0038037730619726977
Position 34670: 0.0035965199842027335
Position 7792: 0.0035420409749284155
Position 42052: 0.0035199154612617785
Position 7020: 0.0034590017097565545
Position 7960: 0.003385736121866406
Position 37273: 0.003317072526498542
Position 8146: 0.0032573035319954768
Position 34994: 0.003195197198413801
Position 8427: 0.003079888264410475
Position 41838: 0.0029826340253301473
Position 2027: 0.0028585987724226904
Position 13925: 0.0027082924843770044
Position 2576: 0.002682867832485457
Position 2055: 0.002509530172941461
Position 42090: 0.002339966085111006
Position 29622: 0.0022683631089029685
Position 278: 0.0022443057407670114
Position 43861: 0.0022385533104236693
Position 5647: 0.0022320752080243708
Position 7428: 0.0022069101718845746
Position 2494: 0.0021228766678136487
Position 23813: 0.002113796931058937
Position 35122: 0.002021312413679421
Position 8649: 0.0019734597778040767
Position 7981: 0.0019731376208076603
Position 8224: 0.001962071306328373
Position 38980: 0.0019309105813452312
Position 42861: 0.0018905771760349016
Position 944: 0.0018519676844130693
Position 46018: 0.0018084917575008576
Position 45003: 0.0017770000315708737
Position 13881: 0.0017751144996880637
Position 2544: 0.0015934943542668233
Position 13284: 0.0015565361546414612
Position 4550: 0.0014572755614515609
Position 35774: 0.001445411898465121
Position 8356: 0.001400008274891727
Position 8409: 0.0013615272248581136
Position 18603: 0.001354493914580558
Position 2524: 0.0013000383567259544
Position 18746: 0.0012543685285345033
Position 31066: 0.0012488195796512707
Position 45865: 0.0012351544680972099
Position 43759: 0.0012192010248023122
Position 24389: 0.001203667199482796
Position 2696: 0.0011956944462159333
Position 25638: 0.0011895746516055533
Position 45498: 0.0011584287012448486
Position 36213: 0.0011014904333435903
Position 45166: 0.0010889978138610972
Position 339: 0.001081957739127809
Position 14143: 0.001053278222604743
Position 20203: 0.0010204360322358659
Position 8451: 0.0010010740276680508
Position 46861: 0.0009732329562501918
Position 44691: 0.0009507370417602744
Position 44550: 0.0009087476256919232
Position 38040: 0.0009007999610169623
Position 45037: 0.000900298699262934
Position 8024: 0.0008881396324141863
Position 987: 0.000849701357214818
Position 41587: 0.0008465723334347222
Position 36917: 0.0008298948049091474
Position 3555: 0.0008273441433561445
Position 6967: 0.0008047770766370259
Position 42002: 0.0007776787303745128
Position 2094: 0.0007675304036447131
Position 5447: 0.0007538535180286632
Position 8804: 0.0007302495155574397
Position 37867: 0.0007243662243327267
Position 2922: 0.0007241352075445748
Position 2541: 0.0006889965517139063
Position 45943: 0.0006698811954272524
Position 23810: 0.0006680832729694892
Position 14863: 0.0006656257847734956
Position 17675: 0.0006432608343878468
Position 45849: 0.0006415260130746966
Position 1411: 0.0006366339753098853
Position 2868: 0.0006155087755160105
Position 37702: 0.000610007324872174
Position 36349: 0.0006005806493376811
Position 42798: 0.0005882137350716745
Position 5247: 0.0005765756753875151
Position 24175: 0.0005226876910539336
Position 1924: 0.000504952482683793
Position 45045: 0.0004978877642880994
Position 42330: 0.000497209571171614
Position 42629: 0.00048377731747034484
Position 1396: 0.0004833897312893773
Position 24882: 0.0004721766350460615
Position 42278: 0.0004563543585834977
Position 2749: 0.0004257065529466786
Position 16742: 0.0004243029991379411
Position 2207: 0.00041888197384136304
Position 24080: 0.0003948931554511271
Position 4582: 0.0003897758990521749
Position 5778: 0.0003896623984831422
Position 24195: 0.00037363421220574735
Position 25174: 0.00036851154655297456
Position 24083: 0.0003673891909684782
Position 44811: 0.00036147607158538005
Position 35696: 0.0003553507680481444
Position 37202: 0.0003300241080125144
Position 42245: 0.0003181473828693291
Position 40172: 0.00030917436278882687
Position 3290: 0.0002957711072343347
Position 38947: 0.00026847896029013506
Position 2864: 0.00025715776492437855
Position 36293: 0.00025403051798046476
Position 875: 0.0002519037679857401
Position 12409: 0.0002461733851952924
Position 16318: 0.00024508114198931686
Position 1557: 0.00023587058213770087
Position 2801: 0.00022214527470832437
Position 286: 0.00022025740402875234
Position 15301: 0.0002147591236232638
Position 41906: 0.00021337409270547473
Position 42571: 0.00020867406313995719
Position 40001: 0.0002048758765458372
Position 3152: 0.00020274467656556918
Position 2134: 0.0001840971956011296
Position 36944: 0.00018116248524950097
Position 24975: 0.00017046418461893751
Position 10720: 0.00016766674232470902
Position 36879: 0.00016453865747808967
Position 24833: 0.00016291693433096992
Position 389: 0.00015154229949714787
Position 8606: 0.00015010361647659428
Position 566: 0.00014926529052397444
Position 42393: 0.0001386992741097921
Position 42574: 0.00013307008210923383
Position 41911: 0.0001326701844792163
Position 2131: 0.00012797844013824817
Position 2448: 0.00012574668748971228
Position 569: 0.0001164734304117951
Position 1632: 0.000116247436422798
Position 8458: 0.00011497116969211972
Position 449: 0.00011136245255006133
Position 8753: 0.00011101554501363429
Position 36217: 0.00010244990686360052
Position 1939: 0.00010133175967606685
Position 2179: 9.79258356204633e-05
Position 36187: 9.779103010949832e-05
Position 316: 9.289676847676387e-05
Position 24902: 8.097564738995277e-05
Position 44425: 7.993697563131378e-05
Position 11397: 7.783320352726443e-05
Position 46192: 7.57384827727502e-05
Position 11386: 7.454518108542802e-05
Position 8552: 6.798669957523385e-05
Position 42117: 6.201049191875604e-05
Position 42182: 5.425802638458539e-05
Position 767: 5.414489557532387e-05
Position 697: 4.4396862355928934e-05
Position 556: 4.310223126018226e-05
Position 41543: 3.9900145257362244e-05
Position 24862: 3.566269742995592e-05
Position 619: 3.344576202229576e-05
Position 3658: 3.190127780981471e-05
Position 748: 2.8297319044900508e-05
Position 8847: 2.8288462260042508e-05
Position 796: 2.429200835166693e-05
Position 3725: 1.5521655922603144e-05
Position 38192: 1.219935096553185e-05
Position 38228: 1.0889219685763494e-05
Position 1362: 1.0469819324251339e-05
Position 35662: 1.0083354244519311e-05
Position 4827: 9.633822854345104e-06
Position 1084: 8.643635627134026e-06
Position 4811: 8.570559966037119e-06
Position 650: 8.54697304937522e-06
Position 1955: 7.203031177468649e-06
Position 1130: 6.5211594732271854e-06
Position 355: 5.993499202041665e-06
Position 41666: 5.7359061891679115e-06
Position 604: 5.476809731625487e-06
Position 1428: 5.062709678657474e-06
Position 31933: 4.9789781853100344e-06
Position 2599: 4.4858918069575485e-06
Position 1731: 4.385964293729747e-06
Position 223: 4.324174898021978e-06
Position 1256: 3.981234038389428e-06
Position 1031: 3.709961910401443e-06
Position 890: 3.6435873442447883e-06
Position 41890: 3.2138817469096565e-06
Position 4469: 3.1391782943726447e-06
Position 2163: 3.0709474517630233e-06
Position 2260: 2.6275443580713054e-06
Position 1437: 2.393552790262748e-06
Position 1473: 2.3800444028756034e-06
Position 1057: 2.226020953656517e-06
Position 3934: 2.2207686065481165e-06
Position 1900: 2.1112974397926045e-06
Position 2282: 2.069169774454321e-06
Position 584: 2.0166129879529088e-06
Position 1089: 1.9808551640912347e-06
Position 217: 1.9475603575312543e-06
Position 322: 1.7335748019348503e-06
Position 849: 1.6419326734141563e-06
Position 1579: 1.1283268862081272e-06
Position 997: 1.120353114499016e-06
Position 1330: 1.0839372882448258e-06
Position 951: 1.0320181551601307e-06
Position 1018: 9.982963870497174e-07
Position 1211: 8.55068173123903e-07
Position 1560: 6.592001482034198e-07
Position 753: 6.496467303410101e-07
Position 2361: 6.124235675870994e-07
Position 2220: 6.041639153408692e-07
Position 36074: 5.561785903010545e-07
Position 771: 5.518058111948298e-07
Position 812: 4.6972493723291867e-07
Position 739: 3.7403499953266826e-07
Position 1903: 3.6598110257187967e-07
Position 860: 3.0078440903412873e-07
Position 482: 2.881953609691e-07
Position 1116: 2.833902798458998e-07
Position 721: 2.7823257215694735e-07
Position 543: 2.405413914484235e-07
Position 1178: 2.0298366497227647e-07
Position 1651: 1.9704369595054684e-07
Position 707: 1.8640554076825537e-07
Position 345: 1.396295672782436e-07
Position 831: 1.197398281568473e-07
Position 594: 1.0131623293513688e-07
Position 846: 7.53519688692664e-08
Position 164: 4.455322261600538e-08
Position 818: 4.29835188703837e-08
Position 1101: 3.9621644892870414e-08
Position 1112: 3.4189114044403286e-08
Position 419: 3.329992175314966e-08
Position 348: 3.087756690280917e-08
Position 779: 2.3607406742741703e-08
Position 1096: 1.7204497934322597e-08
Position 1442: 1.0022566583567206e-08
Position 424: 2.513866881904547e-09
Position 180: 1.1384522846384035e-11
