Gene = TBCCD1
Position 23739: 0.003817456705341904
Position 10730: 0.0037939518760218313
Position 9394: 0.0035448019809766708
Position 302: 0.0033189287717667153
Position 21064: 0.003211658390670449
Position 236: 0.003177489941387477
Position 3081: 0.003150471053581517
Position 8551: 0.003084141591792283
Position 2187: 0.0030528487853825003
Position 5992: 0.003043152931947563
Position 16024: 0.0028921179217838446
Position 19984: 0.0027835567388382124
Position 12385: 0.0027819836880118797
Position 20318: 0.0027326678837140527
Position 14230: 0.0027190279305217982
Position 24254: 0.002603859406223359
Position 23541: 0.0025900867909752724
Position 15981: 0.002329681853592118
Position 16057: 0.0023272543918013387
Position 3393: 0.0022021904609854275
Position 362: 0.002191749773941955
Position 379: 0.002161340495079879
Position 8367: 0.002157669974475099
Position 3377: 0.002039279189278334
Position 22410: 0.002017223491144865
Position 12579: 0.0020009163244458067
Position 17261: 0.001988093054551587
Position 326: 0.0019296602579869256
Position 21564: 0.0019136242584205886
Position 13019: 0.0018239605994198017
Position 15866: 0.001823755029692332
Position 11026: 0.001804312198992942
Position 1952: 0.0017960537447229467
Position 3447: 0.0017841909929981578
Position 7724: 0.001767408105974671
Position 20789: 0.0017073130581732154
Position 17199: 0.001651191721952153
Position 5710: 0.001637399029197414
Position 2547: 0.0015443558209554925
Position 11358: 0.0014704051497172583
Position 2267: 0.0014011536684676769
Position 21332: 0.0013989338522981622
Position 7034: 0.0013779370887022555
Position 156: 0.0013664383639797177
Position 19573: 0.0012941153683887153
Position 2816: 0.0012847917655516908
Position 24385: 0.0012584077625801158
Position 3135: 0.001208788795810554
Position 2908: 0.001186303221606044
Position 171: 0.0011237377436488876
Position 2932: 0.0011214980587380963
Position 23021: 0.0010817023463595378
Position 7602: 0.001080433701171933
Position 3416: 0.0010129749740326636
Position 19960: 0.00091032206592375
Position 16887: 0.0008849588245052992
Position 21787: 0.0008664133342263629
Position 22670: 0.0008541248080148076
Position 13035: 0.0008500481247781628
Position 11908: 0.0007221658835334518
Position 21678: 0.0007142754546459841
Position 6045: 0.0006975465047871773
Position 8131: 0.0006454986507665885
Position 5737: 0.0006334184885038793
Position 12520: 0.0006164740020244267
Position 213: 0.0006153129072092089
Position 6059: 0.0005416901061498518
Position 8146: 0.0005018561700223736
Position 2863: 0.0004752275444463862
Position 2985: 0.0004734762451764846
Position 15760: 0.00044357280852355777
Position 5684: 0.00041204957899396345
Position 3100: 0.000389524857531278
Position 2429: 0.00038435460664739833
Position 2324: 0.00035575395298409576
Position 653: 0.0003535653568622648
Position 18593: 0.00034332743370656143
Position 21038: 0.00032741400018708477
Position 7805: 0.0003262836355446909
Position 20865: 0.0003137298785358866
Position 19809: 0.00030612273637125193
Position 20562: 0.00028731946406300934
Position 19708: 0.00028277855064244475
Position 2917: 0.0002824781412517571
Position 775: 0.00027377269070348495
Position 22113: 0.00025686157051216913
Position 20890: 0.0002397922180758238
Position 468: 0.0002296783453600478
Position 19863: 0.0002233574132987889
Position 386: 0.00020622387300814628
Position 434: 0.0002019511716744868
Position 19812: 0.00018668076981802497
Position 21763: 0.0001819325569328278
Position 21592: 0.00016908046800917297
Position 9805: 0.00016856934183051187
Position 958: 0.0001564168635597081
Position 15233: 0.00015411161848982125
Position 2575: 0.00014350015498920522
Position 19782: 0.00013916196352361325
Position 15721: 0.0001378467579181491
Position 22564: 0.0001320117224277125
Position 259: 0.00012202627323472246
Position 715: 0.0001196575740022236
Position 20728: 0.00011757784815410901
Position 252: 0.00011387731164628137
Position 18573: 0.00011058297141738024
Position 195: 0.00010319103288431549
Position 1647: 0.00010042905908945479
Position 810: 9.87570934287853e-05
Position 1902: 7.758691486860347e-05
Position 2796: 7.758568843718508e-05
Position 920: 6.997701327945159e-05
Position 609: 6.588298221071655e-05
Position 2686: 6.54808752175835e-05
Position 975: 4.866562962764819e-05
Position 517: 4.825520297454998e-05
Position 20483: 4.484809267825297e-05
Position 17649: 4.38491175475657e-05
Position 14536: 3.863904464148068e-05
Position 313: 3.527516315020862e-05
Position 2131: 3.282974785702026e-05
Position 2398: 3.1227788614540394e-05
Position 2582: 3.1028470775574545e-05
Position 1300: 3.101611684923178e-05
Position 606: 2.8223908512280415e-05
Position 1806: 2.25193922997423e-05
Position 1378: 2.2497868258260298e-05
Position 1093: 2.1111534533826644e-05
Position 2707: 1.6470425173013838e-05
Position 790: 1.441749224770194e-05
Position 1809: 1.4344935631259345e-05
Position 16369: 1.3657920087538058e-05
Position 2644: 1.3572241620025111e-05
Position 567: 1.1808341351643523e-05
Position 1878: 1.1585864687385299e-05
Position 2784: 1.127206777788659e-05
Position 7656: 1.0149484781569853e-05
Position 2619: 9.744892830389982e-06
Position 2054: 8.731339146251174e-06
Position 7921: 7.966176889903371e-06
Position 1667: 7.521282699493688e-06
Position 2629: 7.298978856719478e-06
Position 2969: 6.920696390013426e-06
Position 2152: 6.144261203750338e-06
Position 2466: 5.5923018661800254e-06
Position 7347: 5.347926935572228e-06
Position 1061: 5.236600131503026e-06
Position 1489: 4.8148605188186645e-06
Position 2032: 4.3074778595937185e-06
Position 2416: 4.097996989908876e-06
Position 288: 3.838689136488274e-06
Position 1522: 3.5594961358351563e-06
Position 2914: 2.7958236638920705e-06
Position 2558: 2.641718039962238e-06
Position 406: 2.461862155632804e-06
Position 159: 2.2961491907847657e-06
Position 2037: 2.251450172015236e-06
Position 6672: 1.3304587463185753e-06
Position 2544: 1.122854576055491e-06
Position 2522: 9.249400380293748e-07
Position 6642: 7.984208060637257e-07
Position 8757: 7.550746709989646e-07
Position 7235: 2.895684817225261e-07
Position 6991: 1.6180873986215171e-07
Position 1272: 3.0439476463256816e-08
Position 1324: 2.2585653155828237e-08
Position 1416: 2.232218496706137e-08
Position 689: 1.8120237206307982e-08
Position 261: 1.6344099983589907e-08
Position 256: 1.8371733266136565e-09
Position 395: 1.089104099067903e-09
Position 192: 1.0325975866226742e-09
Position 190: 9.226078160256931e-10
Position 504: 6.043809907630654e-10
Position 668: 5.541510525815784e-10
Position 574: 4.500395130587109e-10
Position 267: 3.732839497876138e-10
Position 571: 2.949786806573781e-10
Position 279: 2.9052261948563886e-10
Position 676: 1.2117255216422832e-10
Position 441: 7.923932938048024e-11
Position 498: 5.271375396913825e-11
Position 480: 4.36224462272789e-11
Position 88: 3.2692481896272705e-11
Position 683: 2.196921967202572e-11
Position 76: 1.6374810042196272e-11
Position 94: 3.2870491186000577e-12
Position 474: 1.9896219848864983e-12
Position 104: 1.465610307084816e-12
Position 90: 8.773605372242408e-13
Position 1445: 3.0055338145244463e-13
Position 969: 1.0190326826327841e-13
