Gene = ENHO
Position 460: 4.34855000495516e-08
Position 464: 3.918119838606662e-08
Position 301: 3.751604973164252e-08
Position 558: 2.495454177528223e-08
Position 337: 2.1964059145253067e-08
Position 517: 2.049564022957583e-08
Position 576: 6.011674996747199e-09
Position 590: 5.966845139692766e-09
Position 331: 5.85351351395364e-09
Position 623: 4.4258856038176074e-09
Position 523: 4.1342901487412584e-09
Position 510: 3.4147053336636414e-09
Position 214: 2.3134614288879714e-09
Position 472: 2.241949861297502e-09
Position 540: 1.4066371644834783e-09
Position 456: 1.026885195002174e-09
Position 138: 8.268623713424835e-10
Position 496: 5.348518700442585e-10
Position 525: 3.790668402551909e-10
Position 556: 3.7870940881032515e-10
Position 528: 3.7445778470900337e-10
Position 458: 5.225319095007952e-11
Position 272: 3.119869086735924e-13
Position 474: 2.9913671630242013e-13
Position 269: 5.4890112682881607e-14
