Gene = CCDC163P
Position 3916: 1.9057086345891755e-05
Position 915: 1.7675254187161305e-05
Position 4647: 1.402354515883312e-05
Position 4927: 1.264516910728585e-05
Position 312: 7.405645508606707e-06
Position 4738: 4.252854882594008e-06
Position 4938: 3.986289771138191e-06
Position 939: 3.4674057260795955e-06
Position 844: 3.4356390275567514e-06
Position 4868: 3.163360941236901e-06
Position 873: 3.0715373954834275e-06
Position 1105: 3.0195636740453544e-06
Position 4820: 2.6720337885480334e-06
Position 3721: 1.9213413643383696e-06
Position 4943: 1.785290385011053e-06
Position 4946: 1.7543594267599638e-06
Position 2302: 1.6987813910010953e-06
Position 1028: 1.3661140523610604e-06
Position 1142: 1.0610039130782023e-06
Position 1170: 1.0313327568698336e-06
Position 1485: 7.196231138020713e-07
Position 333: 5.810552132915694e-07
Position 375: 5.746109729637089e-07
Position 2372: 5.4776666935066e-07
Position 168: 5.369274790892848e-07
Position 2340: 5.322027707505328e-07
Position 1400: 5.283130366157647e-07
Position 1458: 5.186975372141336e-07
Position 1714: 4.832026906172338e-07
Position 1758: 4.4999544831435477e-07
Position 391: 4.422198704587395e-07
Position 200: 4.163427771171839e-07
Position 442: 4.0759453635410657e-07
Position 1275: 3.8882842026546363e-07
Position 1137: 3.5518568451305607e-07
Position 1159: 3.452003922396765e-07
Position 1647: 3.3077686683733025e-07
Position 1145: 2.4562966640423167e-07
Position 1182: 2.3633744689306306e-07
Position 1133: 2.014661650664412e-07
Position 1864: 1.95092695304726e-07
Position 322: 1.672076465849894e-07
Position 858: 1.2325725389096677e-07
Position 467: 7.765853178623725e-08
Position 92: 7.683306634879592e-08
Position 883: 5.083523224504502e-08
Position 850: 4.660273873700319e-08
Position 486: 3.954912136659766e-08
Position 3716: 1.945191645627664e-08
Position 3694: 1.790207380913755e-08
Position 496: 1.2063366857602679e-08
Position 909: 7.3134282406065526e-09
Position 899: 6.176230566718394e-09
Position 4144: 4.057171558364962e-09
Position 480: 3.818125220397906e-09
Position 459: 2.0728213146746985e-09
Position 917: 6.941555469170296e-10
Position 81: 5.550600618002546e-10
Position 447: 6.532257801115184e-13
