Gene = HP1BP3
Position 39617: 0.0015786977616565941
Position 19695: 0.0015302014245086896
Position 42292: 0.0014091422053057673
Position 20475: 0.0013528115264346274
Position 8295: 0.0013206876231033518
Position 22655: 0.0013201646775546617
Position 14306: 0.0013018183732288458
Position 40881: 0.0011854506150694533
Position 20833: 0.0011416765023693765
Position 40658: 0.0011074472358500382
Position 10599: 0.0010860609136101721
Position 5265: 0.001019045798097023
Position 40762: 0.000995381995425424
Position 20507: 0.0009819963746944313
Position 5174: 0.000928246692357316
Position 7668: 0.0008560756524382698
Position 7700: 0.0007830403270483015
Position 1042: 0.0007311891911146215
Position 9781: 0.0006943373449491507
Position 6882: 0.0006936205052592007
Position 7091: 0.0006794298379158087
Position 9155: 0.0006759439885931709
Position 10190: 0.0006178995038861098
Position 39407: 0.0005655563366015049
Position 24640: 0.0005641708173315809
Position 162: 0.000556191758911196
Position 40685: 0.0005504890119715039
Position 39421: 0.0005322633347704005
Position 610: 0.000500133561835078
Position 592: 0.0004952610992812047
Position 39387: 0.00047756130815266386
Position 43105: 0.0004414605396258973
Position 42523: 0.0004388305725889446
Position 39384: 0.00042379677765534696
Position 11289: 0.0004126541123934415
Position 40824: 0.00039241484227421094
Position 10856: 0.0003482276211011735
Position 20936: 0.00033649054177591466
Position 973: 0.0003345976399788401
Position 10996: 0.00027034888182170995
Position 39149: 0.0002700480051010328
Position 1652: 0.00020644464750988053
Position 42327: 0.00019765142804403102
Position 43923: 0.0001819597249669749
Position 356: 0.00013679323872551198
Position 221: 0.00013396991781543827
Position 244: 0.0001305006981544485
Position 7327: 0.0001269409240071869
Position 7308: 0.00012064399532495888
Position 379: 9.065599568142879e-05
Position 41333: 9.030645581640875e-05
Position 6890: 8.987828842431417e-05
Position 41459: 8.276202627197624e-05
Position 41169: 7.945201407715295e-05
Position 30240: 7.897404672894502e-05
Position 42362: 7.71426423956755e-05
Position 39960: 7.447394680663215e-05
Position 41447: 6.11182758106977e-05
Position 413: 5.659704513052383e-05
Position 227: 5.5203501058517695e-05
Position 30244: 4.813018912488686e-05
Position 105: 4.042512204526853e-05
Position 440: 3.399229538702864e-05
Position 4943: 3.1837095067184194e-05
Position 986: 3.181378989352396e-05
Position 388: 3.0947791549749324e-05
Position 1078: 3.041595094045746e-05
Position 4626: 2.4367001662362995e-05
Position 41676: 2.395361019741798e-05
Position 46: 2.228754242797497e-05
Position 168: 2.2258983323342774e-05
Position 428: 2.1500497880487117e-05
Position 4774: 2.0109029037747626e-05
Position 1643: 1.9917050233549954e-05
Position 3061: 1.9175068138271137e-05
Position 2411: 1.8912592313074843e-05
Position 472: 1.8712579812612703e-05
Position 166: 1.7645374807806863e-05
Position 2326: 1.7132389487820076e-05
Position 875: 1.2028324193082731e-05
Position 268: 1.1197183451639779e-05
Position 1242: 1.0216078561468449e-05
Position 41346: 9.985990833674392e-06
Position 658: 8.227253481761196e-06
Position 1680: 7.999907137059558e-06
Position 8860: 6.544116703526243e-06
Position 868: 6.114410170384755e-06
Position 8868: 6.083425558444995e-06
Position 1208: 5.757848829207543e-06
Position 7055: 5.731978435892902e-06
Position 8082: 3.422472306987061e-06
Position 44: 2.747527200606132e-06
Position 1104: 2.4853129207138692e-06
Position 1267: 2.3607915579511935e-06
Position 1148: 2.283851638249088e-06
Position 7238: 2.1082073602217884e-06
Position 237: 1.944425873696753e-06
Position 617: 1.7781141490080512e-06
Position 7211: 1.6760296272456215e-06
Position 758: 1.1606378762039042e-06
Position 443: 1.113259486737892e-06
Position 495: 9.700518772624615e-07
Position 711: 8.201458604362514e-07
Position 451: 8.138218092966703e-07
Position 317: 7.652033838172281e-07
Position 633: 7.124216319049886e-07
Position 648: 5.247136398488943e-07
Position 833: 4.336696083525478e-07
Position 29632: 3.783490532836693e-07
Position 545: 2.1473846326597937e-07
Position 585: 2.1043801800029456e-07
Position 41880: 1.9250905371812118e-07
Position 457: 1.4430740104925695e-07
Position 134: 1.4358664030799502e-07
Position 651: 1.3207530514947314e-07
Position 107: 8.289792591998669e-08
Position 84: 7.514768915159647e-08
Position 37: 7.140173527590596e-08
Position 779: 2.2663883976104046e-08
Position 324: 2.1944795021815138e-08
Position 67: 5.578797198823685e-09
Position 582: 2.1103799191783181e-10
Position 777: 1.8392620220644696e-10
Position 286: 6.901451387622128e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 29431: 0.9996581727810416
Position 39032: 0.9952080691644933
Position 19023: 0.915639369625516
Position 15614: 0.9042015499386649
Position 41031: 0.9027121512398809
Position 21156: 0.8442044733426057
Position 6776: 0.7418597034420001
Position 43513: 0.7010952217897947
Position 41596: 0.6423910386256307
Position 39681: 0.4423278342531134
Position 6147: 0.4153745232717145
Position 14472: 0.30285825092023155
Position 10682: 0.2825827137622886
Position 6779: 0.236378523546474
Position 9937: 0.23617969571798222
Position 36805: 0.20050689305366043
Position 8007: 0.1873339960207693
Position 37726: 0.15255554303698865
Position 580: 0.14923103723675704
Position 14616: 0.14631043452931952
Position 41385: 0.14441117066332143
Position 4496: 0.1194504809679274
Position 10990: 0.11664000970694866
Position 9976: 0.10932520175629974
Position 24286: 0.10555071524210989
Position 11044: 0.0953276186440122
Position 31758: 0.0927358223832809
Position 11444: 0.08902714468406342
Position 7079: 0.07984629018730674
Position 6129: 0.07887870031942061
Position 43034: 0.07639593324806018
Position 14502: 0.0745872021706992
Position 41772: 0.0635136619664426
Position 39270: 0.06162998356849165
Position 15157: 0.058964279917977966
Position 39677: 0.05878261969968231
Position 20399: 0.05639936019294134
Position 40527: 0.05473678411573464
Position 41346: 0.05384461122064299
Position 24370: 0.053112777957331034
Position 36712: 0.05240098870980159
Position 41053: 0.04846022092279729
Position 42230: 0.04512914421177227
Position 31605: 0.04499864636513814
Position 24224: 0.04472195317799679
Position 27291: 0.036443560038492535
Position 30970: 0.036115075377680446
Position 4510: 0.03523971954331402
Position 15115: 0.032853669898591085
Position 41522: 0.031141465511041296
Position 19065: 0.03106584658523617
Position 9891: 0.030141114625456652
Position 27312: 0.028944560966233858
Position 42192: 0.028525341039370048
Position 945: 0.027816408254581697
Position 41057: 0.02747583919639746
Position 9979: 0.02659015385215657
Position 41307: 0.02603579162033696
Position 5611: 0.023865225935444916
Position 30890: 0.02262952118892124
Position 6202: 0.021997488385850684
Position 24569: 0.020673993163523207
Position 11868: 0.020051783520213206
Position 6199: 0.019732815899809283
Position 2298: 0.019261267941928006
Position 18784: 0.018034767580860457
Position 15195: 0.017420042096614245
Position 5150: 0.01738424786677243
Position 9820: 0.016965652072374132
Position 5127: 0.016417113969236046
Position 7139: 0.016059342914540885
Position 21161: 0.015946333664390147
Position 41242: 0.015398244622789764
Position 41036: 0.0149783893622584
Position 40649: 0.014926933921865957
Position 11700: 0.014433585635713004
Position 20424: 0.014277978515066889
Position 31690: 0.013873556685575843
Position 39234: 0.012934410200294833
Position 25879: 0.011418334180017701
Position 10753: 0.011059440592706832
Position 20726: 0.010887211797911672
Position 15012: 0.010178259930348411
Position 4462: 0.009936311785257142
Position 31693: 0.009376595926035323
Position 5703: 0.009217428760967329
Position 41753: 0.008717578850157824
Position 5259: 0.0078322850614459
Position 30739: 0.0077630526317029784
Position 43389: 0.00768505443059382
Position 42562: 0.0070548458101192275
Position 19375: 0.007042764651373062
Position 25699: 0.0069822423327010885
Position 43724: 0.006571058295349758
Position 9737: 0.0065253624592958425
Position 42254: 0.006064731331952705
Position 39365: 0.005976687211038636
Position 7938: 0.005584101311625683
Position 16873: 0.005427532420444481
Position 7222: 0.005101680563178146
Position 6660: 0.004898097182677995
Position 40910: 0.004885307304342789
Position 42626: 0.004871874249092861
Position 31643: 0.004678782290931653
Position 11071: 0.004173030698507617
Position 8932: 0.003938222729148646
Position 20273: 0.0038306159307352618
Position 24416: 0.003767736271693524
Position 5268: 0.00371459004612468
Position 43627: 0.0036296335656607302
Position 6177: 0.0036080917615938105
Position 41351: 0.0034178505597937197
Position 24306: 0.003401284762060605
Position 23927: 0.0033343599057240416
Position 542: 0.0031665231415117156
Position 6088: 0.003093351034540865
Position 4131: 0.0030570663033656006
Position 40335: 0.0029286536935130138
Position 41263: 0.0029153555269593964
Position 11724: 0.002781941971641533
Position 20935: 0.002692004975705234
Position 40609: 0.0026164066912383486
Position 30851: 0.002588640765641548
Position 6704: 0.002569765661375304
Position 15464: 0.002519768160281385
Position 16778: 0.0023226071349504566
Position 19406: 0.002126589151868392
Position 41411: 0.002032114011222837
Position 7040: 0.001980619325965201
Position 39701: 0.001979870145401371
Position 41447: 0.0019794561282029835
Position 7187: 0.001939288283366589
Position 576: 0.0019095107115330381
Position 599: 0.00190355046738963
Position 41732: 0.0019030807905742269
Position 40303: 0.0018891242381601342
Position 4275: 0.0017749326188983936
Position 5372: 0.0016781826061374066
Position 7512: 0.0016766072040148613
Position 10802: 0.001671000908983675
Position 39284: 0.0016519890891415474
Position 41073: 0.001618311144456214
Position 40543: 0.0015546955031467645
Position 31881: 0.0015407226211283413
Position 23479: 0.0014903388477945213
Position 31567: 0.0014809230240737414
Position 5425: 0.001480088440326613
Position 41526: 0.0014569055007369028
Position 23516: 0.001360592544679944
Position 22571: 0.001320164677554661
Position 14244: 0.0013018183732288451
Position 10499: 0.0012357226223137729
Position 41804: 0.0012232614688665697
Position 43823: 0.0012172356731045336
Position 42425: 0.0012053218825031015
Position 9943: 0.0011802406382991515
Position 41059: 0.0011429932184249007
Position 7192: 0.001121280763127911
Position 31032: 0.0011212615783309928
Position 404: 0.0010256648259357533
Position 43190: 0.0009462574588016637
Position 42236: 0.0008857444677396764
Position 7172: 0.0008417714757171387
Position 19588: 0.000819092167813208
Position 43193: 0.0007983441730354866
Position 558: 0.0007736790504329597
Position 4112: 0.0007639518800379734
Position 19615: 0.0007638926998156519
Position 5215: 0.0007476638626818507
Position 40148: 0.0007338370321334254
Position 41807: 0.0007191687300278245
Position 8750: 0.0007077643661767587
Position 1096: 0.0006972841962650788
Position 16800: 0.0006680207258394242
Position 19258: 0.0006580067414292745
Position 4157: 0.0006172712041759913
Position 8171: 0.0006155555738642419
Position 4297: 0.0005927409618304402
Position 42522: 0.000569679654682599
Position 2249: 0.0005590846016081545
Position 41788: 0.0005581572454995228
Position 43104: 0.00042783580456742353
Position 11170: 0.0004126541123934414
Position 5312: 0.00040593579021711875
Position 382: 0.0004054574404471756
Position 41323: 0.00040271341716772204
Position 7852: 0.0003993610486274541
Position 7227: 0.00039885708254980864
Position 44021: 0.000388188261340556
Position 43030: 0.00038685690173492884
Position 41250: 0.0003795301066381913
Position 7006: 0.00036322792512799004
Position 41944: 0.0003503918986023517
Position 6538: 0.0003370695918896028
Position 756: 0.0003321339050283295
Position 10725: 0.00032949918464015605
Position 247: 0.000295217684211329
Position 2381: 0.00029408450299631686
Position 4443: 0.00028256302166336733
Position 7090: 0.00028074921368807657
Position 44007: 0.0002781081256619444
Position 43054: 0.00025497849234952036
Position 8212: 0.00023692554389045202
Position 11461: 0.0002345236434585176
Position 2305: 0.00022415778493069317
Position 6986: 0.00018259659979429568
Position 41459: 0.0001784080184038079
Position 1211: 0.00017167342845063032
Position 41063: 0.00016813751571312767
Position 19537: 0.00016649085035347916
Position 42784: 0.00015601968818544773
Position 6450: 0.00015588226608306886
Position 41493: 0.00014938020522741548
Position 439: 0.000149227735223395
Position 42838: 0.00014013227653412753
Position 41750: 0.00013854721978592542
Position 41721: 0.00013077462830092426
Position 41676: 0.00013032871617254575
Position 1586: 0.00012602064325159166
Position 30145: 0.00012005832063760975
Position 42787: 0.00011974023939311654
Position 41361: 0.00011374924994316112
Position 957: 0.00011088794692306349
Position 42468: 9.685814762762489e-05
Position 41603: 7.717717164834241e-05
Position 7775: 7.685779808437939e-05
Position 43529: 7.605271409379664e-05
Position 41560: 7.060327521432296e-05
Position 1478: 6.851069999307046e-05
Position 43423: 6.812692602700104e-05
Position 43284: 6.614623369367947e-05
Position 31011: 6.171706080069216e-05
Position 41214: 5.5431903518485396e-05
Position 7521: 4.822304697994898e-05
Position 1171: 4.611001867713505e-05
Position 8044: 4.591673428341595e-05
Position 21107: 3.8020865498888994e-05
Position 893: 3.448316388363982e-05
Position 7632: 3.2099705251777685e-05
Position 4796: 3.183709506718425e-05
Position 41717: 2.9313293122220468e-05
Position 42543: 2.8304391610562326e-05
Position 41315: 2.8182951724405962e-05
Position 41900: 2.695028664703868e-05
Position 2925: 1.9175068138271137e-05
Position 41651: 1.827243431053727e-05
Position 41226: 1.734410067388048e-05
Position 1034: 1.5094387329477456e-05
Position 582: 1.35212561975512e-05
Position 1380: 1.1614498765678799e-05
Position 1549: 1.1362667170523931e-05
Position 2424: 1.0796037098498664e-05
Position 688: 9.98180128961552e-06
Position 7301: 8.905724212554804e-06
Position 964: 7.212518682933961e-06
Position 19563: 7.212248533404198e-06
Position 30125: 7.045915216222221e-06
Position 1396: 5.639417686157982e-07
Position 1016: 4.575225289665229e-07
Position 821: 4.451007918686587e-07
Position 1521: 3.9857816883602754e-07
Position 1038: 3.7220823870431783e-07
Position 1528: 3.311760687014418e-07
Position 868: 3.277644479110691e-07
Position 1148: 3.271997039130269e-07
Position 1157: 2.9426040408488003e-07
Position 356: 2.9258403508381774e-07
Position 1206: 2.9219093378180344e-07
Position 8205: 2.5270901832219124e-07
Position 1078: 1.9494199598871952e-07
Position 153: 1.635392018374691e-07
Position 792: 1.206252829667732e-07
Position 1055: 9.741984133158112e-08
Position 1224: 9.461061631510486e-08
Position 447: 6.722088219123893e-08
Position 39617: 6.411263230968004e-08
Position 425: 4.9909552411468486e-08
Position 181: 3.174692475752778e-08
Position 488: 2.7492086930899522e-08
Position 515: 2.7098557685689378e-08
Position 480: 2.26744377604458e-08
Position 147: 2.0223036520781687e-08
Position 738: 1.279867446409558e-08
Position 758: 9.584029782560572e-09
Position 873: 8.44443715700974e-09
Position 457: 6.70974514802095e-09
Position 692: 6.496371339930927e-09
Position 118: 6.1014524812585645e-09
Position 423: 3.348242956989505e-09
Position 909: 1.461866062480854e-09
Position 470: 1.0631262571125928e-09
Position 482: 8.736165034458807e-10
Position 896: 6.554693914405937e-10
