Gene = AIDA
Position 27398: 0.0009004314131363843
Position 6197: 0.0008166929728710395
Position 26809: 0.0007986021776499322
Position 26888: 0.0007788363452374073
Position 1932: 0.0007560236221096655
Position 3690: 0.0007156997889011147
Position 510: 0.0007112640540989805
Position 27717: 0.0006903470778703016
Position 86: 0.0006796490656337342
Position 9938: 0.0006509826664230886
Position 4081: 0.0005467041611273993
Position 26211: 0.0005429143506011523
Position 4846: 0.0005266748647323405
Position 3756: 0.0005154191412485448
Position 26474: 0.00042979436506395395
Position 765: 0.0003595083521882863
Position 5937: 0.00030633156134374863
Position 2525: 0.00026400610914210356
Position 359: 0.00023171535040929968
Position 42401: 0.0002298821054224623
Position 25748: 0.0002157545005959639
Position 27236: 0.00018050921788049856
Position 26794: 0.00017896805092731938
Position 1692: 0.00017034344417226263
Position 1552: 0.00015950447659644328
Position 1743: 0.00015744796695576997
Position 37: 0.00015321634382855007
Position 9713: 0.00015269053357796705
Position 41786: 0.00014975203079198502
Position 42396: 0.00013417418775995012
Position 291: 0.00011795817366699609
Position 89: 0.00011221297107167369
Position 25753: 0.00010648698887331195
Position 19935: 0.00010478346285159768
Position 384: 8.830405867284588e-05
Position 44169: 8.063656264570457e-05
Position 27686: 5.903555974284494e-05
Position 763: 5.674714609860674e-05
Position 27428: 5.6562585308855404e-05
Position 10011: 5.6414650903857166e-05
Position 9682: 5.440930559222124e-05
Position 1851: 5.365658644975713e-05
Position 19559: 5.3418095868567075e-05
Position 1395: 5.291099589663573e-05
Position 27711: 4.710936613233998e-05
Position 650: 4.549207469106053e-05
Position 631: 4.529507157062092e-05
Position 720: 3.9590058134244846e-05
Position 26928: 3.9305327231160074e-05
Position 19573: 3.322839345009615e-05
Position 194: 2.8090615587651045e-05
Position 95: 2.714601613136587e-05
Position 321: 2.5529393277035635e-05
Position 4: 2.52461866184759e-05
Position 36752: 2.408686283739758e-05
Position 879: 1.0052065362532445e-05
Position 1057: 8.86036085495116e-06
Position 1127: 8.23691011148434e-06
Position 20069: 8.151566990472756e-06
Position 22516: 7.962706103508907e-06
Position 955: 7.104984352394932e-06
Position 21800: 6.9957637894614075e-06
Position 22653: 6.682781211785865e-06
Position 622: 6.407976692897117e-06
Position 40121: 6.263470479742367e-06
Position 209: 5.6718464007284486e-06
Position 18: 5.124294119423951e-06
Position 386: 4.794693329689723e-06
Position 36422: 4.141550444030769e-06
Position 36583: 3.490432482767922e-06
Position 374: 3.4226186902603075e-06
Position 23347: 3.1124050950147227e-06
Position 1118: 2.9737899911296384e-06
Position 20145: 2.8007971347759575e-06
Position 22661: 2.6083510515856164e-06
Position 356: 1.948947177826243e-06
Position 45: 1.1450494831123236e-06
Position 1271: 6.357578137884909e-07
Position 3451: 4.1709993973552803e-07
Position 39313: 4.092021316686095e-07
Position 2153: 2.157206142753902e-07
Position 226: 1.500195210382438e-07
Position 548: 9.513051549148031e-08
Position 805: 7.350624892313569e-08
Position 767: 5.908307319660512e-08
Position 40110: 3.418202820675354e-08
Position 250: 9.55296353035587e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 36305: 0.9994997908941553
Position 9306: 0.9778967395297593
Position 25487: 0.9556058136652162
Position 42534: 0.9192455029519633
Position 42273: 0.916772134110289
Position 18260: 0.8877564644585074
Position 39088: 0.7752920717356315
Position 33569: 0.6492452549261216
Position 26743: 0.6154024018128432
Position 18680: 0.5849810605139175
Position 24865: 0.4750797000034042
Position 2708: 0.46332303093695554
Position 790: 0.32407151679999047
Position 2011: 0.3187717584408521
Position 9816: 0.30575897117210116
Position 31832: 0.25344192432077417
Position 674: 0.22867242378179267
Position 41677: 0.2163555674479293
Position 38227: 0.19127560692377382
Position 4723: 0.1402362419833534
Position 27496: 0.13136778337463612
Position 40465: 0.11158597282562897
Position 1032: 0.08316373371748907
Position 10132: 0.07150968569508556
Position 33984: 0.07146208087702571
Position 24572: 0.07035153871637194
Position 38179: 0.06774075994467876
Position 14377: 0.06669825771849494
Position 9628: 0.05909866712387227
Position 30481: 0.057948871935412594
Position 18240: 0.05715809990589495
Position 14398: 0.05619955936651654
Position 30531: 0.054906892333914215
Position 1023: 0.04887549620345623
Position 41973: 0.047506895536481075
Position 18626: 0.04580472533116168
Position 978: 0.043070373902998574
Position 7303: 0.04106997000855715
Position 29238: 0.0394775390139558
Position 18576: 0.03932191341313328
Position 16258: 0.039314357862508094
Position 25490: 0.03648251546059576
Position 35166: 0.03515945593256575
Position 30414: 0.03432821888686747
Position 18455: 0.030091875096033956
Position 1356: 0.02933634193175731
Position 18119: 0.028792479184616495
Position 26370: 0.02733355592326997
Position 29796: 0.02683131365466891
Position 42023: 0.024820829363687066
Position 2045: 0.022038621839020594
Position 17933: 0.020473824880372013
Position 14669: 0.02036134829975001
Position 542: 0.01981784326289797
Position 32649: 0.017839014619316012
Position 42720: 0.017729701599542166
Position 41303: 0.017559510151294023
Position 20025: 0.016808091495047976
Position 44157: 0.015413888528005477
Position 37430: 0.014832716643800507
Position 30410: 0.014570956319139726
Position 1726: 0.012992052688010099
Position 9286: 0.01290055905729781
Position 41976: 0.012692683206731049
Position 2662: 0.012329577731216623
Position 10174: 0.012240486140277115
Position 5481: 0.011047105126246754
Position 31783: 0.010840661282447487
Position 32074: 0.010740899957305323
Position 36837: 0.010602998024680406
Position 27826: 0.010309850919267486
Position 34782: 0.010150046782613697
Position 19916: 0.01003386872808359
Position 744: 0.009829141065532648
Position 44248: 0.009061862744542229
Position 32092: 0.008933797535655319
Position 11295: 0.008124217951070833
Position 38270: 0.008000419634763467
Position 32671: 0.00776115852426007
Position 236: 0.0075670193575821465
Position 30237: 0.007060442752409824
Position 7267: 0.006793437915465488
Position 408: 0.0065676761568463525
Position 1979: 0.006559579090391051
Position 2632: 0.006278018313704014
Position 20119: 0.006001202097034626
Position 4915: 0.005799886965662226
Position 29159: 0.00573729718579733
Position 41707: 0.005240279471048211
Position 437: 0.00518344480056976
Position 9655: 0.005183202821580111
Position 10227: 0.00505180580786187
Position 21610: 0.0049643679825291534
Position 37258: 0.004907045802342768
Position 38114: 0.004886654169756821
Position 43548: 0.0047644897986316905
Position 874: 0.004708177052529519
Position 7991: 0.004672934025789867
Position 1924: 0.004608313676403547
Position 1579: 0.004580251939429183
Position 9260: 0.00437816648747088
Position 40367: 0.00434621430015854
Position 17900: 0.004234638109265456
Position 9768: 0.004225316930677595
Position 36548: 0.004153379688595246
Position 1555: 0.0041170207193585145
Position 43146: 0.004063950173665411
Position 4553: 0.0038903809188334903
Position 43595: 0.0038805817947487357
Position 38443: 0.003871759627189818
Position 14222: 0.003839167212888674
Position 8305: 0.0037432981335287804
Position 26116: 0.0035708080222880685
Position 2895: 0.0035029321476173635
Position 28997: 0.0032853485447947544
Position 1827: 0.0032048062325022086
Position 42468: 0.003193925627327717
Position 10534: 0.0030757838312663963
Position 15283: 0.003025330071275433
Position 44008: 0.002980232063233274
Position 10515: 0.0029521419870938447
Position 4541: 0.0029494898538336813
Position 1079: 0.002903849742575741
Position 1989: 0.0028798066534855963
Position 1692: 0.002874535345462121
Position 30462: 0.002777995640647796
Position 256: 0.0027519236943787436
Position 36780: 0.0027353354676551826
Position 287: 0.0026599217525827227
Position 36858: 0.0025991788141931775
Position 4756: 0.0025256271885331447
Position 14164: 0.002500978658409157
Position 5447: 0.00243529831822385
Position 40217: 0.0023643679950748706
Position 38201: 0.002251829274573423
Position 5559: 0.0021719496234073126
Position 10332: 0.0021479286613442818
Position 42279: 0.002069790614422822
Position 2136: 0.0019940153182158864
Position 8276: 0.0019755932360267427
Position 8879: 0.0019692490367491156
Position 27805: 0.0017615252183851922
Position 42561: 0.0017257797394575076
Position 32030: 0.001662065897595525
Position 9572: 0.0016344949662642876
Position 37876: 0.0015635150748277214
Position 43370: 0.0015608516220851373
Position 1046: 0.0014932564198109415
Position 466: 0.0014617536660157914
Position 27654: 0.0014562416898780631
Position 1751: 0.0014390099525990736
Position 4845: 0.0013859269229639034
Position 43272: 0.001381703765480765
Position 250: 0.0013560064287519746
Position 43627: 0.0013321417022972334
Position 4589: 0.0013171633923766534
Position 42090: 0.0012929596507942809
Position 40397: 0.001282201157268795
Position 37992: 0.0012765846262014276
Position 38223: 0.0012612592209885849
Position 3562: 0.0012311189301496596
Position 26177: 0.0012195899627364106
Position 877: 0.0011277745270699311
Position 5672: 0.0011258390063022192
Position 39034: 0.0010882387608174005
Position 472: 0.0010136875443113203
Position 1538: 0.0009814840193898208
Position 2452: 0.000966726916862309
Position 36731: 0.0009629392568159924
Position 3100: 0.0009599538695110219
Position 27307: 0.0009450499767919172
Position 18416: 0.0009336978532832258
Position 2528: 0.0009280281310915407
Position 1760: 0.0009155696415229568
Position 1742: 0.0009102092992582097
Position 586: 0.0008695551852914423
Position 1404: 0.0008627448773489492
Position 38464: 0.0008598925818669339
Position 44188: 0.0008585317112640211
Position 38753: 0.0008563309436673718
Position 37862: 0.0008343137535646696
Position 6090: 0.0008166929728710395
Position 8099: 0.0007907902875801883
Position 8181: 0.000784834561742587
Position 41209: 0.00075205218356175
Position 37416: 0.0007485979334893284
Position 36728: 0.0007405459014043145
Position 9995: 0.0007319575475971399
Position 2025: 0.000726530254811182
Position 7435: 0.0007057310517165968
Position 14690: 0.0006968358883965259
Position 1206: 0.0006956828876661888
Position 40504: 0.0006946412714775673
Position 37077: 0.0006944958221723965
Position 1270: 0.0006586756018427067
Position 18402: 0.0006503054846906478
Position 39933: 0.0006042648803972845
Position 1132: 0.000602509832805436
Position 42953: 0.0005931451399789819
Position 43979: 0.000555134617544261
Position 3890: 0.0005467041611273991
Position 4631: 0.0005313124757367386
Position 42565: 0.0005002752080541817
Position 37940: 0.0004862846987728896
Position 38142: 0.0004772622914489623
Position 36094: 0.00047163385926586777
Position 43249: 0.0004487938512742054
Position 486: 0.0004278637596255067
Position 26366: 0.0004269048026556929
Position 24983: 0.000417444307704274
Position 39928: 0.000410722657530669
Position 2917: 0.0004067981263136359
Position 931: 0.00038889228468803796
Position 10097: 0.0003869718056195565
Position 2019: 0.0003660379430566429
Position 41323: 0.00035332963233219945
Position 5511: 0.00034566664262167664
Position 25676: 0.0003222414894692759
Position 817: 0.0003071880179420233
Position 5822: 0.00030633156134374825
Position 42586: 0.0002991345024133463
Position 36495: 0.00029577860387245303
Position 3257: 0.00027930699959628156
Position 43053: 0.00027479324252501896
Position 711: 0.0002742610748575018
Position 43779: 0.0002667152544663106
Position 646: 0.0002603596011967343
Position 40642: 0.00025811383152278105
Position 42970: 0.0002485107704050288
Position 43201: 0.00024327235652945336
Position 26204: 0.00024164542061535946
Position 44454: 0.0002270381939905359
Position 36660: 0.0002207210043956582
Position 44111: 0.0002029673524055558
Position 422: 0.00019704882416398436
Position 2028: 0.0001963683143414881
Position 176: 0.00018983865044899025
Position 795: 0.00018634131742055745
Position 44400: 0.000180427608537037
Position 1360: 0.00017843315928011013
Position 38102: 0.00017807080637694998
Position 42724: 0.00017495651935755873
Position 226: 0.0001749454911256695
Position 42483: 0.00017151922141432228
Position 39907: 0.0001550005103553408
Position 2394: 0.00014971386994238746
Position 413: 0.00014595436861800657
Position 9601: 0.00013463803490548824
Position 39403: 0.00013344587401077485
Position 9593: 0.00012858387099578538
Position 44497: 0.00012620308969744776
Position 42676: 0.0001185440907884071
Position 2064: 0.0001174996460418982
Position 41299: 0.00010654819341708138
Position 9311: 0.0001063747687990147
Position 37308: 9.777601245262119e-05
Position 1516: 9.526684761937922e-05
Position 39962: 9.265025124156412e-05
Position 561: 8.541090103816098e-05
Position 36600: 8.173169538596912e-05
Position 836: 7.415975274979462e-05
Position 39711: 7.24966327128088e-05
Position 42892: 6.850541893420035e-05
Position 19794: 6.71182891224637e-05
Position 9204: 6.669064817237447e-05
Position 1082: 6.389882619169523e-05
Position 1297: 6.153893062081098e-05
Position 215: 6.120507155609018e-05
Position 39484: 5.922083762745243e-05
Position 19474: 5.6134228477016354e-05
Position 43463: 4.921533247966589e-05
Position 40601: 4.747520905307189e-05
Position 9633: 4.156850686465075e-05
Position 27046: 4.034098687521697e-05
Position 14106: 3.7982471066063174e-05
Position 39369: 3.696637755158561e-05
Position 27018: 3.5712747146283535e-05
Position 41498: 3.56781535728564e-05
Position 27278: 3.42518447511266e-05
Position 2347: 3.186356616014525e-05
Position 1642: 3.10643614203145e-05
Position 27110: 3.087450824288139e-05
Position 19513: 3.0512260841646854e-05
Position 1138: 3.003316163070167e-05
Position 1800: 2.8045884361752327e-05
Position 2298: 2.583098833752053e-05
Position 40539: 2.3796431305877983e-05
Position 36751: 2.3568628821942313e-05
Position 548: 2.174815804287339e-05
Position 1048: 2.0954208930562083e-05
Position 798: 2.0814129043793057e-05
Position 919: 2.0811676541458853e-05
Position 1050: 1.9662055658868955e-05
Position 4775: 1.7669779992586903e-05
Position 1372: 1.6260644055719984e-05
Position 9886: 1.3883182954654382e-05
Position 27467: 1.3473109816475206e-05
Position 27385: 1.1021405219031854e-05
Position 38913: 1.0178283994843199e-05
Position 22607: 9.29113226337148e-06
Position 22204: 7.962706103508909e-06
Position 10417: 6.896470638531387e-06
Position 10296: 6.873401840165867e-06
Position 340: 6.796502312922091e-06
Position 853: 6.479776197787977e-06
Position 37461: 5.926533858778264e-06
Position 27365: 5.689710595718394e-06
Position 9076: 5.657976276917615e-06
Position 650: 5.242084374361234e-06
Position 840: 5.006087801416541e-06
Position 27434: 4.831405233302553e-06
Position 259: 4.449081108700847e-06
Position 27593: 4.097768858043363e-06
Position 476: 3.945230951828682e-06
Position 451: 3.464723749892202e-06
Position 23081: 3.1124050950147223e-06
Position 1383: 3.0990599173217004e-06
Position 10015: 2.938547424789255e-06
Position 609: 2.3397036286177532e-06
Position 155: 2.2786469389037866e-06
Position 132: 2.194027972611072e-06
Position 750: 1.2627047481860754e-06
Position 831: 1.0744511900424844e-06
Position 261: 7.486310157119305e-07
Position 596: 6.146369733077799e-07
Position 986: 4.151864592313663e-07
Position 3260: 3.967935289344332e-07
Position 847: 3.7713011525774443e-07
Position 5596: 3.408575231639484e-07
Position 303: 3.2242044181148563e-07
Position 565: 3.12328848278097e-07
Position 1902: 3.0376685705410053e-07
Position 5532: 3.028733834435518e-07
Position 3120: 2.436211894204515e-07
Position 3286: 2.3220488540329434e-07
Position 36744: 1.2432773516307623e-07
Position 1463: 8.620624192597104e-08
Position 26783: 7.710942983792542e-08
Position 2987: 7.380988680971213e-08
Position 296: 6.763686431065572e-08
Position 593: 5.458498260771332e-08
Position 185: 3.962204388313297e-08
Position 356: 2.3213707210289873e-08
Position 314: 1.8891306370681426e-08
Position 26748: 1.0092295678671858e-08
Position 337: 8.25726313921482e-09
Position 98: 7.63716078929652e-09
Position 321: 6.081261891422198e-09
Position 345: 2.5464919526073636e-09
Position 142: 6.689532667821721e-10
Position 308: 4.995460837440948e-14
