Gene = ARV1
Position 784: 6.607103920397019e-05
Position 4973: 6.467261745709386e-05
Position 3308: 6.335929647591015e-05
Position 426: 6.315403157003783e-05
Position 513: 6.236650896034696e-05
Position 238: 6.19869881833872e-05
Position 577: 5.930953978408537e-05
Position 12539: 5.5449298770787174e-05
Position 1009: 5.540419199550891e-05
Position 235: 5.016094055555822e-05
Position 4747: 4.675208007331035e-05
Position 916: 4.6041198396062384e-05
Position 692: 4.572620417181079e-05
Position 5005: 4.3411095086315844e-05
Position 2008: 4.236668815840155e-05
Position 2807: 4.042464929096569e-05
Position 185: 3.9507797550069044e-05
Position 1118: 3.6417110587867125e-05
Position 229: 3.130316476256914e-05
Position 33: 2.1152717939101696e-05
Position 18689: 1.889218025510554e-05
Position 18232: 1.8162080557307817e-05
Position 210: 1.6078241685091144e-05
Position 2338: 1.595294525787333e-05
Position 368: 1.5459967381232708e-05
Position 665: 1.1213263208993821e-05
Position 245: 9.559419196018656e-06
Position 525: 9.170799516157786e-06
Position 952: 7.157066700570509e-06
Position 999: 6.63218649955523e-06
Position 111: 5.125512999762871e-06
Position 323: 4.49875424858999e-06
Position 667: 3.414444800247643e-06
Position 898: 1.8061461636483627e-06
Position 827: 1.636132551949943e-06
Position 1185: 1.4509589050951312e-06
Position 331: 4.501825298877754e-07
Position 316: 1.0305432979893464e-07
Position 51: 7.951231678229958e-08
Position 9: 1.4021147690813866e-10
Position 645: 9.325545341840962e-11
Position 658: 2.3610694868626713e-11
Position 744: 2.1758690552821235e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 0.9824715345019004
Position 18071: 0.9271534845583626
Position 17800: 0.8578972048067239
Position 16710: 0.7143037829810454
Position 11060: 0.5195056841616212
Position 11100: 0.4049355953908015
Position 21088: 0.37900149731707017
Position 20120: 0.35332216185825416
Position 21511: 0.3454653770697602
Position 17422: 0.2809824398496078
Position 9574: 0.26512108369327
Position 2770: 0.2559695714477581
Position 20088: 0.23583327340298857
Position 569: 0.1999891098947192
Position 20573: 0.1937132688680416
Position 11550: 0.19359860476682875
Position 20501: 0.17731603369069018
Position 2687: 0.17045131730861007
Position 20294: 0.16942631844124326
Position 21287: 0.16453033271519438
Position 20257: 0.13515126196446312
Position 632: 0.12142256042937896
Position 16113: 0.10654613935089875
Position 20139: 0.09195910049462105
Position 11530: 0.0779981826395759
Position 11310: 0.07606381143078972
Position 11346: 0.06936153495095687
Position 17010: 0.06869757792988118
Position 16755: 0.062077565153106265
Position 7368: 0.06100835708751264
Position 9467: 0.054756808169529735
Position 7439: 0.04838920387065842
Position 9686: 0.048178242587449405
Position 377: 0.048169053788327754
Position 2721: 0.04725255932158184
Position 7698: 0.04685084681002617
Position 21536: 0.04496771580494506
Position 19387: 0.043705525094594695
Position 18570: 0.04077999714995842
Position 13215: 0.03889527524922162
Position 9618: 0.03424805327409028
Position 17418: 0.030081031737415144
Position 5637: 0.027051930793761704
Position 8440: 0.026164033390687597
Position 973: 0.025131919967950802
Position 17982: 0.02223876390667955
Position 2639: 0.021152823114965497
Position 18693: 0.021085958816448223
Position 3184: 0.02049507105671375
Position 18778: 0.02032930456886516
Position 11307: 0.018515605580853783
Position 6644: 0.018334970911493005
Position 11333: 0.01775766193893465
Position 3076: 0.016715671981244767
Position 18157: 0.01656713673696791
Position 11526: 0.016264839043474335
Position 13176: 0.015331908035411403
Position 2314: 0.015195984717772908
Position 20535: 0.01501666560876536
Position 2963: 0.0142443554491309
Position 16966: 0.014233300633587579
Position 5595: 0.014128708676202197
Position 1118: 0.013606104597057713
Position 20431: 0.013507680024672224
Position 17442: 0.013265558332757568
Position 21528: 0.012909203322874433
Position 18597: 0.01254310206185838
Position 19992: 0.01219624252199729
Position 2428: 0.012022719458092308
Position 3152: 0.01155187114124536
Position 18450: 0.011362868186063803
Position 551: 0.011120157634017495
Position 19424: 0.010896146666991511
Position 9114: 0.010776587755799125
Position 3585: 0.009450882013958807
Position 2797: 0.0091443146534073
Position 6685: 0.009062640292453369
Position 19362: 0.009040805831641149
Position 16324: 0.008934083493284943
Position 316: 0.00885225212216635
Position 9470: 0.008716538413863516
Position 20605: 0.008150255867339999
Position 11633: 0.007468844702525652
Position 6665: 0.007273982351766028
Position 21048: 0.007012775838002852
Position 2468: 0.006962574004906225
Position 7470: 0.006811222048612263
Position 2265: 0.006787649663604907
Position 20949: 0.006738350766587929
Position 7512: 0.006567012272670025
Position 3512: 0.006408752559897111
Position 3604: 0.006203241236161973
Position 5374: 0.006086534638664253
Position 20171: 0.0060552768723794006
Position 19427: 0.005931388189419394
Position 6796: 0.0055395649219536335
Position 9549: 0.005161400273140023
Position 1312: 0.005143046056809544
Position 17312: 0.004972023611682627
Position 18502: 0.004491379904875604
Position 18361: 0.004317451088216754
Position 11010: 0.004054841711458722
Position 8777: 0.004043376013594727
Position 11290: 0.0037555683938943537
Position 19105: 0.003730711600863142
Position 13309: 0.003477031739505234
Position 9805: 0.0031936967379032274
Position 20025: 0.0031502134499825874
Position 3653: 0.0031143761124107247
Position 14060: 0.003096001392950804
Position 20315: 0.002796399301240362
Position 21051: 0.0025032968937904907
Position 7331: 0.002209122921416364
Position 397: 0.002204070743250091
Position 864: 0.0021996918414622976
Position 21122: 0.002116482161027902
Position 19608: 0.00208447594321884
Position 11732: 0.002046849296329435
Position 20214: 0.0019103007651211919
Position 19452: 0.0019057542257321315
Position 11282: 0.0018022834922052943
Position 18094: 0.0017748595599017846
Position 18205: 0.0016652000975099731
Position 16656: 0.001497116120358473
Position 2370: 0.0014441759466459867
Position 999: 0.0014179557866235066
Position 6350: 0.001413997957907465
Position 19926: 0.0013636927493953692
Position 242: 0.0013278152868122612
Position 1196: 0.0011973387324374445
Position 18323: 0.0010577612415189565
Position 18668: 0.0010237809769609713
Position 3737: 0.0010019839725565925
Position 573: 0.0009752344346807136
Position 20408: 0.0009054913452624435
Position 2338: 0.000858072279351566
Position 2604: 0.0007903445821515921
Position 18863: 0.0007883344568534045
Position 3697: 0.0007765852123532626
Position 1469: 0.0007722289856732668
Position 18340: 0.0007553267044424739
Position 13229: 0.0006899036604177102
Position 1472: 0.0006568087920337341
Position 1308: 0.0005741771277967612
Position 8266: 0.00056320529901797
Position 323: 0.0005578730940627474
Position 782: 0.0004982623572502535
Position 1016: 0.0004631397654278057
Position 18383: 0.00043261649605440126
Position 1548: 0.0004160598053776068
Position 1332: 0.0004034421849764832
Position 440: 0.0003746544516838834
Position 2855: 0.0003661639627056868
Position 11214: 0.0003584426884842575
Position 2173: 0.000346707103737321
Position 10820: 0.00033397681754596294
Position 11244: 0.0003068804186376348
Position 1498: 0.0002559349759012817
Position 18994: 0.00021597797333492314
Position 20518: 0.0002038972797471424
Position 1383: 0.00018749764399928016
Position 1562: 0.0001798641690511817
Position 6266: 0.00016768178619930505
Position 20103: 0.00015447003900659876
Position 19969: 0.00015290555452026396
Position 464: 0.00014017064348492578
Position 21014: 0.00013867214857252
Position 2607: 0.00013597220564702655
Position 18804: 0.00013025988504824834
Position 2802: 0.00010755718780630326
Position 537: 0.00010230483197993902
Position 20459: 9.284483015744177e-05
Position 571: 9.216787237783824e-05
Position 1406: 9.008097162997039e-05
Position 491: 8.867449670636843e-05
Position 10757: 8.617746754587625e-05
Position 301: 8.172815043599264e-05
Position 2020: 8.0884095952335e-05
Position 3160: 7.979873674005034e-05
Position 4830: 6.972052862023785e-05
Position 386: 6.820538976716614e-05
Position 331: 6.0989953600410735e-05
Position 379: 5.841423954433954e-05
Position 10832: 5.46737350314064e-05
Position 18398: 5.345796922714735e-05
Position 263: 5.0452596034876034e-05
Position 926: 3.743064422061467e-05
Position 4797: 3.6517047154224355e-05
Position 5473: 3.424021874779846e-05
Position 4500: 3.0933179145202135e-05
Position 2820: 2.8905837964992976e-05
Position 1849: 2.563897736448926e-05
Position 12439: 2.2688796159640877e-05
Position 11369: 2.2265593259323033e-05
Position 816: 2.0053024307810836e-05
Position 12454: 1.6536362464964644e-05
Position 12474: 1.6224140146181616e-05
Position 11706: 1.6082665382317887e-05
Position 4536: 1.459083647880154e-05
Position 218: 1.4315787488705075e-05
Position 1245: 1.2857793462491912e-05
Position 149: 1.138356128914408e-05
Position 468: 1.0946656716084499e-05
Position 1896: 1.0595207878958313e-05
Position 674: 9.101195153407221e-06
Position 2898: 8.109213178956561e-06
Position 2945: 8.028627057319606e-06
Position 260: 7.394315497902223e-06
Position 737: 7.393829055632963e-06
Position 295: 6.231905576578941e-06
Position 2588: 5.5542032056390124e-06
Position 154: 3.713571043711885e-06
Position 1870: 3.3909410254412873e-06
Position 1913: 2.7415618895127093e-06
Position 685: 2.4973675485624104e-06
Position 11450: 2.4336666791901983e-06
Position 4939: 1.846136768947574e-06
Position 298: 1.665939199975418e-06
Position 887: 1.306679892537109e-06
Position 4696: 1.2280644493067304e-06
Position 173: 1.1260468562302316e-06
Position 747: 6.785760660681648e-07
Position 117: 4.3527603164258515e-07
Position 512: 3.8714557752442294e-07
Position 11607: 2.015085621485031e-07
Position 866: 1.4093389024494976e-07
Position 235: 1.1734033959267601e-07
Position 470: 1.0909227133082357e-07
Position 503: 5.927366797685315e-08
Position 789: 4.038960619593771e-08
Position 176: 3.512521339495413e-08
Position 493: 2.7545480136388498e-08
Position 784: 1.4610420784035222e-08
Position 183: 8.410213775841463e-09
Position 710: 4.706065784775904e-10
Position 195: 4.151928429890722e-10
Position 1389: 2.1263483424667752e-10
Position 474: 5.7780477137847914e-11
Position 95: 1.6254328995908697e-11
Position 185: 8.334444927407039e-12
