Gene = SDHC
Position 6311: 0.00812795006086778
Position 14358: 0.007642214815105788
Position 6292: 0.007262535640620114
Position 20169: 0.00714684124366577
Position 6459: 0.006999518217047689
Position 23525: 0.005883840187161944
Position 313: 0.0056339566066916915
Position 497: 0.004339172721182948
Position 862: 0.00433804871786555
Position 1189: 0.004231548208702499
Position 21238: 0.004158305392430642
Position 10375: 0.00397073752324494
Position 9186: 0.00396303083103477
Position 2564: 0.003768808198263373
Position 22637: 0.002596313435847186
Position 15861: 0.002025434821103242
Position 10703: 0.0018795434056199049
Position 1838: 0.001799550867641786
Position 8330: 0.001628270788697052
Position 2017: 0.0016242413138298601
Position 644: 0.001583822552225643
Position 2492: 0.001539164037759106
Position 22299: 0.0014946929630476479
Position 14454: 0.0014560846885474925
Position 16186: 0.001447656870084091
Position 471: 0.0013864370442030834
Position 24126: 0.001365581407409275
Position 24077: 0.0013581056856710565
Position 6423: 0.0012282067325318415
Position 23607: 0.0011858240129568203
Position 16409: 0.0011574860940609662
Position 6119: 0.0011500981881352684
Position 17363: 0.0011358649548056136
Position 9763: 0.0010874085907262676
Position 20366: 0.001045705311243879
Position 4479: 0.00099689494048096
Position 1455: 0.0009536953724743048
Position 2074: 0.000946468571920052
Position 1835: 0.0009242213733429732
Position 2521: 0.0009120574807087289
Position 20803: 0.0008735480002964853
Position 18396: 0.0008537580131863607
Position 2029: 0.0007916622497153236
Position 16956: 0.0007495144001397762
Position 1808: 0.0007289102742814342
Position 14425: 0.000701972933840035
Position 10239: 0.0006976324087348478
Position 19169: 0.0005483489880958744
Position 16275: 0.0005477276484566679
Position 15463: 0.000547487684863265
Position 4138: 0.000544999307351738
Position 14676: 0.00040142406064611747
Position 21325: 0.00039176416161195896
Position 274: 0.00036701945796942964
Position 17736: 0.0003384246560235957
Position 547: 0.0003322604092378593
Position 15678: 0.00031664097018495487
Position 1087: 0.00031230917294650443
Position 880: 0.0002946322625655949
Position 17035: 0.0002885071059796256
Position 16358: 0.00028449207702249983
Position 20540: 0.0002783953997906506
Position 16247: 0.0002694185599382352
Position 18034: 0.0002672093357088064
Position 22968: 0.00025747297123977753
Position 15873: 0.00024990108840053875
Position 19192: 0.000242096424199128
Position 22657: 0.00023475510735114402
Position 15608: 0.00023225509858715656
Position 20555: 0.00022678665118223203
Position 1348: 0.00022494822173734237
Position 1884: 0.00022132777682520863
Position 19799: 0.00021656924944785843
Position 17524: 0.00020873511642166982
Position 502: 0.00018887409237049472
Position 722: 0.00018761729072395037
Position 15719: 0.00017742907125460703
Position 15099: 0.0001743057531543664
Position 21602: 0.00016336841058990463
Position 21280: 0.00013599894121452791
Position 20856: 0.00011254619617654604
Position 16225: 9.279354137773898e-05
Position 18332: 9.108871161470192e-05
Position 1564: 8.700547366827043e-05
Position 15561: 8.55001652879143e-05
Position 16494: 8.457715913348941e-05
Position 2589: 8.338390866899242e-05
Position 17981: 7.741566701337203e-05
Position 14564: 7.721292779582804e-05
Position 1213: 5.299274201550701e-05
Position 14969: 5.2845995122526265e-05
Position 17031: 5.078248125871976e-05
Position 15799: 4.8945953659788454e-05
Position 3668: 4.4069943100746763e-05
Position 14484: 4.404898551603981e-05
Position 16303: 3.9616883904066796e-05
Position 14695: 3.820072188252673e-05
Position 18881: 3.57832621625181e-05
Position 539: 3.563013028895803e-05
Position 17195: 3.5427410967105566e-05
Position 15700: 3.404054932908448e-05
Position 16002: 3.2027049705878665e-05
Position 18420: 3.087768126055825e-05
Position 528: 3.0367204525423974e-05
Position 1293: 2.997785425568883e-05
Position 1358: 2.9581580714466914e-05
Position 15095: 2.37548274276511e-05
Position 1963: 2.3250711451672277e-05
Position 1650: 2.0907197663051147e-05
Position 530: 2.0891183742785317e-05
Position 17742: 1.984813357162984e-05
Position 1319: 1.9758340698550382e-05
Position 14603: 1.9576868693188672e-05
Position 2100: 1.9298450058676732e-05
Position 17762: 1.9159712169243436e-05
Position 3329: 1.7314117528035105e-05
Position 291: 1.6881321098585864e-05
Position 889: 1.63779128516198e-05
Position 1128: 1.634179622293226e-05
Position 15532: 1.6014798593407067e-05
Position 1072: 1.5451117981960368e-05
Position 808: 1.535969972043197e-05
Position 1118: 1.4944103788029596e-05
Position 1440: 1.3122528052763487e-05
Position 606: 1.2834379616232018e-05
Position 1617: 1.0814103884211824e-05
Position 16322: 1.0518125147492868e-05
Position 660: 9.605087120287784e-06
Position 981: 8.33251298060575e-06
Position 15119: 7.572635478125264e-06
Position 747: 7.139713690212439e-06
Position 2130: 6.949991472065868e-06
Position 15285: 6.925754124197325e-06
Position 1740: 6.8891408858262e-06
Position 2495: 6.7802848974796475e-06
Position 3539: 6.618197191945228e-06
Position 388: 6.426929735071334e-06
Position 15255: 6.081522227478468e-06
Position 297: 5.506256990602344e-06
Position 1579: 4.9708307675910785e-06
Position 1061: 3.708334763605759e-06
Position 561: 3.4563409515409528e-06
Position 895: 3.2889330487988643e-06
Position 985: 2.952821698919332e-06
Position 911: 2.89862411835744e-06
Position 13705: 2.8918627899093494e-06
Position 1199: 2.890295227202949e-06
Position 1998: 2.8250817290241315e-06
Position 829: 2.823052218662984e-06
Position 933: 2.5663460984618236e-06
Position 1968: 2.549029130703402e-06
Position 483: 2.3342745224606787e-06
Position 315: 2.127747564292347e-06
Position 1420: 1.8978836817881433e-06
Position 701: 1.765867024181289e-06
Position 1586: 1.6526853163905952e-06
Position 2782: 1.5416119083905637e-06
Position 688: 1.487727215177576e-06
Position 1815: 1.4592946195357272e-06
Position 9925: 1.3948900091409641e-06
Position 1714: 1.3578577348058292e-06
Position 1074: 1.2886561231639623e-06
Position 949: 1.1981364788204888e-06
Position 559: 8.95006312098513e-07
Position 724: 8.153841075216318e-07
Position 6591: 7.228788680170338e-07
Position 476: 6.455707323953832e-07
Position 5794: 6.032212382401425e-07
Position 938: 5.893130705353032e-07
Position 816: 5.441782673885509e-07
Position 1001: 5.233476852264202e-07
Position 767: 4.978466769552956e-07
Position 622: 4.4541280585006964e-07
Position 1868: 3.5221538628826173e-07
Position 1780: 2.9396861791433526e-07
Position 7818: 2.0099858391094437e-07
Position 5705: 2.0051027881561876e-07
Position 2231: 8.357506935423814e-08
Position 771: 4.004643669641875e-08
Position 1775: 2.931290700835721e-08
Position 555: 2.758600457975133e-08
Position 694: 1.6572892734413664e-08
Position 213: 1.1158550375391545e-08
Position 178: 8.53014300678792e-09
Position 168: 6.9537640879919694e-09
Position 1383: 5.3760980028540554e-09
Position 773: 2.637470086026252e-09
Position 135: 2.538662598658236e-10
Position 557: 2.1708668755960454e-10
Position 2523: 9.138884908002909e-11
Position 190: 6.159331386006869e-11
Position 148: 5.346640534658768e-12
