Gene = COMMD2
Position 9024: 0.0006180569069797285
Position 7233: 0.0006165106881213655
Position 406: 0.0005668489144517032
Position 1352: 0.0005602486192176761
Position 8078: 0.0005600030002774551
Position 710: 0.0005377362635617262
Position 9334: 0.000531626647913447
Position 8051: 0.0005276117227490728
Position 5896: 0.0005252157468113802
Position 4729: 0.0004766828037788011
Position 2973: 0.0004546136219496264
Position 4726: 0.0004544442639156869
Position 2004: 0.00045070763872872356
Position 2444: 0.00044192782751111497
Position 1284: 0.00043966144602715774
Position 8794: 0.00043630795082108314
Position 4979: 0.00043063434852506487
Position 4367: 0.00041142645912885066
Position 7338: 0.00038764139745922974
Position 7861: 0.0003843403108545731
Position 7786: 0.0003431134382192893
Position 690: 0.00033915214234430156
Position 2071: 0.0003381262556001665
Position 5165: 0.00033694749295088317
Position 2242: 0.00032044756962279155
Position 628: 0.00031836254737979783
Position 7460: 0.00030015462551927436
Position 463: 0.0002663621449801558
Position 2995: 0.00026019637910978846
Position 5208: 0.00025665800089722966
Position 7922: 0.00023538056791190033
Position 403: 0.00022992705316957
Position 6462: 0.0002246090446032672
Position 7622: 0.0002060387798880882
Position 2018: 0.00020516080600968667
Position 2364: 0.00020114550302987412
Position 7363: 0.00019117367913755006
Position 3517: 0.00018536136747507263
Position 5282: 0.00018413064601175598
Position 2196: 0.00018282457069790413
Position 2047: 0.00017643429637490964
Position 3061: 0.00017535776422728514
Position 2627: 0.0001710330553136239
Position 3544: 0.00016795132771003086
Position 5615: 0.00016460112068598804
Position 6737: 0.00014819958363267125
Position 1081: 0.0001396129291512224
Position 2441: 0.0001306570458292102
Position 1167: 0.00012263649625685044
Position 6427: 0.00010811240480225919
Position 2389: 0.00010772448582189087
Position 5353: 0.00010413332626695887
Position 1519: 0.00010052537843884385
Position 6370: 9.969905625586085e-05
Position 2134: 9.780616082000849e-05
Position 4296: 9.689134713778548e-05
Position 5973: 9.57480881122028e-05
Position 5229: 9.219737906689441e-05
Position 573: 8.928531727707593e-05
Position 2746: 8.602889679849168e-05
Position 696: 8.158542556024844e-05
Position 3574: 7.248193676516595e-05
Position 3229: 7.112634334178734e-05
Position 1913: 6.96909612423336e-05
Position 1083: 6.956571489239366e-05
Position 2516: 6.821685326618896e-05
Position 460: 6.769416281551478e-05
Position 798: 6.711929712593875e-05
Position 3745: 6.683210549587069e-05
Position 495: 6.182843278580848e-05
Position 4031: 6.149048435544973e-05
Position 1229: 5.791890190337691e-05
Position 3884: 5.752330219556797e-05
Position 1744: 5.716053213018299e-05
Position 789: 5.5118989872411554e-05
Position 4755: 5.4990087000867184e-05
Position 1419: 5.3113118629877546e-05
Position 3081: 4.900682128820715e-05
Position 748: 4.4861649015188356e-05
Position 2778: 4.315105257433917e-05
Position 2316: 4.1275939097205625e-05
Position 3803: 3.911410988551743e-05
Position 2574: 3.710418912563798e-05
Position 839: 3.583553897138062e-05
Position 1045: 3.463354662987569e-05
Position 1032: 3.1502584620883196e-05
Position 585: 3.109498091527212e-05
Position 692: 3.017725178906889e-05
Position 636: 3.0073518348405026e-05
Position 384: 2.754032476020831e-05
Position 1140: 2.629434595766235e-05
Position 1090: 2.575150449193092e-05
Position 1746: 2.3870624901251933e-05
Position 2050: 2.318895806515663e-05
Position 251: 2.1051795632551286e-05
Position 1058: 2.0959599266427433e-05
Position 962: 1.89759187527386e-05
Position 2611: 1.824972840903252e-05
Position 932: 1.7234635645600874e-05
Position 1424: 1.709452306875598e-05
Position 2602: 1.6679154217007827e-05
Position 725: 1.6172994710455623e-05
Position 1293: 1.6078620583870073e-05
Position 2750: 1.2716737445835457e-05
Position 361: 1.097662946758468e-05
Position 978: 1.0596808290618436e-05
Position 2583: 1.0289281514896038e-05
Position 2497: 8.517646594237731e-06
Position 2062: 7.439817416307118e-06
Position 1370: 7.436288231275243e-06
Position 1871: 7.1300870703780745e-06
Position 769: 5.433317961343407e-06
Position 3396: 5.098354376373052e-06
Position 975: 4.654400242451733e-06
Position 3402: 4.637747426174098e-06
Position 1527: 4.522645985185656e-06
Position 1476: 4.359992964735164e-06
Position 3438: 3.893730957612856e-06
Position 1101: 3.7204049227419478e-06
Position 359: 3.6824501041044885e-06
Position 434: 3.5906019240678073e-06
Position 2822: 3.585049635181507e-06
Position 2127: 3.224057020983194e-06
Position 3582: 3.1413549681674493e-06
Position 1778: 3.093608466781017e-06
Position 2395: 2.959798235953947e-06
Position 222: 2.9084107349986825e-06
Position 109: 2.6030639453547125e-06
Position 668: 2.4538490685722756e-06
Position 764: 2.144843185050281e-06
Position 1787: 2.106930309537978e-06
Position 480: 2.061655956932283e-06
Position 1852: 1.8310330248613974e-06
Position 2546: 1.6962785198884658e-06
Position 163: 1.6033370096870484e-06
Position 550: 1.5875462227678735e-06
Position 2846: 1.4277758576307214e-06
Position 420: 1.295749088832148e-06
Position 2615: 1.1045793116239842e-06
Position 608: 8.252616553518453e-07
Position 280: 8.201691933243603e-07
Position 2819: 7.430569554622261e-07
Position 326: 5.579231551041833e-07
Position 470: 3.258392288830919e-07
Position 2415: 3.2120914354296714e-07
Position 1029: 2.3154891284960602e-07
Position 2763: 2.0646099719958418e-07
Position 417: 1.2304075277309438e-07
Position 318: 9.776169444058095e-08
Position 116: 9.491495054096902e-08
Position 1380: 8.500184789651358e-08
Position 378: 8.479510324524726e-08
Position 430: 8.132006528141913e-08
Position 1361: 7.534948249825637e-08
Position 2026: 7.213777678268296e-08
Position 1813: 4.978086593613681e-08
Position 2781: 3.11316991473985e-08
Position 2868: 1.8503216050749472e-08
Position 84: 7.330557285422299e-09
Position 872: 1.954681220292414e-09
Position 1176: 3.2317946194805676e-10
Position 170: 2.2909686994220262e-10
Position 174: 2.2653685376766573e-10
Position 78: 2.1828806168397912e-10
Position 290: 2.0008990822090407e-10
Position 751: 1.8906280234406362e-10
Position 766: 1.669775951244707e-10
Position 75: 1.2981263975809513e-10
Position 854: 1.2933138787525866e-10
Position 160: 1.0759820166671599e-10
Position 422: 3.4649798908398663e-11
Position 294: 3.1233460717168246e-11
Position 297: 2.708290060195423e-11
Position 303: 1.674654598755726e-11
Position 126: 9.295337236409025e-12
Position 338: 8.003422242421227e-12
Position 866: 5.5539316744340026e-12
Position 309: 4.739015320687656e-12
